config_id,repeat_seed,split,sample,condition,wrongref_mode,encoding_mode,psnr_db,mse
7,1,train,diag,ordinary,sparse_tracker_decoy,occupancy_guarded,13.201287,0.04784883
7,1,train,box,ordinary,sparse_tracker_decoy,occupancy_guarded,12.253239,0.05952181
7,1,train,bars,ordinary,sparse_tracker_decoy,occupancy_guarded,13.110524,0.04885934
7,1,train,ring,ordinary,sparse_tracker_decoy,occupancy_guarded,13.613833,0.04351277
7,1,train,chevron,ordinary,sparse_tracker_decoy,occupancy_guarded,13.569637,0.04395784
7,1,train,cross,common_path,sparse_tracker_decoy,occupancy_guarded,13.524774,0.04441428
7,1,train,diag,common_path,sparse_tracker_decoy,occupancy_guarded,13.514665,0.04451778
7,1,train,box,common_path,sparse_tracker_decoy,occupancy_guarded,12.561133,0.05544811
7,1,train,bars,common_path,sparse_tracker_decoy,occupancy_guarded,13.86959,0.04102429
7,1,train,ring,common_path,sparse_tracker_decoy,occupancy_guarded,13.569068,0.04396359
7,1,train,chevron,common_path,sparse_tracker_decoy,occupancy_guarded,12.149237,0.0609644
7,1,train,cross,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.717258,0.04248878
7,1,train,diag,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.895631,0.05133776
7,1,train,box,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.449826,0.05688757
7,1,train,bars,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.780703,0.04187258
7,1,train,ring,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.598418,0.04366749
7,1,train,chevron,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.168484,0.04821161
7,1,train,cross,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.722242,0.04244004
7,1,train,diag,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.876364,0.04096035
7,1,train,box,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.283887,0.05910324
7,1,train,bars,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.593134,0.04372065
7,1,train,ring,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.690969,0.04274675
7,1,train,chevron,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.912116,0.05114326
7,1,ood,disk,ordinary,sparse_tracker_decoy,occupancy_guarded,13.631618,0.04333494
7,1,ood,two_spots,ordinary,sparse_tracker_decoy,occupancy_guarded,13.430617,0.04538772
7,1,ood,frame,ordinary,sparse_tracker_decoy,occupancy_guarded,9.254108,0.11873785
7,1,ood,disk,common_path,sparse_tracker_decoy,occupancy_guarded,14.619818,0.03451582
7,1,ood,two_spots,common_path,sparse_tracker_decoy,occupancy_guarded,13.76327,0.042041
7,1,ood,frame,common_path,sparse_tracker_decoy,occupancy_guarded,9.71162,0.10686561
7,1,ood,disk,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.755887,0.04211253
7,1,ood,two_spots,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.955384,0.04022181
7,1,ood,frame,noncommon_path,sparse_tracker_decoy,occupancy_guarded,9.646436,0.10848167
7,1,ood,disk,wrong_reference,sparse_tracker_decoy,occupancy_guarded,14.063928,0.039229
7,1,ood,two_spots,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.670582,0.04294789
7,1,ood,frame,wrong_reference,sparse_tracker_decoy,occupancy_guarded,9.529712,0.11143685
7,2,train,cross,ordinary,sparse_tracker_decoy,occupancy_guarded,13.151409,0.04840153
7,2,train,diag,ordinary,sparse_tracker_decoy,occupancy_guarded,12.771336,0.05282828
7,2,train,box,ordinary,sparse_tracker_decoy,occupancy_guarded,12.192886,0.06035474
7,2,train,bars,ordinary,sparse_tracker_decoy,occupancy_guarded,13.208712,0.0477671
7,2,train,ring,ordinary,sparse_tracker_decoy,occupancy_guarded,13.513436,0.04453038
7,2,train,chevron,ordinary,sparse_tracker_decoy,occupancy_guarded,13.595653,0.0436953
7,2,train,cross,common_path,sparse_tracker_decoy,occupancy_guarded,13.484964,0.04482327
7,2,train,diag,common_path,sparse_tracker_decoy,occupancy_guarded,12.458752,0.05677078
7,2,train,box,common_path,sparse_tracker_decoy,occupancy_guarded,12.531765,0.05582433
7,2,train,bars,common_path,sparse_tracker_decoy,occupancy_guarded,13.732832,0.04233668
7,2,train,ring,common_path,sparse_tracker_decoy,occupancy_guarded,13.531768,0.04434281
7,2,train,chevron,common_path,sparse_tracker_decoy,occupancy_guarded,12.74023,0.05320801
7,2,train,cross,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.682058,0.04283455
7,2,train,diag,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.709975,0.04256009
7,2,train,box,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.466792,0.05666577
7,2,train,bars,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.687564,0.04278028
7,2,train,ring,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.900524,0.04073311
7,2,train,chevron,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.730355,0.05332914
7,2,train,cross,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.274816,0.04704554
7,2,train,diag,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.690261,0.05382375
7,2,train,box,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.265301,0.05935672
7,2,train,bars,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.776061,0.04191735
7,2,train,ring,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.605523,0.0435961
7,2,train,chevron,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.67962,0.05395578
7,2,ood,disk,ordinary,sparse_tracker_decoy,occupancy_guarded,12.986133,0.05027901
7,2,ood,two_spots,ordinary,sparse_tracker_decoy,occupancy_guarded,13.325185,0.04650306
7,2,ood,frame,ordinary,sparse_tracker_decoy,occupancy_guarded,9.309158,0.11724226
7,2,ood,disk,common_path,sparse_tracker_decoy,occupancy_guarded,14.044286,0.03940682
7,2,ood,two_spots,common_path,sparse_tracker_decoy,occupancy_guarded,13.795968,0.04172565
7,2,ood,frame,common_path,sparse_tracker_decoy,occupancy_guarded,9.786175,0.10504671
7,2,ood,disk,noncommon_path,sparse_tracker_decoy,occupancy_guarded,14.124752,0.03868341
7,2,ood,two_spots,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.930422,0.04045366
7,2,ood,frame,noncommon_path,sparse_tracker_decoy,occupancy_guarded,9.712496,0.10684406
7,2,ood,disk,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.980841,0.03998673
7,2,ood,two_spots,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.534383,0.04431611
7,2,ood,frame,wrong_reference,sparse_tracker_decoy,occupancy_guarded,9.587304,0.10996882
7,3,train,cross,ordinary,sparse_tracker_decoy,occupancy_guarded,12.92096,0.05103922
7,3,train,diag,ordinary,sparse_tracker_decoy,occupancy_guarded,13.479025,0.04488461
7,3,train,box,ordinary,sparse_tracker_decoy,occupancy_guarded,12.136184,0.0611479
7,3,train,bars,ordinary,sparse_tracker_decoy,occupancy_guarded,13.305246,0.04671705
7,3,train,ring,ordinary,sparse_tracker_decoy,occupancy_guarded,13.699029,0.04266749
7,3,train,chevron,ordinary,sparse_tracker_decoy,occupancy_guarded,13.61997,0.04345133
7,3,train,cross,common_path,sparse_tracker_decoy,occupancy_guarded,13.206257,0.0477941
7,3,train,diag,common_path,sparse_tracker_decoy,occupancy_guarded,12.755702,0.05301879
7,3,train,box,common_path,sparse_tracker_decoy,occupancy_guarded,12.576571,0.05525135
7,3,train,bars,common_path,sparse_tracker_decoy,occupancy_guarded,14.046173,0.0393897
7,3,train,ring,common_path,sparse_tracker_decoy,occupancy_guarded,13.593708,0.04371487
7,3,train,chevron,common_path,sparse_tracker_decoy,occupancy_guarded,12.665642,0.05412973
7,3,train,cross,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.587617,0.04377622
7,3,train,diag,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.97593,0.05039727
7,3,train,box,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.251551,0.05954494
7,3,train,bars,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.796675,0.04171886
7,3,train,ring,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.894455,0.04079007
7,3,train,chevron,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.184678,0.04803217
7,3,train,cross,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.28415,0.04694453
7,3,train,diag,wrong_reference,sparse_tracker_decoy,occupancy_guarded,14.041575,0.03943142
7,3,train,box,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.344452,0.05828473
7,3,train,bars,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.745696,0.04221146
7,3,train,ring,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.577192,0.04388143
7,3,train,chevron,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.818395,0.05225892
7,3,ood,disk,ordinary,sparse_tracker_decoy,occupancy_guarded,13.293254,0.04684623
7,3,ood,two_spots,ordinary,sparse_tracker_decoy,occupancy_guarded,13.514483,0.04451965
7,3,ood,frame,ordinary,sparse_tracker_decoy,occupancy_guarded,9.259132,0.11860058
7,3,ood,disk,common_path,sparse_tracker_decoy,occupancy_guarded,14.062814,0.03923906
7,3,ood,two_spots,common_path,sparse_tracker_decoy,occupancy_guarded,13.936945,0.04039294
7,3,ood,frame,common_path,sparse_tracker_decoy,occupancy_guarded,9.779738,0.10520253
7,3,ood,disk,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.990649,0.03989653
7,3,ood,two_spots,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.543172,0.04422652
7,3,ood,frame,noncommon_path,sparse_tracker_decoy,occupancy_guarded,9.725769,0.10651803
7,3,ood,disk,wrong_reference,sparse_tracker_decoy,occupancy_guarded,14.679796,0.03404242
7,3,ood,two_spots,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.930828,0.04044988
7,3,ood,frame,wrong_reference,sparse_tracker_decoy,occupancy_guarded,9.515031,0.11181418
7,4,train,cross,ordinary,sparse_tracker_decoy,occupancy_guarded,13.041444,0.04964272
7,4,train,diag,ordinary,sparse_tracker_decoy,occupancy_guarded,13.279108,0.04699906
7,4,train,box,ordinary,sparse_tracker_decoy,occupancy_guarded,12.122831,0.0613362
7,4,train,bars,ordinary,sparse_tracker_decoy,occupancy_guarded,13.26048,0.04720109
7,4,train,ring,ordinary,sparse_tracker_decoy,occupancy_guarded,13.942088,0.04034514
7,4,train,chevron,ordinary,sparse_tracker_decoy,occupancy_guarded,13.602037,0.04363112
7,4,train,cross,common_path,sparse_tracker_decoy,occupancy_guarded,13.658983,0.04306274
7,4,train,diag,common_path,sparse_tracker_decoy,occupancy_guarded,13.210044,0.04775245
7,4,train,box,common_path,sparse_tracker_decoy,occupancy_guarded,12.36849,0.05796303
7,4,train,bars,common_path,sparse_tracker_decoy,occupancy_guarded,13.689154,0.04276462
7,4,train,ring,common_path,sparse_tracker_decoy,occupancy_guarded,13.760715,0.04206574
7,4,train,chevron,common_path,sparse_tracker_decoy,occupancy_guarded,12.599481,0.05496066
7,4,train,cross,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.559398,0.04406159
7,4,train,diag,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.821166,0.0522256
7,4,train,box,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.607256,0.05486235
7,4,train,bars,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.92882,0.04046858
7,4,train,ring,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.321859,0.04653868
7,4,train,chevron,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.977838,0.05037514
7,4,train,cross,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.424264,0.04545416
7,4,train,diag,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.232157,0.05981144
7,4,train,box,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.6164,0.05474696
7,4,train,bars,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.703725,0.04262138
7,4,train,ring,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.566543,0.04398916
7,4,train,chevron,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.730508,0.05332725
7,4,ood,disk,ordinary,sparse_tracker_decoy,occupancy_guarded,13.613224,0.04351887
7,4,ood,two_spots,ordinary,sparse_tracker_decoy,occupancy_guarded,13.189127,0.04798298
7,4,ood,frame,ordinary,sparse_tracker_decoy,occupancy_guarded,9.366244,0.11571125
7,4,ood,disk,common_path,sparse_tracker_decoy,occupancy_guarded,14.344537,0.03677446
7,4,ood,two_spots,common_path,sparse_tracker_decoy,occupancy_guarded,13.990378,0.03989902
7,4,ood,frame,common_path,sparse_tracker_decoy,occupancy_guarded,9.750113,0.10592262
7,4,ood,disk,noncommon_path,sparse_tracker_decoy,occupancy_guarded,14.315069,0.03702483
7,4,ood,two_spots,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.923131,0.04052163
7,4,ood,frame,noncommon_path,sparse_tracker_decoy,occupancy_guarded,9.849182,0.10353372
7,4,ood,disk,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.634949,0.04330172
7,4,ood,two_spots,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.590592,0.04374625
7,4,ood,frame,wrong_reference,sparse_tracker_decoy,occupancy_guarded,9.596738,0.1097302
7,5,train,cross,ordinary,sparse_tracker_decoy,occupancy_guarded,13.169503,0.04820029
7,5,train,diag,ordinary,sparse_tracker_decoy,occupancy_guarded,13.217921,0.04766591
7,5,train,box,ordinary,sparse_tracker_decoy,occupancy_guarded,12.217281,0.06001666
7,5,train,bars,ordinary,sparse_tracker_decoy,occupancy_guarded,13.164364,0.04825737
7,5,train,ring,ordinary,sparse_tracker_decoy,occupancy_guarded,13.688964,0.04276648
7,5,train,chevron,ordinary,sparse_tracker_decoy,occupancy_guarded,13.634982,0.04330139
7,5,train,cross,common_path,sparse_tracker_decoy,occupancy_guarded,13.608882,0.0435624
7,5,train,diag,common_path,sparse_tracker_decoy,occupancy_guarded,13.080104,0.04920277
7,5,train,box,common_path,sparse_tracker_decoy,occupancy_guarded,12.691583,0.05380736
7,5,train,bars,common_path,sparse_tracker_decoy,occupancy_guarded,13.719968,0.04246227
7,5,train,ring,common_path,sparse_tracker_decoy,occupancy_guarded,13.563046,0.04402459
7,5,train,chevron,common_path,sparse_tracker_decoy,occupancy_guarded,13.024081,0.04984159
7,5,train,cross,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.64043,0.0432471
7,5,train,diag,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.319897,0.04655971
7,5,train,box,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.651973,0.05430036
7,5,train,bars,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.889479,0.04083684
7,5,train,ring,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.624733,0.0434037
7,5,train,chevron,noncommon_path,sparse_tracker_decoy,occupancy_guarded,12.964593,0.050529
7,5,train,cross,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.447922,0.04520722
7,5,train,diag,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.434789,0.04534413
7,5,train,box,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.344536,0.05828361
7,5,train,bars,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.703527,0.04262332
7,5,train,ring,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.654709,0.04310515
7,5,train,chevron,wrong_reference,sparse_tracker_decoy,occupancy_guarded,12.546426,0.05563619
7,5,ood,disk,ordinary,sparse_tracker_decoy,occupancy_guarded,13.876498,0.04095908
7,5,ood,two_spots,ordinary,sparse_tracker_decoy,occupancy_guarded,13.140037,0.04852843
7,5,ood,frame,ordinary,sparse_tracker_decoy,occupancy_guarded,9.321595,0.116907
7,5,ood,disk,common_path,sparse_tracker_decoy,occupancy_guarded,14.959963,0.03191565
7,5,ood,two_spots,common_path,sparse_tracker_decoy,occupancy_guarded,13.534674,0.04431314
7,5,ood,frame,common_path,sparse_tracker_decoy,occupancy_guarded,9.809695,0.10447937
7,5,ood,disk,noncommon_path,sparse_tracker_decoy,occupancy_guarded,14.082115,0.03906506
7,5,ood,two_spots,noncommon_path,sparse_tracker_decoy,occupancy_guarded,13.940463,0.04036024
7,5,ood,frame,noncommon_path,sparse_tracker_decoy,occupancy_guarded,9.818555,0.10426643
7,5,ood,disk,wrong_reference,sparse_tracker_decoy,occupancy_guarded,14.019031,0.03963665
7,5,ood,two_spots,wrong_reference,sparse_tracker_decoy,occupancy_guarded,13.685902,0.04279665
7,5,ood,frame,wrong_reference,sparse_tracker_decoy,occupancy_guarded,9.544847,0.11104917
8,0,train,cross,ordinary,sparse_tracker_decoy,hybrid_guarded,13.05076,0.04953635
8,0,train,diag,ordinary,sparse_tracker_decoy,hybrid_guarded,13.440308,0.04528654
8,0,train,box,ordinary,sparse_tracker_decoy,hybrid_guarded,12.126927,0.06127838
8,0,train,bars,ordinary,sparse_tracker_decoy,hybrid_guarded,13.174082,0.0481495
8,0,train,ring,ordinary,sparse_tracker_decoy,hybrid_guarded,13.95242,0.04024927
8,0,train,chevron,ordinary,sparse_tracker_decoy,hybrid_guarded,13.674512,0.04290904
8,0,train,cross,common_path,sparse_tracker_decoy,hybrid_guarded,13.254778,0.0472631
8,0,train,diag,common_path,sparse_tracker_decoy,hybrid_guarded,11.863232,0.06511436
8,0,train,box,common_path,sparse_tracker_decoy,hybrid_guarded,12.12974,0.0612387
8,0,train,bars,common_path,sparse_tracker_decoy,hybrid_guarded,13.124509,0.04870225
8,0,train,ring,common_path,sparse_tracker_decoy,hybrid_guarded,12.707029,0.05361633
8,0,train,chevron,common_path,sparse_tracker_decoy,hybrid_guarded,12.124486,0.06131283
8,0,train,cross,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.12865,0.04865584
8,0,train,diag,noncommon_path,sparse_tracker_decoy,hybrid_guarded,11.635813,0.06861494
8,0,train,box,noncommon_path,sparse_tracker_decoy,hybrid_guarded,12.107031,0.06155975
8,0,train,bars,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.18476,0.04803126
8,0,train,ring,noncommon_path,sparse_tracker_decoy,hybrid_guarded,12.96078,0.05057338
8,0,train,chevron,noncommon_path,sparse_tracker_decoy,hybrid_guarded,12.137802,0.06112512
8,0,train,cross,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.182516,0.04805608
8,0,train,diag,wrong_reference,sparse_tracker_decoy,hybrid_guarded,12.395241,0.05760709
8,0,train,box,wrong_reference,sparse_tracker_decoy,hybrid_guarded,12.174167,0.06061544
8,0,train,bars,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.264565,0.04715671
8,0,train,ring,wrong_reference,sparse_tracker_decoy,hybrid_guarded,12.934804,0.05087678
8,0,train,chevron,wrong_reference,sparse_tracker_decoy,hybrid_guarded,12.668033,0.05409993
8,0,ood,disk,ordinary,sparse_tracker_decoy,hybrid_guarded,13.080248,0.04920114
8,0,ood,two_spots,ordinary,sparse_tracker_decoy,hybrid_guarded,13.313445,0.04662893
8,0,ood,frame,ordinary,sparse_tracker_decoy,hybrid_guarded,9.33061,0.11666457
8,0,ood,disk,common_path,sparse_tracker_decoy,hybrid_guarded,13.240764,0.04741586
8,0,ood,two_spots,common_path,sparse_tracker_decoy,hybrid_guarded,13.85849,0.04112927
8,0,ood,frame,common_path,sparse_tracker_decoy,hybrid_guarded,9.448111,0.11355046
8,0,ood,disk,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.614919,0.04350189
8,0,ood,two_spots,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.595587,0.04369596
8,0,ood,frame,noncommon_path,sparse_tracker_decoy,hybrid_guarded,9.478279,0.11276442
8,0,ood,disk,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.83728,0.04133063
8,0,ood,two_spots,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.595805,0.04369377
8,0,ood,frame,wrong_reference,sparse_tracker_decoy,hybrid_guarded,9.428271,0.11407037
8,1,train,cross,ordinary,sparse_tracker_decoy,hybrid_guarded,12.88028,0.05151954
8,1,train,diag,ordinary,sparse_tracker_decoy,hybrid_guarded,13.630263,0.04334847
8,1,train,box,ordinary,sparse_tracker_decoy,hybrid_guarded,12.204135,0.06019862
8,1,train,bars,ordinary,sparse_tracker_decoy,hybrid_guarded,13.211495,0.04773649
8,1,train,ring,ordinary,sparse_tracker_decoy,hybrid_guarded,13.619809,0.04345293
8,1,train,chevron,ordinary,sparse_tracker_decoy,hybrid_guarded,13.665658,0.04299661
8,1,train,cross,common_path,sparse_tracker_decoy,hybrid_guarded,13.066182,0.04936076
8,1,train,diag,common_path,sparse_tracker_decoy,hybrid_guarded,11.399449,0.07245278
8,1,train,box,common_path,sparse_tracker_decoy,hybrid_guarded,12.011397,0.06293037
8,1,train,bars,common_path,sparse_tracker_decoy,hybrid_guarded,13.292459,0.0468548
8,1,train,ring,common_path,sparse_tracker_decoy,hybrid_guarded,12.633527,0.05453149
8,1,train,chevron,common_path,sparse_tracker_decoy,hybrid_guarded,11.974277,0.06347056
8,1,train,cross,noncommon_path,sparse_tracker_decoy,hybrid_guarded,12.911042,0.05115591
8,1,train,diag,noncommon_path,sparse_tracker_decoy,hybrid_guarded,12.885027,0.05146326
8,1,train,box,noncommon_path,sparse_tracker_decoy,hybrid_guarded,11.993562,0.06318934
8,1,train,bars,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.002689,0.0500877
8,1,train,ring,noncommon_path,sparse_tracker_decoy,hybrid_guarded,12.76519,0.05290309
8,1,train,chevron,noncommon_path,sparse_tracker_decoy,hybrid_guarded,11.853276,0.0652638
8,1,train,cross,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.018222,0.04990888
8,1,train,diag,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.543785,0.04422028
8,1,train,box,wrong_reference,sparse_tracker_decoy,hybrid_guarded,12.088667,0.06182061
8,1,train,bars,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.321475,0.0465428
8,1,train,ring,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.464453,0.04503547
8,1,train,chevron,wrong_reference,sparse_tracker_decoy,hybrid_guarded,12.692247,0.05379913
8,1,ood,disk,ordinary,sparse_tracker_decoy,hybrid_guarded,13.614921,0.04350187
8,1,ood,two_spots,ordinary,sparse_tracker_decoy,hybrid_guarded,13.122251,0.04872758
8,1,ood,frame,ordinary,sparse_tracker_decoy,hybrid_guarded,9.35481,0.1160163
8,1,ood,disk,common_path,sparse_tracker_decoy,hybrid_guarded,13.585535,0.04379721
8,1,ood,two_spots,common_path,sparse_tracker_decoy,hybrid_guarded,13.736039,0.04230543
8,1,ood,frame,common_path,sparse_tracker_decoy,hybrid_guarded,9.446528,0.11359186
8,1,ood,disk,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.896133,0.04077432
8,1,ood,two_spots,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.66986,0.04295503
8,1,ood,frame,noncommon_path,sparse_tracker_decoy,hybrid_guarded,9.472946,0.11290299
8,1,ood,disk,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.711474,0.0425454
8,1,ood,two_spots,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.671005,0.0429437
8,1,ood,frame,wrong_reference,sparse_tracker_decoy,hybrid_guarded,9.452354,0.11343957
8,2,train,cross,ordinary,sparse_tracker_decoy,hybrid_guarded,13.242321,0.04739886
8,2,train,diag,ordinary,sparse_tracker_decoy,hybrid_guarded,12.821748,0.05221859
8,2,train,box,ordinary,sparse_tracker_decoy,hybrid_guarded,12.163819,0.06076005
8,2,train,bars,ordinary,sparse_tracker_decoy,hybrid_guarded,13.336776,0.04637911
8,2,train,ring,ordinary,sparse_tracker_decoy,hybrid_guarded,13.48316,0.0448419
8,2,train,chevron,ordinary,sparse_tracker_decoy,hybrid_guarded,13.679482,0.04285996
8,2,train,cross,common_path,sparse_tracker_decoy,hybrid_guarded,13.158939,0.04831768
8,2,train,diag,common_path,sparse_tracker_decoy,hybrid_guarded,12.423312,0.05723593
8,2,train,box,common_path,sparse_tracker_decoy,hybrid_guarded,12.031687,0.06263706
8,2,train,bars,common_path,sparse_tracker_decoy,hybrid_guarded,13.099875,0.0489793
8,2,train,ring,common_path,sparse_tracker_decoy,hybrid_guarded,12.727211,0.05336775
8,2,train,chevron,common_path,sparse_tracker_decoy,hybrid_guarded,11.720834,0.06728475
8,2,train,cross,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.124673,0.04870042
8,2,train,diag,noncommon_path,sparse_tracker_decoy,hybrid_guarded,12.027049,0.06270398
8,2,train,box,noncommon_path,sparse_tracker_decoy,hybrid_guarded,11.881942,0.06483445
8,2,train,bars,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.079133,0.04921378
8,2,train,ring,noncommon_path,sparse_tracker_decoy,hybrid_guarded,12.706131,0.05362742
8,2,train,chevron,noncommon_path,sparse_tracker_decoy,hybrid_guarded,11.83263,0.06557481
8,2,train,cross,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.226661,0.04757009
8,2,train,diag,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.257689,0.04723143
8,2,train,box,wrong_reference,sparse_tracker_decoy,hybrid_guarded,12.1794,0.06054245
8,2,train,bars,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.59264,0.04372562
8,2,train,ring,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.296218,0.04681427
8,2,train,chevron,wrong_reference,sparse_tracker_decoy,hybrid_guarded,12.877872,0.05154812
8,2,ood,disk,ordinary,sparse_tracker_decoy,hybrid_guarded,13.778594,0.04189292
8,2,ood,two_spots,ordinary,sparse_tracker_decoy,hybrid_guarded,13.291545,0.04686467
8,2,ood,frame,ordinary,sparse_tracker_decoy,hybrid_guarded,9.355295,0.11600334
8,2,ood,disk,common_path,sparse_tracker_decoy,hybrid_guarded,13.993255,0.0398726
8,2,ood,two_spots,common_path,sparse_tracker_decoy,hybrid_guarded,13.940802,0.04035709
8,2,ood,frame,common_path,sparse_tracker_decoy,hybrid_guarded,9.552776,0.11084662
8,2,ood,disk,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.781684,0.04186312
8,2,ood,two_spots,noncommon_path,sparse_tracker_decoy,hybrid_guarded,13.450397,0.04518147
8,2,ood,frame,noncommon_path,sparse_tracker_decoy,hybrid_guarded,9.473403,0.11289109
8,2,ood,disk,wrong_reference,sparse_tracker_decoy,hybrid_guarded,14.590772,0.03474744
8,2,ood,two_spots,wrong_reference,sparse_tracker_decoy,hybrid_guarded,13.596219,0.0436896
8,2,ood,frame,wrong_reference,sparse_tracker_decoy,hybrid_guarded,9.532178,0.11137358
8,3,train,cross,ordinary,sparse_tracker_decoy,hybrid_guarded,13.132541,0.04861227
8,3,train,diag,ordinary,sparse_tracker_decoy,hybrid_guarded,13.031824,0.04975281
8,3,train,box,ordinary,sparse_tracker_decoy,hybrid_guarded,12.07077,0.06207589
8,3,train,bars,ordinary,sparse_tracker_decoy,hybrid_guarded,13.267994,0.04711949
8,3,train,ring,ordinary,sparse_tracker_decoy,hybrid_guarded,13.903778,0.04070261
8,3,train,chevron,ordinary,sparse_tracker_decoy,hybrid_guarded,13.595725,0.04369457
8,3,train,cross,common_path,sparse_tracker_decoy,hybrid_guarded,13.013787,0.04995987
8,3,train,diag,common_path,sparse_tracker_decoy,hybrid_guarded,11.278006,0.0745074
