config_id,split,sample,condition,num_layers,reference_weight,phase_mix,psnr_db,mse
23,train,diag,wrong_reference,2,0.65,0.35,8.561241,0.13927588
23,train,box,wrong_reference,2,0.65,0.35,8.971502,0.12672136
23,train,bars,wrong_reference,2,0.65,0.35,9.748537,0.10596105
23,train,ring,wrong_reference,2,0.65,0.35,9.178378,0.12082651
23,train,chevron,wrong_reference,2,0.65,0.35,8.049377,0.15669758
23,ood,disk,ordinary,2,0.65,0.35,12.948785,0.05071326
23,ood,two_spots,ordinary,2,0.65,0.35,13.075296,0.04925728
23,ood,frame,ordinary,2,0.65,0.35,10.067959,0.09844736
23,ood,disk,common_path,2,0.65,0.35,10.904855,0.08119224
23,ood,two_spots,common_path,2,0.65,0.35,11.832896,0.06557079
23,ood,frame,common_path,2,0.65,0.35,8.774113,0.13261378
23,ood,disk,noncommon_path,2,0.65,0.35,11.291914,0.07426917
23,ood,two_spots,noncommon_path,2,0.65,0.35,11.591119,0.06932472
23,ood,frame,noncommon_path,2,0.65,0.35,8.559277,0.13933887
23,ood,disk,wrong_reference,2,0.65,0.35,11.613423,0.06896961
23,ood,two_spots,wrong_reference,2,0.65,0.35,12.760704,0.05295776
23,ood,frame,wrong_reference,2,0.65,0.35,9.08221,0.12353187
24,train,cross,ordinary,2,0.65,0.55,11.880413,0.06485728
24,train,diag,ordinary,2,0.65,0.55,11.206,0.07575304
24,train,box,ordinary,2,0.65,0.55,10.635822,0.08638092
24,train,bars,ordinary,2,0.65,0.55,11.497479,0.07083568
24,train,ring,ordinary,2,0.65,0.55,11.233281,0.07527866
24,train,chevron,ordinary,2,0.65,0.55,13.035638,0.04970914
24,train,cross,common_path,2,0.65,0.55,8.737706,0.13373017
24,train,diag,common_path,2,0.65,0.55,8.270332,0.14892474
24,train,box,common_path,2,0.65,0.55,8.622015,0.13734045
24,train,bars,common_path,2,0.65,0.55,8.767195,0.13282519
24,train,ring,common_path,2,0.65,0.55,7.358513,0.18371672
24,train,chevron,common_path,2,0.65,0.55,9.086601,0.12340702
24,train,cross,noncommon_path,2,0.65,0.55,9.214715,0.11981977
24,train,diag,noncommon_path,2,0.65,0.55,8.987694,0.12624976
24,train,box,noncommon_path,2,0.65,0.55,8.364741,0.14572225
24,train,bars,noncommon_path,2,0.65,0.55,8.576126,0.13879933
24,train,ring,noncommon_path,2,0.65,0.55,7.449324,0.17991511
24,train,chevron,noncommon_path,2,0.65,0.55,7.670304,0.17098957
24,train,cross,wrong_reference,2,0.65,0.55,9.097156,0.12310748
24,train,diag,wrong_reference,2,0.65,0.55,9.114532,0.12261589
24,train,box,wrong_reference,2,0.65,0.55,8.801455,0.13178151
24,train,bars,wrong_reference,2,0.65,0.55,9.450961,0.11347598
24,train,ring,wrong_reference,2,0.65,0.55,8.826971,0.13100953
24,train,chevron,wrong_reference,2,0.65,0.55,8.273721,0.14880854
24,ood,disk,ordinary,2,0.65,0.55,12.326174,0.05853055
24,ood,two_spots,ordinary,2,0.65,0.55,13.248893,0.04732719
24,ood,frame,ordinary,2,0.65,0.55,9.726478,0.10650063
24,ood,disk,common_path,2,0.65,0.55,10.929829,0.08072668
24,ood,two_spots,common_path,2,0.65,0.55,12.286231,0.05907135
24,ood,frame,common_path,2,0.65,0.55,8.886841,0.12921587
24,ood,disk,noncommon_path,2,0.65,0.55,11.341877,0.07341965
24,ood,two_spots,noncommon_path,2,0.65,0.55,12.519508,0.0559821
24,ood,frame,noncommon_path,2,0.65,0.55,9.061998,0.12410813
24,ood,disk,wrong_reference,2,0.65,0.55,11.448781,0.07163445
24,ood,two_spots,wrong_reference,2,0.65,0.55,12.803898,0.05243366
24,ood,frame,wrong_reference,2,0.65,0.55,8.780415,0.13242149
25,train,cross,ordinary,2,0.9,0.15,11.753983,0.06677313
25,train,diag,ordinary,2,0.9,0.15,10.383714,0.09154372
25,train,box,ordinary,2,0.9,0.15,10.593023,0.0872364
25,train,bars,ordinary,2,0.9,0.15,11.458032,0.07148202
25,train,ring,ordinary,2,0.9,0.15,11.251539,0.07496285
25,train,chevron,ordinary,2,0.9,0.15,12.897049,0.05132099
25,train,cross,common_path,2,0.9,0.15,8.428568,0.14359627
25,train,diag,common_path,2,0.9,0.15,7.420086,0.1811304
25,train,box,common_path,2,0.9,0.15,7.355164,0.18385846
25,train,bars,common_path,2,0.9,0.15,7.847005,0.16417217
25,train,ring,common_path,2,0.9,0.15,7.215831,0.18985275
25,train,chevron,common_path,2,0.9,0.15,8.05429,0.15652041
25,train,cross,noncommon_path,2,0.9,0.15,8.806699,0.1316225
25,train,diag,noncommon_path,2,0.9,0.15,7.920384,0.16142157
25,train,box,noncommon_path,2,0.9,0.15,7.495039,0.17803119
25,train,bars,noncommon_path,2,0.9,0.15,8.053815,0.15653753
25,train,ring,noncommon_path,2,0.9,0.15,7.235189,0.18900841
25,train,chevron,noncommon_path,2,0.9,0.15,8.414535,0.14406101
25,train,cross,wrong_reference,2,0.9,0.15,9.09767,0.12309291
25,train,diag,wrong_reference,2,0.9,0.15,8.654126,0.13632873
25,train,box,wrong_reference,2,0.9,0.15,8.601498,0.13799081
25,train,bars,wrong_reference,2,0.9,0.15,9.40743,0.11461911
25,train,ring,wrong_reference,2,0.9,0.15,7.945117,0.16050489
25,train,chevron,wrong_reference,2,0.9,0.15,8.184734,0.1518891
25,ood,disk,ordinary,2,0.9,0.15,12.958085,0.05060478
25,ood,two_spots,ordinary,2,0.9,0.15,13.20125,0.04784923
25,ood,frame,ordinary,2,0.9,0.15,9.839438,0.10376626
25,ood,disk,common_path,2,0.9,0.15,10.232663,0.09478371
25,ood,two_spots,common_path,2,0.9,0.15,10.408246,0.09102808
25,ood,frame,common_path,2,0.9,0.15,8.886221,0.12923434
25,ood,disk,noncommon_path,2,0.9,0.15,10.343505,0.09239521
25,ood,two_spots,noncommon_path,2,0.9,0.15,11.2472,0.07503778
25,ood,frame,noncommon_path,2,0.9,0.15,8.378522,0.14526058
25,ood,disk,wrong_reference,2,0.9,0.15,10.560736,0.08788736
25,ood,two_spots,wrong_reference,2,0.9,0.15,11.194349,0.07595653
25,ood,frame,wrong_reference,2,0.9,0.15,8.402513,0.14446035
26,train,cross,ordinary,2,0.9,0.35,11.625848,0.06877257
26,train,diag,ordinary,2,0.9,0.35,11.002855,0.07938063
26,train,box,ordinary,2,0.9,0.35,10.635875,0.08637987
26,train,bars,ordinary,2,0.9,0.35,11.279914,0.07447466
26,train,ring,ordinary,2,0.9,0.35,11.090197,0.07780013
26,train,chevron,ordinary,2,0.9,0.35,12.395268,0.05760672
26,train,cross,common_path,2,0.9,0.35,8.940917,0.12761694
26,train,diag,common_path,2,0.9,0.35,8.475763,0.14204427
26,train,box,common_path,2,0.9,0.35,7.56329,0.17525523
26,train,bars,common_path,2,0.9,0.35,8.507265,0.14101766
26,train,ring,common_path,2,0.9,0.35,7.243548,0.18864497
26,train,chevron,common_path,2,0.9,0.35,7.868883,0.1633472
26,train,cross,noncommon_path,2,0.9,0.35,9.086842,0.12340019
26,train,diag,noncommon_path,2,0.9,0.35,8.769784,0.13274606
26,train,box,noncommon_path,2,0.9,0.35,7.386817,0.18252331
26,train,bars,noncommon_path,2,0.9,0.35,7.959504,0.15997409
26,train,ring,noncommon_path,2,0.9,0.35,7.026973,0.19829087
26,train,chevron,noncommon_path,2,0.9,0.35,8.435712,0.14336028
26,train,cross,wrong_reference,2,0.9,0.35,8.373669,0.145423
26,train,diag,wrong_reference,2,0.9,0.35,8.237909,0.15004071
26,train,box,wrong_reference,2,0.9,0.35,8.665879,0.1359603
26,train,bars,wrong_reference,2,0.9,0.35,8.145069,0.15328269
26,train,ring,wrong_reference,2,0.9,0.35,9.119758,0.12246844
26,train,chevron,wrong_reference,2,0.9,0.35,7.235753,0.18898387
26,ood,disk,ordinary,2,0.9,0.35,12.599467,0.05496084
26,ood,two_spots,ordinary,2,0.9,0.35,13.304752,0.04672236
26,ood,frame,ordinary,2,0.9,0.35,9.912,0.10204694
26,ood,disk,common_path,2,0.9,0.35,10.458938,0.08997177
26,ood,two_spots,common_path,2,0.9,0.35,9.894197,0.10246612
26,ood,frame,common_path,2,0.9,0.35,9.153594,0.12151798
26,ood,disk,noncommon_path,2,0.9,0.35,10.02478,0.09943105
26,ood,two_spots,noncommon_path,2,0.9,0.35,10.483886,0.08945639
26,ood,frame,noncommon_path,2,0.9,0.35,8.352384,0.14613746
26,ood,disk,wrong_reference,2,0.9,0.35,10.592007,0.08725679
26,ood,two_spots,wrong_reference,2,0.9,0.35,12.115131,0.06144504
26,ood,frame,wrong_reference,2,0.9,0.35,8.237341,0.15006034
27,train,cross,ordinary,2,0.9,0.55,11.912622,0.06437805
27,train,diag,ordinary,2,0.9,0.55,11.57235,0.06962497
27,train,box,ordinary,2,0.9,0.55,10.727819,0.08457035
27,train,bars,ordinary,2,0.9,0.55,11.419737,0.07211511
27,train,ring,ordinary,2,0.9,0.55,11.190216,0.07602885
27,train,chevron,ordinary,2,0.9,0.55,12.969244,0.05047492
27,train,cross,common_path,2,0.9,0.55,8.727364,0.13404901
27,train,diag,common_path,2,0.9,0.55,8.467029,0.14233022
27,train,box,common_path,2,0.9,0.55,8.12294,0.15406573
27,train,bars,common_path,2,0.9,0.55,7.382765,0.18269368
27,train,ring,common_path,2,0.9,0.55,7.642788,0.17207635
27,train,chevron,common_path,2,0.9,0.55,9.535225,0.11129547
27,train,cross,noncommon_path,2,0.9,0.55,8.66086,0.13611752
27,train,diag,noncommon_path,2,0.9,0.55,9.836832,0.10382855
27,train,box,noncommon_path,2,0.9,0.55,7.825333,0.16499347
27,train,bars,noncommon_path,2,0.9,0.55,8.899061,0.12885281
27,train,ring,noncommon_path,2,0.9,0.55,8.232665,0.150222
27,train,chevron,noncommon_path,2,0.9,0.55,7.932165,0.16098428
27,train,cross,wrong_reference,2,0.9,0.55,7.957883,0.1600338
27,train,diag,wrong_reference,2,0.9,0.55,8.658962,0.13617703
27,train,box,wrong_reference,2,0.9,0.55,8.003612,0.15835756
27,train,bars,wrong_reference,2,0.9,0.55,9.326494,0.11677519
27,train,ring,wrong_reference,2,0.9,0.55,7.445958,0.18005458
27,train,chevron,wrong_reference,2,0.9,0.55,7.114775,0.19432223
27,ood,disk,ordinary,2,0.9,0.55,13.004704,0.05006446
27,ood,two_spots,ordinary,2,0.9,0.55,13.27562,0.04703682
27,ood,frame,ordinary,2,0.9,0.55,9.822696,0.10416707
27,ood,disk,common_path,2,0.9,0.55,10.275939,0.09384392
27,ood,two_spots,common_path,2,0.9,0.55,11.233579,0.0752735
27,ood,frame,common_path,2,0.9,0.55,8.87316,0.12962357
27,ood,disk,noncommon_path,2,0.9,0.55,10.115927,0.097366
27,ood,two_spots,noncommon_path,2,0.9,0.55,10.542043,0.08826645
27,ood,frame,noncommon_path,2,0.9,0.55,8.487801,0.14165109
27,ood,disk,wrong_reference,2,0.9,0.55,10.511493,0.08888954
27,ood,two_spots,wrong_reference,2,0.9,0.55,11.362916,0.07306483
27,ood,frame,wrong_reference,2,0.9,0.55,7.965038,0.15977035
28,train,cross,ordinary,2,1.1,0.15,11.715611,0.06736571
28,train,diag,ordinary,2,1.1,0.15,12.430434,0.05714216
28,train,box,ordinary,2,1.1,0.15,10.639329,0.08631119
28,train,bars,ordinary,2,1.1,0.15,11.444806,0.07170004
28,train,ring,ordinary,2,1.1,0.15,10.753564,0.08407049
28,train,chevron,ordinary,2,1.1,0.15,12.617954,0.05472737
28,train,cross,common_path,2,1.1,0.15,7.980603,0.15919877
28,train,diag,common_path,2,1.1,0.15,8.750781,0.13332816
28,train,box,common_path,2,1.1,0.15,7.126695,0.19378962
28,train,bars,common_path,2,1.1,0.15,7.719465,0.16906491
28,train,ring,common_path,2,1.1,0.15,7.561168,0.17534089
28,train,chevron,common_path,2,1.1,0.15,7.496826,0.17795793
28,train,cross,noncommon_path,2,1.1,0.15,8.14085,0.15343167
28,train,diag,noncommon_path,2,1.1,0.15,7.936927,0.16080788
28,train,box,noncommon_path,2,1.1,0.15,7.299244,0.18624112
28,train,bars,noncommon_path,2,1.1,0.15,7.544572,0.17601221
28,train,ring,noncommon_path,2,1.1,0.15,6.288586,0.2350398
28,train,chevron,noncommon_path,2,1.1,0.15,9.133372,0.12208513
28,train,cross,wrong_reference,2,1.1,0.15,8.761212,0.1330083
28,train,diag,wrong_reference,2,1.1,0.15,7.968665,0.15963698
28,train,box,wrong_reference,2,1.1,0.15,7.90783,0.16188889
28,train,bars,wrong_reference,2,1.1,0.15,9.033591,0.12492257
28,train,ring,wrong_reference,2,1.1,0.15,7.931779,0.16099859
28,train,chevron,wrong_reference,2,1.1,0.15,7.880953,0.16289384
28,ood,disk,ordinary,2,1.1,0.15,12.63587,0.05450206
28,ood,two_spots,ordinary,2,1.1,0.15,13.496767,0.04470163
28,ood,frame,ordinary,2,1.1,0.15,9.769242,0.1054571
28,ood,disk,common_path,2,1.1,0.15,9.680323,0.10763851
28,ood,two_spots,common_path,2,1.1,0.15,10.281254,0.09372913
28,ood,frame,common_path,2,1.1,0.15,8.798068,0.13188433
28,ood,disk,noncommon_path,2,1.1,0.15,9.463564,0.11314714
28,ood,two_spots,noncommon_path,2,1.1,0.15,9.64583,0.10849682
28,ood,frame,noncommon_path,2,1.1,0.15,8.849733,0.13032469
28,ood,disk,wrong_reference,2,1.1,0.15,10.113213,0.09742686
28,ood,two_spots,wrong_reference,2,1.1,0.15,11.055898,0.07841699
28,ood,frame,wrong_reference,2,1.1,0.15,8.086673,0.15535767
29,train,cross,ordinary,2,1.1,0.35,11.658841,0.06825208
29,train,diag,ordinary,2,1.1,0.35,10.991111,0.07959556
29,train,box,ordinary,2,1.1,0.35,10.477426,0.08958956
29,train,bars,ordinary,2,1.1,0.35,11.454382,0.07154213
29,train,ring,ordinary,2,1.1,0.35,11.044898,0.07861587
29,train,chevron,ordinary,2,1.1,0.35,12.567892,0.05536188
29,train,cross,common_path,2,1.1,0.35,8.562342,0.13924058
29,train,diag,common_path,2,1.1,0.35,8.495289,0.14140706
29,train,box,common_path,2,1.1,0.35,7.494406,0.17805716
29,train,bars,common_path,2,1.1,0.35,8.129006,0.15385067
29,train,ring,common_path,2,1.1,0.35,7.527462,0.17670701
29,train,chevron,common_path,2,1.1,0.35,9.593128,0.10982145
29,train,cross,noncommon_path,2,1.1,0.35,9.069431,0.12389588
29,train,diag,noncommon_path,2,1.1,0.35,7.759909,0.16749779
29,train,box,noncommon_path,2,1.1,0.35,7.374063,0.18306009
29,train,bars,noncommon_path,2,1.1,0.35,8.553064,0.13953837
29,train,ring,noncommon_path,2,1.1,0.35,7.679198,0.17063974
29,train,chevron,noncommon_path,2,1.1,0.35,8.96044,0.12704455
29,train,cross,wrong_reference,2,1.1,0.35,8.381395,0.14516451
29,train,diag,wrong_reference,2,1.1,0.35,8.797509,0.13190132
29,train,box,wrong_reference,2,1.1,0.35,8.254023,0.14948502
29,train,bars,wrong_reference,2,1.1,0.35,8.893554,0.12901629
29,train,ring,wrong_reference,2,1.1,0.35,8.381722,0.14515361
29,train,chevron,wrong_reference,2,1.1,0.35,8.041166,0.15699414
29,ood,disk,ordinary,2,1.1,0.35,12.842966,0.05196409
29,ood,two_spots,ordinary,2,1.1,0.35,13.358269,0.04615015
29,ood,frame,ordinary,2,1.1,0.35,9.971918,0.10064871
29,ood,disk,common_path,2,1.1,0.35,9.90882,0.10212169
29,ood,two_spots,common_path,2,1.1,0.35,9.445671,0.11361429
29,ood,frame,common_path,2,1.1,0.35,8.804278,0.13169587
29,ood,disk,noncommon_path,2,1.1,0.35,9.965056,0.10080787
29,ood,two_spots,noncommon_path,2,1.1,0.35,8.504492,0.14110771
29,ood,frame,noncommon_path,2,1.1,0.35,8.593653,0.13824031
29,ood,disk,wrong_reference,2,1.1,0.35,9.453977,0.11339718
29,ood,two_spots,wrong_reference,2,1.1,0.35,11.385369,0.07268806
29,ood,frame,wrong_reference,2,1.1,0.35,8.497464,0.14133625
30,train,cross,ordinary,2,1.1,0.55,11.73842,0.06701284
30,train,diag,ordinary,2,1.1,0.55,10.383279,0.09155289
30,train,box,ordinary,2,1.1,0.55,10.497727,0.08917174
30,train,bars,ordinary,2,1.1,0.55,11.289955,0.07430268
30,train,ring,ordinary,2,1.1,0.55,11.078398,0.07801179
30,train,chevron,ordinary,2,1.1,0.55,12.774782,0.05278637
30,train,cross,common_path,2,1.1,0.55,8.483508,0.14179116
30,train,diag,common_path,2,1.1,0.55,9.42964,0.11403443
30,train,box,common_path,2,1.1,0.55,8.342912,0.14645654
30,train,bars,common_path,2,1.1,0.55,8.247262,0.14971793
30,train,ring,common_path,2,1.1,0.55,8.23791,0.15004066
30,train,chevron,common_path,2,1.1,0.55,8.63382,0.13696766
30,train,cross,noncommon_path,2,1.1,0.55,8.733062,0.13387323
30,train,diag,noncommon_path,2,1.1,0.55,8.555769,0.13945148
30,train,box,noncommon_path,2,1.1,0.55,7.371654,0.18316168
30,train,bars,noncommon_path,2,1.1,0.55,7.683043,0.17048872
30,train,ring,noncommon_path,2,1.1,0.55,8.340365,0.14654246
30,train,chevron,noncommon_path,2,1.1,0.55,9.39187,0.1150305
30,train,cross,wrong_reference,2,1.1,0.55,9.106724,0.12283654
30,train,diag,wrong_reference,2,1.1,0.55,10.171663,0.09612441
30,train,box,wrong_reference,2,1.1,0.55,8.744919,0.13350826
30,train,bars,wrong_reference,2,1.1,0.55,9.56989,0.11041066
30,train,ring,wrong_reference,2,1.1,0.55,7.612666,0.173274
30,train,chevron,wrong_reference,2,1.1,0.55,7.361376,0.18359564
30,ood,disk,ordinary,2,1.1,0.55,12.851219,0.05186544
30,ood,two_spots,ordinary,2,1.1,0.55,13.330226,0.04644911
30,ood,frame,ordinary,2,1.1,0.55,9.859092,0.10329774
30,ood,disk,common_path,2,1.1,0.55,9.616388,0.10923483
30,ood,two_spots,common_path,2,1.1,0.55,10.100708,0.09770779
30,ood,frame,common_path,2,1.1,0.55,8.664681,0.1359978
30,ood,disk,noncommon_path,2,1.1,0.55,9.862043,0.10322757
30,ood,two_spots,noncommon_path,2,1.1,0.55,9.106824,0.12283373
30,ood,frame,noncommon_path,2,1.1,0.55,8.537344,0.14004436
30,ood,disk,wrong_reference,2,1.1,0.55,9.012659,0.12552612
30,ood,two_spots,wrong_reference,2,1.1,0.55,11.229563,0.07534313
30,ood,frame,wrong_reference,2,1.1,0.55,8.133168,0.15370332
31,train,cross,ordinary,3,0.2,0.15,11.031511,0.07885858
31,train,diag,ordinary,3,0.2,0.15,9.562505,0.11059858
31,train,box,ordinary,3,0.2,0.15,9.663903,0.10804626
31,train,bars,ordinary,3,0.2,0.15,10.631029,0.08647631
31,train,ring,ordinary,3,0.2,0.15,10.748746,0.08416382
31,train,chevron,ordinary,3,0.2,0.15,14.268858,0.0374209
31,train,cross,common_path,3,0.2,0.15,10.964818,0.08007893
31,train,diag,common_path,3,0.2,0.15,10.358558,0.09207553
31,train,box,common_path,3,0.2,0.15,9.358683,0.11591289
31,train,bars,common_path,3,0.2,0.15,9.86985,0.10304217
31,train,ring,common_path,3,0.2,0.15,9.316271,0.11705041
31,train,chevron,common_path,3,0.2,0.15,11.521886,0.07043871
31,train,cross,noncommon_path,3,0.2,0.15,11.077753,0.07802337
31,train,diag,noncommon_path,3,0.2,0.15,8.496233,0.14137632
31,train,box,noncommon_path,3,0.2,0.15,9.447433,0.11356819
31,train,bars,noncommon_path,3,0.2,0.15,9.596903,0.10972603
31,train,ring,noncommon_path,3,0.2,0.15,9.303168,0.11740408
31,train,chevron,noncommon_path,3,0.2,0.15,11.182182,0.07616962
31,train,cross,wrong_reference,3,0.2,0.15,10.731958,0.08448979
31,train,diag,wrong_reference,3,0.2,0.15,8.478005,0.14197095
31,train,box,wrong_reference,3,0.2,0.15,9.719409,0.10667413
31,train,bars,wrong_reference,3,0.2,0.15,9.613843,0.10929888
31,train,ring,wrong_reference,3,0.2,0.15,9.93304,0.10155375
31,train,chevron,wrong_reference,3,0.2,0.15,12.046948,0.06241733
31,ood,disk,ordinary,3,0.2,0.15,12.316906,0.05865559
31,ood,two_spots,ordinary,3,0.2,0.15,13.948784,0.04028298
31,ood,frame,ordinary,3,0.2,0.15,9.434083,0.11391784
31,ood,disk,common_path,3,0.2,0.15,12.427527,0.05718041
31,ood,two_spots,common_path,3,0.2,0.15,14.307616,0.03708842
31,ood,frame,common_path,3,0.2,0.15,9.399095,0.11483929
31,ood,disk,noncommon_path,3,0.2,0.15,12.264231,0.05937135
31,ood,two_spots,noncommon_path,3,0.2,0.15,14.023645,0.03959456
31,ood,frame,noncommon_path,3,0.2,0.15,9.440987,0.11373688
31,ood,disk,wrong_reference,3,0.2,0.15,12.736089,0.05325877
31,ood,two_spots,wrong_reference,3,0.2,0.15,14.499189,0.03548797
31,ood,frame,wrong_reference,3,0.2,0.15,9.532626,0.11136211
32,train,cross,ordinary,3,0.2,0.35,11.042605,0.07865739
32,train,diag,ordinary,3,0.2,0.35,9.922679,0.10179632
32,train,box,ordinary,3,0.2,0.35,9.674035,0.10779449
32,train,bars,ordinary,3,0.2,0.35,10.502686,0.08906999
32,train,ring,ordinary,3,0.2,0.35,10.705861,0.08499901
32,train,chevron,ordinary,3,0.2,0.35,13.880496,0.04092139
32,train,cross,common_path,3,0.2,0.35,10.487712,0.08937762
32,train,diag,common_path,3,0.2,0.35,10.382039,0.09157904
32,train,box,common_path,3,0.2,0.35,9.246963,0.11893336
32,train,bars,common_path,3,0.2,0.35,9.596475,0.10973686
32,train,ring,common_path,3,0.2,0.35,9.229,0.1194263
32,train,chevron,common_path,3,0.2,0.35,11.205041,0.07576976
32,train,cross,noncommon_path,3,0.2,0.35,10.763385,0.0838806
32,train,diag,noncommon_path,3,0.2,0.35,8.610676,0.13769952
32,train,box,noncommon_path,3,0.2,0.35,9.627066,0.10896661
32,train,bars,noncommon_path,3,0.2,0.35,9.380648,0.11532811
32,train,ring,noncommon_path,3,0.2,0.35,9.072984,0.12379458
32,train,chevron,noncommon_path,3,0.2,0.35,11.415572,0.07218431
32,train,cross,wrong_reference,3,0.2,0.35,10.810576,0.08297407
32,train,diag,wrong_reference,3,0.2,0.35,9.845246,0.10362759
32,train,box,wrong_reference,3,0.2,0.35,9.583549,0.11006396
32,train,bars,wrong_reference,3,0.2,0.35,9.624528,0.10903031
32,train,ring,wrong_reference,3,0.2,0.35,8.900019,0.12882439
32,train,chevron,wrong_reference,3,0.2,0.35,12.121446,0.06135577
32,ood,disk,ordinary,3,0.2,0.35,12.640222,0.05444749
32,ood,two_spots,ordinary,3,0.2,0.35,13.820915,0.04148666
32,ood,frame,ordinary,3,0.2,0.35,9.330755,0.11666069
32,ood,disk,common_path,3,0.2,0.35,13.210742,0.04774477
32,ood,two_spots,common_path,3,0.2,0.35,14.363238,0.03661645
32,ood,frame,common_path,3,0.2,0.35,9.401342,0.11477988
32,ood,disk,noncommon_path,3,0.2,0.35,12.64392,0.05440114
32,ood,two_spots,noncommon_path,3,0.2,0.35,14.526476,0.03526569
32,ood,frame,noncommon_path,3,0.2,0.35,9.219352,0.1196919
32,ood,disk,wrong_reference,3,0.2,0.35,12.778977,0.0527354
32,ood,two_spots,wrong_reference,3,0.2,0.35,14.664392,0.03416338
32,ood,frame,wrong_reference,3,0.2,0.35,9.485299,0.11258228
33,train,cross,ordinary,3,0.2,0.55,10.848643,0.08224997
33,train,diag,ordinary,3,0.2,0.55,11.044367,0.07862548
33,train,box,ordinary,3,0.2,0.55,9.800093,0.1047106
33,train,bars,ordinary,3,0.2,0.55,10.564997,0.08780117
33,train,ring,ordinary,3,0.2,0.55,10.935153,0.08062778
33,train,chevron,ordinary,3,0.2,0.55,14.102766,0.03887974
33,train,cross,common_path,3,0.2,0.55,10.550254,0.08809972
33,train,diag,common_path,3,0.2,0.55,8.831846,0.13086256
33,train,box,common_path,3,0.2,0.55,9.718403,0.10669883
33,train,bars,common_path,3,0.2,0.55,9.153675,0.12151572
33,train,ring,common_path,3,0.2,0.55,8.970609,0.1267474
33,train,chevron,common_path,3,0.2,0.55,10.686422,0.08538032
33,train,cross,noncommon_path,3,0.2,0.55,10.7247,0.08463111
33,train,diag,noncommon_path,3,0.2,0.55,8.150167,0.15310286
33,train,box,noncommon_path,3,0.2,0.55,9.558976,0.11068847
33,train,bars,noncommon_path,3,0.2,0.55,9.244179,0.11900962
33,train,ring,noncommon_path,3,0.2,0.55,9.680291,0.1076393
33,train,chevron,noncommon_path,3,0.2,0.55,11.273129,0.07459111
33,train,cross,wrong_reference,3,0.2,0.55,10.439371,0.09037804
33,train,diag,wrong_reference,3,0.2,0.55,9.520657,0.11166942
33,train,box,wrong_reference,3,0.2,0.55,9.692653,0.10733335
33,train,bars,wrong_reference,3,0.2,0.55,9.537797,0.11122958
33,train,ring,wrong_reference,3,0.2,0.55,9.449876,0.11350432
33,train,chevron,wrong_reference,3,0.2,0.55,12.358121,0.05810157
33,ood,disk,ordinary,3,0.2,0.55,11.995766,0.06315728
33,ood,two_spots,ordinary,3,0.2,0.55,14.221307,0.03783287
33,ood,frame,ordinary,3,0.2,0.55,9.395547,0.11493316
33,ood,disk,common_path,3,0.2,0.55,12.818589,0.05225659
33,ood,two_spots,common_path,3,0.2,0.55,14.622279,0.03449627
33,ood,frame,common_path,3,0.2,0.55,9.360013,0.11587738
33,ood,disk,noncommon_path,3,0.2,0.55,12.605587,0.05488343
33,ood,two_spots,noncommon_path,3,0.2,0.55,14.815272,0.03299688
33,ood,frame,noncommon_path,3,0.2,0.55,9.349607,0.11615538
33,ood,disk,wrong_reference,3,0.2,0.55,12.957224,0.0506148
33,ood,two_spots,wrong_reference,3,0.2,0.55,14.375114,0.03651646
33,ood,frame,wrong_reference,3,0.2,0.55,9.445456,0.1136199
34,train,cross,ordinary,3,0.4,0.15,10.837947,0.08245278
34,train,diag,ordinary,3,0.4,0.15,10.405743,0.09108056
34,train,box,ordinary,3,0.4,0.15,9.689552,0.10741002
34,train,bars,ordinary,3,0.4,0.15,10.640355,0.0862908
34,train,ring,ordinary,3,0.4,0.15,10.736516,0.08440116
34,train,chevron,ordinary,3,0.4,0.15,14.247029,0.03760946
34,train,cross,common_path,3,0.4,0.15,10.272627,0.0939155
34,train,diag,common_path,3,0.4,0.15,8.151052,0.15307166
34,train,box,common_path,3,0.4,0.15,8.709311,0.1346074
34,train,bars,common_path,3,0.4,0.15,8.769218,0.13276336
34,train,ring,common_path,3,0.4,0.15,8.614723,0.13757125
34,train,chevron,common_path,3,0.4,0.15,8.969152,0.12678996
34,train,cross,noncommon_path,3,0.4,0.15,10.155883,0.09647432
34,train,diag,noncommon_path,3,0.4,0.15,8.580896,0.13864698
34,train,box,noncommon_path,3,0.4,0.15,8.653694,0.13634231
34,train,bars,noncommon_path,3,0.4,0.15,8.561848,0.13925642
34,train,ring,noncommon_path,3,0.4,0.15,8.323677,0.14710664
34,train,chevron,noncommon_path,3,0.4,0.15,9.180627,0.12076395
34,train,cross,wrong_reference,3,0.4,0.15,9.736799,0.10624783
34,train,diag,wrong_reference,3,0.4,0.15,8.476571,0.14201783
34,train,box,wrong_reference,3,0.4,0.15,9.340018,0.11641211
34,train,bars,wrong_reference,3,0.4,0.15,9.045413,0.12458296
34,train,ring,wrong_reference,3,0.4,0.15,8.748641,0.13339387
34,train,chevron,wrong_reference,3,0.4,0.15,10.598792,0.08712058
34,ood,disk,ordinary,3,0.4,0.15,12.545131,0.05565278
34,ood,two_spots,ordinary,3,0.4,0.15,14.109934,0.03881563
34,ood,frame,ordinary,3,0.4,0.15,9.369824,0.11561591
34,ood,disk,common_path,3,0.4,0.15,12.123796,0.06132257
34,ood,two_spots,common_path,3,0.4,0.15,13.119793,0.04875517
34,ood,frame,common_path,3,0.4,0.15,8.960195,0.12705171
