case_id,object_id,fixed_psnr_lowres,guided_psnr_lowres,pipeline_psnr_lowres,psnr_gain_over_fixed_lowres,psnr_gap_to_guided_lowres,dataset_name,dataset_version
1,UCID:8,20.853414752419177,23.100656263234136,10.70761854896415,-10.145796203455026,12.393037714269985,UCID,1338 public citation subset
1,UCID:9,21.05604812612576,23.482866356409957,7.968473006518789,-13.08757511960697,15.514393349891169,UCID,1338 public citation subset
2,UCID:1,21.255575925801864,23.518487021979997,6.544671563755548,-14.710904362046316,16.97381545822445,UCID,1338 public citation subset
2,UCID:10,19.95845630442412,21.64340982373828,8.479992970109052,-11.47846333431507,13.16341685362923,UCID,1338 public citation subset
2,UCID:11,26.015593636276808,27.421450588490547,8.268325881832851,-17.747267754443957,19.153124706657696,UCID,1338 public citation subset
2,UCID:12,21.953157817928606,23.95816315042182,8.496307378218688,-13.456850439709918,15.461855772203133,UCID,1338 public citation subset
2,UCID:2,17.821490970774683,19.606215470586086,6.952996579403486,-10.868494391371197,12.6532188911826,UCID,1338 public citation subset
2,UCID:3,23.152679611246118,24.7299444978916,8.494275071252014,-14.658404539994104,16.23566942663959,UCID,1338 public citation subset
2,UCID:4,21.459128804732774,23.495813838539334,13.12233543500951,-8.336793369723264,10.373478403529823,UCID,1338 public citation subset
2,UCID:5,22.32448369966609,23.986990032218753,10.109484598991944,-12.214999100674145,13.877505433226808,UCID,1338 public citation subset
2,UCID:6,20.285571716054335,22.718045495832975,7.6834092398855915,-12.602162476168743,15.034636255947383,UCID,1338 public citation subset
2,UCID:7,22.4460158531799,24.211655680752273,9.559162615077398,-12.886853238102503,14.652493065674875,UCID,1338 public citation subset
2,UCID:8,21.196282296981046,23.018098987399963,10.693512749773982,-10.502769547207064,12.324586237625981,UCID,1338 public citation subset
2,UCID:9,21.585228149181322,24.09495181546064,8.079431785638665,-13.505796363542657,16.015520029821975,UCID,1338 public citation subset
3,UCID:1,21.01173588136006,24.37365955200996,6.522795814344777,-14.488940067015283,17.850863737665186,UCID,1338 public citation subset
3,UCID:10,20.17205169044887,23.6686043573196,8.50192942349411,-11.670122266954762,15.166674933825492,UCID,1338 public citation subset
3,UCID:11,26.05337560540299,28.11154439831872,8.274532370860726,-17.778843234542265,19.837012027457995,UCID,1338 public citation subset
3,UCID:12,21.854656187964903,24.12626322083704,8.46720057928374,-13.387455608681163,15.6590626415533,UCID,1338 public citation subset
3,UCID:2,17.853825735737562,21.24487527943336,6.931963350635192,-10.92186238510237,14.312911928798167,UCID,1338 public citation subset
3,UCID:3,22.82151756758289,26.48335197777639,8.506329018930735,-14.315188548652156,17.977022958845655,UCID,1338 public citation subset
3,UCID:4,21.490786005216105,24.613001535605868,13.044443348394903,-8.446342656821201,11.568558187210964,UCID,1338 public citation subset
3,UCID:5,22.584734397751348,25.6418795240238,10.098412961174803,-12.486321436576544,15.543466562848996,UCID,1338 public citation subset
3,UCID:6,20.160389536900766,23.70709483933988,7.663444708712582,-12.496944828188184,16.0436501306273,UCID,1338 public citation subset
3,UCID:7,22.162695301245883,25.217793588098296,9.603360904446351,-12.559334396799532,15.614432683651945,UCID,1338 public citation subset
3,UCID:8,20.932313786483636,24.539038791125783,10.737231492738191,-10.195082293745445,13.801807298387592,UCID,1338 public citation subset
3,UCID:9,21.00641124222721,24.354908258709862,8.03258112132578,-12.973830120901429,16.322327137384082,UCID,1338 public citation subset
4,UCID:1,20.34577393987537,21.81080268937963,6.474355988812128,-13.871417951063243,15.336446700567503,UCID,1338 public citation subset
4,UCID:10,19.44317586657194,20.879858397864414,8.423758406355578,-11.019417460216363,12.456099991508836,UCID,1338 public citation subset
4,UCID:11,25.825959593636494,27.0235039722273,8.240371592345388,-17.585588001291107,18.783132379881913,UCID,1338 public citation subset
4,UCID:12,21.150886200758308,22.608347500105413,8.408384719757562,-12.742501481000746,14.199962780347851,UCID,1338 public citation subset
4,UCID:2,17.20681404983472,18.809484895963777,6.84219248878815,-10.364621561046569,11.967292407175627,UCID,1338 public citation subset
4,UCID:3,22.677131017367085,24.004098571941196,8.472854686206615,-14.20427633116047,15.53124388573458,UCID,1338 public citation subset
4,UCID:4,21.06824991307934,22.90554623282923,13.186993584306489,-7.881256328772853,9.718552648522742,UCID,1338 public citation subset
4,UCID:5,21.83677841479944,23.48886918848676,10.066939002258264,-11.769839412541176,13.421930186228495,UCID,1338 public citation subset
4,UCID:6,19.406165313071156,20.752253808655063,7.623879157460353,-11.782286155610803,13.12837465119471,UCID,1338 public citation subset
4,UCID:7,21.915506804266045,23.687752745723074,9.55665116093856,-12.358855643327484,14.131101584784513,UCID,1338 public citation subset
4,UCID:8,20.41365321145236,21.88247007177778,10.70161042819101,-9.71204278326135,11.180859643586771,UCID,1338 public citation subset
4,UCID:9,20.838143016207805,22.663578067766377,7.951640766755236,-12.886502249452569,14.71193730101114,UCID,1338 public citation subset
