point_index,E_tb_1_source,E_tb_2_source,E_tb_3_source,E_tb_1_reconstructed,E_tb_2_reconstructed,E_tb_3_reconstructed
505,2.485032802952579,-25.82406584063141,-51.07629619434427,5.972277410828665,-19.73715880658014,-58.73538999738469
506,2.227558882110404,-25.77159706358604,-50.94811037109987,5.7245134195415,-19.836007147063537,-58.44484673644054
507,1.966926187717607,-25.72387248100345,-50.81284841339418,5.471427612703687,-19.933000037868368,-58.152902122088975
508,1.703212610157077,-25.6809206700725,-50.67053364041007,5.213213685389443,-20.028390838375564,-57.859503711976615
509,1.436500407594813,-25.64276255066269,-50.52120055214156,4.95006178454747,-20.122444662560216,-57.564581077922966
510,1.166876106862739,-25.60941132076997,-50.3648948087875,4.682158371092248,-20.215436520463133,-57.268047480592564
511,0.8944303969082328,-25.58087239137102,-50.20167320408272,4.409686104381001,-20.307649365963595,-56.96980166413098
512,0.6192580148664891,-25.55714331975207,-50.03160363354877,4.132823749802548,-20.399372069667603,-56.66972975276948
513,0.3414576248175745,-25.53821374034383,-49.85476505868149,3.8517461103396085,-20.490897336473363,-56.36770723078773
514,0.0611316892934227,-25.52406529205514,-49.67124746813847,3.56662398308007,-20.58251958776351,-56.063600986943264
515,-0.2216136663904225,-25.5146715410513,-49.48115183704156,3.277624141740153,-20.674532828203386,-55.75727140452502
516,-0.5066687968956057,-25.50999789786786,-49.28459008557434,2.984909346316196,-20.767228516810516,-55.44857447855348
517,-0.7939206866189179,-25.51000152768911,-49.08168503812587,2.6886383809966756,-20.860893461317286,-55.13736394229818
518,-1.083253106339194,-25.51463125255074,-48.87257038431646,2.388966121438136,-20.955807753905155,-54.82349338619281
519,-1.374546776628545,-25.52382744414681,-48.65739064333369,2.0860436324296137,-21.052242765172686,-54.50681835335823
520,-1.667679537886044,-25.53752190583455,-48.43630113311205,1.7800182968399378,-21.150459211746803,-54.187198397260076
521,-1.962526526831588,-25.55563774233443,-48.20946794600394,1.4710339765545843,-21.250705311289618,-53.864499088487094
522,-2.258960359276212,-25.57808921551916,-47.97706793271622,1.1592312058635372,-21.353215036833628,-53.53859395920671
523,-2.556851318960719,-25.6047815845717,-47.73928869642123,0.8447474174585905,-21.45820648042545,-53.20936637549337
524,-2.856067552229549,-25.63561092867322,-47.49632859909738,0.527717200837142,-21.565880334013976,-52.876711329402966
525,-3.156475268278888,-25.67046395025651,-47.2483967823058,0.2082725924964054,-21.67641849341075,-52.54053714435271
526,-3.457938944689595,-25.70921775672988,-46.99571320476731,-0.11345660316212097,-21.7899827890107,-52.200767089034635
527,-3.760321537925714,-25.75173961844862,-46.73850869926257,-0.4373424638015526,-21.90671384481668,-51.85734089672333
528,-4.06348469844778,-25.79788670058681,-46.47702505153291,-0.7632585721147678,-22.026730065186555,-51.51021618841871
529,-4.367288990059428,-25.84750576644981,-46.21151510400173,-1.0910796144675494,-22.150126746633706,-51.159369799783015
530,-4.671594113073082,-25.90043284967938,-45.94224288725702,-1.4206809584736901,-22.276975309983957,-50.80479901328264
531,-4.976259130849034,-25.95649289275013,-45.66948378232093,-1.7519382133242047,-22.407322646231915,-50.446522698326426
532,-5.281142699230553,-26.01549934915629,-45.39352471676126,-2.084726777245711,-22.541190567562346,-50.08458236351179
533,-5.586103298366357,-26.07725374676922,-45.11466439765027,-2.418921376986327,-22.678575353215525,-49.719043126344594
534,-5.890999466383383,-26.14154521003709,-44.83321358421463,-2.7543956047064615,-22.81944737818094,-49.34999460700743
535,-6.19569003434269,-26.20814993904179,-44.54949540270258,-3.091021458074155,-22.963750811109534,-48.97755175391494
536,-6.500034361886428,-26.2768306439812,-44.26384570546994,-3.42866888971953,-23.11140336633898,-48.60185560992996
537,-6.803892572958913,-26.34733593447213,-43.97661347548166,-3.7672053724769503,-23.2622960935295,-48.223074029228556
538,-7.107125790962125,-26.41939966426111,-43.68816127625627,-4.106495487032546,-23.41629318711263,-47.841402355902034
539,-7.409596372687371,-26.49274023359382,-43.39886574563615,-4.44640053868967,-23.57323179656319,-47.45706407647471
540,-7.711168140346259,-26.56705985376427,-43.10911812951339,-4.786778209963372,-23.73292181742413,-47.07031145959089
541,-8.011706611010336,-26.64204378140158,-42.8193248486194,-5.127482255617577,-23.89514564206163,-46.68142619716867
542,-8.311079222753994,-26.71735953404763,-42.5299080875033,-5.468362246564177,-24.0596578483342,-46.29072006229923
543,-8.609155556785034,-26.7926561037518,-42.24130638966322,-5.809263368759107,-24.22618480377632,-45.89853560003206
544,-8.905807554835398,-26.8675631920022,-41.95397523621232,-6.150026282860601,-24.39442416260796,-45.505246867839354
545,-9.200909731073168,-26.94169049757965,-41.668387577205,-6.490487049969295,-24.564044233013,-45.11126024286159
546,-9.494339377784975,-27.01462709910441,-41.38503427457847,-6.830477128256398,-24.734683192875632,-44.71701531279718
547,-9.7859767640613,-27.08594098633863,-41.10442440338716,-7.169823444717676,-24.905948133800173,-44.32298586622735
548,-10.07570532669654,-27.15517880879373,-40.82708534354175,-7.508348545675915,-25.077413916163774,-43.92968099585169
549,-10.36341185248792,-27.22186592676589,-40.55356257771921,-7.845870829006134,-25.248621822718242,-43.5376463239885
550,-10.64898665107846,-27.28550686816483,-40.28441909290641,-8.18220486038353,-25.41907800562016,-43.147465352999106
551,-10.93232371743852,-27.34558631353486,-40.02023426405641,-8.517161775165762,-25.588251732747935,-42.759760933001814
552,-11.21332088301144,-27.40157074998833,-39.76160208008599,-8.850549766821638,-25.755573455086346,-42.375196824012775
553,-11.4918799544593,-27.45291095004486,-39.5091285572565,-9.18217466211578,-25.920432739519633,-41.994479307790684
554,-11.7679068388286,-27.49904544031784,-39.26342817615165,-9.511840582552049,-26.082176142647036,-41.61835877409274
555,-12.04131165380709,-27.53940512329393,-39.02511918030696,-9.839350690866121,-26.24010514363241,-41.24763116435951
556,-12.31200882155567,-27.57341919795416,-38.79481759223309,-10.164508020633656,-26.393474310204617,-40.88313910046353
557,-12.57991714436443,-27.60052248610382,-38.57312984168904,-10.487116386314502,-26.541489944104377,-40.525772454720865
558,-12.84495986009138,-27.6201642059384,-38.36064396669406,-10.806981370268572,-26.683309541963244,-40.17646802845639
559,-13.10706467498332,-27.63181813936105,-38.15791944313642,-11.123911382436674,-26.818042514095605,-39.83620790075977
560,-13.36616377104104,-27.63499401533678,-37.96547582350652,-11.437718787450994,-26.944752722304294,-39.50601589137532
561,-13.62219378455415,-27.62924978414505,-37.78378051324059,-11.748221092894562,-27.062463517365877,-39.18695146314899
562,-13.87509575178277,-27.61420429982417,-37.61323617137947,-12.055242191225869,-27.17016605671251,-38.8801002908044
563,-14.12481501697446,-27.5895497807123,-37.4541683704245,-12.35861364648087,-27.266831730087873,-38.586560676966016
564,-14.37130109695051,-27.55506330659938,-37.30681426261613,-12.658176015204257,-27.351429469568792,-38.307425049389145
565,-14.61450749534194,-27.51061656275879,-37.17131304926247,-12.953780189089917,-27.42294851442498,-38.04375598125161
566,-14.85439145815567,-27.45618307828016,-37.04769901399093,-13.245288744454601,-27.480426785835746,-37.79655659416868
567,-15.09091366065771,-27.39184233918394,-36.93589774943235,-13.532577280860043,-27.522984367967297,-37.56673586491811
568,-15.32403781350005,-27.31778037927369,-36.83572598643095,-13.815535727847784,-27.549860707622884,-37.35507024450694
569,-15.55373017351425,-27.23428673868552,-36.74689515037485,-14.094069594766037,-27.56045313295533,-37.16216401391789
570,-15.77995894153854,-27.14174799209387,-36.6690184602987,-14.368101133940037,-27.554353346813045,-36.98841175052259
571,-16.00269352591002,-27.04063833971281,-36.60162109896477,-14.637570381835243,-27.53137794082904,-36.83396689421494
572,-16.22190364567595,-26.93150798301948,-36.54415275792174,-14.902436036231688,-27.491588974917182,-36.69872041039399
573,-16.43755824195578,-26.81497014549872,-36.49600172878723,-15.162676119566225,-27.435301441944294,-36.58229277968815
574,-16.64962415897429,-26.69168763739432,-36.45650968022976,-15.418288369239477,-27.36307595192588,-36.48404103909359
575,-16.85806454778276,-26.56235981173653,-36.42498632034148,-15.669290284466502,-27.27569694633003,-36.40308063418547
576,-17.0628369352355,-26.42771063990823,-36.40072327355416,-15.91571874565811,-27.17413874167978,-36.3383198670495
577,-17.26389088798409,-26.28847847846729,-36.38300667059816,-16.15762910562962,-27.059523236929746,-36.288503205989116
578,-17.46116518565251,-26.14540793421278,-36.37112813033619,-16.395093631095822,-26.933073886460345,-36.2522589765394
579,-17.65458439853862,-25.99924408530898,-36.36439398029393,-16.628199146419927,-26.796070473119162,-36.228147047226386
580,-17.84405474285758,-25.85072919823434,-36.36213270308809,-16.85704369727757,-26.64980848101663,-36.21470289254366
581,-18.02945906073331,-25.70060200049411,-36.3637007015901,-17.081732006688583,-26.49556576843607,-36.210475560181074
582,-18.21065074361511,-25.54959952716973,-36.36848654606034,-17.3023694353915,-26.334578092596292,-36.21405827864086
583,-18.38744638870455,-25.39846154936998,-36.37591390558632,-17.519054076690423,-26.168024078483263,-36.224111482751645
584,-18.55961695308147,-25.24793760349842,-36.38544338020837,-17.731866504310936,-25.997019581258996,-36.239378788897426
585,-18.72687715883041,-25.09879665578881,-36.39657344596409,-17.940856539275323,-25.822621096072496,-36.25869689999167
586,-18.88887292164208,-24.95183943340941,-36.40884070906574,-18.146026194079283,-25.645837889090828,-36.28100060797004
587,-19.04516665462995,-24.80791339681874,-36.42181964277323,-18.347307672868695,-25.467652802820695,-36.30532406191213
588,-19.1952204870402,-24.66793016545191,-36.43512195519437,-18.544534939128496,-25.289052169522666,-36.33079935636125
589,-19.33837780918532,-24.53288486244486,-36.4483957109647,-18.73740690232721,-25.11106589433222,-36.35665332667841
590,-19.47384421640943,-24.40387620614247,-36.4613243062422,-18.925439750903497,-24.93481947416537,-36.382203257863296
591,-19.60067000508876,-24.28212511676698,-36.47362537562709,-19.107905487763553,-24.76160035785747,-36.40685204512983
592,-19.71773798180931,-24.1689880162503,-36.48504969185429,-19.28375362398929,-24.592941297053162,-36.43008320093169
593,-19.82376246057798,-24.06595890021457,-36.49538010440798,-19.45151399354313,-24.43072244542151,-36.451455987996084
594,-19.91730757035,-23.9746520255109,-36.5044305513604,-19.60918228336855,-24.27729041982139,-36.470600870268406
595,-19.99683434996826,-23.89675571124143,-36.51204516940716,-19.75409884718622,-24.135583626691513,-36.48721541012786
596,-20.0607846974463,-23.83394916854015,-36.51809751988626,-19.882849509715687,-24.009235062113703,-36.50106069663661
597,-20.10770377633411,-23.7877807440017,-36.52248994314878,-19.99124686353367,-23.90259402626056,-36.51195836184928
598,-20.13638992630835,-23.75951852124884,-36.52515304964448,-20.074485026949866,-23.82057374221612,-36.51978822677034
599,-20.14604535317273,-23.75000000000001,-36.52604535317273,-20.12756911421959,-23.768223592276097,-36.52448661249759
