case,phi,phi_frac_pi,voltage,observable,abs_glr,gll_proxy,grr_proxy,glr_proxy
dot_candidate,0.5969026041820606,0.1899999999999999,0.2,1.568526085886483e-07,3.1393125586245377e-07,2.0076217890877466,1.8608474728915203,-3.1393125586245377e-07
dot_candidate,0.7225663103256524,0.23,-0.2,9.805432732607366e-07,1.9675172349203325e-06,1.966195688310008,2.3117917700473845,1.9675172349203325e-06
dot_candidate,0.7225663103256524,0.23,-0.19,6.278022847166207e-07,1.2590694344349171e-06,1.963789918152113,2.278284061585088,1.2590694344349171e-06
dot_candidate,0.7225663103256524,0.23,-0.18,4.1028512874220236e-07,8.224851074179462e-07,1.9612438807778108,2.248323877305986,8.224851074179462e-07
dot_candidate,0.7225663103256524,0.23,-0.17,2.748869851214688e-07,5.508751136775005e-07,1.958523369003671,2.222766371046345,5.508751136775005e-07
dot_candidate,0.7225663103256524,0.23,-0.16,1.8902072066596157e-07,3.787040503440424e-07,1.9555893705778424,2.201389109064536,3.787040503440424e-07
dot_candidate,0.7225663103256524,0.23,-0.15,1.3324797176569322e-07,2.669132603069644e-07,1.9523962254443208,2.1835877288360224,2.669132603069644e-07
dot_candidate,0.7225663103256524,0.23,-0.14,9.602405713211509e-08,1.9232235653507922e-07,1.9488894112616653,2.1687036695980617,1.9232235653507922e-07
dot_candidate,0.7225663103256524,0.23,-0.13,7.041898146734318e-08,1.4102499099210404e-07,1.9450028207606287,2.156148446407166,1.4102499099210404e-07
dot_candidate,0.7225663103256524,0.23,-0.12,5.218202411747594e-08,1.0449535839361613e-07,1.9406554206754016,2.145435252891142,1.0449535839361613e-07
dot_candidate,0.7225663103256524,0.23,-0.11,3.8615626445951696e-08,7.7324980383986e-08,1.9357472984461763,2.1361743583660155,7.7324980383986e-08
dot_candidate,0.7225663103256524,0.23,-0.1,2.790843671950979e-08,5.58833611034141e-08,1.9301554746643248,2.1280573363585757,5.58833611034141e-08
dot_candidate,0.7225663103256524,0.23,-0.09,1.8713264456735595e-08,3.7471052748234e-08,1.923730922516994,2.120840054330521,3.7471052748234e-08
dot_candidate,0.7225663103256524,0.23,-0.08,9.83069297842899e-09,1.96851583392962e-08,1.916301164927667,2.114327777482796,1.96851583392962e-08
dot_candidate,0.7225663103256524,0.23,-0.07,1.2088484483394062e-10,2.4207207560844347e-10,1.9076908502090044,2.1083630995066867,-2.4207207560844347e-10
dot_candidate,0.7225663103256524,0.23,-0.06,1.3217165870298072e-08,2.6469112667021035e-08,1.897794907452981,2.102816465640194,-2.6469112667021035e-08
dot_candidate,0.7225663103256524,0.23,-0.05,3.328502252266788e-08,6.666339019931019e-08,1.8868005449714191,2.097578789827218,-6.666339019931019e-08
dot_candidate,0.7225663103256524,0.23,-0.04,6.848079392436145e-08,1.3716631548199e-07,1.8758200970356496,2.0925556556815867,-1.3716631548199e-07
dot_candidate,0.7225663103256524,0.23,-0.03,1.3841913285132464e-07,2.7726375856613e-07,1.868569080074911,2.087662645860459,-2.7726375856613e-07
dot_candidate,0.7225663103256524,0.23,-0.02,2.9778064896754464e-07,5.963845987767057e-07,1.8749330785755325,2.0828213433950395,-5.963845987767057e-07
dot_candidate,0.7225663103256524,0.23,-0.01,7.689735954911494e-07,1.5392585496661714e-06,1.913240820768933,2.077954798369332,-1.5392585496661714e-06
dot_candidate,0.7225663103256524,0.23,0.0,6.108333166097839e-08,1.2219089349604808e-07,1.992038493016881,2.072988282590548,1.2219089349604808e-07
dot_candidate,0.7225663103256524,0.23,0.0099999999999999,6.845416971413334e-07,1.3690851397502577e-06,2.0612787035574254,2.067872207044348,1.3690851397502577e-06
dot_candidate,0.7225663103256524,0.23,0.0199999999999999,2.34959013095937e-07,4.69937695030477e-07,2.100559947097116,2.0624718394129298,4.69937695030477e-07
dot_candidate,0.7225663103256524,0.23,0.03,9.654945343820813e-08,1.931134579930353e-07,2.107842725671281,2.056719521672989,1.931134579930353e-07
dot_candidate,0.7225663103256524,0.23,0.0399999999999999,4.192833055947414e-08,8.386291882379054e-08,2.1012235899883027,2.050506011902616,8.386291882379054e-08
dot_candidate,0.7225663103256524,0.23,0.0499999999999999,1.7532429978220264e-08,3.50671195952228e-08,2.0906384928595445,2.043704877826601,3.50671195952228e-08
dot_candidate,0.7225663103256524,0.23,0.06,5.4592449240434675e-09,1.091910565608528e-08,2.0798789165271776,2.036165170979229,1.091910565608528e-08
dot_candidate,0.7225663103256524,0.23,0.07,1.161424475969935e-09,2.322973350206005e-09,2.070111164246701,2.027703288166465,-2.322973350206005e-09
dot_candidate,0.7225663103256524,0.23,0.08,5.250961958685288e-09,1.0502519962580709e-08,2.0615560146092413,2.0180925411898043,-1.0502519962580709e-08
dot_candidate,0.7225663103256524,0.23,0.0899999999999999,8.180307975863422e-09,1.6361715386870648e-08,2.05412878626147,2.007049470286422,-1.6361715386870648e-08
dot_candidate,0.7225663103256524,0.23,0.0999999999999999,1.0671734116243955e-08,2.1345334756141207e-08,2.047666596778789,1.99421576887208,-2.1345334756141207e-08
dot_candidate,0.7225663103256524,0.23,0.1099999999999999,1.317348928267622e-08,2.6350199428536843e-08,2.0420046912320573,1.9791344663356727,-2.6350199428536843e-08
dot_candidate,0.7225663103256524,0.23,0.12,1.603649304760853e-08,3.207874847164133e-08,2.036998855449516,1.961218952142178,-3.207874847164133e-08
dot_candidate,0.7225663103256524,0.23,0.13,1.9617030942726868e-08,3.92447765125897e-08,2.0325290781487904,1.9397139506908727,-3.92447765125897e-08
dot_candidate,0.7225663103256524,0.23,0.14,2.4359462583869705e-08,4.8739613308384894e-08,2.028497195617305,1.9136497329615003,-4.8739613308384894e-08
