case,phi,phi_frac_pi,voltage,observable,abs_glr,gll_proxy,grr_proxy,glr_proxy
impurity_candidate,0.7225663103256524,0.23,0.0499999999999999,6.262017891403469e-07,1.2525075540727e-06,2.0970457954712463,2.0436926869267515,1.2525075540727e-06
impurity_candidate,0.7225663103256524,0.23,0.06,4.648820214612426e-07,9.29883183431507e-07,2.1023826535757464,2.036136362285952,9.29883183431507e-07
impurity_candidate,0.7225663103256524,0.23,0.07,3.761795522725174e-07,7.525011077260275e-07,2.10798875660216,2.0276486456855407,7.525011077260275e-07
impurity_candidate,0.7225663103256524,0.23,0.08,3.243568140215362e-07,6.48888738097145e-07,2.113988547106858,2.018000905179262,6.48888738097145e-07
impurity_candidate,0.7225663103256524,0.23,0.0899999999999999,2.9358048241842264e-07,5.873835365758143e-07,2.120518707291508,2.0069059418559307,5.873835365758143e-07
impurity_candidate,0.7225663103256524,0.23,0.0999999999999999,2.757480457987602e-07,5.517866402470746e-07,2.127739744781969,1.9939994823043448,5.517866402470746e-07
impurity_candidate,0.7225663103256524,0.23,0.1099999999999999,2.658870386584948e-07,5.321617612941092e-07,2.135847051539512,1.978815401617248,5.321617612941092e-07
impurity_candidate,0.7225663103256524,0.23,0.12,2.5983291068111247e-07,5.201903168431168e-07,2.1450835005521363,1.9607531258151047,5.201903168431168e-07
impurity_candidate,0.7225663103256524,0.23,0.13,2.52313616297126e-07,5.05335475294872e-07,2.155754331343888,1.939036020741398,5.05335475294872e-07
impurity_candidate,0.7225663103256524,0.23,0.14,2.3424088098596798e-07,4.6940325217768395e-07,2.168243805952415,1.9126616112427133,4.6940325217768395e-07
impurity_candidate,0.7225663103256524,0.23,0.15,1.8758683441941295e-07,3.762188835733751e-07,2.183030430352225,1.8803508066895585,3.762188835733751e-07
impurity_candidate,0.7225663103256524,0.23,0.1599999999999999,7.469827419779707e-08,1.4999344889763408e-07,2.2006911761169112,1.8405200644716375,1.4999344889763408e-07
impurity_candidate,0.7225663103256524,0.23,0.1699999999999999,1.8450619775417722e-07,3.71154310194309e-07,2.221870786818822,1.79134079967557,-3.71154310194309e-07
impurity_candidate,0.7225663103256524,0.23,0.18,7.604624109997922e-07,1.5338887931583004e-06,2.247162794889923,1.7310385375729058,-1.5338887931583004e-06
impurity_candidate,0.7225663103256524,0.23,0.19,2.0086584504053834e-06,4.067791332062706e-06,2.276798664621591,1.658746821742476,-4.067791332062706e-06
impurity_candidate,0.7225663103256524,0.23,0.2,4.629965007425341e-06,9.429428826440158e-06,2.3099928395886926,1.576418817371349,-9.429428826440158e-06
impurity_candidate,0.8482300164692442,0.27,-0.2,9.817858871891663e-05,0.0002028166201921,1.423073432346183,2.37364082240116,0.0002028166201921
impurity_candidate,0.8482300164692442,0.27,-0.19,6.438637670045713e-05,0.0001333848999916,1.403771428394809,2.3937518284428503,0.0001333848999916
impurity_candidate,0.8482300164692442,0.27,-0.18,3.557868801818247e-05,7.346704661921662e-05,1.4373458005714328,2.389315961406745,7.346704661921662e-05
impurity_candidate,0.8482300164692442,0.27,-0.17,1.6376242517085502e-05,3.358583868570656e-05,1.507377317243872,2.364548972070527,3.358583868570656e-05
impurity_candidate,0.8482300164692442,0.27,-0.16,5.887972899195722e-06,1.1990343530210645e-05,1.591317564087164,2.3294415489827247,1.1990343530210645e-05
impurity_candidate,0.8482300164692442,0.27,-0.15,9.653949853234861e-07,1.9548146521577054e-06,1.6728430584481078,2.292638659422785,1.9548146521577054e-06
impurity_candidate,0.8482300164692442,0.27,-0.14,1.0705172772359457e-06,2.158941070331632e-06,1.7443141635387676,2.258830324084613,-2.158941070331632e-06
impurity_candidate,0.8482300164692442,0.27,-0.13,1.793621489130618e-06,3.60739027282332e-06,1.8039159799484743,2.2296175368102253,-3.60739027282332e-06
impurity_candidate,0.8482300164692442,0.27,-0.12,1.979107561639723e-06,3.973232234750068e-06,1.8525580202590075,2.2050022943432155,-3.973232234750068e-06
impurity_candidate,0.8482300164692442,0.27,-0.11,1.976541988012825e-06,3.963289557450832e-06,1.892027048239548,2.1843772971787763,-3.963289557450832e-06
impurity_candidate,0.8482300164692442,0.27,-0.1,1.9387479559886295e-06,3.884345415306231e-06,1.9241539215318983,2.167005232856488,-3.884345415306231e-06
impurity_candidate,0.8482300164692442,0.27,-0.09,1.936948947078208e-06,3.878587123277355e-06,1.950521859009114,2.1522053181151133,-3.878587123277355e-06
impurity_candidate,0.8482300164692442,0.27,-0.08,2.0173446799912468e-06,4.038020990679326e-06,1.9724107103658184,2.139405625711551,-4.038020990679326e-06
impurity_candidate,0.8482300164692442,0.27,-0.07,2.236964490766056e-06,4.476417155643276e-06,1.9908275664506685,2.128142700268554,-4.476417155643276e-06
impurity_candidate,0.8482300164692442,0.27,-0.06,2.7106682977568767e-06,5.423317995853014e-06,2.0065607470227453,2.118044425589521,-5.423317995853014e-06
impurity_candidate,0.8482300164692442,0.27,-0.05,3.7375771308992037e-06,7.476874810209914e-06,2.0202351764662687,2.1088105719983434,-7.476874810209914e-06
impurity_candidate,0.8482300164692442,0.27,-0.04,6.325222947282857e-06,1.2652150239761958e-05,2.032367795275636,2.1001969885715384,-1.2652150239761958e-05
