case,phi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
impurity_mimic,0.7225663103256524,-0.05000000000000002,5.103497399979257e-07,5.196613115443488e-07,-9.311571546423075e-09,2.0441468244794176,2.0978419043139573,0.14493019503136903,0.1455619046106758,0.10078336124037952,0.04771999098514662
impurity_mimic,0.7225663103256524,-0.04000000000000001,6.950986396231663e-07,8.069673676187213e-07,-1.1186872799555498e-07,2.0509090813380815,2.0928051005335746,0.14027861764902472,0.1409605974291682,0.08936942444221518,0.04815538502686574
impurity_mimic,0.7225663103256524,-0.03,1.0594437245557571e-06,1.6839604997376182e-06,-6.24516775181861e-07,2.0570158046918365,2.087907979095863,0.1366293662021913,0.13749598586342252,0.07961293699357962,0.04958738225078416
impurity_mimic,0.7225663103256524,-0.020000000000000018,1.960744292957871e-06,7.021885565389134e-06,-5.061141272431263e-06,2.062216452436976,2.08306555147996,0.13335193698510145,0.1350062108813307,0.07113042340685284,0.05193559826009838
impurity_mimic,0.7225663103256524,-0.010000000000000009,1.1257702580166443e-05,0.00022848803912344504,-0.0002172303365432786,2.0731562436073414,2.075536252169917,0.14006540864365047,0.13364563691529216,0.06669193469976616,0.0578921544088324
impurity_mimic,0.7225663103256524,0.0,1.5034015362692865e-05,4.8671963145743745e-06,1.0166819048118491e-05,2.0770772279616363,2.0731401914011616,0.13584174751372396,0.13352718046714251,0.058774686371136114,0.060397155885029453
impurity_mimic,0.7225663103256524,0.009999999999999981,0.0008265673285781041,2.717161241796319e-05,0.0007993957161601409,2.089425401983074,2.0686741602504926,0.14006540864365033,0.13364563691529213,0.05143940237673629,0.06577087238095984
impurity_mimic,0.7225663103256524,0.01999999999999999,2.706316265231289e-05,1.737073900719106e-06,2.5326088751593786e-05,2.0794100188910365,2.0623385606075764,0.13335193698510134,0.13500621088133075,0.05396724418281623,0.07269297636250571
impurity_mimic,0.7225663103256524,0.03,6.753228532761541e-06,7.806261750845313e-07,5.972602357677009e-06,2.086216660222786,2.056676708825798,0.13662936620219135,0.13749598586342243,0.05041867858176288,0.08082524963998204
impurity_mimic,0.7225663103256524,0.03999999999999998,3.2993284960779664e-06,5.485755545665977e-07,2.7507529415113685e-06,2.0916678071506314,2.0504813763720118,0.14027861764902455,0.14096059742916803,0.04861356125133476,0.09048197181009751
impurity_mimic,0.7225663103256524,0.04999999999999999,2.12513495380317e-06,4.58771074177272e-07,1.666363879625898e-06,2.0969408540275967,2.043677952194194,0.14493019503136895,0.1455619046106757,0.04799100736765188,0.10188561878036165
impurity_mimic,0.7225663103256524,0.06,1.6049594541004164e-06,4.267671198096785e-07,1.1781923342907379e-06,2.10231323038624,2.036124338925023,0.1508111328752981,0.15144923438834199,0.04849908068139257,0.11532607365565319
impurity_mimic,0.7225663103256524,0.07,1.3512463848587578e-06,4.2913563128621563e-07,9.221107535725421e-07,2.107938817009362,2.027638335554899,0.15813129322677968,0.15881238361633482,0.050193398328171455,0.13117497017218913
