candidate,eta,alpha,barrier_Z,bias,conductance,mean_frustration
s_wave,0.0,0.0,0.5,-0.04799999999999999,1.6167506079714293,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.03999999999999998,1.6578297872632917,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.03199999999999997,1.6946211180431214,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.023999999999999994,1.7254775160918725,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.015999999999999986,1.7488447789603996,4.132233444309463e-11
s_wave,0.0,0.0,0.5,-0.00799999999999998,1.7634364852292086,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.0,1.7684000000336069,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.008000000000000007,1.7634364852292086,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.016000000000000014,1.7488447789603996,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.02400000000000002,1.7254775160918725,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.03200000000000003,1.6946211180431214,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.040000000000000036,1.6578297872632917,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.04800000000000004,1.6167506079714293,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.055999999999999994,1.572971604016696,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.064,1.5279117859966527,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.07200000000000001,1.4827581995247248,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.08000000000000002,1.4384444444650477,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.08800000000000002,1.3956597510562616,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.09600000000000003,1.354876772903661,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.10400000000000004,1.316388059717286,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.11199999999999999,1.2803440345136543,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.12,1.24678810410227,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.128,1.2156867469997765,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.136,1.1869539295499878,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.14400000000000002,1.160470092680247,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.15200000000000002,1.1360963936723216,4.132233444309463e-11
s_wave,0.0,0.0,0.5,0.16000000000000003,1.1136850393778839,4.132233444309463e-11
