energy,normal_dos,bdg_dos
0.006000000000000005,0.373230792096112,0.1766133723506147
0.008000000000000007,0.37231978783641945,0.1776380191836305
0.010000000000000009,0.37104175590584554,0.178970165860216
0.01200000000000001,0.36957046723005293,0.1806212321878428
0.014000000000000012,0.3680822653598621,0.18260558761380824
0.016000000000000014,0.36671739365805733,0.1849408114100673
0.018000000000000016,0.3655575559693751,0.18764801126010078
0.020000000000000018,0.36462504060141254,0.1907522045303207
0.02200000000000002,0.3639000932066131,0.19428276557870322
0.02400000000000002,0.3633458222493166,0.19827394006842744
0.026000000000000023,0.3629280340885403,0.2027654224911628
0.028000000000000025,0.3626226279168499,0.207802984559472
0.030000000000000027,0.36241223002892586,0.21343912773899373
0.03200000000000003,0.3622803006845847,0.21973371008242834
0.03399999999999992,0.3622103951537974,0.2267544619991986
0.03599999999999992,0.36219159133820084,0.23457725357653172
0.03799999999999992,0.3622244247863992,0.2432859046534645
0.039999999999999925,0.36232096820666615,0.2529712400061798
0.041999999999999926,0.36249833030065126,0.2637289999328249
0.04399999999999993,0.3627714436753172,0.27565615962892676
0.04599999999999993,0.3631525001293208,0.28884526547858125
0.04799999999999993,0.3636592073692268,0.3033766799806393
0.04999999999999993,0.3643261602027979,0.3193092577627611
0.051999999999999935,0.3652094490574323,0.33667094759754423
0.05399999999999994,0.3663781881022887,0.35545179516670633
0.05599999999999994,0.367895948830554,0.3756020358644313
0.05799999999999994,0.36980287274878104,0.3970365791408003
0.05999999999999994,0.37210887713857504,0.4196443237981914
0.061999999999999944,0.3748001011916307,0.4432982948685583
0.06399999999999995,0.3778515858739547,0.46786306629489416
0.06599999999999995,0.3812362551563044,0.49319955156025436
0.06799999999999995,0.38492462504431013,0.5191708060065794
0.06999999999999995,0.3888768097147001,0.5456524062990487
0.07199999999999995,0.3930334515078838,0.5725470691486505
0.07399999999999995,0.3973131026100838,0.5997985861439208
0.07599999999999996,0.40162014391046275,0.6273983311171195
0.07799999999999996,0.4058605329490316,0.6553798642560443
0.07999999999999996,0.4099561761969129,0.6838020705258697
0.08199999999999996,0.4138480327100928,0.7127257276640188
0.08399999999999996,0.417485272229815,0.742189957842154
0.08599999999999997,0.4208079270021917,0.772193104790883
0.08799999999999997,0.42373531496101036,0.8026780424414339
0.08999999999999997,0.4261686539852143,0.8335175075512702
0.09199999999999997,0.4280077853050542,0.8644955890046804
0.09399999999999997,0.42917506748739487,0.8952893232929241
0.09599999999999997,0.4296370039318664,0.9254636830481693
0.09799999999999998,0.4294153415160367,0.9544937541784989
0.09999999999999998,0.4285832578324493,0.9818159317085831
0.10199999999999998,0.427248033805901,1.006893833322471
0.10399999999999998,0.42552713585414925,1.0292768491503388
0.10599999999999998,0.4235267095547109,1.0486347676025034
0.10799999999999998,0.4213285765501361,1.064764760081354
0.10999999999999999,0.41898613896552384,1.0775773875243835
0.11199999999999999,0.4165256003484272,1.0870717393832192
0.11399999999999999,0.4139492953584547,1.0933091722190433
0.11599999999999999,0.4112410756861831,1.096394466626064
0.118,0.4083755064004991,1.0964716876422809
0.12,0.4053310685525058,1.0937358383967006
0.122,0.40210483674628444,1.088451495613199
0.124,0.3987252359813913,1.0809631091063667
0.126,0.39526044971189217,1.0716841684213485
0.128,0.39182095347900153,1.0610625215374387
0.13,0.3885549324647715,1.0495310400766222
0.132,0.38563569106654483,1.0374611180028932
0.134,0.38324089948066964,1.025137033352347
0.136,0.38152494751528837,1.0127605045570083
0.138,0.38058839706645436,1.0004806110221331
0.14,0.38045189008853686,0.9884322936622983
0.14200000000000002,0.3810433187634941,0.9767631835517749
0.14400000000000002,0.38220444858726865,0.9656350823596728
0.14600000000000002,0.38371730613009025,0.9551999076296448
0.14800000000000002,0.3853446064143258,0.945563577530878
0.15000000000000002,0.3868746424869454,0.9367574249873643
0.15200000000000002,0.38815946583934324,0.9287316707521794
0.15400000000000003,0.3891355390711898,0.9213731691226301
0.15600000000000003,0.3898196977284798,0.9145384546903806
0.15800000000000003,0.3902814810628271,0.9080887684386805
0.15999999999999992,0.39060307269829164,0.9019159090703781
0.16199999999999992,0.3908439550316065,0.8959530987965489
0.16399999999999992,0.3910243754531464,0.89017109850025
0.16599999999999993,0.39113147899483686,0.8845650286882566
0.16799999999999993,0.3911408626768611,0.8791397595458871
0.16999999999999993,0.3910404365699575,0.873900133968889
0.17199999999999993,0.39084493965803113,0.8688482859493454
0.17399999999999993,0.39059592770413887,0.8639867136452098
0.17599999999999993,0.39034889971063597,0.8593235253123335
0.17799999999999994,0.39015303389396105,0.8548751143374377
0.17999999999999994,0.3900298026351316,0.8506624183734997
