candidate,eta,alpha,barrier_Z,zero_bias_conductance,peak_conductance,peak_bias,background_conductance,peak_minus_background,mean_frustration,pos_peak_bias,neg_peak_bias,peak_split,signature
s_pm,0.75,0.0,0.5,3.102952554628626,3.102952554628626,0.0,0.804452527441871,2.298500027186755,0.9999999999173551,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,0.0,1.0,2.7165328466087235,2.7165328466087235,0.0,0.4564372813355796,2.260095565273144,0.9999999999173551,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,0.0,2.0,1.871113138626754,1.871113138626754,0.0,0.10111301142582181,1.7700001272009322,0.9999999999173551,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,0.5235987755982988,0.0,1.9219750076905033,1.9219750076905033,0.0,1.0881501601356987,0.8338248475548047,6.611572400672117e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,0.5235987755982988,0.5,1.7315800061576343,1.7315800061576343,0.0,0.8836421562321679,0.8479378499254664,6.611572400672117e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,0.5235987755982988,1.0,1.445987503852008,1.445987503852008,0.0,0.5768801503767703,0.8691073534752377,6.611572400672117e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,0.5235987755982988,2.0,1.1603950015387952,1.1603950015387952,0.0,0.2701181445212521,0.890276857017543,6.611572400672117e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,1.0471975511965976,0.0,3.105565693329635,3.105565693329635,0.0,1.0324021227330287,2.0731635705966065,0.9999999999173551,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,1.0471975511965976,0.5,3.1029525546286254,3.1029525546286254,0.0,0.804452527441871,2.2985000271867544,0.9999999999173551,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,1.0471975511965976,1.0,2.7165328466087226,2.7165328466087226,0.0,0.45643728133557937,2.260095565273143,0.9999999999173551,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,0.75,1.0471975511965976,2.0,1.8711131386267537,1.8711131386267537,0.0,0.10111301142582181,1.7700001272009318,0.9999999999173551,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,1.0,0.0,0.0,3.3795999999416697,3.3795999999416697,0.0,1.3416024592635076,2.037997540678162,0.999999999958678,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,1.0,0.0,0.5,3.475679999929451,3.475679999929451,0.0,1.0820085724161557,2.3936714275132953,0.999999999958678,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,1.0,0.0,1.0,3.1097999999321977,3.1097999999321977,0.0,0.684496604585385,2.4253033953468126,0.999999999958678,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,1.0,0.0,2.0,2.1319199999602345,2.1319199999602345,0.0,0.2772392716829236,1.854680728277311,0.999999999958678,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,1.0,0.5235987755982988,0.0,1.8832116789186752,1.8832116789186752,0.0,1.0582827842964129,0.8249288946222624,8.264466888618928e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,1.0,0.5235987755982988,0.5,1.7005693431446507,1.7005693431446507,0.0,0.8538241471846598,0.8467451959599909,8.264466888618928e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
s_pm,1.0,0.5235987755982988,1.0,1.4266058394730774,1.4266058394730774,0.0,0.5471361915168623,0.8794696479562151,8.264466888618928e-11,0.0020000000000000018,-0.001999999999999974,0.003999999999999976,intervalley-activated zero-bias enhancement
