epsilon,route,eta,n_bar,ratio_to_lb
0.052877442329078435,homodyne,0.7,0.9344781843398733,2.324846044354914
0.052877442329078435,on-off,0.7,0.8023683112505839,1.9961758613384661
0.052877442329078435,homodyne,0.5,1.3082694580758223,3.254784462096879
0.052877442329078435,on-off,0.5,1.1233156357508174,2.7946462058738524
0.05364876741052673,lower-bound,,0.39853598018034847,1.0
0.05364876741052673,homodyne,0.99,0.654944563297051,1.6433762467335336
0.05364876741052673,on-off,0.99,0.563674142487399,1.4143619911866452
0.05364876741052673,homodyne,0.7,0.9262787395201149,2.3242035489517114
0.05364876741052673,on-off,0.7,0.7971962872321786,2.0003119589639695
0.05364876741052673,homodyne,0.5,1.2967902353281606,3.2538849685323954
0.05364876741052673,on-off,0.5,1.11607480212505,2.8004367425495573
0.054431343837635225,lower-bound,,0.3951223840886786,1.0
0.054431343837635225,homodyne,0.99,0.6491551588186817,1.6429217502215456
0.054431343837635225,on-off,0.99,0.5600171558077185,1.4173258169095073
0.054431343837635225,homodyne,0.7,0.9180908674721358,2.323560761027615
0.054431343837635225,on-off,0.7,0.7920242632137733,2.004503655343446
0.054431343837635225,homodyne,0.5,1.28532721446099,3.252985065438661
0.054431343837635225,on-off,0.5,1.1088339684992825,2.8063051174808242
0.05522533573417248,lower-bound,,0.3917119799054186,1.0
0.05522533573417248,homodyne,0.99,0.6433740228205598,1.6424670569838242
0.05522533573417248,on-off,0.99,0.5563601691280379,1.420329726097156
0.05522533573417248,homodyne,0.7,0.9099146894176489,2.322917694877123
0.05522533573417248,on-off,0.7,0.786852239195368,2.0087520411945494
0.05522533573417248,homodyne,0.5,1.2738805651847085,3.2520847728279723
0.05522533573417248,on-off,0.5,1.101593134873515,2.812252857672369
0.05603090961798617,lower-bound,,0.3883048196369125,1.0
0.05603090961798617,homodyne,0.99,0.6376012423467043,1.6420121772964302
0.05603090961798617,on-off,0.99,0.5527031824483574,1.4233745101726187
0.05603090961798617,homodyne,0.7,0.9017503284617674,2.3222743650335222
0.05603090961798617,on-off,0.7,0.7816802151769626,2.013058235815561
0.05603090961798617,homodyne,0.5,1.2624504598464745,3.251184111046932
0.05603090961798617,on-off,0.5,1.0943523012477476,2.818281530141785
0.05684823443592558,lower-bound,,0.3849009562224159,1.0
0.05684823443592558,homodyne,0.99,0.6318369058003084,1.6415571216071492
0.05684823443592558,on-off,0.99,0.5490461957686769,1.426460981435986
0.05684823443592558,homodyne,0.7,0.8935979096318649,2.321630786272969
0.05684823443592558,on-off,0.7,0.7765081911585573,2.0174233880308945
0.05684823443592558,homodyne,0.5,1.2510370734846106,3.2502831007821555
0.05684823443592558,on-off,0.5,1.0871114676219802,2.8243927432432523
0.057677481599273515,lower-bound,,0.3815004435535101,1.0
0.057677481599273515,homodyne,0.99,0.6260811029719269,1.6411019005384495
0.057677481599273515,on-off,0.99,0.5453892090889964,1.4295899737597524
0.057677481599273515,homodyne,0.7,0.8854575599174392,2.320986973618664
0.057677481599273515,on-off,0.7,0.771336167140152,2.0218486771745066
0.057677481599273515,homodyne,0.5,1.2396405838844151,3.2493817630661295
0.057677481599273515,on-off,0.5,1.0798706339962127,2.8305881480443094
0.05851882501969511,lower-bound,,0.3781033364940042,1.0
0.05851882501969511,homodyne,0.99,0.6203339250683897,1.6406465248904956
0.05851882501969511,on-off,0.99,0.5417322224093158,1.4327623433122136
0.05851882501969511,homodyne,0.7,0.8773294083110084,2.3203429423451296
0.05851882501969511,on-off,0.7,0.7661641431217467,2.026335314112988
0.05851882501969511,homodyne,0.5,1.2282611716354115,3.248480119283181
0.05851882501969511,on-off,0.5,1.0726298003704453,2.836869439758183
0.059372441145710976,lower-bound,,0.3747096909003386,1.0
0.059372441145710976,homodyne,0.99,0.6145954647424725,1.6401910056442501
0.059372441145710976,on-off,0.99,0.5380752357296353,1.4359789693102627
0.059372441145710976,homodyne,0.7,0.8692135858500682,2.319698707982582
0.059372441145710976,on-off,0.7,0.7609921191033414,2.0308845423102286
0.059372441145710976,homodyne,0.5,1.2168990201900955,3.247578191175615
0.059372441145710976,on-off,0.5,1.0653889667446779,2.8432383592343196
0.06023850899970239,lower-bound,,0.37131956364250707,1.0
0.06023850899970239,homodyne,0.99,0.608865816123342,1.63973535396464
0.06023850899970239,on-off,0.99,0.5344182490499547,1.439240754802979
0.06023850899970239,homodyne,0.7,0.8611102256601553,2.31905428632142
0.06023850899970239,on-off,0.7,0.7558200950849361,2.035497638935642
0.06023850899970239,homodyne,0.5,1.2055543159242172,3.2466760008499875
0.06023850899970239,on-off,0.5,1.0581481331189104,2.8496966945098987
0.061117210215456325,lower-bound,,0.3679330126255114,1.0
0.061117210215456325,homodyne,0.99,0.6031450748478033,1.6392795812038068
0.061117210215456325,on-off,0.99,0.5307612623702742,1.4425486274875046
0.061117210215456325,homodyne,0.7,0.8530194629990364,2.3184096934168132
0.061117210215456325,on-off,0.7,0.7506480710665308,2.0401759160180424
0.061117210215456325,homodyne,0.5,1.1942272481986507,3.2457735707835376
0.061117210215456325,on-off,0.5,1.050907299493143,2.8562462824252592
0.06200872907625806,lower-bound,,0.36455009681136696,1.0
0.06200872907625806,homodyne,0.99,0.5974333380923711,1.6388236989044263
0.06200872907625806,on-off,0.99,0.5271042756905937,1.4459035405587586
0.06200872907625806,homodyne,0.7,0.8449414353020677,2.3177649455934026
0.06200872907625806,on-off,0.7,0.7454760470481254,2.0449207216473875
0.06200872907625806,homodyne,0.5,1.1829180094228948,3.244870923830764
0.06200872907625806,on-off,0.5,1.0436664658673755,2.862889010306342
0.06291325255353956,lower-bound,,0.36117087624167454,1.0
0.06291325255353956,homodyne,0.99,0.5917307046061959,1.638367718803119
0.06291325255353956,on-off,0.99,0.5234472890109133,1.4493064735946561
0.06291325255353956,homodyne,0.7,0.8368762822287628,2.3171200594501253
0.06291325255353956,on-off,0.7,0.7403040230297203,2.0497334412267283
0.06291325255353956,homodyne,0.5,1.1716267951202677,3.243968083230175
0.06291325255353956,on-off,0.5,1.0364256322416083,2.869626817717419
0.06383097034609155,lower-bound,,0.357795412060778,1.0
0.06383097034609155,homodyne,0.99,0.5860372747448714,1.6379116528339455
0.06383097034609155,on-off,0.99,0.5197903023312327,1.4527584334785628
0.06383097034609155,homodyne,0.7,0.8288241457106038,2.3164750518651513
0.06383097034609155,on-off,0.7,0.7351319990113148,2.0546154987768244
0.06383097034609155,homodyne,0.5,1.1603538039948451,3.243065072611211
0.06383097034609155,on-off,0.5,1.0291847986158407,2.8764616982875544
0.06476207491984753,lower-bound,,0.3544237665395237,1.0
0.06476207491984753,homodyne,0.99,0.5803531505051442,1.6374555131319783
0.06476207491984753,on-off,0.99,0.5161333156515522,1.4562604553608438
0.06476207491984753,homodyne,0.7,0.8207851700001327,2.3158299400009414
0.06476207491984753,on-off,0.7,0.7299599749929095,2.0595683582960507
0.06476207491984753,homodyne,0.5,1.1490992380001859,3.2421619160013178
0.06476207491984753,on-off,0.5,1.0219439649900732,2.8833957016144707
0.06570676154824828,lower-bound,,0.3510560030996439,1.0
0.06570676154824828,homodyne,0.99,0.5746784355605687,1.6369993120369792
0.06570676154824828,on-off,0.99,0.5124763289718716,1.4598136036614364
0.06570676154824828,homodyne,0.7,0.8127595017213758,2.315184741309442
0.06570676154824828,on-off,0.7,0.7247879509745042,2.0645935251783176
0.06570676154824828,homodyne,0.5,1.1378633024099258,3.241258637833218
0.06570676154824828,on-off,0.5,1.0147031313643058,2.8904309352496442
0.06666522835319501,lower-bound,,0.3476921863387805,1.0
0.06666522835319501,homodyne,0.99,0.5690132352981223,1.6365430620971546
0.06666522835319501,on-off,0.99,0.5088193422921911,1.4634189731155283
0.06666522835319501,homodyne,0.7,0.8047472899216301,2.3145394735374043
0.06666522835319501,on-off,0.7,0.7196159269560989,2.0696925476919614
0.06666522835319501,homodyne,0.5,1.1266462058902822,3.240355262952366
0.06666522835319501,on-off,0.5,1.0074622977385383,2.897569566768746
0.06763767634659995,lower-bound,,0.3443323820561725,1.0
0.06763767634659995,homodyne,0.99,0.5633576568558252,1.6360867760730156
0.06763767634659995,on-off,0.99,0.5051623556125105,1.4670776898645017
0.06763767634659995,homodyne,0.7,0.7967486861246671,2.3138941547318366
0.06763767634659995,on-off,0.7,0.7144439029376936,2.0748670185226525
0.06763767634659995,homodyne,0.5,1.1154481605745339,3.239451816624571
0.06763767634659995,on-off,0.5,1.000221464112771,2.9048138259317136
0.06862430947254305,lower-bound,,0.3409766572790264,1.0
0.06862430947254305,homodyne,0.99,0.5577118091613913,1.6356304669413404
0.06862430947254305,on-off,0.99,0.50150536893283,1.4707909125944671
0.06862430947254305,homodyne,0.7,0.7887638443853964,2.31324880324561
0.06862430947254305,on-off,0.7,0.7092718789192883,2.0801185763836036
0.06862430947254305,homodyne,0.5,1.1042693821395546,3.2385483245438533
0.06862430947254305,on-off,0.5,0.9929806304870036,2.912166006937045
0.06962533465004364,lower-bound,,0.33762508028959315,1.0
0.06962533465004364,homodyne,0.99,0.5520758029719428,1.6351741478992248
0.06962533465004364,on-off,0.99,0.49784838225314954,1.4745598337248143
0.06962533465004364,homodyne,0.7,0.7807929213460334,2.3126034377431894
0.06962533465004364,on-off,0.7,0.7040998549008829,2.085448907696523
0.06962533465004364,homodyne,0.5,1.0931100898844468,3.237644812840465
0.06962533465004364,on-off,0.5,0.985739796861236,2.919628470775132
0.0706409618164559,lower-bound,,0.33427772065297334,1.0
0.0706409618164559,homodyne,0.99,0.5464497509148298,1.6347178323682556
0.0706409618164559,on-off,0.99,0.49419139557346903,1.4783856806493791
0.0706409618164559,homodyne,0.7,0.7728360762938307,2.3119580772065325
0.0706409618164559,on-off,0.7,0.6989278308824777,2.090859748346979
0.0706409618164559,homodyne,0.5,1.0819705068113628,3.236741308089145
0.0706409618164559,on-off,0.5,0.9784989632354687,2.927203647685771
0.07167140397149752,lower-bound,,0.33093464924567545,1.0
0.07167140397149752,homodyne,0.99,0.5408337675295865,1.634261533998782
0.07167140397149752,on-off,0.99,0.4905344088937885,1.482269717032958
0.07167140397149752,homodyne,0.7,0.7648934712204152,2.3113127409411347
0.07167140397149752,on-off,0.7,0.6937558068640723,2.0963528855180407
0.07167140397149752,homodyne,0.5,1.0708508597085813,3.2358378373175887
0.07167140397149752,on-off,0.5,0.9712581296097013,2.9348940397252568
0.07271687722192038,lower-bound,,0.32759593828495076,1.0
0.07271687722192038,homodyne,0.99,0.5352279693110633,1.6338052666743055
0.07271687722192038,on-off,0.99,0.486877422214108,1.4862132441660814
0.07271687722192038,homodyne,0.7,0.7569652708827896,2.3106674485822323
0.07271687722192038,on-off,0.7,0.688583782845667,2.1019301596063147
0.07271687722192038,homodyne,0.5,1.0597513792359052,3.2349344280151247
0.07271687722192038,on-off,0.5,0.9640172959839338,2.942702223448841
0.07377760082683309,lower-bound,,0.3242616613589321,1.0
0.07377760082683309,homodyne,0.99,0.529632474753778,1.633349044515986
0.07377760082683309,on-off,0.99,0.48322043553442745,1.490217602381123
0.07377760082683309,homodyne,0.7,0.7490516428660572,2.3100222201011795
0.07377760082683309,on-off,0.7,0.6834117588272618,2.1075934662247318
0.07377760082683309,homodyne,0.5,1.04867230001248,3.2340311081416515
0.07377760082683309,on-off,0.5,0.9567764623581664,2.9506308527146237
0.07485379724368442,lower-bound,,0.32093189345760165,1.0
0.07485379724368442,homodyne,0.99,0.524047404397519,1.6328928818872623
0.07485379724368442,on-off,0.99,0.47956344885474694,1.4942841725330178
0.07485379724368442,homodyne,0.7,0.7411527576479198,2.3093770758119856
0.07485379724368442,on-off,0.7,0.6782397348088565,2.113344758296697
0.07485379724368442,homodyne,0.5,1.0376138607070877,3.23312790613678
0.07485379724368442,on-off,0.5,0.9495356287323989,2.9586826616153754
0.07594569217491767,lower-bound,,0.31760671100461646,1.0
0.07594569217491767,homodyne,0.99,0.5184728808742556,1.6324367933986115
0.07594569217491767,on-off,0.99,0.47590646217506644,1.498414377548052
0.07594569217491767,homodyne,0.7,0.7332687886650187,2.3087320363780366
0.07594569217491767,on-off,0.7,0.6730677107904511,2.119186048246531
0.07594569217491767,homodyne,0.5,1.026576304131026,3.2322248509292506
0.07594569217491767,on-off,0.5,0.9422947951066315,2.966860467545143
0.07705351461530549,lower-bound,,0.3142861918900197,1.0
0.07705351461530549,homodyne,0.99,0.5129090289563869,1.6319807939124242
0.07705351461530549,on-off,0.99,0.4722494754953859,1.502609684044418
0.07705351461530549,homodyne,0.7,0.7253999123811758,2.3080871228190003
0.07705351461530549,on-off,0.7,0.6678956867720458,2.1251194102913913
0.07705351461530549,homodyne,0.5,1.0155598773336463,3.231321971946601
0.07705351461530549,on-off,0.5,0.9350539614808641,2.975167174407948
0.0781774968999752,lower-bound,,0.3109704155038692,1.0
0.0781774968999752,homodyne,0.99,0.5073559756063859,1.6315248985480202
0.0781774968999752,on-off,0.99,0.46859248881570537,1.5068716040284382
0.0781774968999752,homodyne,0.7,0.717546308357603,2.3074423565179147
0.0781774968999752,on-off,0.7,0.6627236627536405,2.13114698284022
0.0781774968999752,homodyne,0.5,1.0045648317006441,3.23041929912508
0.0781774968999752,on-off,0.5,0.9278131278550966,2.983605775976308
0.07931787475313466,lower-bound,,0.3076594627708121,1.0
0.07931787475313466,homodyne,0.99,0.5018138500278815,1.6310691226868026
0.07931787475313466,on-off,0.99,0.46493550213602486,1.5112016966706272
0.07931787475313466,homodyne,0.7,0.7097081593251469,2.3067977592284787
0.07931787475313466,on-off,0.7,0.6575516387352351,2.1372709710056013
0.07931787475313466,homodyne,0.5,0.9935914230552054,3.2295168629198696
0.07931787475313466,on-off,0.5,0.9205722942293292,2.992179359407842
0.08047488733750892,lower-bound,,0.3043534161856398,1.0
0.08047488733750892,homodyne,0.99,0.49628278371822954,1.630613481977553
0.08047488733750892,on-off,0.99,0.4612785154563443,1.5156015701660082
0.08047488733750892,homodyne,0.7,0.7018856512586389,2.3061533530825393
0.08047488733750892,on-off,0.7,0.6523796147168298,2.143493649234783
0.08047488733750892,homodyne,0.5,0.9826399117620945,3.2286146943155556
0.08047488733750892,on-off,0.5,0.9133314606035617,3.0008911089286965
0.08164877730449796,lower-bound,,0.3010523598498568,1.0
0.08164877730449796,homodyne,0.99,0.4907629105226271,1.6301579923418779
0.08164877730449796,on-off,0.99,0.4576215287766638,1.5200728836833979
0.08164877730449796,homodyne,0.7,0.6940789734534298,2.305509160597799
0.08164877730449796,on-off,0.7,0.6472075906984246,2.14981736406652
0.08164877730449796,homodyne,0.5,0.9717105628348015,3.227712824836918
0.08164877730449796,on-off,0.5,0.9060906269777943,3.0097443096931276
0.08283979084506615,lower-bound,,0.2977563795092975,1.0
0.08283979084506615,homodyne,0.99,0.485254366689822,1.6297026699798043
0.08283979084506615,on-off,0.99,0.4539645420969833,1.5246173494086568
0.08283979084506615,homodyne,0.7,0.6862883186041768,2.304865204685723
0.08283979084506615,on-off,0.7,0.6420355666800193,2.156244537020815
0.08283979084506615,homodyne,0.5,0.9608036460458476,3.2268112865600123
0.08283979084506615,on-off,0.5,0.8988497933520269,3.0187423518291405
0.08404817774137396,lower-bound,,0.2944655625928284,1.0
0.08404817774137396,homodyne,0.99,0.47975729092947594,1.6292475313755423
0.08404817774137396,on-off,0.99,0.4503075554173028,1.5292367346872562
0.08404817774137396,homodyne,0.7,0.6785138828859731,2.3042215086596958
0.08404817774137396,on-off,0.7,0.636863542661614,2.1627776676291197
0.08404817774137396,homodyne,0.5,0.9499194360403624,3.2259101121235743
0.08404817774137396,on-off,0.5,0.8916089597262595,3.0278887346807672
0.08527419141916291,lower-bound,,0.2911799982521731,1.0
0.08527419141916291,homodyne,0.99,0.4742718244712377,1.6287925933034042
0.08527419141916291,on-off,0.99,0.4466505687376222,1.5339328642718295
0.08527419141916291,homodyne,0.7,0.6707558660378934,2.303578096243386
0.08527419141916291,on-off,0.7,0.6316915186432086,2.169419336613016
0.08527419141916291,homodyne,0.5,0.9390582124530507,3.22500933474074
0.08527419141916291,on-off,0.5,0.884368126100492,3.0371870712582223
0.08651808900090456,lower-bound,,0.2878997774029008,1.0
0.08651808900090456,homodyne,0.99,0.46879811112559233,1.6283378728338984
0.08651808900090456,on-off,0.99,0.4429935820579417,1.5387076226807748
0.08651808900090456,homodyne,0.7,0.6630144714490522,2.3029349915793715
0.08651808900090456,on-off,0.7,0.6265194946248033,2.1761722092199527
0.08651808900090456,homodyne,0.5,0.9282202600286729,3.224108988211119
0.08651808900090456,on-off,0.5,0.8771272924747245,3.046641092907934
0.08778013135972484,lower-bound,,0.28462499276661785,1.0
0.08778013135972484,homodyne,0.99,0.463336297346545,1.6278833873400005
0.08778013135972484,on-off,0.99,0.4393365953782612,1.5435629566743678
0.08778013135972484,homodyne,0.7,0.6552899062472566,2.302292219238001
0.08778013135972484,on-off,0.7,0.6213474706063981,2.1830390387251777
0.08778013135972484,homodyne,0.5,0.9174058687461593,3.2232091069332016
0.08778013135972484,on-off,0.5,0.8698864588489572,3.0562546542152482
0.08906058317411505,lower-bound,,0.2813557389144064,1.0
0.08906058317411505,homodyne,0.99,0.45788653229621024,1.6274291545036077
0.08906058317411505,on-off,0.99,0.43567960869858063,1.548500877855285
0.08906058317411505,homodyne,0.7,0.6475823813903545,2.301649804226531
0.08906058317411505,on-off,0.7,0.6161754465879926,2.190022670109617
0.08906058317411505,homodyne,0.5,0.9066153339464964,3.222309725917144
0.08906058317411505,on-off,0.5,0.8626456252231897,3.066031738153464
0.09035971298344078,lower-bound,,0.27809211231155523,1.0
0.09035971298344078,homodyne,0.99,0.4524489679113747,1.626975192322183
0.09035971298344078,on-off,0.99,0.4320226220189001,1.5535234654008876
0.09035971298344078,homodyne,0.7,0.6398921117603729,2.3010077719985165
0.09035971298344078,on-off,0.7,0.6110034225695873,2.1971260439241123
0.09035971298344078,homodyne,0.5,0.895848956464522,3.2214108807979227
0.09035971298344078,on-off,0.5,0.8554047915974222,3.0759764614937573
0.0916777932442606,lower-bound,,0.2748342113636286,1.0
0.0916777932442606,homodyne,0.99,0.44702375897210567,1.6265215191155946
0.0916777932442606,on-off,0.99,0.42836563533921956,1.5586328689351416
0.0916777932442606,homodyne,0.7,0.6322193162605494,2.3003661484634836
0.0916777932442606,on-off,0.7,0.6058313985511821,2.204352200351129
0.0916777932442606,homodyne,0.5,0.8851070427647691,3.2205126078488773
0.0916777932442606,on-off,0.5,0.8481639579716548,3.0860930804915805
0.09301510038746642,lower-bound,,0.2715821364639216,1.0
0.09301510038746642,homodyne,0.99,0.44161106317248056,1.6260681535331631
0.09301510038746642,on-off,0.99,0.42470864865953906,1.5638313115485767
0.09301510038746642,homodyne,0.7,0.6245642179153654,2.2997249599969027
0.09301510038746642,on-off,0.7,0.6006593745327767,2.2117042834758447
0.09301510038746642,homodyne,0.5,0.8743899050815116,3.2196149439956634
0.09301510038746642,on-off,0.5,0.8409231243458873,3.0963859968661818
0.09437191487625704,lower-bound,,0.26833599004235414,1.0
0.09437191487625704,homodyne,0.99,0.4362110411935195,1.6256151145609203
0.09437191487625704,on-off,0.99,0.42105166197985855,1.569121092975265
0.09437191487625704,homodyne,0.7,0.616927043973692,2.299084233450445
0.09437191487625704,on-off,0.7,0.5954873505143714,2.2191855457793035
0.09437191487625704,homodyne,0.5,0.8636978615631687,3.2187179268306227
0.09437191487625704,on-off,0.5,0.8336822907201199,3.1068597640910247
0.09574852126495773,lower-bound,,0.26509587661585476,1.0
0.09574852126495773,homodyne,0.99,0.4308238567783982,1.6251624215290854
0.09574852126495773,on-off,0.99,0.4173946753001781,1.5745045929364512
0.09574852126495773,homodyne,0.7,0.6093080260151631,2.2984439961625633
0.09574852126495773,on-off,0.7,0.5903153264959662,2.2267993528672667
0.09574852126495773,homodyne,0.5,0.8530312364212285,3.217821594627589
0.09574852126495773,on-off,0.5,0.8264414570943526,3.117519094014173
0.09714520825869748,lower-bound,,0.26186190284029076,1.0
0.09714520825869748,homodyne,0.99,0.42544967681003165,1.624710094119773
0.09714520825869748,on-off,0.99,0.4137376886204975,1.57998427466112
0.09714520825869748,homodyne,0.7,0.6017074000599019,2.297804275969393
0.09714520825869748,on-off,0.7,0.5851433024775607,2.2345491884492983
0.09714520825869748,homodyne,0.5,0.8423903600838627,3.2169259863571504
0.09714520825869748,on-off,0.5,0.819200623468585,3.1283688638290177
0.09856226877395705,lower-bound,,0.2586341775640015,1.0
0.09856226877395705,homodyne,0.99,0.4200886713911155,1.6242581523749333
0.09856226877395705,on-off,0.99,0.41008070194081697,1.5855626885945444
0.09856226877395705,homodyne,0.7,0.5941254066817205,2.2971651012159775
0.09856226877395705,on-off,0.7,0.5799712784591554,2.242438659583713
0.09856226877395705,homodyne,0.5,0.8317755693544087,3.216031141702368
0.09856226877395705,on-off,0.5,0.8119597898428176,3.1394141234171977
0.1,lower-bound,,0.2554128118829953,1.0
0.1,homodyne,0.99,0.41474101392672125,1.623806616704546
0.1,on-off,0.99,0.40642371526113646,1.5912424763066282
0.1,homodyne,0.7,0.5865622911249344,2.296526500767858
0.1,on-off,0.7,0.5747992544407501,2.2504715022050883
0.1,homodyne,0.5,0.821187207574908,3.2151371010750007
0.1,on-off,0.5,0.8047189562170501,3.150660103087124
