point_index,E_tb_1_source,E_tb_2_source,E_tb_3_source,E_tb_1_reconstructed,E_tb_2_reconstructed,E_tb_3_reconstructed
355,11.77533115513878,-27.2634822238511,-55.93838684224934,5.72140758066042,-19.516457523882313,-58.49045685496711
356,11.85512774961927,-27.59465110314663,-55.69543911617922,5.414167161663382,-19.584940388422464,-58.11664926714176
357,11.93563917447448,-27.92570891083602,-55.45319407707073,5.101048795905378,-19.65638345917118,-57.73232437625326
358,12.01672904281066,-28.25627431226802,-55.21188761974664,4.783423439389033,-19.731048366992212,-57.3386109698053
359,12.09825854171213,-28.5859598711266,-54.9717595958839,4.462688706566947,-19.809145450701003,-56.93672141416657
360,12.18008683732252,-28.91437220345419,-54.73305408125648,4.1402597223463795,-19.89081924242373,-56.52795687977869
361,12.2620714777059,-29.24111212428672,-54.49601964788507,3.8175589773634826,-19.976132756612564,-56.11371274556752
362,12.34406879273251,-29.56577479226315,-54.26090963495569,3.4960052623886217,-20.065050786588664,-55.69548405526341
363,12.42593429030142,-29.88794985916356,-54.02798241084476,3.1770018167658187,-20.157422521428305,-55.274870848513466
364,12.50752304826687,-30.20722163316965,-53.79750161680434,2.861923890605971,-20.252963923330732,-54.85358312723281
365,12.58869010147766,-30.52316926675133,-53.56973638079457,2.5521059869981917,-20.351240448666065,-54.433445141199726
366,12.66929082337094,-30.83536698248361,-53.34496148758022,2.2488291133841307,-20.45165084985931,-54.016398585887885
367,12.74918130158418,-31.14338435279467,-53.12345748853647,1.9533084240337655,-20.55341295272631,-53.60450420092374
368,12.82821870706277,-31.44678665262893,-52.90551073163909,1.6666816714503863,-20.65555245453784,-53.19994114284625
369,12.90626165614798,-31.74513530724041,-52.69141328889013,1.3899988971623527,-20.756895918390768,-52.805003388225856
370,12.98317056513065,-32.03798846074227,-52.48146275502219,1.1242137768516716,-20.856069232232354,-52.42209231497188
371,13.05880799675235,-32.32490169450436,-52.2759618878525,0.8701769886984249,-20.951502835010505,-52.0537045295073
372,13.13303899812746,-32.60542892783706,-52.07521805730663,0.6286318979560244,-21.041444962877748,-51.702413981205936
373,13.20573142954978,-32.87912353636745,-51.87954246715311,0.4002127493602715,-21.123984007039056,-51.37084746544821
374,13.27675628363362,-33.14553972575953,-51.68924911123057,0.18544543947269646,-21.197080772952848,-51.061652799056944
375,13.34598799422627,-33.4042341995204,-51.50465342484851,-0.015249186743384359,-21.258610963824257,-50.77745929086613
376,13.41330473451379,-33.65476815902321,-51.32607059263665,-0.20154969608581275,-21.306417567969408,-50.52083064828197
377,13.4785887037279,-33.89670967095071,-51.15381347703433,-0.37322637737561426,-21.33837202172386,-50.294211156224065
378,13.54172640184807,-34.12963643142907,-50.98819013752949,-0.5301318862242861,-21.352442094746458,-50.099866798616894
379,13.60260889168031,-34.3531389465072,-50.82950092036075,-0.672190672881029,-21.346763494301694,-49.93982387869896
380,13.66113204768339,-34.56682413473111,-50.6780351122922,-0.7993876768990443,-21.319711343458124,-49.81580850089503
381,13.71719679090407,-34.77031933896302,-50.5340671706591,-0.9117567796791214,-21.269967115632998,-49.729190842170865
382,13.77070930937635,-34.96327671124013,-50.39785256523565,-1.0093694892411242,-21.196576458945525,-49.68093830644974
383,13.82158126333599,-35.14537790677877,-50.26962329515759,-1.0923242963419781,-21.098993723261493,-49.6715813114577
384,13.86972997460036,-35.31633899229742,-50.14958317506737,-1.1607370934186314,-20.977109924847433,-49.70119458294134
385,13.91507859946581,-35.47591544147382,-50.03790301700953,-1.2147329934916284,-20.83126225008019,-49.769395518983266
386,13.95755628448072,-35.62390705916314,-49.93471586579817,-1.2544398296424368,-20.662224810852546,-49.87535963242887
387,13.99709830446181,-35.76016264923507,-49.8401124723585,-1.279983559794235,-20.471181962845677,-50.0178515367472
388,14.03364618213439,-35.8845842221458,-49.75413720830016,-1.2914857472124428,-20.259686833270173,-50.195268659482295
389,14.06714778879545,-35.99713053120933,-49.67678463214958,-1.289063233508973,-20.029608595356173,-50.40569403035138
390,14.09755742542055,-36.09781973389059,-49.60799691033414,-1.272830065608752,-19.783072397764187,-50.646954175421854
391,14.12483588366223,-36.18673099800881,-49.5476622724719,-1.2429016777941901,-19.522395743137665,-50.91667832303018
392,14.14895048622023,-36.26400491247242,-49.49561464082225,-1.1994012610365743,-19.25002462904341,-51.21235567692137
393,14.16987510610084,-36.32984261598764,-49.45163451996704,-1.1424681714716118,-18.96847207398525,-51.53138828292873
394,14.18759016432582,-36.38450362103875,-49.41545116898383,-1.0722681368526377,-18.680260905282044,-51.87113785435935
395,14.20208260570028,-36.42830237869183,-49.38674601016402,-0.9890049155376922,-18.387872004864153,-52.22896570618693
396,14.21334585230361,-36.46160369598756,-49.36515716217515,-0.8929329519156893,-18.09369866618375,-52.60226560158385
397,14.22137973442918,-36.48481717552981,-49.35028492778326,-0.7843704638892599,-17.800007335859313,-52.98848980210479
398,14.22619039876601,-36.49839089108793,-49.34169802211166,-0.6637123044066706,-17.508904785245594,-53.38516893480432
399,14.22779019369042,-36.50280454014818,-49.33894030036956,-0.5314418747277335,-17.222311643817374,-53.789926467093345
400,14.22779019369042,-36.50280454014818,-49.33894030036956,-0.3881413469607121,-16.941942181827255,-54.20048864462947
401,14.22621347788312,-36.4986044183308,-49.34151209864535,-0.23449948952398192,-16.669290209056772,-54.61469073196888
402,14.22150024157357,-36.48634889254877,-49.348907737487,-0.07131648783170091,-16.405620923991503,-55.0304803294634
403,14.21368002880582,-36.46656187188892,-49.36064550875664,0.10049468844114234,-16.151968482091554,-55.44591844639545
404,14.20278779009251,-36.43977103448731,-49.37624586632807,0.27991061227493,-15.909138947530643,-55.859178906670884
405,14.18886366030318,-36.40650188426326,-49.39523713902472,0.465803424610547,-15.677718158638443,-56.26854656088206
406,14.17195271545626,-36.36727240045412,-49.41716062900612,0.6569503227874672,-15.458083892270187,-56.67241468401256
407,14.15210470897037,-36.3225883380453,-49.44157503807231,0.8520460614156192,-15.250421579932135,-57.069281854917165
408,14.12937378805142,-36.2729392019525,-49.46806019971117,1.0497178468224793,-15.054742730806955,-57.45774854314962
409,14.10381819101703,-36.21879488834598,-49.49622012430649,1.24854190095987,-14.870905169727317,-57.836513570463055
410,14.07549992648789,-36.16060296357238,-49.52568538798899,1.4470609340794256,-14.698634208472653,-58.20437056732145
411,14.04448443550685,-36.09878653473744,-49.55611491213728,1.6438017935687022,-14.537543933921558,-58.56020450760674
412,14.01084023777854,-36.03374265564877,-49.58719719102844,1.837292637197739,-14.387157906221223,-58.9029883758535
413,13.9746385633548,-35.96584120663617,-49.61865103045974,2.026079096072934,-14.2469286991174,-59.23177999933492
414,13.93595297122211,-35.89542418575195,-49.65022586130132,2.2087390279548105,-14.116255866363563,-59.545719060835
415,13.89485895637514,-35.82280535099734,-49.68170168993201,2.383895599010625,-13.994502067574903,-59.84402429583962
416,13.85143354708419,-35.74827015756006,-49.71288874329076,2.5502285588024685,-13.88100722222569,-60.12599086921328
417,13.80575489418121,-35.67207593977665,-49.74362686066834,2.706483680974446,-13.77510067409979,-60.39098792041679
418,13.75790185429817,-35.594452293971,-49.77378467803352,2.8514804265437723,-13.676111436867945,-60.63845626234398
419,13.70795356909002,-35.51560162496088,-49.80325864414745,2.9841179472888872,-13.583376654441022,-60.86790621641555
420,13.65598904256189,-35.43569982548818,-49.83197190134617,3.1033795853415693,-13.496248449602868,-61.07891556528157
421,13.60208671869282,-35.35489706384978,-49.85987305791829,3.208336045096436,-13.414099354824113,-61.27112760404923
422,13.54632406160573,-35.27331866043723,-49.88693487363766,3.2981474189511784,-13.33632652432821,-61.44424927114827
423,13.48877714057408,-35.1910660386263,-49.91315287531405,3.3720642431710828,-13.26235492058223,-61.5980493405912
424,13.42952022217681,-35.10821773947347,-49.93854391523343,3.429427747909954,-13.19163965512676,-61.73235665835954
425,13.36862537191456,-35.02483049296428,-49.96314468207357,3.4696694490880304,-13.123667646102803,-61.84705840684758
426,13.30616206758157,-34.94094034115128,-49.98701017126724,3.492310211715955,-13.0579587353513,-61.94209838265708
427,13.24219682664525,-34.85656381045683,-50.01021211980974,3.4969588960450833,-12.994066388269035,-62.01747527450333
428,13.17679284982306,-34.77169913174657,-50.03283740911131,3.483310680733183,-12.931578080873397,-62.07324092953741
429,13.11000968296058,-34.68632750755951,-50.05498643863151,3.4511451417533205,-12.870115461478424,-62.10949859797416
430,13.04190289920692,-34.60041442616694,-50.07677147264001,3.400324152408081,-12.809334359412011,-62.126401147535134
431,12.97252380335542,-34.51391102197638,-50.09831496247311,3.3307896586955366,-12.748924700468253,-62.124149240848865
432,12.90191916006903,-34.42675548126687,-50.11974784704135,3.242561375408009,-12.688610378299835,-62.10298947059293
433,12.83013094754237,-34.33887449138211,-50.14120783503254,3.1357344416445625,-12.628149122637781,-62.06321244880738
434,12.75719613796855,-34.25018473039278,-50.1628376731889,3.010477069766249,-12.567332398961609,-62.00515084845114
435,12.68314650598064,-34.16059439291904,-50.18478340615765,2.867028219091919,-12.505985369913974,-61.929177396907775
436,12.60800846602671,-34.07000474635051,-50.20719263465836,2.7056953247235542,-12.443966946263114,-61.83570282277029
437,12.53180293941733,-33.97831171017783,-50.23021278001533,2.526852112738036,-12.381169954506023,-61.72517375883935
438,12.4545452515583,-33.88540744962209,-50.25398936440012,2.330936535580971,-12.317521449274604,-61.5980706058528
439,12.37624505965045,-33.79118197329484,-50.27866431735936,2.1184488659041874,-12.252983201620228,-61.45490536300996
440,12.29690631090865,-33.69552472329798,-50.30437432029123,1.8899499934296766,-12.187552399150036,-61.296219432861534
441,12.21652723112338,-33.59832614505272,-50.33124920142848,1.6460599779169918,-12.12126260109883,-61.12258140958409
442,12.13510034316646,-33.4994792232873,-50.35941039452223,1.387456922261842,-12.054185001061512,-60.93458486103681
443,12.05261251482825,-33.39888097006406,-50.38896947475762,1.114876243561433,-11.986430062702969,-60.73284611628654
444,11.96904503517054,-33.29643385052875,-50.42002678542518,0.8291104371380071,-11.918149609815535,-60.51800207146908
445,11.88437371839076,-33.19204713224411,-50.45267016850476,0.5310094495776061,-11.84953947218807,-60.29070802790193
446,11.79856903401813,-33.08563814454212,-50.48697381157353,0.22148180237696818,-11.780842813482025,-60.051635577255695
447,11.71159626210733,-32.97713343527904,-50.52299722234107,-0.09850336174028276,-11.712354297154238,-59.80147054929577
448,11.62341567195651,-32.8664698136969,-50.56078434065974,-0.4279131023046365,-11.644425281540725,-59.540911038195674
449,11.53398272275912,-32.75359526973188,-50.60036279610352,-0.7656461271025676,-11.577470274805862,-59.270665523660966
450,11.44324828450197,-32.63846976202326,-50.6417433171965,-1.1105265718357173,-11.511974922187122,-58.99145110305834
451,11.35115887734486,-32.52106586899355,-50.68491929618126,-0.8664338012431777,-11.64387660135388,-59.10355254220987
452,11.25765692766164,-32.40136929962325,-50.72986651090577,-0.6217938973359755,-11.78164033712668,-59.21017901295778
453,11.16268103888703,-32.27937926285203,-50.77654300306619,-0.37756069792579644,-11.924659506485696,-59.3110134550288
454,11.06616627529733,-32.1551086968256,-50.82488910973728,-0.13459737593061735,-12.072390182223085,-59.40576838563361
455,10.9680444568559,-32.02858436139849,-50.87482764293569,0.10631582789909097,-12.224343674573936,-59.49418558915096
456,10.86824446327419,-31.89984679933071,-50.926264209951,0.3444741435446281,-12.380079431458215,-59.57603571596272
457,10.76669254547493,-31.76895017342336,-50.97908766541032,0.5792412726227969,-12.539198481057007,-59.65111779781188
458,10.66331264269422,-31.63596198838195,-51.03317068454714,0.8100429434504169,-12.701337502173878,-59.719258686106926
459,10.55802670352191,-31.50096270744157,-51.08837044596262,1.0363610481831016,-12.866163544777768,-59.78031241874753
460,10.4507550092537,-31.36404527472352,-51.14452941130586,1.2577283508617245,-13.033369384794629,-59.834159520304794
461,10.3414164980109,-31.22531455491321,-51.20147618876123,1.4737237329900559,-13.202669475655641,-59.88070623974258
462,10.22992908817374,-31.08488670216254,-51.25902646700912,1.6839679321503298,-13.373796448548022,-59.919883729319636
463,10.11620999977066,-30.94288847014927,-51.31698400638914,1.888119725092425,-13.546498109703743,-59.95164716785692
464,10.00017607256482,-30.7994564750004,-51.37514167432452,2.085872506939639,-13.720534883641939,-59.975974831188246
465,9.881744079682036,-30.65473642233568,-51.43328251261535,2.2769512208052736,-13.89567765422089,-59.992867112328916
466,9.760831035727,-30.50888230905732,-51.49118082494211,2.4611095960160094,-14.071705959464405,-60.0023454936954
467,9.637354498437988,-30.36205560973748,-51.54860327379978,2.638127657541283,-14.248406500664952,-60.004451473581504
468,9.51123286303134,-30.21442445657541,-51.60530997706113,2.8078094736804013,-14.42557193077694,-59.999245449041354
469,9.38238564848584,-30.06616282095307,-51.66105559541044,2.969981113296417,-14.60299989134557,-59.986805557342876
470,9.250733775113131,-29.91744970363997,-51.71559040296175,3.12448878777711,-14.780492271033411,-59.967226478231765
471,9.116199832850883,-29.76846833971893,-51.76866133444682,3.271197156386122,-14.957854662158619,-59.940618199385085
472,8.97870833980266,-29.61940542334669,-51.82001300339963,3.409987776733177,-15.134895994532357,-59.90710474762717
473,8.83818599062992,-29.4704503565488,-51.86938868676162,3.5407576847561035,-15.311428328304066,-59.86682288873082
474,8.694561894476756,-29.3217945253913,-51.9165312722637,3.663418090900423,-15.487266789522957,-59.81992079892171
475,8.547767802179122,-29.17363060608344,-51.96118416579841,3.777893181141336,-15.662229633744417,-59.76655671154825
476,8.397738322573707,-29.026151902854,-52.00309215677125,3.8841190131565075,-15.83613842429684,-59.70689754275817
477,8.244411127780346,-28.87955171881062,-52.0420022401124,3.9820424993631507,-16.008818312818857,-59.641117500439485
478,8.087727147384372,-28.73402276043711,-52.07766439423254,4.07162046971715,-16.180098410421863,-59.56939668112257
479,7.927630751491557,-28.5897565759106,-52.1098323147316,4.152818808161941,-16.349812238367175,-59.49191966000227
480,7.764069922669905,-28.44694302701623,-52.13826410410766,4.225611657444661,-16.51779824750798,-59.40887407970746
481,7.596996416827953,-28.30576979410718,-52.16272291808311,4.2899806877062385,-16.683900395967484,-59.320449243917736
482,7.42636591311004,-28.16642191328699,-52.182977569463,4.345914424825183,-16.84796877463891,-59.2268347223872
483,7.252138152914798,-28.02908134478066,-52.19880309067787,4.393407634969454,-17.009860270129764,-59.128218974374676
484,7.074277068164379,-27.89392657129829,-52.2099812563452,4.432460762202537,-17.169439254761183,-59.02478799788493
485,6.892750898969256,-27.7611322250775,-52.21630106731991,4.463079416312904,-17.32657829319905,-58.91672401248391
486,6.707532300846608,-27.63086874221064,-52.21755919779428,4.485273908301276,-17.48115885526167,-58.80420418374891
487,6.518598441660165,-27.50330204281386,-52.21356040706814,4.4990588311793775,-17.633072024444512,-58.68739939763842
488,6.325931088456189,-27.37859323557324,-52.20411791763711,4.504452683911957,-17.782219191742943,-58.566473093205616
489,6.129516684373713,-27.25689834520081,-52.18905376125143,4.501477536482491,-17.928512724463282,-58.441580162117006
490,5.929346415808904,-27.13836806134952,-52.16819909458335,4.490158734183465,-18.071876599903746,-58.312865923368065
491,5.725416270012065,-27.02314750756497,-52.14139448611029,4.470524639333235,-18.21224699407555,-58.18046518139921
492,5.517727083293265,-26.91137602888813,-52.1084901757802,4.442606408705003,-18.349572816033536,-58.04450137549839
493,5.306284580007801,-26.80318699676875,-52.06934630897628,4.4064378050239545,-18.483816178898003,-57.90508582793427
494,5.09109940248717,-26.69870762999729,-52.02383314624161,4.36205504094782,-18.6149527992864,-57.762317097685084
495,4.872187132073607,-26.59805883041358,-51.97183125016807,4.309496653998176,-18.74297231762615,-57.61628044592441
496,4.64956830140945,-26.50135503220088,-51.91323165079324,4.248803410954627,-18.86787853269519,-57.46704741859449
497,4.423268398122827,-26.4087040636239,-51.84793599079031,4.1800182402630535,-18.989689544715404,-57.31467555045381
498,4.19331786004302,-26.32020702011688,-51.77585665167943,4.103186191045598,-19.108437802405202,-57.15920819394092
499,3.959752062069508,-26.23595814767145,-51.69691686223395,4.018354417332165,-19.224170050556822,-57.000674475063164
500,3.722611294809103,-26.156044735515,-51.61105079020525,3.925572186162156,-19.33694717592921,-56.83908937732254
501,3.481940735086957,-26.08054701710597,-51.51820361844305,3.8248909082333924,-19.446843950513653,-56.67445395344711
502,3.237790408427638,-26.00953807850399,-51.41833160644853,3.7163641897986563,-19.553948672514625,-56.506755663431925
503,2.990215143595277,-25.94308377319898,-51.31140213836028,3.600047904533332,-19.658362706668164,-56.33596883613271
504,2.739274519272613,-25.88124264250381,-51.19739375834539,3.476000284117896,-19.760199926768838,-56.162055250421105
505,2.485032802952579,-25.82406584063141,-51.07629619434427,3.344282026295655,-19.85958606446968,-55.98496483073258
506,2.227558882110404,-25.77159706358604,-50.94811037109987,3.20495641918168,-19.956657969533175,-55.80463645073034
507,1.966926187717607,-25.72387248100345,-50.81284841339418,3.05808948060985,-20.051562787724915,-55.620998837806084
508,1.703212610157077,-25.6809206700725,-50.67053364041007,2.903750111313644,-20.144457063435123,-55.43397157024419
509,1.436500407594813,-25.64276255066269,-50.52120055214156,2.7420102607414036,-20.235505774871378,-55.24346615811989
510,1.166876106862739,-25.60941132076997,-50.3648948087875,2.5729451043067324,-20.324881310276467,-55.04938719838496
511,0.8944303969082328,-25.58087239137102,-50.20167320408272,2.3966332308734297,-20.41276239408154,-54.85163359413073
512,0.6192580148664891,-25.55714331975207,-50.03160363354877,2.213156839265377,-20.499332972199205,-54.65009982770924
513,0.3414576248175745,-25.53821374034383,-49.85476505868149,2.0226019425818342,-20.584781065798726,-54.44467727723921
514,0.0611316892934227,-25.52406529205514,-49.67124746813847,1.8250585790818672,-20.66929760288531,-54.23525556602103
515,-0.2216136663904225,-25.5146715410513,-49.48115183704156,1.6206210283819187,-20.753075236836604,-54.021723934526996
516,-0.5066687968956057,-25.50999789786786,-49.28459008557434,1.409388031685816,-20.83630716074389,-53.80397262490797
517,-0.7939206866189179,-25.51000152768911,-49.08168503812587,1.1914630147381826,-20.919185925970716,-53.58189426835584
518,-1.083253106339194,-25.51463125255074,-48.87257038431646,0.9669543121594686,-21.001902272799047,-53.35538526616594
519,-1.374546776628545,-25.52382744414681,-48.65739064333369,0.735975391784456,-21.0846439803917,-53.124347155939844
520,-1.667679537886044,-25.53752190583455,-48.43630113311205,0.4986450775866869,-21.167594742581077,-52.8886879550425
521,-1.962526526831588,-25.55563774233443,-48.20946794600394,0.25508776972928765,-21.250933075212938,-52.648323474157536
522,-2.258960359276212,-25.57808921551916,-47.97706793271622,0.005433660236329239,-21.334831259946128,-52.403178594561545
523,-2.556851318960719,-25.6047815845717,-47.73928869642123,-0.2501810572664573,-21.419454328551687,-52.153188503540946
524,-2.856067552229549,-25.63561092867322,-47.49632859909738,-0.511613985341563,-21.504959090882195,-51.8982998831909
525,-3.156475268278888,-25.67046395025651,-47.2483967823058,-0.7787163297097544,-21.591493208806494,-51.638472048657164
526,-3.457938944689595,-25.70921775672988,-46.99571320476731,-1.0513327170974016,-21.679194317540148,-51.37367803268728
527,-3.760321537925714,-25.75173961844862,-46.73850869926257,-1.3293010257076174,-21.768189194956932,-51.10390561414978
528,-4.06348469844778,-25.79788670058681,-46.47702505153291,-1.6124522301081863,-21.858592978651302,-50.82915828893843
529,-4.367288990059428,-25.84750576644981,-46.21151510400173,-1.900610262373809,-21.950508429741873,-50.54945618240721
530,-4.671594113073082,-25.90043284967938,-45.94224288725702,-2.1935918913622374,-22.04402524167097,-50.2648369031682
531,-4.976259130849034,-25.95649289275013,-45.66948378232093,-2.4912066220417057,-22.139219391566517,-49.97535633872652
532,-5.281142699230553,-26.01549934915629,-45.39352471676126,-2.793256616820213,-22.236152531096508,-49.681089394021896
533,-5.586103298366357,-26.07725374676922,-45.11466439765027,-3.099536640855687,-22.33487141316806,-49.382130674491165
534,-5.890999466383383,-26.14154521003709,-44.83321358421463,-3.409834033346818,-22.435407350303286,-49.078595115753664
535,-6.19569003434269,-26.20814993904179,-44.54949540270258,-3.723928706819404,-22.53777570007114,-48.77061856245626
536,-6.500034361886428,-26.2768306439812,-44.26384570546994,-4.041593176428811,-22.64197537257163,-48.458358299182656
537,-6.803892572958913,-26.34733593447213,-43.97661347548166,-4.362592621296121,-22.74798835466233,-48.14199353663328
538,-7.107125790962125,-26.41939966426111,-43.68816127625627,-4.686684979882573,-22.855779245402942,-47.821725856504884
539,-7.409596372687371,-26.49274023359382,-43.39886574563615,-5.0136210813829845,-22.965294797075412,-47.49777961863209
540,-7.711168140346259,-26.56705985376427,-43.10911812951339,-5.343144815081418,-23.076463456143113,-47.170402333978885
541,-8.011706611010336,-26.64204378140158,-42.8193248486194,-5.67499333956378,-23.18919489865922,-46.839865006963436
542,-8.311079222753994,-26.71735953404763,-42.5299080875033,-6.008897333617207,-23.303379554956873,-46.50646245033634
543,-8.609155556785034,-26.7926561037518,-42.24130638966322,-6.344581290566318,-23.418888118990246,-46.17051357536791
544,-8.905807554835398,-26.8675631920022,-41.95397523621232,-6.681763857700712,-23.535571038500947,-45.83236165938672
545,-9.200909731073168,-26.94169049757965,-41.668387577205,-7.020158222332844,-23.653257983319566,-45.492374591684126
546,-9.494339377784977,-27.01462709910441,-41.38503427457847,-7.3594725458932215,-23.77175729066297,-45.15094509737587
547,-9.7859767640613,-27.08594098633863,-41.10442440338716,-7.699410447315951,-23.89085538835306,-44.808490936896504
548,-10.07570532669654,-27.15517880879373,-40.82708534354175,-8.039671536793414,-24.0103161995804,-44.46545507627202
549,-10.36341185248792,-27.22186592676589,-40.55356257771921,-8.37995200078241,-24.1298805363164,-44.12230582002843
550,-10.64898665107846,-27.28550686816483,-40.28441909290641,-8.719945238924089,-24.24926549290109,-43.77953689438681
551,-10.93232371743852,-27.34558631353486,-40.02023426405641,-9.059342553296544,-24.368163856891023,-43.43766746307602
552,-11.21332088301144,-27.40157074998833,-39.76160208008599,-9.397833890148894,-24.48624356114394,-43.0972420514677
553,-11.4918799544593,-27.45291095004486,-39.5091285572565,-9.73510863396999,-24.603147209548716,-42.75883034660062
554,-11.7679068388286,-27.49904544031784,-39.26342817615165,-10.07085645342068,-24.71849171895875,-42.42302683082943
555,-12.04131165380709,-27.53940512329393,-39.02511918030696,-10.404768198301795,-24.831868131890033,-42.09045019518588
556,-12.31200882155567,-27.57341919795416,-38.79481759223309,-10.73653684634107,-24.94284166841146,-41.76174246505877
557,-12.57991714436443,-27.60052248610382,-38.57312984168904,-11.065858498151801,-25.05095210122966,-41.43756775565301
558,-12.84495986009138,-27.6201642059384,-38.36064396669406,-11.39243341823928,-25.155714554799882,-41.118610558332435
559,-13.10706467498332,-27.63181813936105,-38.15791944313642,-11.715967119398275,-25.256620846530808,-40.80557344224614
560,-13.36616377104104,-27.63499401533678,-37.96547582350652,-12.03617148724037,-25.353141504377735,-40.49917404001431
561,-13.62219378455415,-27.62924978414505,-37.78378051324059,-12.352765940896722,-25.444728608226658,-40.20014117383263
562,-13.87509575178277,-27.61420429982417,-37.61323617137947,-12.665478625134819,-25.53081960951635,-39.909209972116486
563,-14.12481501697446,-27.5895497807123,-37.4541683704245,-12.974047628174718,-25.610842280719144,-39.6271158305844
564,-14.37130109695051,-27.55506330659938,-37.30681426261613,-13.278222218350475,-25.684220929050007,-39.35458709007108
565,-14.61450749534194,-27.51061656275879,-37.17131304926247,-13.577764091385424,-25.75038397216532,-39.09233634134477
566,-14.85439145815567,-27.45618307828016,-37.04769901399093,-13.872448618371763,-25.808772913076172,-38.841050329419815
567,-15.09091366065771,-27.39184233918394,-36.93589774943235,-14.162066082488911,-25.858852663945367,-38.60137851946582
568,-15.32403781350005,-27.31778037927369,-36.83572598643095,-14.446422889969893,-25.90012305377454,-38.37392050360596
569,-15.55373017351425,-27.23428673868552,-36.74689515037485,-14.725342737718751,-25.93213121779903,-38.159212568190085
570,-15.77995894153854,-27.14174799209387,-36.6690184602987,-14.998667716166876,-25.954484417397268,-37.95771389395924
571,-16.00269352591002,-27.04063833971281,-36.60162109896477,-15.266259321276399,-25.96686269586499,-37.769793009653156
572,-16.22190364567595,-26.93150798301948,-36.54415275792174,-15.527999343875551,-25.96903066060986,-37.59571524013394
573,-16.43755824195578,-26.81497014549872,-36.49600172878723,-15.783790597527185,-25.960847621990045,-37.43563195741731
574,-16.64962415897429,-26.69168763739432,-36.45650968022976,-16.033557437627916,-25.942275336639103,-37.289572433890115
575,-16.85806454778276,-26.56235981173653,-36.42498632034148,-16.277246014093603,-25.913382713722,-37.15743899673414
576,-17.0628369352355,-26.42771063990823,-36.40072327355416,-16.514824187406163,-25.874347047126136,-37.03900599060378
577,-17.26389088798409,-26.28847847846729,-36.38300667059816,-16.746281022464743,-25.825451619017418,-36.93392278851135
578,-17.46116518565251,-26.14540793421278,-36.37112813033619,-16.97162575593098,-25.767079848616678,-36.8417207812085
579,-17.65458439853862,-25.99924408530898,-36.36439398029393,-17.19088610969559,-25.69970649265719,-36.76182396581129
580,-17.84405474285758,-25.85072919823434,-36.36213270308809,-17.404105794542044,-25.62388669814273,-36.69356248881576
581,-18.02945906073331,-25.70060200049411,-36.3637007015901,-17.611341012474014,-25.54024392998897,-36.63618831229863
582,-18.21065074361511,-25.54959952716973,-36.36848654606034,-17.81265572147161,-25.44945792831824,-36.58889208462005
583,-18.38744638870455,-25.39846154936998,-36.37591390558632,-18.00811537006865,-25.352253893972275,-36.55082030952593
584,-18.55961695308147,-25.24793760349842,-36.38544338020837,-18.19777873804809,-25.249394074439113,-36.52109200501951
585,-18.72687715883041,-25.09879665578881,-36.39657344596409,-18.381687430508087,-25.141672854995093,-36.498814199813395
586,-18.88887292164208,-24.95183943340941,-36.40884070906574,-18.55985246306488,-25.02991638365159,-36.48309580088087
587,-19.04516665462995,-24.80791339681874,-36.42181964277323,-18.732237246340425,-24.914987700443792,-36.473059553298754
588,-19.1952204870402,-24.66793016545191,-36.43512195519437,-18.89873613564659,-24.797798314996754,-36.467851982421074
589,-19.33837780918532,-24.53288486244486,-36.4483957109647,-19.059147580335228,-24.679327170423758,-36.46665134574944
590,-19.47384421640943,-24.40387620614247,-36.4613243062422,-19.21314084226451,-24.560647895845854,-36.46867372266062
591,-19.60067000508876,-24.28212511676698,-36.47362537562709,-19.360215370752954,-24.442965066695294,-36.473177435360654
592,-19.71773798180931,-24.1689880162503,-36.48504969185429,-19.499652445584967,-24.327659633369045,-36.479466028849934
593,-19.82376246057798,-24.06595890021457,-36.49538010440798,-19.630460022000076,-24.216342346199813,-36.48689004791589
594,-19.91730757035,-23.9746520255109,-36.5044305513604,-19.75131444358324,-24.11091127974314,-36.494847842166905
595,-19.99683434996826,-23.89675571124143,-36.51204516940716,-19.86050760580864,-24.01360466052577,-36.502785612141395
596,-20.0607846974463,-23.83394916854015,-36.51809751988626,-19.955915797497838,-23.927032581722628,-36.51019688570726
597,-20.10770377633411,-23.7877807440017,-36.52248994314878,-20.035016005790457,-23.854161655714538,-36.5166215881486
598,-20.13638992630835,-23.75951852124884,-36.52515304964448,-20.09498271650191,-23.798219434358497,-36.52164484419163
599,-20.14604535317273,-23.75000000000001,-36.52604535317273,-20.132893736747686,-23.76248995458991,-36.52489562743457
