case,phi,phi_frac_pi,voltage,t_car,t_ec,glr_proxy,gll_proxy,grr_proxy,r_ar_left,r_ar_right,r_ee_left,r_ee_right
positive_control,0.7225663103256524,0.23,0.08000000000000002,0.00034992481319852744,0.0004543542943834277,-0.00010442948118490026,1.9594529792511333,1.9721075736968503,0.18826891210009675,0.30943079604660306,0.22871150336777865,0.33721879286856793
positive_control,0.7225663103256524,0.23,0.08999999999999997,0.03350069958511597,0.04419899259703341,-0.010698293011917437,1.9699513779927604,1.957293592054796,0.17176454140156508,0.23809933112645273,0.19111487039688724,0.27010744605973946
positive_control,0.7225663103256524,0.23,0.09999999999999998,0.0056679843479774394,0.007556784121578852,-0.0018887997736014121,1.9666908363135218,1.978615040773536,0.1394782208960849,0.23972575892353376,0.1708985848089616,0.2592219183763963
positive_control,0.7225663103256524,0.23,0.10999999999999999,0.03509578528419663,0.04701220390294691,-0.011916418618750278,2.009623563283791,2.0360991684491254,0.1107768053914912,0.1550621172451608,0.08923682348894942,0.1070465301772847
positive_control,0.7225663103256524,0.23,0.12,0.013911454302443364,0.018580856469412793,-0.004669402166969429,1.9498363458350987,1.912599562721469,0.15451552147908984,0.24671290103319915,0.20000977347702195,0.329443936144761
positive_control,0.7225663103256524,0.23,0.13,0.007393689553722504,0.009758743955769558,-0.0023650544020470537,1.9713344415875518,1.9779242409067148,0.10416525025956618,0.1855983431711622,0.13046575426996737,0.20530904786240048
positive_control,0.7225663103256524,0.23,0.14,0.022969782817802417,0.029690031677970085,-0.006720248860167668,2.0111519672281943,2.0395143782904457,0.09133582964131766,0.14272426150676004,0.07346361355295558,0.09648963435614652
positive_control,0.7225663103256524,0.23,0.15000000000000002,0.03386659889680817,0.042545765190459925,-0.008679166293651758,1.9620108299912955,1.8561216426585325,0.1772041874811731,0.22846857876886226,0.20651419119622613,0.3636677698166779
positive_control,0.7225663103256524,0.23,0.15999999999999998,0.007491727121112278,0.009099730330075438,-0.0016080032089631595,1.9629858096167419,1.9401073970944824,0.0968570848928488,0.16568163269213376,0.13226327206714367,0.22396623238868807
positive_control,0.7225663103256524,0.23,0.16999999999999998,0.006856145352131892,0.008025445838603904,-0.0011693004864720118,1.9795134374054946,1.986941471210566,0.07454328528954042,0.13827472315279243,0.09386054739757368,0.15016395145575429
positive_control,0.7225663103256524,0.23,0.18,0.02113903692153142,0.023778716711210672,-0.0026396797896792515,2.0218411248672012,2.046242069924462,0.08135886783273237,0.12668847869577726,0.05687806317585205,0.07780672898163593
positive_control,0.7225663103256524,0.23,0.19,0.04084554635415405,0.0439735530143884,-0.003128006660234349,2.001985955124474,1.8673699797862615,0.17262134503499105,0.18574669613599865,0.1675073832502828,0.3152487096895028
positive_control,0.7225663103256524,0.23,0.2,0.007800521685329506,0.007987196362006344,-0.00018667467667683735,1.9679507894328399,1.9285500770118114,0.08113443530216173,0.1299295824919128,0.11299697119264487,0.20119283080342462
positive_control,0.8482300164692442,0.27,-0.2,0.1218356674404362,0.1377699227272745,-0.01593425528683831,1.5998554621155852,2.021508090997065,0.1173849733506459,0.14723911194598083,0.5015952559482221,0.10979676566207763
