mu,phi,bulk_gap
-0.8333333333333335,3.612831551628262,0.04214190301327752
-0.8333333333333335,3.7699111843077517,0.05504951249952392
-0.8333333333333335,3.9269908169872414,0.07130476109812157
-0.8333333333333335,4.084070449666731,0.08922084800484933
-0.8333333333333335,4.241150082346221,0.10643173929641746
-0.8333333333333335,4.39822971502571,0.12840787262194578
-0.8333333333333335,4.5553093477052,0.15150806054674817
-0.8333333333333335,4.71238898038469,0.17646884889387024
-0.8333333333333335,4.869468613064179,0.2046923665745945
-0.8333333333333335,5.026548245743669,0.22101042235502574
-0.8333333333333335,5.183627878423159,0.13066468435614362
-0.8333333333333335,5.340707511102648,0.042595461699610246
-0.8333333333333335,5.497787143782138,0.04050603456470484
-0.8333333333333335,5.654866776461628,0.10538647692291245
-0.8333333333333335,5.811946409141117,0.14932601146330018
-0.8333333333333335,5.969026041820607,0.18204190952923424
-0.8333333333333335,6.126105674500097,0.20309533777264696
-0.8333333333333335,6.283185307179586,0.21060296001148807
-0.6666666666666667,0.0,0.2739725235787648
-0.6666666666666667,0.15707963267948966,0.26663769935936776
-0.6666666666666667,0.3141592653589793,0.24624864161745783
-0.6666666666666667,0.47123889803846897,0.21592160496098883
-0.6666666666666667,0.6283185307179586,0.17851633016444382
-0.6666666666666667,0.7853981633974483,0.13705573956786687
-0.6666666666666667,0.9424777960769379,0.09119941844501042
-0.6666666666666667,1.0995574287564276,0.027047104358355778
-0.6666666666666667,1.2566370614359172,0.06247026904537448
-0.6666666666666667,1.413716694115407,0.1518861108510972
-0.6666666666666667,1.5707963267948966,0.1699954285593011
-0.6666666666666667,1.7278759594743862,0.14407540878658004
-0.6666666666666667,1.8849555921538759,0.12059849995774476
-0.6666666666666667,2.0420352248333655,0.10014095684659244
-0.6666666666666667,2.199114857512855,0.08295984109308989
-0.6666666666666667,2.356194490192345,0.06558485489461854
-0.6666666666666667,2.5132741228718345,0.05000242504710098
-0.6666666666666667,2.670353755551324,0.03653607040786173
-0.6666666666666667,2.827433388230814,0.028240293601612215
-0.6666666666666667,2.9845130209103035,0.011630483232896142
-0.6666666666666667,3.141592653589793,0.005341972305140219
-0.6666666666666667,3.2986722862692828,0.011630483232896205
-0.6666666666666667,3.4557519189487724,0.02824029360161223
-0.6666666666666667,3.612831551628262,0.03653607040786177
-0.6666666666666667,3.7699111843077517,0.05000242504710117
-0.6666666666666667,3.9269908169872414,0.0655848548946185
-0.6666666666666667,4.084070449666731,0.0829598410930903
-0.6666666666666667,4.241150082346221,0.10014095684659241
-0.6666666666666667,4.39822971502571,0.12059849995774478
-0.6666666666666667,4.5553093477052,0.14407540878658004
-0.6666666666666667,4.71238898038469,0.16999542855930108
-0.6666666666666667,4.869468613064179,0.15188611085109752
-0.6666666666666667,5.026548245743669,0.06247026904537491
-0.6666666666666667,5.183627878423159,0.0270471043583556
-0.6666666666666667,5.340707511102648,0.09119941844501027
-0.6666666666666667,5.497787143782138,0.13705573956786685
-0.6666666666666667,5.654866776461628,0.17851633016444382
-0.6666666666666667,5.811946409141117,0.21592160496098875
-0.6666666666666667,5.969026041820607,0.2462486416174578
-0.6666666666666667,6.126105674500097,0.26663769935936776
-0.6666666666666667,6.283185307179586,0.27397252357876467
-0.5,0.0,0.3246587126210047
-0.5,0.15707963267948966,0.31741313342887495
-0.5,0.3141592653589793,0.29613205372011003
-0.5,0.47123889803846897,0.26542612620112593
-0.5,0.6283185307179586,0.22834323141922971
-0.5,0.7853981633974483,0.18894779482063506
-0.5,0.9424777960769379,0.14923861475993072
-0.5,1.0995574287564276,0.10990684670843671
-0.5,1.2566370614359172,0.06908341963463546
-0.5,1.413716694115407,0.009066730302591818
-0.5,1.5707963267948966,0.07753790488162018
-0.5,1.7278759594743862,0.13461237858322825
-0.5,1.8849555921538759,0.11199128083202298
-0.5,2.0420352248333655,0.09178186098698844
-0.5,2.199114857512855,0.07481388094184563
-0.5,2.356194490192345,0.05897614348645991
-0.5,2.5132741228718345,0.047161675599931493
-0.5,2.670353755551324,0.03461193711638508
-0.5,2.827433388230814,0.024212830994488916
-0.5,2.9845130209103035,0.010937986482048207
-0.5,3.141592653589793,0.0011075043134408102
-0.5,3.2986722862692828,0.010937986482048336
