kind,phi_frac_pi,phi,strength,min_abs_energy,edge_weight,nu_ring,glr_zero_bias,gll_zero_bias,glr_probe_0p13,gll_probe_0p13,grr_probe_0p13
impurity,0.21,0.6597344572538565,2.15,0.011398951676984358,5.428037388512829e-05,1,6.500795123267315e-06,2.077131575540785,2.709014011015072e-07,2.135524330670604,1.9797529737432247
impurity,0.21,0.6597344572538565,2.175,0.008694901454989743,5.4041264014469974e-05,1,1.1234757497586166e-05,2.0777841457540833,2.545811504684664e-07,2.1355287914806915,1.979757714158147
impurity,0.21,0.6597344572538565,2.2,0.006028048796447321,5.3844599389371607e-05,1,2.3297255141589978e-05,2.0789321975874993,2.392993550723066e-07,2.1355331983160006,1.9797623788321306
impurity,0.21,0.6597344572538565,2.225,0.0033979392693354623,5.368819728575058e-05,-1,7.004163648731392e-05,2.081351435474447,2.2494814689637273e-07,2.135537562860856,1.9797669796580626
impurity,0.21,0.6597344572538565,2.25,0.0008041160654971084,5.3570055650904367e-05,-1,0.0005228281368200644,2.0820060468659376,2.114325145688147e-07,2.135541895881792,1.9797715275860213
impurity,0.22,0.6911503837897545,2.05,0.024580458812685956,6.531401843410275e-05,1,1.7731659255430783e-06,2.07543120018419,5.694338660255282e-07,2.1447607300557827,1.9613063350989044
impurity,0.22,0.6911503837897545,2.0749999999999997,0.021840363776123684,6.480590772113304e-05,1,2.2764053409724826e-06,2.0756108145550884,5.330992914066123e-07,2.1447674466596287,1.961310944209539
impurity,0.22,0.6911503837897545,2.0999999999999996,0.01913782258725738,6.435693581070465e-05,1,3.001583968464474e-06,2.0758370427106283,4.995718429829706e-07,2.144773952588535,1.9613153101859175
impurity,0.22,0.6911503837897545,2.125,0.016472400609062725,6.39636711084696e-05,1,4.097379877479289e-06,2.0761306275913363,4.685396565917047e-07,2.144780273573966,1.9613194579095887
impurity,0.22,0.6911503837897545,2.15,0.013843658646438817,6.36229741219128e-05,1,5.859597460467368e-06,2.0765266435215297,4.3973286584265495e-07,2.144786432619612,1.9613234095526104
impurity,0.22,0.6911503837897545,2.175,0.011251153745371369,6.333196855549506e-05,1,8.945874308103472e-06,2.077089253819265,4.1291687128637125e-07,2.144792450394395,1.9613271849585074
impurity,0.22,0.6911503837897545,2.2,0.008694439936175616,6.308801563328695e-05,1,1.5064828293950884e-05,2.0779488377224515,3.8788683941319774e-07,2.144798345562119,1.9613308019619515
impurity,0.22,0.6911503837897545,2.225,0.006173068924289865,6.288869124673334e-05,1,2.9837652120372743e-05,2.0794110424394376,3.644631799520117e-07,2.1448041350595415,1.9613342766584336
impurity,0.22,0.6911503837897545,2.25,0.0036865907319082515,6.273176558056694e-05,1,8.095890098445403e-05,2.082322264617032,3.4248780649497273e-07,2.1448098343321997,1.9613376236329343
impurity,0.22999999999999998,0.7225663103256523,2.05,0.02642084967293572,7.44094379218785e-05,1,1.6654717150239253e-06,2.074728153860381,8.757496536343349e-07,2.15567642129932,1.9390209476816134
impurity,0.22999999999999998,0.7225663103256523,2.0749999999999997,0.023796069351147885,7.38281292186648e-05,1,2.0923972335904185e-06,2.0749237635614985,8.161596097054065e-07,2.155687471897057,1.9390238423513948
impurity,0.22999999999999998,0.7225663103256523,2.0999999999999996,0.021207424559402572,7.33102267305682e-05,1,2.6809951132524855e-06,2.0751629996130596,7.612360484429274e-07,2.155698065928721,1.9390263912214225
impurity,0.22999999999999998,0.7225663103256523,2.125,0.018654484259818374,7.285208812671823e-05,1,3.521714846874756e-06,2.075462222553983,7.104688721344815e-07,2.155708249966568,1.939028626904781
impurity,0.22999999999999998,0.7225663103256523,2.15,0.016136813726757106,7.245037066571955e-05,1,4.777344630582756e-06,2.07584708239088,6.634159885846258e-07,2.1557180655041033,1.9390305783880886
impurity,0.22999999999999998,0.7225663103256523,2.175,0.01365397529414972,7.210200237288e-05,1,6.764653622814436e-06,2.0763601288844007,6.196925714618793e-07,2.1557275496628665,1.939032271526189
impurity,0.22999999999999998,0.7225663103256523,2.2,0.011205529048865572,7.180415634535412e-05,1,1.0166819048118967e-05,2.077077227961636,5.789622563607623e-07,2.1557367357863013,1.9390337294583109
impurity,0.22999999999999998,0.7225663103256523,2.225,0.008791033473579742,7.155422780694941e-05,1,1.6682190495677298e-05,2.07814706925098,5.40929882350586e-07,2.155745653941306,1.9390349729598932
impurity,0.22999999999999998,0.7225663103256523,2.25,0.006410046042367696,7.134981358413532e-05,1,3.151935343799863e-05,2.079899995566698,5.05335475294872e-07,2.155754331343888,1.9390360207413981
impurity,0.24,0.7539822368615503,2.05,0.028105247216189826,8.420563238575209e-05,1,1.2920900261189094e-06,2.07389211561249,1.2932544338098983e-06,2.168535302281579,1.912020219867808
impurity,0.24,0.7539822368615503,2.0749999999999997,0.025593537906743364,8.349243844388651e-05,1,1.6094772711988366e-06,2.0740994684293854,1.2002020287709704e-06,2.1685549515670597,1.9120196697384977
impurity,0.24,0.7539822368615503,2.0999999999999996,0.02311655811916321,8.284936991562461e-05,1,2.032728103876548e-06,2.0743471561619127,1.1145248302746586e-06,2.168573649981918,1.91201870148311
impurity,0.24,0.7539822368615503,2.125,0.02067388108890015,8.227232405446198e-05,1,2.612653243918577e-06,2.0746481735997855,1.0354304156302753e-06,2.168591484966671,1.9120173540535574
impurity,0.24,0.7539822368615503,2.15,0.018265077209961154,8.175753129603604e-05,1,3.434035820718935e-06,2.075021735560878,9.622305731606103e-07,2.1686085344057378,1.9120156620892972
impurity,0.24,0.7539822368615503,2.175,0.01588971472986718,8.130152337743486e-05,1,4.646703606873341e-06,2.0754974724644324,8.943251165487551e-07,2.168624867922253,1.912013656491871
impurity,0.24,0.7539822368615503,2.2,0.013547360392737523,8.090110491146052e-05,1,6.5353064230051856e-06,2.076123506861293,8.311885697533449e-07,2.1686405479692117,1.9120113649099781
impurity,0.24,0.7539822368615503,2.225,0.01123758003391322,8.055332799746709e-05,1,9.694069750153836e-06,2.0769832692083963,7.723591532543682e-07,2.168655630753415,1.9120088121509176
impurity,0.24,0.7539822368615503,2.25,0.008959939129280552,8.025546950600394e-05,1,1.5532816352736027e-05,2.0782340704145783,7.174296265490245e-07,2.168670167021421,1.9120060205311094
