model,valley,pairing,barrier_Z,eta_meV,bias_meV,conductance_generalized_btk,andreev_component,normal_reflection_component
baseline,total,valley_even,1.0,0.5,-19.166666666666664,-2.178072012715137,0.004354226736502209,3.1824262394516403
baseline,total,valley_even,1.0,0.5,-18.33333333333333,-2.1368142203230467,0.004544982182140248,3.1413592025051873
baseline,total,valley_even,1.0,0.5,-17.5,-2.168794184475895,0.005112947258401619,3.173907131734297
baseline,total,valley_even,1.0,0.5,-16.666666666666664,-2.126408552373585,0.006233796365797459,3.1326423487393824
baseline,total,valley_even,1.0,0.5,-15.833333333333329,-1.995277754139077,0.007999849396943056,3.0032776035360205
baseline,total,valley_even,1.0,0.5,-15.0,-1.9236602287537157,0.010410391466580286,2.9340706202202957
baseline,total,valley_even,1.0,0.5,-14.166666666666655,-1.8890671185846002,0.012775709447426828,2.9018428280320268
baseline,total,valley_even,1.0,0.5,-13.333333333333329,-1.8810752230026209,0.015107224817710794,2.8961824478203315
baseline,total,valley_even,1.0,0.5,-12.5,-1.8370257528932294,0.01703822957122864,2.8540639824644582
baseline,total,valley_even,1.0,0.5,-11.666666666666655,-1.6738787750435298,0.017871799511606876,2.6917505745551376
baseline,total,valley_even,1.0,0.5,-10.833333333333329,-1.551826193016058,0.02037072522885727,2.572196918244915
baseline,total,valley_even,1.0,0.5,-10.0,-1.5229897947682816,0.022551958529233765,2.545541753297515
baseline,total,valley_even,1.0,0.5,-9.166666666666655,-1.6048140583033066,0.02645521315222283,2.6312692714555292
baseline,total,valley_even,1.0,0.5,-8.333333333333329,-1.788038306012523,0.037056369805463084,2.8250946758179856
baseline,total,valley_even,1.0,0.5,-7.5,-1.85442830892707,0.04425504855181064,2.898683357478881
baseline,total,valley_even,1.0,0.5,-6.666666666666657,-1.8417490206174012,0.05202165567904473,2.893770676296446
baseline,total,valley_even,1.0,0.5,-5.833333333333329,-1.8109008863684695,0.06352527521284544,2.8744261615813143
baseline,total,valley_even,1.0,0.5,-5.0,-1.7919778362808054,0.08295591264327998,2.874933748924085
baseline,total,valley_even,1.0,0.5,-4.166666666666657,-1.77350587814505,0.11684472739960525,2.890350605544655
baseline,total,valley_even,1.0,0.5,-3.3333333333333286,-1.7255784443950042,0.17849026784710212,2.9040687122421063
baseline,total,valley_even,1.0,0.5,-2.5,-1.560700028451521,0.2883764913128014,2.849076519764322
baseline,total,valley_even,1.0,0.5,-1.6666666666666572,-1.149831375823346,0.4857077243276472,2.6355391001509934
baseline,total,valley_even,1.0,0.5,-0.8333333333333286,-0.0494065576524858,0.8637236182490422,1.9131301759015278
baseline,total,valley_even,1.0,0.5,0.0,2.2896163521255897,1.28961635212559,0.0
baseline,total,valley_even,1.0,0.5,0.8333333333333428,-0.2028336606164207,0.798868873467772,2.0017025340841927
baseline,total,valley_even,1.0,0.5,1.6666666666666714,-1.339921026270482,0.43288863905964514,2.772809665330127
baseline,total,valley_even,1.0,0.5,2.5,-1.6896836499971424,0.2729454871775321,2.962629137174675
baseline,total,valley_even,1.0,0.5,3.333333333333343,-1.676707385546849,0.18234541293085565,2.859052798477705
baseline,total,valley_even,1.0,0.5,4.166666666666671,-1.1615263577656632,0.11236254822823441,2.273888905993898
baseline,total,valley_even,1.0,0.5,5.0,-0.5991031217189015,0.06339158133701867,1.6624947030559198
baseline,total,valley_even,1.0,0.5,5.833333333333343,-0.34248422217954894,0.040518416315849064,1.3830026384953982
baseline,total,valley_even,1.0,0.5,6.666666666666671,-0.18476043241478224,0.027331747285075852,1.212092179699858
baseline,total,valley_even,1.0,0.5,7.5,-0.06778435393345608,0.018497039252819317,1.0862813931862754
baseline,total,valley_even,1.0,0.5,8.333333333333343,0.06376607385472066,0.01217386795490125,0.9484077941001807
baseline,total,valley_even,1.0,0.5,9.166666666666671,0.2391518079925477,0.007484829438226259,0.7683330214456785
baseline,total,valley_even,1.0,0.5,10.0,0.48334858605034153,0.00393727236053159,0.5205886863101898
baseline,total,valley_even,1.0,0.5,10.833333333333345,0.719330658500769,0.0017739492674803104,0.28244329076671126
baseline,total,valley_even,1.0,0.5,11.666666666666671,0.8251097751961338,0.0009457502159756158,0.17583597501984197
baseline,total,valley_even,1.0,0.5,12.5,0.8649448349083566,0.0006232941877405383,0.135678459279384
baseline,total,valley_even,1.0,0.5,13.333333333333345,0.8856511881389231,0.00045429945371747176,0.11480311131479425
baseline,total,valley_even,1.0,0.5,14.166666666666671,0.8992631505440029,0.00034843089626068676,0.10108528035225785
baseline,total,valley_even,1.0,0.5,15.0,0.9094072419771425,0.0002756199422201131,0.09086837796507777
baseline,total,valley_even,1.0,0.5,15.833333333333345,0.9175047445294142,0.00022272763695406234,0.08271798310753979
baseline,total,valley_even,1.0,0.5,16.66666666666667,0.9242344126739993,0.00018290439044772014,0.07594849171644834
baseline,total,valley_even,1.0,0.5,17.5,0.9299717614107018,0.00015214520454778026,0.07018038379384609
baseline,total,valley_even,1.0,0.5,18.333333333333343,0.9349487071159178,0.0001279200129878027,0.06517921289707
baseline,total,valley_even,1.0,0.5,19.16666666666667,0.9393207013783541,0.00010854124685741715,0.06078783986850348
baseline,total,valley_even,1.0,0.5,20.0,0.943198455380008,9.28375611273547e-05,0.056894382181119384
baseline,K_B,valley_even,2.0,0.5,-80.0,0.9312829507147119,4.085101649570601e-06,0.06872113438693775
baseline,K_B,valley_even,2.0,0.5,-79.16666666666667,0.9275338960088756,4.398717517693257e-06,0.07247050270864204
baseline,K_B,valley_even,2.0,0.5,-78.33333333333333,0.9234189597207643,4.746949345454725e-06,0.07658578722858118
baseline,K_B,valley_even,2.0,0.5,-77.5,0.9188835482589867,5.135035086545286e-06,0.08112158677609999
baseline,K_B,valley_even,2.0,0.5,-76.66666666666667,0.9138616404079268,5.5692547019481535e-06,0.08614392884677506
baseline,K_B,valley_even,2.0,0.5,-75.83333333333333,0.9082725815058702,6.057192911943718e-06,0.09173347568704164
baseline,K_B,valley_even,2.0,0.5,-75.0,0.9020166963841251,6.608083296597131e-06,0.09798991169917133
baseline,K_B,valley_even,2.0,0.5,-74.16666666666667,0.8949691495562997,7.233263836954467e-06,0.10503808370753738
baseline,K_B,valley_even,2.0,0.5,-73.33333333333333,0.8869711110158748,7.94678716061114e-06,0.1130368357712858
baseline,K_B,valley_even,2.0,0.5,-72.5,0.8778165824252308,8.766249406624041e-06,0.12219218382417585
baseline,K_B,valley_even,2.0,0.5,-71.66666666666667,0.8672317626407182,9.71393802014203e-06,0.1327779512973019
baseline,K_B,valley_even,2.0,0.5,-70.83333333333333,0.8548402660900787,1.0818482203854183e-05,0.1451705523921253
baseline,K_B,valley_even,2.0,0.5,-70.0,0.8400969226023187,1.211748287652382e-05,0.15991519488055797
baseline,K_B,valley_even,2.0,0.5,-69.16666666666667,0.8221305806327956,1.3663216755437078e-05,0.17788308258395982
baseline,K_B,valley_even,2.0,0.5,-68.33333333333333,0.7991863650120222,1.554648890218426e-05,0.20082918147688006
baseline,K_B,valley_even,2.0,0.5,-67.5,0.7657931200494172,1.8045585469913585e-05,0.2342249255360524
baseline,K_B,valley_even,2.0,0.5,-66.66666666666667,0.7111088477002676,2.154656542707266e-05,0.2889126988651594
baseline,K_B,valley_even,2.0,0.5,-65.83333333333333,0.6317465183493901,2.5503985225592098e-05,0.36827898563583544
baseline,K_B,valley_even,2.0,0.5,-65.0,0.508541752471814,2.98800980303362e-05,0.4914881276262163
baseline,K_B,valley_even,2.0,0.5,-64.16666666666667,0.2875636422189584,3.699400361367222e-05,0.7124733517846551
baseline,K_B,valley_even,2.0,0.5,-63.33333333333333,-0.04698977454603999,5.3065679856582754e-05,1.0470428402258964
baseline,K_B,valley_even,2.0,0.5,-62.5,-0.5058159175665292,8.756133018238345e-05,1.5059034788967116
baseline,K_B,valley_even,2.0,0.5,-61.66666666666666,-1.1289449958987199,0.00015363319109783284,2.1290986290898175
baseline,K_B,valley_even,2.0,0.5,-60.83333333333333,-1.9590387163265348,0.00026281333257408907,2.9593015296591094
baseline,K_B,valley_even,2.0,0.5,-60.0,-2.955536641708581,0.00040619275558969416,3.9559428344641705
baseline,K_B,valley_even,2.0,0.5,-59.16666666666666,-3.7290816364150476,0.0005084773491399328,4.729590113764187
baseline,K_B,valley_even,2.0,0.5,-58.33333333333333,-4.246280515610102,0.0005607811281925985,5.246841296738295
baseline,K_B,valley_even,2.0,0.5,-57.5,-4.572712279243269,0.0005855532721226193,5.57329783251539
baseline,K_B,valley_even,2.0,0.5,-56.66666666666666,-4.7495037341824435,0.0006026631156577156,5.750106397298101
baseline,K_B,valley_even,2.0,0.5,-55.83333333333333,-4.797586630486039,0.000622839164543469,5.798209469650584
baseline,K_B,valley_even,2.0,0.5,-55.0,-4.811261404544724,0.0006489007752493472,5.811910305319972
baseline,K_B,valley_even,2.0,0.5,-54.16666666666666,-4.840466947080609,0.0006865378872415471,5.841153484967851
baseline,K_B,valley_even,2.0,0.5,-53.33333333333333,-4.909816538687373,0.0007337451279326499,5.910550283815306
baseline,K_B,valley_even,2.0,0.5,-52.5,-5.063029098547459,0.0007852133145506929,6.06381431186201
baseline,K_B,valley_even,2.0,0.5,-51.66666666666666,-5.099105862927519,0.0008331952987083407,6.099939058226228
baseline,K_B,valley_even,2.0,0.5,-50.83333333333333,-5.1631240443953175,0.0008850902082764376,6.164009134603593
baseline,K_B,valley_even,2.0,0.5,-50.0,-5.1110559417572885,0.0009411298542554336,6.111997071611544
baseline,K_B,valley_even,2.0,0.5,-49.16666666666666,-5.084196729561088,0.0010179949504826853,6.085214724511572
baseline,K_B,valley_even,2.0,0.5,-48.33333333333333,-5.1513309481030785,0.001103203842198423,6.152434151945277
baseline,K_B,valley_even,2.0,0.5,-47.5,-4.928074092227667,0.0011499629228164821,5.929224055150482
baseline,K_B,valley_even,2.0,0.5,-46.66666666666666,-4.960346597408894,0.0012162913163647918,5.96156288872526
baseline,K_B,valley_even,2.0,0.5,-45.83333333333333,-4.806556297946513,0.0012246895893925388,5.807780987535905
baseline,K_B,valley_even,2.0,0.5,-45.0,-4.844969476650984,0.0012406027054956054,5.84621007935648
baseline,K_B,valley_even,2.0,0.5,-44.16666666666666,-4.759126374417371,0.0011977529025988855,5.7603241273199695
baseline,K_B,valley_even,2.0,0.5,-43.33333333333333,-4.731202070566644,0.0011288577113655557,5.732330928278008
baseline,K_B,valley_even,2.0,0.5,-42.5,-4.594114857497041,0.0010402580076648736,5.595155115504706
baseline,K_B,valley_even,2.0,0.5,-41.66666666666666,-4.5499079164573635,0.0009072805450309698,5.550815197002394
baseline,K_B,valley_even,2.0,0.5,-40.83333333333333,-4.395290686280155,0.000791628494809274,5.396082314774963
baseline,K_B,valley_even,2.0,0.5,-40.0,-4.2875450914747395,0.0006710560247909805,5.288216147499528
baseline,K_B,valley_even,2.0,0.5,-39.16666666666666,-4.03055612380664,0.0005227951955671857,5.0310789190022085
baseline,K_B,valley_even,2.0,0.5,-38.33333333333333,-3.9964489677460246,0.0004569792075407095,4.996905946953566
baseline,K_B,valley_even,2.0,0.5,-37.5,-3.649607589522089,0.0003402807413850018,4.649947870263474
baseline,K_B,valley_even,2.0,0.5,-36.66666666666666,-3.472126887649153,0.0002709940379904105,4.472397881687144
baseline,K_B,valley_even,2.0,0.5,-35.83333333333333,-3.372957555896665,0.000232666114260154,4.373190222010925
baseline,K_B,valley_even,2.0,0.5,-35.0,-2.8340786138672414,0.00016805132564236527,3.8342466651928837
baseline,K_B,valley_even,2.0,0.5,-34.166666666666664,-2.666993801979254,0.00015360934619015266,3.667147411325445
baseline,K_B,valley_even,2.0,0.5,-33.33333333333333,-2.1890610878151215,0.00015072239287549922,3.1892118102079974
baseline,K_B,valley_even,2.0,0.5,-32.5,-1.9521084467887466,0.00017134306609443428,2.95227978985484
baseline,K_B,valley_even,2.0,0.5,-31.666666666666664,-2.139382909468414,0.00022029895622192782,3.1396032084246355
baseline,K_B,valley_even,2.0,0.5,-30.83333333333333,-2.6637486749516093,0.00030240043697708834,3.6640510753885867
baseline,K_B,valley_even,2.0,0.5,-30.0,-3.247372829519177,0.0004368937239068637,4.247809723243083
baseline,K_B,valley_even,2.0,0.5,-29.166666666666664,-3.6883834763000833,0.000638480081383475,4.689021956381467
baseline,K_B,valley_even,2.0,0.5,-28.33333333333333,-4.045680263448512,0.0009367656097289384,5.04661702905824
baseline,K_B,valley_even,2.0,0.5,-27.5,-4.331422981240184,0.0013438459296312862,5.332766827169815
baseline,K_B,valley_even,2.0,0.5,-26.666666666666664,-4.562584828731884,0.0018445321387061684,5.564429360870589
baseline,K_B,valley_even,2.0,0.5,-25.83333333333333,-4.744672267310258,0.0024319684277465093,5.7471042357380036
baseline,K_B,valley_even,2.0,0.5,-25.0,-4.78820012229714,0.0029766397440975484,5.791176762041238
baseline,K_B,valley_even,2.0,0.5,-24.166666666666664,-4.868669030914315,0.003588485368368933,5.872257516282684
baseline,K_B,valley_even,2.0,0.5,-23.33333333333333,-4.8785180557588195,0.004127495864310987,5.882645551623132
baseline,K_B,valley_even,2.0,0.5,-22.5,-4.9018365270413495,0.004594101949978652,5.9064306289913295
baseline,K_B,valley_even,2.0,0.5,-21.666666666666664,-4.923237935156402,0.004922070805390515,5.928160005961792
baseline,K_B,valley_even,2.0,0.5,-20.83333333333333,-4.910284345858814,0.005033110928670099,5.915317456787484
baseline,K_B,valley_even,2.0,0.5,-20.0,-4.943425278492521,0.005026220876444499,5.9484514993689634
baseline,K_B,valley_even,2.0,0.5,-19.166666666666664,-4.897481479067268,0.00502099201620549,5.902502471083472
baseline,K_B,valley_even,2.0,0.5,-18.33333333333333,-4.704156378436049,0.005123755529536612,5.709280133965587
baseline,K_B,valley_even,2.0,0.5,-17.5,-4.652798560646424,0.00564630438029588,5.658444865026721
baseline,K_B,valley_even,2.0,0.5,-16.666666666666664,-4.633376966002615,0.006673489056100437,5.640050455058716
baseline,K_B,valley_even,2.0,0.5,-15.833333333333329,-4.67363980537082,0.008084149134364503,5.681723954505185
baseline,K_B,valley_even,2.0,0.5,-15.0,-4.810606806443632,0.009719291239969842,5.820326097683602
baseline,K_B,valley_even,2.0,0.5,-14.166666666666655,-4.855825484071533,0.011176903175713196,5.867002387247246
baseline,K_B,valley_even,2.0,0.5,-13.333333333333329,-4.795828423875471,0.012374015063594977,5.808202438939067
baseline,K_B,valley_even,2.0,0.5,-12.5,-4.689047719409013,0.013441648615750963,5.702489368024763
baseline,K_B,valley_even,2.0,0.5,-11.666666666666655,-4.4878538181013035,0.014240234306190423,5.502094052407494
baseline,K_B,valley_even,2.0,0.5,-10.833333333333329,-4.210739534715346,0.014929445031250377,5.225668979746596
baseline,K_B,valley_even,2.0,0.5,-10.0,-4.2464382012505775,0.018294145784177908,5.264732347034755
baseline,K_B,valley_even,2.0,0.5,-9.166666666666655,-4.636654047409567,0.026146621858264843,5.662800669267832
baseline,K_B,valley_even,2.0,0.5,-8.333333333333329,-4.77361843968978,0.03378977081686123,5.807408210506641
baseline,K_B,valley_even,2.0,0.5,-7.5,-4.677416556063933,0.04047816051799346,5.7178947165819265
baseline,K_B,valley_even,2.0,0.5,-6.666666666666657,-4.538287721749942,0.04908929160305766,5.587377013352999
baseline,K_B,valley_even,2.0,0.5,-5.833333333333329,-4.389360735098665,0.061689756458919505,5.451050491557584
baseline,K_B,valley_even,2.0,0.5,-5.0,-4.2561003948837035,0.08166414890528516,5.337764543788989
baseline,K_B,valley_even,2.0,0.5,-4.166666666666657,-4.108197235366548,0.11450656509809094,5.2227038004646404
baseline,K_B,valley_even,2.0,0.5,-3.3333333333333286,-3.8761773624977143,0.17311060779041898,5.049287970288133
baseline,K_B,valley_even,2.0,0.5,-2.5,-3.3366366115204147,0.27896847400648034,4.615605085526895
baseline,K_B,valley_even,2.0,0.5,-1.6666666666666572,-2.2398405740250777,0.47887428206409083,3.7187148560891687
baseline,K_B,valley_even,2.0,0.5,-0.8333333333333286,-0.05871121493964179,0.8566635293359978,1.9153747442756395
baseline,K_B,valley_even,2.0,0.5,0.0,2.1934680432686084,1.1934680432686084,0.0
baseline,K_B,valley_even,2.0,0.5,0.8333333333333428,-0.1616493738156852,0.8224119910132236,1.984061364828909
baseline,K_B,valley_even,2.0,0.5,1.6666666666666714,-2.435895558735003,0.4338178574890696,3.8697134162240725
baseline,K_B,valley_even,2.0,0.5,2.5,-3.5191420681488785,0.23817638179490805,4.757318449943787
baseline,K_B,valley_even,2.0,0.5,3.333333333333343,-3.867318648502196,0.13711229042360965,5.004430938925806
baseline,K_B,valley_even,2.0,0.5,4.166666666666671,-3.012128381218287,0.06468800436701756,4.076816385585305
baseline,K_B,valley_even,2.0,0.5,5.0,-1.701582897024771,0.025687119888555893,2.727270016913327
baseline,K_B,valley_even,2.0,0.5,5.833333333333343,-1.0693490841323106,0.012318879146567199,2.081667963278878
baseline,K_B,valley_even,2.0,0.5,6.666666666666671,-0.6578062901609584,0.006795891495292775,1.6646021816562508
baseline,K_B,valley_even,2.0,0.5,7.5,-0.35305664925327307,0.004026108183631165,1.3570827574369042
baseline,K_B,valley_even,2.0,0.5,8.333333333333343,-0.07719712566284935,0.0025521013556429398,1.0797492270184923
baseline,K_B,valley_even,2.0,0.5,9.166666666666671,0.1754827062389869,0.0016944584107711712,0.8262117521717843
baseline,K_B,valley_even,2.0,0.5,10.0,0.4281692140916596,0.0011633094913039742,0.5729940953996444
baseline,K_B,valley_even,2.0,0.5,10.833333333333345,0.6220845110759179,0.0008508146084544954,0.3787663035325365
baseline,K_B,valley_even,2.0,0.5,11.666666666666671,0.7065794656218863,0.0006698599646092848,0.29409039434272305
baseline,K_B,valley_even,2.0,0.5,12.5,0.7481217144392457,0.0005371056615457951,0.2524153912223001
baseline,K_B,valley_even,2.0,0.5,13.333333333333345,0.7764571457632166,0.0004343406071137385,0.2239771948438972
baseline,K_B,valley_even,2.0,0.5,14.166666666666671,0.7985345210028335,0.00035441593186615576,0.20181989492903274
baseline,K_B,valley_even,2.0,0.5,15.0,0.8166950506388769,0.0002918826478827692,0.18359683200900598
baseline,K_B,valley_even,2.0,0.5,15.833333333333345,0.8320546379935788,0.00024254575947670802,0.1681879077658978
baseline,K_B,valley_even,2.0,0.5,16.66666666666667,0.8452710734714308,0.00020325830990624707,0.15493218483847532
baseline,K_B,valley_even,2.0,0.5,17.5,0.856783073976614,0.00017168003955789877,0.14338860606294376
baseline,K_B,valley_even,2.0,0.5,18.333333333333343,0.8669055130884129,0.0001460682492295965,0.13324055516081648
baseline,K_B,valley_even,2.0,0.5,19.16666666666667,0.8758750432945667,0.00012511729222706923,0.12425007399766022
baseline,K_B,valley_even,2.0,0.5,20.0,0.8838751367283254,0.00010784092655275272,0.11623270419822718
baseline,K_T,valley_even,2.0,0.5,-80.0,0.9706576318234749,1.367286005780634e-06,0.02934373546253079
baseline,K_T,valley_even,2.0,0.5,-79.16666666666667,0.9686497842295696,1.5060486050608094e-06,0.031351721819035575
baseline,K_T,valley_even,2.0,0.5,-78.33333333333333,0.9663761765504615,1.6669661544696196e-06,0.03362549041569301
baseline,K_T,valley_even,2.0,0.5,-77.5,0.9637799713236729,1.8552678718106527e-06,0.036221883944198896
baseline,K_T,valley_even,2.0,0.5,-76.66666666666667,0.9607865048452175,2.0779173103402014e-06,0.03921557307209271
baseline,K_T,valley_even,2.0,0.5,-75.83333333333333,0.9572955040668266,2.3443925316123375e-06,0.04270684032570469
baseline,K_T,valley_even,2.0,0.5,-75.0,0.9531687129271903,2.6679316266148003e-06,0.04683395500443632
baseline,K_T,valley_even,2.0,0.5,-74.16666666666667,0.9482093372948596,3.0676067503478326e-06,0.05179373031189081
baseline,K_T,valley_even,2.0,0.5,-73.33333333333333,0.9421260312002671,3.571958429445084e-06,0.05787754075816239
baseline,K_T,valley_even,2.0,0.5,-72.5,0.934465508268211,4.225777340386104e-06,0.06553871750912953
baseline,K_T,valley_even,2.0,0.5,-71.66666666666667,0.9244755247954003,5.103806251727878e-06,0.07552957901085162
baseline,K_T,valley_even,2.0,0.5,-70.83333333333333,0.9107946154500451,6.341438619813671e-06,0.08921172598857469
baseline,K_T,valley_even,2.0,0.5,-70.0,0.8906406983956934,8.213763023973954e-06,0.10936751536733061
baseline,K_T,valley_even,2.0,0.5,-69.16666666666667,0.8572259697501408,1.1382368580486712e-05,0.14278541261843952
baseline,K_T,valley_even,2.0,0.5,-68.33333333333333,0.7891971641083328,1.7883876529369833e-05,0.21082071976819658
baseline,K_T,valley_even,2.0,0.5,-67.5,0.6135660135473516,3.4714631733670014e-05,0.38646870108438175
baseline,K_T,valley_even,2.0,0.5,-66.66666666666667,0.3083951973440874,6.597379568015542e-05,0.6916707764515927
baseline,K_T,valley_even,2.0,0.5,-65.83333333333333,0.02448455063076495,9.86118923057173e-05,0.9756140612615407
baseline,K_T,valley_even,2.0,0.5,-65.0,-0.22910130128626768,0.00012893957170672193,1.2292302408579747
baseline,K_T,valley_even,2.0,0.5,-64.16666666666667,-0.4865121680883776,0.00015482910438789407,1.4866669971927655
baseline,K_T,valley_even,2.0,0.5,-63.33333333333333,-0.7862460645799206,0.00017874335088728787,1.7864248079308078
baseline,K_T,valley_even,2.0,0.5,-62.5,-1.117883271252341,0.0001977681917481427,2.1180810394440894
baseline,K_T,valley_even,2.0,0.5,-61.66666666666666,-1.4562044202620708,0.0002121070244808973,2.4564165272865512
baseline,K_T,valley_even,2.0,0.5,-60.83333333333333,-1.6154945634489268,0.00021135179479277703,2.6157059152437196
baseline,K_T,valley_even,2.0,0.5,-60.0,-1.7068281590713021,0.00020558833108119508,2.707033747402383
baseline,K_T,valley_even,2.0,0.5,-59.16666666666666,-1.691023621750583,0.000196385408226115,2.691220007158809
baseline,K_T,valley_even,2.0,0.5,-58.33333333333333,-1.6857290019071614,0.00018952350793897816,2.6859185254151003
baseline,K_T,valley_even,2.0,0.5,-57.5,-1.6570922912252206,0.00018262810800602088,2.657274919333227
baseline,K_T,valley_even,2.0,0.5,-56.66666666666666,-1.635444505155742,0.0001783191528718791,2.635622824308614
baseline,K_T,valley_even,2.0,0.5,-55.83333333333333,-1.5767409654891953,0.00017497120179746028,2.576915936690993
baseline,K_T,valley_even,2.0,0.5,-55.0,-1.4789060570582748,0.0001789462841052818,2.47908500334238
baseline,K_T,valley_even,2.0,0.5,-54.16666666666666,-1.3282762541214417,0.00019127453054082743,2.328467528651982
baseline,K_T,valley_even,2.0,0.5,-53.33333333333333,-1.229491176818722,0.00021043842217662427,2.229701615240898
baseline,K_T,valley_even,2.0,0.5,-52.5,-1.2066611540613748,0.000233259710332582,2.2068944137717073
baseline,K_T,valley_even,2.0,0.5,-51.66666666666666,-1.2252344644194089,0.00025341102140158254,2.2254878754408103
baseline,K_T,valley_even,2.0,0.5,-50.83333333333333,-1.307243006628209,0.0002745696125586408,2.307517576240768
baseline,K_T,valley_even,2.0,0.5,-50.0,-1.4490957596335519,0.00029166292557537783,2.4493874225591274
baseline,K_T,valley_even,2.0,0.5,-49.16666666666666,-1.625095442232388,0.00030355881331836014,2.6253990010457064
baseline,K_T,valley_even,2.0,0.5,-48.33333333333333,-1.812213618747611,0.0003109128870541235,2.8125245316346645
baseline,K_T,valley_even,2.0,0.5,-47.5,-2.0162529666449336,0.00031289072075234157,3.016565857365686
baseline,K_T,valley_even,2.0,0.5,-46.66666666666666,-2.1637222450365248,0.0003079720844310837,3.164030217120956
baseline,K_T,valley_even,2.0,0.5,-45.83333333333333,-2.2748304591299506,0.00029604977827023395,3.275126508908221
baseline,K_T,valley_even,2.0,0.5,-45.0,-2.4121120371700058,0.00028265916926997954,3.412394696339276
baseline,K_T,valley_even,2.0,0.5,-44.16666666666666,-2.4675631896927936,0.00026202258985514194,3.4678252122826483
baseline,K_T,valley_even,2.0,0.5,-43.33333333333333,-2.460303521704446,0.00023749176713443404,3.4605410134715804
baseline,K_T,valley_even,2.0,0.5,-42.5,-2.389025731295369,0.00021061506964160934,3.3892363463650113
baseline,K_T,valley_even,2.0,0.5,-41.66666666666666,-2.252963794638942,0.0001793173123958024,3.2531431119513377
baseline,K_T,valley_even,2.0,0.5,-40.83333333333333,-2.1203447602731997,0.0001509617247133397,3.1204957219979135
baseline,K_T,valley_even,2.0,0.5,-40.0,-1.9326514116434197,0.00012512911740942276,2.9327765407608286
baseline,K_T,valley_even,2.0,0.5,-39.16666666666666,-1.7376902784424368,9.848187248126404e-05,2.7377887603149174
baseline,K_T,valley_even,2.0,0.5,-38.33333333333333,-1.5831593161641075,7.864818672904238e-05,2.583237964350837
baseline,K_T,valley_even,2.0,0.5,-37.5,-1.4283021795189872,6.409951873223333e-05,2.4283662790377187
baseline,K_T,valley_even,2.0,0.5,-36.66666666666666,-1.285356567886215,5.1305385486054404e-05,2.2854078732717005
baseline,K_T,valley_even,2.0,0.5,-35.83333333333333,-1.177800569028009,4.389256444784865e-05,2.1778444615924566
baseline,K_T,valley_even,2.0,0.5,-35.0,-1.055729792933972,4.057042688355079e-05,2.0557703633608555
baseline,K_T,valley_even,2.0,0.5,-34.166666666666664,-0.9325493942770169,3.972823275283816e-05,1.9325891225097698
baseline,K_T,valley_even,2.0,0.5,-33.33333333333333,-0.9184069178419279,4.291843214314023e-05,1.9184498362740712
baseline,K_T,valley_even,2.0,0.5,-32.5,-0.9928832039428481,5.073963478638908e-05,1.9929339435776343
baseline,K_T,valley_even,2.0,0.5,-31.666666666666664,-1.1913550242565645,6.695761748516664e-05,2.1914219818740492
baseline,K_T,valley_even,2.0,0.5,-30.83333333333333,-1.711416826777874,0.00010362930360236775,2.7115204560814763
baseline,K_T,valley_even,2.0,0.5,-30.0,-2.444440957347758,0.00017975038362130056,3.4446207077313797
baseline,K_T,valley_even,2.0,0.5,-29.166666666666664,-3.07995336561786,0.0003197163755772575,4.080273081993438
baseline,K_T,valley_even,2.0,0.5,-28.33333333333333,-3.5469283087663768,0.0005587802693622406,4.547487089035739
baseline,K_T,valley_even,2.0,0.5,-27.5,-3.598695054408681,0.0008245187216767747,4.599519573130357
baseline,K_T,valley_even,2.0,0.5,-26.666666666666664,-3.8388838602913022,0.001330393371988721,4.840214253663291
baseline,K_T,valley_even,2.0,0.5,-25.83333333333333,-3.6410708380219314,0.001761021692851205,4.642831859714783
baseline,K_T,valley_even,2.0,0.5,-25.0,-3.601317285256056,0.0023476985516825643,4.603664983807739
baseline,K_T,valley_even,2.0,0.5,-24.166666666666664,-2.7817752934810724,0.0023190278023129157,3.784094321283385
baseline,K_T,valley_even,2.0,0.5,-23.33333333333333,-2.122673587652398,0.0020078424980282815,3.124681430150426
baseline,K_T,valley_even,2.0,0.5,-22.5,-1.7827130423135111,0.001714121550294833,2.7844271638638056
baseline,K_T,valley_even,2.0,0.5,-21.666666666666664,-1.6524120312889385,0.0015752681931597526,2.6539872994820985
baseline,K_T,valley_even,2.0,0.5,-20.83333333333333,-1.6016653358618125,0.0015256122810908058,2.603190948142904
baseline,K_T,valley_even,2.0,0.5,-20.0,-1.6037717384398733,0.001539413537279103,2.6053111519771526
baseline,K_T,valley_even,2.0,0.5,-19.166666666666664,-1.6549880863559188,0.0015884646727857942,2.656576551028704
baseline,K_T,valley_even,2.0,0.5,-18.33333333333333,-1.7989569127862428,0.001674429953911339,2.800631342740154
baseline,K_T,valley_even,2.0,0.5,-17.5,-2.0683995076592776,0.0018350927618977963,3.070234600421175
baseline,K_T,valley_even,2.0,0.5,-16.666666666666664,-2.120684094757608,0.002125372739280156,3.122809467496888
baseline,K_T,valley_even,2.0,0.5,-15.833333333333329,-2.0152247741430984,0.002610195311159003,3.017834969454258
baseline,K_T,valley_even,2.0,0.5,-15.0,-2.0595599767647172,0.0034021613064155465,3.0629621380711325
baseline,K_T,valley_even,2.0,0.5,-14.166666666666655,-2.1454873284560265,0.004414175875426595,3.1499015043314533
