aberration_id,sample_id,psnr_fixed,psnr_guided,psnr_method,psnr_gain,psnr_gap_to_guided,dataset_name,dataset_version,seed,training_regime,method,object_family,better_than_fixed
11,ImageNet-1k:imagenet_proxy_004,21.4706966535788,23.77547871267598,23.98934716081235,2.518650507233552,-0.2138684481363704,ImageNet-1k,ILSVRC2012 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_005,20.46259727903034,24.540621881599822,21.59703004129873,1.1344327622683892,2.943591840301096,ImageNet-1k,ILSVRC2012 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_006,19.759305065014512,22.910801403284022,21.866178563751948,2.106873498737436,1.044622839532078,ImageNet-1k,ILSVRC2012 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_007,28.123872494496727,31.585963159960887,25.01820122681153,-3.105671267685196,6.567761933149356,ImageNet-1k,ILSVRC2012 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
11,ImageNet-1k:imagenet_proxy_008,18.631823479866863,21.219927263568067,20.49483943576704,1.863015955900177,0.7250878278010262,ImageNet-1k,ILSVRC2012 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_009,21.57088694972846,24.67325550826731,22.62737162962313,1.0564846798946697,2.0458838786441795,ImageNet-1k,ILSVRC2012 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_010,17.505166554116897,21.385317654656117,20.84969942144205,3.3445328673251566,0.5356182332140591,ImageNet-1k,ILSVRC2012 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
11,ImageNet-1k:imagenet_proxy_011,22.457435217333032,25.551019623886795,22.631277764506123,0.1738425471730913,2.919741859380672,ImageNet-1k,ILSVRC2012 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_000,21.54360301109476,25.116735369964232,24.203956700617844,2.660353689523088,0.9127786693463876,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_001,25.028149467015947,27.580313583803783,24.61586713826164,-0.4122823287543049,2.964446445542144,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
0,COCO:coco_proxy_002,25.14333385544965,28.04864743043508,25.68994017559493,0.5466063201452762,2.358707254840148,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_003,24.531790334345924,27.530386537134387,25.94118184157384,1.409391507227916,1.5892046955605466,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_004,21.81361862361392,25.66455279728134,24.881795950074235,3.068177326460315,0.7827568472071036,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_005,22.291105706060115,25.3937192569908,25.03529292903197,2.744187222971856,0.3584263279588242,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_006,23.705897040919176,27.71715094156104,24.191991628514057,0.4860945875948808,3.5251593130469807,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_007,25.031989383109632,27.950042972221155,24.15487624187333,-0.8771131412363005,3.795166730347823,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
0,COCO:coco_proxy_008,23.12449439233164,26.39792898410417,26.47680664824477,3.35231225591313,-0.0788776641406023,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_009,22.75619829106178,26.16585613489041,23.922269757905397,1.166071466843615,2.243586376985021,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_010,25.46757182861057,28.89339968636066,26.79403737899137,1.3264655503807994,2.09936230736929,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
0,COCO:coco_proxy_011,25.25449671175513,28.76936786508705,26.607303558552648,1.3528068467975132,2.162064306534408,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_000,21.229519907559947,23.13574653916369,23.502350690336986,2.272830782777035,-0.3666041511732878,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_001,24.309632158420044,26.14652392611444,24.58210314452688,0.2724709861068319,1.5644207815875646,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_002,24.653845211728196,26.55325669464255,25.96685687144108,1.3130116597128882,0.586399823201468,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_003,23.92895324330008,26.18816616132357,25.12678950209917,1.197836258799093,1.061376659224397,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_004,20.693692176469987,22.834771416247328,23.619173701239404,2.925481524769417,-0.7844022849920762,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_005,21.47330041565148,23.458012039702577,24.030241758240017,2.5569413425885408,-0.5722297185374394,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_006,22.60395249096126,25.095993086988667,23.660674860560075,1.0567223695988162,1.435318226428592,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_007,24.496512033240364,26.27266797766796,25.16054976899273,0.6640377357523697,1.1121182086752237,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_008,22.725510286702985,25.291983251152075,24.766018282994825,2.04050799629184,0.5259649681572505,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_009,22.07371382455949,24.33246274613705,23.744816119371222,1.6711022948117318,0.5876466267658316,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_010,24.678836737978365,26.881642443529465,26.230432581697603,1.5515958437192374,0.6512098618318625,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
1,COCO:coco_proxy_011,24.59292316041129,26.966847986111517,26.02429235478368,1.4313691943723903,0.9425556313278314,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_000,20.70469773802806,21.48568964849707,23.2137462856819,2.5090485476538404,-1.7280566371848316,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_001,23.90096326148538,25.395807404331904,23.971679419303324,0.0707161578179444,1.42412798502858,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_002,23.98791937710801,25.252941772669768,25.620177359062826,1.6322579819548118,-0.3672355863930541,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_003,23.15315890678677,24.598803202297823,24.40495364411756,1.2517947373307834,0.1938495581802648,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_004,19.934496116638588,21.34530369415447,22.585858544077475,2.6513624274388867,-1.2405548499230044,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_005,20.68396297591024,22.11586225622479,23.15556785484123,2.471604878930993,-1.0397055986164396,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_006,22.359477492753783,23.6966524483292,23.29961525012367,0.9401377573698824,0.3970371982055276,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_007,24.458409507699955,25.74964530761057,25.072631273288167,0.6142217655882121,0.6770140343224043,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_008,22.39604379820269,23.701326665092736,24.73942308385963,2.343379285656937,-1.0380964187668944,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_009,21.60330536673991,22.8315654363719,23.30369946851868,1.7003941017787696,-0.4721340321467799,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_010,24.069424912379944,25.46561216332093,26.306390915293765,2.236966002913821,-0.8407787519728309,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
2,COCO:coco_proxy_011,24.291403873974836,25.995810503422646,25.7512376218733,1.4598337478984682,0.2445728815493453,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_000,20.89220092276492,21.900249952251425,23.1616936488618,2.2694927260968782,-1.2614436966103746,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_001,24.31338719063285,25.93081296170189,24.429228929428813,0.1158417387959609,1.5015840322730725,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_002,24.705617291127044,26.14958072357939,26.042837233826663,1.337219942699619,0.106743489752727,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_003,24.01565874646419,25.840530266244308,25.07235232232208,1.0566935758578886,0.7681779439222289,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_004,20.778308734491752,22.37700052173792,24.027276494546108,3.248967760054356,-1.6502759728081884,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_005,21.573151710341257,23.14205284930233,24.16908662386374,2.595934913522484,-1.02703377456141,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_006,22.750689879423504,24.35073824285119,23.19232129689065,0.4416314174671498,1.1584169459605356,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_007,24.365921168097465,25.805430557896276,25.18243623704134,0.8165150689438754,0.6229943208549322,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_008,22.937811606906457,24.54471420493833,25.23904104253496,2.3012294356285032,-0.6943268375966305,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_009,22.01467675771048,23.370260456396476,23.52995609451291,1.515279336802429,-0.1596956381164389,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_010,25.06655333317223,26.90568680405944,26.78000625311213,1.713452919939904,0.1256805509473082,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
3,COCO:coco_proxy_011,24.68729029391824,26.133175676865115,26.15631902228701,1.4690287283687766,-0.0231433454219001,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_000,20.75793825609571,22.465364851209053,22.81126355472052,2.053325298624813,-0.3458987035114695,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_001,24.35465541646492,26.903640122342225,24.203712427588638,-0.1509429888762881,2.6999276947535904,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
4,COCO:coco_proxy_002,24.772604204471016,26.910921599171544,26.23370043472546,1.4610962302544444,0.6772211644460846,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_003,23.88890899475689,26.313359926082704,24.616926635263876,0.7280176405069838,1.696433290818831,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_004,20.58174859716889,22.9257863282863,23.15931860544978,2.577570008280894,-0.23353227716348,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_005,21.35074423753803,23.541803358717857,23.889487646942907,2.5387434094048764,-0.3476842882250501,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_006,22.380930897695457,24.68756326342298,23.14461032155112,0.7636794238556597,1.5429529418718635,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_007,24.201270678416797,26.302260248192503,24.72727200076621,0.5260013223494155,1.574988247426294,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_008,22.458415418545226,25.152590795340306,24.3686809990944,1.9102655805491795,0.7839097962459007,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_009,21.88118242547049,24.194564179672856,23.569751722086323,1.6885692966158317,0.6248124575865326,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_010,24.732839840502685,27.2528908717706,26.470886310930023,1.7380464704273386,0.7820045608405728,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
4,COCO:coco_proxy_011,24.24604180511691,26.854806912317667,25.54371874135007,1.2976769362331595,1.3110881709675972,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_000,20.33554013272017,21.56802438396522,22.45321685830655,2.117676725586381,-0.8851924743413306,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_001,23.43401497546769,24.96658588511025,23.37396225600984,-0.0600527194578539,1.5926236291004123,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
5,COCO:coco_proxy_002,23.62724317704017,25.35964798791835,24.98071121925619,1.353468042216015,0.3789367686621609,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_003,22.86382192058664,24.73366743590994,24.069419013404698,1.2055970928180564,0.6642484225052421,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_004,19.70284831967473,21.589238810979055,22.40604039545019,2.703192075775462,-0.8168015844711327,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_005,20.60114757158075,22.411047857413685,23.042964956644447,2.441817385063697,-0.6319170992307619,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_006,21.806652516254665,23.30891854942025,22.628452487022138,0.8217999707674757,0.6804660623981178,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_007,23.73068242764485,25.47361970246113,24.63857638335801,0.9078939557131632,0.8350433191031144,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_008,21.94240848836332,24.22746404430813,23.733596189847223,1.7911877014839064,0.4938678544609125,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_009,21.14834784526224,22.691760695118287,22.83604314400161,1.6876952987393743,-0.1442824488833238,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_010,23.68471799503974,25.717691314821217,25.94503849224166,2.2603204972019206,-0.2273471774204445,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
5,COCO:coco_proxy_011,23.62286159915999,25.737808817410176,25.10222652202909,1.4793649228690988,0.6355822953810879,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_000,21.340627745548996,23.189354334118608,23.83485416493628,2.4942264193872887,-0.6454998308176734,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_001,24.45828003567648,26.25853499222511,24.14405685828312,-0.3142231773933588,2.1144781339419865,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
6,COCO:coco_proxy_002,24.77594600250884,26.432263954624425,26.003185974720523,1.2272399722116845,0.4290779799039015,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_003,23.787443671149745,25.725484458846644,25.049510061164057,1.2620663900143114,0.6759743976825874,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_004,20.853979313793115,22.983297487249263,23.741406724309883,2.887427410516768,-0.7581092370606193,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_005,21.541882770894095,23.580556402969464,24.07175870455503,2.529875933660932,-0.4912023015855666,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_006,23.15603579137729,25.506292711374808,23.374375253178343,0.2183394618010545,2.1319174581964617,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_007,24.866733752469862,27.091579185854155,24.42608128013409,-0.4406524723357741,2.6654979057200627,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
6,COCO:coco_proxy_008,23.030382974249815,24.88897971776724,25.79328687916167,2.762903904911852,-0.9043071613944278,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_009,22.06199116296049,23.89334016570241,23.86960124414328,1.8076100811827909,0.0237389215591328,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_010,24.846865983458915,26.84089080248413,26.69650148065677,1.8496354971978557,0.1443893218273615,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
6,COCO:coco_proxy_011,24.758985154167117,26.79541452497693,25.844255433391133,1.0852702792240194,0.9511590915857971,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_000,21.02804291394049,23.080906335985706,23.081599142065212,2.053556228124723,-0.0006928060795132,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_001,24.30800598553507,26.455989246698685,24.205930187062663,-0.1020757984724056,2.2500590596360226,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
7,COCO:coco_proxy_002,24.80193249588125,27.327194775677626,25.732341551442317,0.9304090555610678,1.5948532242353115,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_003,23.935261579790577,26.53421279092974,25.63310967730895,1.6978480975183745,0.9011031136207884,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_004,20.73365208786114,23.07195870141769,24.078064649028214,3.344412561167072,-1.006105947610525,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_005,21.651950257673697,24.10986230712127,24.568579103964503,2.9166288462908057,-0.4587167968432339,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_006,22.754973595660957,25.460227638782133,22.90374423396891,0.1487706383079583,2.556483404813221,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_007,24.279335464981333,26.646748146477535,25.229407921256115,0.950072456274782,1.4173402252214231,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_008,22.619863211578437,25.48754544801109,25.12678770045285,2.506924488874418,0.3607577475582388,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_009,22.03990134865387,24.658452392311503,23.76081853998173,1.7209171913278605,0.897633852329772,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_010,24.807821996070235,27.500025321514197,26.6686351664822,1.8608131704119657,0.8313901550319933,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
7,COCO:coco_proxy_011,24.348970354147244,27.30469501123156,25.918819864230688,1.5698495100834435,1.385875147000874,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_000,18.762176921720062,21.40495093615776,20.30304517979031,1.5408682580702475,1.1019057563674508,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_001,21.75236368904799,24.334475581961996,21.82487641568459,0.0725127266365994,2.509599166277404,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_002,22.157813873467862,24.74057020425713,23.124117282837627,0.9663034093697612,1.6164529214195014,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_003,21.268290109034407,23.54526441590692,22.8411358808382,1.5728457718037951,0.704128535068719,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_004,18.51089415071239,20.152792266568675,20.536146505984554,2.025252355272165,-0.3833542394158797,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_005,19.332321459254192,21.3328036408371,21.26065613735402,1.9283346780998265,0.0721475034830803,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_006,20.14007977203586,22.056700204540327,21.03332262334544,0.89324285130958,1.023377581194886,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_007,21.62186240223576,24.365921168097465,23.074894513305814,1.453032111070062,1.2910266547916471,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_008,20.396850463568107,23.05421225067586,22.17897348485376,1.7821230212856527,0.8752387658221004,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_009,19.80230072203198,22.138266957019184,21.47570627861972,1.6734055565877384,0.6625606783994655,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_010,21.97641785518306,24.309632158420044,23.02406133118314,1.0476434760000828,1.2855708272369029,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
8,COCO:coco_proxy_011,21.99407346684765,24.178146548131632,23.42615570033284,1.4320822334851933,0.7519908477987904,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_000,21.196648852080777,23.12792416136994,23.558345151614176,2.361696299533399,-0.4304209902442366,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_001,24.71797002790812,26.82947701189604,24.48353272697011,-0.2344373009380049,2.345944284925931,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
9,COCO:coco_proxy_002,24.88554983586674,27.033331231546818,26.143328594016317,1.2577787581495734,0.8900026375305039,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_003,24.226359266016125,26.55787327731629,25.8633135901918,1.636954324175676,0.6945596871244888,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_004,20.765012807933548,22.962329476445408,23.858590417062903,3.0935776091293548,-0.8962609406174948,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_005,21.635021317476607,23.72674225566376,24.197097761355675,2.562076443879068,-0.4703555056919128,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_006,22.864898283470183,25.350734482503707,23.586698921745427,0.7218006382752442,1.7640355607582805,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_007,24.976056689300915,27.471170166436742,24.954390958466277,-0.0216657308346412,2.5167792079704725,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,False
9,COCO:coco_proxy_008,23.07299380012817,25.703353874837035,25.68942927548589,2.6164354753577186,0.0139245993511423,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_009,22.134701725492917,24.32894252666072,23.9279277616898,1.793226036196888,0.4010147649709168,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_010,25.0160611538767,27.446625661485974,27.231032173508808,2.214971019632109,0.2155934879771699,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
9,COCO:coco_proxy_011,24.63627445371143,27.107276593855985,26.211565119977497,1.575290666266067,0.8957114738784888,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,COCO:coco_proxy_000,20.527207139465663,21.500996695230743,22.91736921763817,2.390162078172512,-1.416372522407432,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,COCO:coco_proxy_001,23.850806296552943,25.487873650907076,24.25931983682117,0.408513540268224,1.2285538140859025,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,COCO:coco_proxy_002,23.808684958015316,25.512559826088737,25.01614852547316,1.2074635674578469,0.496411300615577,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
10,COCO:coco_proxy_003,22.80786133372452,24.244069532231496,23.69801791145121,0.8901565777266924,0.5460516207802861,COCO,2017 validation,2,mixed_synthetic_plus_proxy_natural_thickstats,phase_only_stack,,True
