method,sample_id,psnr_fixed,psnr_guided,psnr_method,psnr_gain,seed,dataset_name,dataset_version,condition_family,condition_level,training_regime,object_family,aberration_id,better_than_fixed,condition
reference_psf_deconvolution,natural_object_eval_object_05,20.002458896602988,25.83092945092778,25.83092945092778,5.828470554324792,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_06,18.97669532111059,22.008485500873896,22.008485500873896,3.0317901797633056,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_07,27.05093540976162,32.41064384375517,32.41064384375517,5.359708433993546,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_08,18.098622482354788,21.274816694909788,21.274816694909788,3.176194212555,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_09,21.565230209812476,26.242299665582976,26.242299665582976,4.677069455770504,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_10,17.523851430734364,23.190224421569265,23.190224421569265,5.666372990834898,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_11,20.978084167499755,26.331856227169045,26.331856227169045,5.353772059669289,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_00,17.008595022408713,17.56008871473465,17.56008871473465,0.5514936923259377,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_01,18.5185048284292,21.41072348554056,21.41072348554056,2.892218657111357,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_02,15.857919011608166,16.48523048111049,16.48523048111049,0.6273114695023256,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_03,20.366011417722824,24.52258248811341,24.52258248811341,4.156571070390591,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_04,18.460396696938982,21.01665673391052,21.01665673391052,2.5562600369715334,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_05,19.26162914501067,21.270899566522665,21.270899566522665,2.009270421511996,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_06,19.146904123957206,20.144824615078104,20.144824615078104,0.9979204911208974,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_07,24.586650988027458,28.302753843169278,28.302753843169278,3.716102855141816,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_08,18.102605887707213,19.461165025927563,19.461165025927563,1.3585591382203503,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_09,20.08245500870909,22.59012037039101,22.59012037039101,2.50766536168192,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_10,16.301191420246575,18.31642450225859,18.31642450225859,2.015233082012017,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_11,20.90075317206088,24.20664334398904,24.20664334398904,3.3058901719281586,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_00,18.722492537045984,21.388062253664568,21.388062253664568,2.665569716618585,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_01,18.358904274400064,21.364756510247155,21.364756510247155,3.0058522358470903,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_02,17.574074387043805,20.328480833810037,20.328480833810037,2.754406446766229,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_03,21.35036444350028,26.147478944220328,26.147478944220328,4.797114500720053,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_04,20.49657567222141,22.960953544776498,22.960953544776498,2.4643778725550867,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_05,20.329131211166548,24.540357993110057,24.540357993110057,4.211226781943509,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_06,19.784786505634315,22.500609751712204,22.500609751712204,2.715823246077889,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_07,27.50576719651036,30.688960736491687,30.688960736491687,3.1831935399813247,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_08,18.50737337304886,20.669382865040845,20.669382865040845,2.1620094919919843,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_09,21.51780489620193,24.80179236698492,24.80179236698492,3.2839874707829857,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_10,17.447630552297323,21.3667256532503,21.3667256532503,3.919095100952976,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_11,21.89378915841033,25.88885531054374,25.88885531054374,3.995066152133411,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_00,18.118335556573587,19.822022233801164,19.822022233801164,1.7036866772275765,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_01,18.39660637297341,21.811084200654847,21.811084200654847,3.4144778276814343,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_02,17.03944939338798,18.742723414077133,18.742723414077133,1.703274020689154,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_03,20.44503918523204,24.550000326540385,24.550000326540385,4.104961141308344,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_04,20.09452565523095,22.36771011139744,22.36771011139744,2.2731844561664865,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_05,19.43152274461202,21.777362630724667,21.777362630724667,2.345839886112646,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_06,19.37195523595212,21.049841933892857,21.049841933892857,1.677886697940739,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_07,24.936417359750116,28.451815340992788,28.451815340992788,3.5153979812426748,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_08,18.404854352089732,20.02413877328667,20.02413877328667,1.6192844211969335,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_09,20.267184250499614,22.610377466949068,22.610377466949068,2.34319321644945,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_10,16.544038225648166,18.655751611025767,18.655751611025767,2.111713385377602,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
reference_psf_deconvolution,natural_object_eval_object_11,20.96549549245426,24.729255415015263,24.729255415015263,3.763759922561004,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_misregistration,1.0,mixed_train_tolerance,,,True,reference_channel_misregistration:1.0
phase_only_stack,natural_object_eval_object_00,16.126212748638956,16.767099592859495,17.256008030355787,1.1297952817168309,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_01,19.14381836077949,21.81446376004452,20.258944410509876,1.1151260497303817,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_02,15.042166800980045,16.029830286791473,15.740326368422172,0.6981595674421275,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_03,18.006327469980103,19.15193747760429,18.41962479258235,0.4132973226022471,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_04,17.174872897524786,19.59796298210148,18.96786723834285,1.792994340818069,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_05,18.347793501444507,21.464518967892893,20.37920711109233,2.031413609647828,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_06,19.036023369223024,20.26309227183396,22.488390545992985,3.452367176769961,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_07,20.80351626495436,27.285537307738053,20.39967570835652,-0.4038405565978422,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_08,17.679258723303363,19.292100289076544,19.050002906144105,1.3707441828407418,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_09,17.94016022628795,22.26071342796549,19.32007647096737,1.3799162446794178,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_10,15.323818755726712,18.787713235178312,19.206149810175464,3.882331054448752,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_11,20.228636350868182,25.000191129772936,20.75347060416505,0.5248342532968664,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_00,18.29122228601393,20.585621466169183,20.010037695064163,1.718815409050233,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_01,17.87194458105412,22.09177027553621,19.350962287041487,1.479017705987367,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_02,17.20444989245167,19.35449098489149,19.319559265302544,2.115109372850874,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_03,19.796100752848396,23.694045769021788,19.703784603796656,-0.0923161490517365,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_04,20.21053655408201,22.8444035803858,22.18170135432416,1.9711648002421465,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_05,19.13149718650934,22.7749617497745,21.465420703285805,2.3339235167764656,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_06,19.164087292885466,21.265806368256385,21.974506666685677,2.810419373800212,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_07,24.653845211728196,29.414506775853123,23.70258710482324,-0.9512581069049552,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_08,17.942989826171743,20.187569389098,20.752460212276617,2.809470386104873,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_09,20.01998982636878,23.269156410112053,21.80440232575378,1.7844124993850023,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_10,16.408586423308748,19.302792198325992,19.7513889540438,3.342802530735053,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_11,20.28576985439798,25.37753006971461,21.772810544167022,1.4870406897690458,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_00,20.71605941734645,26.02468337310772,21.86394852003158,1.1478891026851308,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_01,17.597110972603534,20.961095169366587,18.187390691687455,0.5902797190839237,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_02,19.302436693572385,24.790177401870736,23.51005935043077,4.207622656858391,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_03,21.08042659615119,26.81408241600642,20.358764254410957,-0.7216623417402381,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_04,21.404053673231346,24.115840867052,22.77513017824447,1.371076505013125,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_05,20.002458896602988,25.83092945092778,20.156042426159,0.153583529556009,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_06,18.97669532111059,22.008485500873896,20.70457225497715,1.7278769338665612,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_07,27.05093540976162,32.41064384375517,22.76688359255444,-4.284051817207185,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_08,18.098622482354788,21.274816694909788,19.571489852380772,1.4728673700259876,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_09,21.565230209812476,26.242299665582976,21.762650502865466,0.1974202930529891,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_10,17.523851430734364,23.190224421569265,21.03873449650933,3.5148830657749706,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_11,20.978084167499755,26.331856227169045,21.287646042014394,0.3095618745146389,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_00,17.008595022408713,17.56008871473465,18.47468745656052,1.4660924341518076,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_01,18.5185048284292,21.41072348554056,19.836948436693728,1.318443608264527,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_02,15.857919011608166,16.48523048111049,17.423968302461038,1.566049290852872,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_03,20.366011417722824,24.52258248811341,20.1747422151203,-0.1912692026025233,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_04,18.460396696938982,21.01665673391052,20.30107667510641,1.840679978167426,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_05,19.26162914501067,21.270899566522665,21.807463432108584,2.5458342870979145,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_06,19.146904123957206,20.144824615078104,22.69554826605152,3.5486441420943144,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_07,24.586650988027458,28.302753843169278,23.38979102483976,-1.196859963187702,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_08,18.102605887707213,19.461165025927563,20.117448340397495,2.014842452690285,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_09,20.08245500870909,22.59012037039101,21.31480046987545,1.232345461166361,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_10,16.301191420246575,18.31642450225859,19.091087111431936,2.789895691185361,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_11,20.90075317206088,24.20664334398904,21.92051109237549,1.0197579203146176,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_00,18.722492537045984,21.388062253664568,19.85856706554043,1.1360745284944471,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_01,18.358904274400064,21.364756510247155,18.891857710212207,0.5329534358121428,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_02,17.574074387043805,20.328480833810037,20.19574023082074,2.6216658437769347,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_03,21.35036444350028,26.147478944220328,20.693146374183904,-0.6572180693163716,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_04,20.49657567222141,22.960953544776498,21.57625535859561,1.0796796863741989,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_05,20.329131211166548,24.540357993110057,20.89426932627276,0.5651381151062118,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_06,19.784786505634315,22.500609751712204,22.492876364473968,2.708089858839653,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_07,27.50576719651036,30.688960736491687,23.59550135191768,-3.910265844592683,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_08,18.50737337304886,20.669382865040845,19.67634273060068,1.1689693575518163,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_09,21.51780489620193,24.80179236698492,21.927918561353597,0.4101136651516626,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_10,17.447630552297323,21.3667256532503,21.0693171605864,3.621686608289074,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_11,21.89378915841033,25.88885531054374,21.916385313682987,0.0225961552726587,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_00,18.118335556573587,19.822022233801164,20.277591127804424,2.159255571230837,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_01,18.39660637297341,21.811084200654847,20.075604385007686,1.678998012034274,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_02,17.03944939338798,18.742723414077133,18.95766502967368,1.918215636285698,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_03,20.44503918523204,24.550000326540385,20.159983520145417,-0.2850556650866238,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_04,20.09452565523095,22.36771011139744,22.218266575540007,2.123740920309057,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_05,19.43152274461202,21.777362630724667,21.45416990608084,2.0226471614688144,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_06,19.37195523595212,21.049841933892857,23.06105000883284,3.6890947728807184,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,True,reference_channel_intensity_noise:0.01
phase_only_stack,natural_object_eval_object_07,24.936417359750116,28.451815340992788,23.61713732418607,-1.3192800355640415,1,ImageNet-1k,ILSVRC2012 validation,reference_channel_intensity_noise,0.01,mixed_train_tolerance,,,False,reference_channel_intensity_noise:0.01
