method,seed,ledger,case_id,object_id,fixed_psnr_lowres,method_psnr_lowres,psnr_gain_over_fixed_lowres,better_than_fixed
reference_psf_deconvolution,0,same_family_heldout_aberration,20,heldout_aberration_object_05,18.391927718234015,20.902751122512015,2.5108234042779998,True
reference_psf_deconvolution,0,same_family_heldout_aberration,21,heldout_aberration_object_00,20.69946389435582,25.80048977827461,5.1010258839187905,True
reference_psf_deconvolution,0,same_family_heldout_aberration,21,heldout_aberration_object_01,15.827449953752105,17.933411281932052,2.105961328179948,True
reference_psf_deconvolution,0,same_family_heldout_aberration,21,heldout_aberration_object_02,21.53144362996133,24.935261206585242,3.4038175766239114,True
reference_psf_deconvolution,0,same_family_heldout_aberration,21,heldout_aberration_object_03,15.716186252140698,20.602053200782038,4.88586694864134,True
reference_psf_deconvolution,0,same_family_heldout_aberration,21,heldout_aberration_object_04,17.82345743891742,20.830386852261135,3.006929413343716,True
reference_psf_deconvolution,0,same_family_heldout_aberration,21,heldout_aberration_object_05,19.67870314896167,23.12021098650159,3.4415078375399197,True
reference_psf_deconvolution,0,same_family_heldout_aberration,22,heldout_aberration_object_00,18.49843618772285,20.21034181847518,1.7119056307523302,True
reference_psf_deconvolution,0,same_family_heldout_aberration,22,heldout_aberration_object_01,15.156116653227782,16.44752735872252,1.291410705494739,True
reference_psf_deconvolution,0,same_family_heldout_aberration,22,heldout_aberration_object_02,19.552162127563946,21.64544173757225,2.0932796100083024,True
reference_psf_deconvolution,0,same_family_heldout_aberration,22,heldout_aberration_object_03,14.236090973828194,15.27365251866415,1.037561544835956,True
reference_psf_deconvolution,0,same_family_heldout_aberration,22,heldout_aberration_object_04,15.851490441388288,17.753247251716566,1.901756810328278,True
reference_psf_deconvolution,0,same_family_heldout_aberration,22,heldout_aberration_object_05,18.13696047598418,20.67691071376533,2.5399502377811523,True
reference_psf_deconvolution,0,same_family_heldout_aberration,23,heldout_aberration_object_00,21.04252411941861,26.458245801531312,5.415721682112704,True
reference_psf_deconvolution,0,same_family_heldout_aberration,23,heldout_aberration_object_01,15.961817192788532,18.7612353013765,2.79941810858797,True
reference_psf_deconvolution,0,same_family_heldout_aberration,23,heldout_aberration_object_02,21.3833400656711,25.51701827822509,4.133678212553992,True
reference_psf_deconvolution,0,same_family_heldout_aberration,23,heldout_aberration_object_03,15.530023445072597,20.156300746181696,4.6262773011090985,True
reference_psf_deconvolution,0,same_family_heldout_aberration,23,heldout_aberration_object_04,18.625769038467094,23.51567244463117,4.889903406164077,True
reference_psf_deconvolution,0,same_family_heldout_aberration,23,heldout_aberration_object_05,19.51334429822699,24.503963470274,4.990619172047012,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,0,heldout_aberration_object_00,18.64976570413067,21.295188781068916,2.645423076938247,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,0,heldout_aberration_object_01,15.665783606593779,17.495560399301574,1.8297767927077953,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,0,heldout_aberration_object_02,20.988262971799408,23.5529914244298,2.5647284526303906,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,0,heldout_aberration_object_03,14.488356265925123,15.859439235020023,1.3710829690948998,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,0,heldout_aberration_object_04,17.034854105924094,22.080019991459828,5.045165885535734,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,0,heldout_aberration_object_05,19.699687562714274,23.314994706477545,3.615307143763271,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,1,heldout_aberration_object_00,20.54047637754744,24.929286070254616,4.388809692707177,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,1,heldout_aberration_object_01,15.892546492009123,17.76183155171578,1.869285059706657,True
trainable_surrogate_ridge,0,same_family_heldout_aberration,1,heldout_aberration_object_02,21.649440610207712,24.704169840168895,3.0547292299611826,True
