k2_reduced,energy_meV,baseline_weight,corrected_weight,delta_weight
0.2682926829268293,7.5,-0.0007746485582712959,-0.00879502951303285,-0.008020380954761553
0.2682926829268293,8.333333333333343,-0.0003931001792479044,-0.008838301497202921,-0.008445201317955016
0.2682926829268293,9.166666666666671,-0.00011986653325910725,-0.009021291152451314,-0.008901424619192208
0.2682926829268293,10.0,7.826700391589113e-05,-0.009268463466555995,-0.009346730470471886
0.2682926829268293,10.833333333333343,0.0002231032652763457,-0.009355492359791707,-0.009578595625068052
0.2682926829268293,11.666666666666671,0.0003293701985372478,-0.009135275977500662,-0.00946464617603791
0.2682926829268293,12.5,0.00040726784603325474,-0.00873320077547312,-0.009140468621506375
0.2682926829268293,13.333333333333343,0.00046401479178484337,-0.008420989482258784,-0.008885004274043626
0.2682926829268293,14.166666666666671,0.0005048162708079347,-0.008339257460723774,-0.00884407373153171
0.2682926829268293,15.0,0.0005334872391956003,-0.008307880799245717,-0.008841368038441317
0.2682926829268293,15.833333333333343,0.0005528634900046503,-0.007881736565711736,-0.008434600055716387
0.2682926829268293,16.66666666666667,0.000565079045727069,-0.0068165041087128505,-0.00738158315443992
0.2682926829268293,17.5,0.0005717571116652815,-0.005397804926528312,-0.0059695620381935936
0.2682926829268293,18.333333333333343,0.0005741439115201367,-0.004178066377576077,-0.004752210289096214
0.2682926829268293,19.16666666666667,0.000573204019536184,-0.004095874842202742,-0.004669078861738926
0.2682926829268293,20.0,0.0005696892629913817,-0.009236017926648335,-0.009805707189639717
0.29268292682926833,-80.0,0.00044426392405589064,0.011708772144818975,0.011264508220763084
0.29268292682926833,-79.16666666666667,0.00045454344611786836,0.012670195679484617,0.012215652233366748
0.29268292682926833,-78.33333333333333,0.000464817329182932,0.011381618859460672,0.01091680153027774
0.29268292682926833,-77.5,0.00047498953205607995,0.009317877854437802,0.008842888322381722
0.29268292682926833,-76.66666666666667,0.0004849324728154179,0.007918947188222045,0.007434014715406627
0.29268292682926833,-75.83333333333333,0.0004944766664575106,0.007493249226311439,0.006998772559853928
0.29268292682926833,-75.0,0.0005033964821768482,0.008094170500074018,0.00759077401789717
0.29268292682926833,-74.16666666666667,0.0005113903216568779,0.009879160175525332,0.009367769853868453
0.29268292682926833,-73.33333333333333,0.0005180526473181916,0.012530105739021571,0.01201205309170338
0.29268292682926833,-72.5,0.0005228338921459643,0.013651794537763462,0.013128960645617497
0.29268292682926833,-71.66666666666667,0.000524981991509102,0.01161364768475405,0.011088665693244949
0.29268292682926833,-70.83333333333333,0.0005234554208028374,0.009090419490128177,0.008566964069325339
0.29268292682926833,-70.0,0.0005167909379493343,0.00774846661413729,0.007231675676187956
0.29268292682926833,-69.16666666666667,0.0005028972522774437,0.007730300389085259,0.007227403136807815
0.29268292682926833,-68.33333333333333,0.00047872355585814886,0.009230528018002978,0.00875180446214483
0.29268292682926833,-67.5,0.0004397085546405331,0.01253910109287417,0.012099392538233637
0.29268292682926833,-66.66666666666667,0.0003788271801359363,0.015140000527362776,0.01476117334722684
0.29268292682926833,-65.83333333333333,0.000284860487553444,0.012670341059879908,0.012385480572326465
0.29268292682926833,-65.0,0.0001390687744221325,0.00918148830320616,0.009042419528784026
0.29268292682926833,-64.16666666666667,-9.167875445694669e-05,0.007527257647948598,0.007618936402405545
0.29268292682926833,-63.33333333333333,-0.00047042609350896535,0.00784212597554957,0.008312552069058536
0.29268292682926833,-62.5,-0.0011295108624909966,0.010930097756907628,0.012059608619398626
0.29268292682926833,-61.666666666666664,-0.002386903620651123,0.016193865707051544,0.018580769327702668
0.29268292682926833,-60.83333333333333,-0.00516283974027511,0.013361207692905518,0.01852404743318063
0.29268292682926833,-60.0,-0.012668197798196291,0.007244799960363373,0.019912997758559665
0.29268292682926833,-59.166666666666664,-0.03214691587718618,0.004342464150831554,0.036489380028017736
0.29268292682926833,-58.33333333333333,-0.04840677361281308,0.006723497378070579,0.055130270990883655
0.29268292682926833,-57.5,0.052590287417753775,0.02022651150442118,-0.032363775913332594
0.29268292682926833,-56.666666666666664,0.1331891864978525,0.015758271431284998,-0.1174309150665675
0.29268292682926833,-55.83333333333333,0.08857884829229737,0.019542093779567983,-0.06903675451272939
0.29268292682926833,-55.0,0.09485679386311284,-0.007963073521055306,-0.10281986738416815
0.29268292682926833,-54.166666666666664,0.11863741471640356,-0.017211446779900073,-0.13584886149630362
0.29268292682926833,-53.33333333333333,0.1456371673436264,-0.017132137564981262,-0.16276930490860764
0.29268292682926833,-52.5,0.09594985309325266,-0.020307382955879798,-0.11625723604913246
0.29268292682926833,-51.666666666666664,0.08484856673238965,-0.022345228320331326,-0.10719379505272097
0.29268292682926833,-50.83333333333333,0.09875757015402988,-0.029095835629177287,-0.12785340578320717
0.29268292682926833,-50.0,0.06953601308310134,-0.05232974631015042,-0.12186575939325175
0.29268292682926833,-49.166666666666664,0.048694307074217937,0.015455024413803664,-0.033239282660414274
0.29268292682926833,-48.33333333333333,0.03436247665710049,0.034104497366906225,-0.0002579792901942629
0.29268292682926833,-47.5,0.022803307257045078,0.02825314546282804,0.005449838205782962
0.29268292682926833,-46.666666666666664,0.020716067609581685,0.024722288093006042,0.004006220483424357
0.29268292682926833,-45.83333333333333,0.040073104277284985,0.022348324815549554,-0.01772477946173543
0.29268292682926833,-45.0,0.07072169941491936,0.0229674354332026,-0.04775426398171676
0.29268292682926833,-44.166666666666664,0.12200974952643298,0.03148563464090039,-0.0905241148855326
0.29268292682926833,-43.33333333333333,0.1983978392051126,0.06883933258246167,-0.12955850662265095
0.29268292682926833,-42.5,0.19018606798151275,0.23658457749687717,0.04639850951536442
0.29268292682926833,-41.666666666666664,0.05565354088275074,0.340698657413803,0.28504511653105225
0.29268292682926833,-40.83333333333333,0.021043491331171962,0.10470634008181022,0.08366284875063826
0.29268292682926833,-40.0,0.011555909511742048,0.047965612115492336,0.03640970260375029
0.29268292682926833,-39.166666666666664,0.007932193998547232,0.033114622801425575,0.025182428802878343
0.29268292682926833,-38.33333333333333,0.006297050612855415,0.03350775384769386,0.027210703234838447
0.29268292682926833,-37.5,0.005530686874868525,0.03949974949227561,0.033969062617407085
0.29268292682926833,-36.666666666666664,0.00522160476013894,0.04335971264601867,0.03813810788587973
0.29268292682926833,-35.83333333333333,0.0051955553250921755,0.04025199339011747,0.0350564380650253
0.29268292682926833,-35.0,0.005374959062115197,0.034305843666250384,0.028930884604135187
0.29268292682926833,-34.166666666666664,0.005729311028989072,0.027898691751690213,0.02216938072270114
0.29268292682926833,-33.33333333333333,0.006256511140270359,0.025898058346894834,0.019641547206624477
0.29268292682926833,-32.5,0.006977322908205238,0.02676148281967424,0.019784159911469004
0.29268292682926833,-31.666666666666664,0.007937906028934572,0.011927705123215906,0.003989799094281335
0.29268292682926833,-30.83333333333333,0.009221231377965168,-0.001051948445448363,-0.01027317982341353
0.29268292682926833,-30.0,0.010974842041508798,-0.01203860745532558,-0.023013449496834378
0.29268292682926833,-29.166666666666664,0.013479508715938233,-0.013956068707483027,-0.02743557742342126
0.29268292682926833,-28.33333333333333,0.017347685727631568,-0.008454696997703796,-0.025802382725335363
0.29268292682926833,-27.5,0.02424275872358697,-0.004037790531749533,-0.028280549255336504
0.29268292682926833,-26.666666666666664,0.03856861958525255,-0.0019282678483610344,-0.040496887433613585
0.29268292682926833,-25.83333333333333,0.057158897907280244,-0.0008107722374066211,-0.05796967014468687
0.29268292682926833,-25.0,0.07208912665583236,-5.895949956604505e-05,-0.0721480861553984
0.29268292682926833,-24.166666666666664,0.08375467150182206,0.00041446775305129544,-0.08334020374877077
0.29268292682926833,-23.33333333333333,0.0924506804928328,0.0006901267715596122,-0.09176055372127319
0.29268292682926833,-22.5,0.09798222401235067,0.0007675162759404304,-0.09721470773641024
0.29268292682926833,-21.666666666666664,0.10008425724741608,0.00026062499240669766,-0.09982363225500938
0.29268292682926833,-20.83333333333333,0.0991083153906191,0.00023596625331266603,-0.09887234913730643
0.29268292682926833,-20.0,0.09755309840073381,0.007968909613037749,-0.08958418878769606
0.29268292682926833,-19.166666666666664,0.09791488737396319,0.013093865361993666,-0.08482102201196952
0.29268292682926833,-18.33333333333333,0.09777749901019295,0.005620990271181174,-0.09215650873901177
0.29268292682926833,-17.5,0.0861988905675811,0.003284901975761488,-0.0829139885918196
0.29268292682926833,-16.666666666666664,0.07505889191933375,0.0018637453186241318,-0.07319514660070962
0.29268292682926833,-15.833333333333329,0.0680424766850295,0.0010863930980949854,-0.06695608358693451
0.29268292682926833,-15.0,0.06354476314614299,0.0007330244117969918,-0.06281173873434599
0.29268292682926833,-14.166666666666657,0.06151515586807524,0.000641630235102411,-0.060873525632972825
0.29268292682926833,-13.333333333333329,0.0627938237549863,0.0007177725733080688,-0.06207605118167823
0.29268292682926833,-12.5,0.06874494136040038,0.0009298680373840887,-0.0678150733230163
0.29268292682926833,-11.666666666666657,0.07773531694456204,0.0012834421402906392,-0.0764518748042714
0.29268292682926833,-10.833333333333329,0.08417702035671296,0.0017558473884931145,-0.08242117296821984
0.29268292682926833,-10.0,0.08813550889049453,0.0028409108758539314,-0.0852945980146406
0.29268292682926833,-9.166666666666657,0.09484294289851426,0.002583708922677806,-0.09225923397583646
0.29268292682926833,-8.333333333333329,0.07564883916083663,-0.0025852681748993775,-0.078234107335736
0.29268292682926833,-7.5,0.005817181919711929,-0.00990332004264621,-0.01572050196235814
0.29268292682926833,-6.666666666666657,-0.05839613302674371,-0.014686112719848361,0.043710020306895345
0.29268292682926833,-5.833333333333329,-0.08732552942615268,-0.009563230233058335,0.07776229919309435
0.29268292682926833,-5.0,0.014859192965377695,-0.006718453057587943,-0.02157764602296564
0.29268292682926833,-4.166666666666657,0.009815594337334447,-0.006122839115204865,-0.015938433452539313
0.29268292682926833,-3.3333333333333286,-0.015880621023386953,-0.006734355756894674,0.00914626526649228
0.29268292682926833,-2.5,-0.07717138832390184,-0.00782352934763571,0.06934785897626614
0.29268292682926833,-1.6666666666666572,-0.06441307697217621,-0.0093270756227172,0.05508600134945901
0.29268292682926833,-0.8333333333333286,-0.047263645325508405,-0.010761250037252885,0.036502395288255524
0.29268292682926833,0.0,-0.03363377575773974,-0.01076678526090814,0.022866990496831597
0.29268292682926833,0.8333333333333428,-0.02417178430002492,-0.00958155014791748,0.01459023415210744
0.29268292682926833,1.6666666666666714,-0.017482934214559855,-0.008806644293051119,0.008676289921508736
0.29268292682926833,2.5,-0.012695870035654592,-0.009256187929059297,0.0034396821065952946
0.29268292682926833,3.333333333333343,-0.009273789923493614,-0.010247505421955542,-0.000973715498461928
0.29268292682926833,4.166666666666671,-0.006826574890571508,-0.01007415197297066,-0.0032475770823991524
0.29268292682926833,5.0,-0.005064213474903239,-0.008981962048813673,-0.003917748573910434
0.29268292682926833,5.833333333333343,-0.003779591491448298,-0.008732820079136052,-0.004953228587687755
0.29268292682926833,6.666666666666671,-0.0028296865407118257,-0.010269249719014144,-0.007439563178302319
0.29268292682926833,7.5,-0.002117063392641658,-0.012176273614038802,-0.010059210221397144
0.29268292682926833,8.333333333333343,-0.001575223090855396,-0.011111804805056276,-0.00953658171420088
0.29268292682926833,9.166666666666671,-0.0011582945201161969,-0.008604898358591536,-0.007446603838475339
0.29268292682926833,10.0,-0.00083416226512796,-0.007653191424955929,-0.006819029159827969
0.29268292682926833,10.833333333333343,-0.0005799722603321689,-0.009590864572949213,-0.009010892312617045
0.29268292682926833,11.666666666666671,-0.00037919477741453516,-0.012996002702326896,-0.012616807924912361
0.29268292682926833,12.5,-0.00021968827968415992,-0.010504816056474808,-0.010285127776790647
0.29268292682926833,13.333333333333343,-9.240586115770445e-05,-0.005116017849893572,-0.005023611988735867
0.29268292682926833,14.166666666666671,9.482395469535808e-06,-0.0014839367051885668,-0.0014934191006581025
0.29268292682926833,15.0,9.119442163665094e-05,0.0003625799875682984,0.00027138556593164743
0.29268292682926833,15.833333333333343,0.00015675979519392172,-0.0007431836965174982,-0.0008999434917114199
0.29268292682926833,16.66666666666667,0.00020932084305733435,-0.012307267807548785,-0.01251658865060612
0.29268292682926833,17.5,0.00025134968684018964,0.0006978964405614925,0.00044654675372130285
0.29268292682926833,18.333333333333343,0.000284806763002677,0.01508790558203651,0.014803098819033833
0.29268292682926833,19.16666666666667,0.00031125801552831184,0.018292409177775405,0.01798115116224709
0.29268292682926833,20.0,0.0003319625154486262,0.009214574505691022,0.008882611990242395
0.3170731707317073,-80.0,0.0003806928999540076,0.01116624857123159,0.010785555671277583
0.3170731707317073,-79.16666666666667,0.00038522826805427283,0.007834186033314974,0.007448957765260701
0.3170731707317073,-78.33333333333333,0.00038900567170169973,0.006757740390822864,0.006368734719121164
0.3170731707317073,-77.5,0.00039179443058997757,0.007568122272456299,0.007176327841866321
0.3170731707317073,-76.66666666666667,0.0003933009115179001,0.011163810921996677,0.010770510010478776
0.3170731707317073,-75.83333333333333,0.00039314893716716224,0.018245260497954108,0.017852111560786945
0.3170731707317073,-75.0,0.00039085298130832845,0.017455276722931137,0.01706442374162281
0.3170731707317073,-74.16666666666667,0.00038578099608220517,0.010310051489322049,0.009924270493239844
0.3170731707317073,-73.33333333333333,0.0003771020844971807,0.006848112800969623,0.006471010716472442
0.3170731707317073,-72.5,0.00036371160321507177,0.006070685795460896,0.005706974192245824
0.3170731707317073,-71.66666666666667,0.0003441219443332867,0.007666524692201433,0.007322402747868146
0.3170731707317073,-70.83333333333333,0.00031629989001504504,0.0141889501337782,0.013872650243763156
0.3170731707317073,-70.0,0.0002774185671819385,0.02319771137513752,0.022920292807955583
0.3170731707317073,-69.16666666666667,0.00022346871780686567,0.013226455907408842,0.013002987189601977
0.3170731707317073,-68.33333333333333,0.00014863004151319402,0.006780615643196843,0.006631985601683649
0.3170731707317073,-67.5,4.4216569347430656e-05,0.004943520984415228,0.004899304415067797
0.3170731707317073,-66.66666666666667,-0.00010317077849790781,0.005903263984495154,0.0060064347629930626
0.3170731707317073,-65.83333333333333,-0.0003150523797383253,0.0135486972755016,0.013863749655239925
0.3170731707317073,-65.0,-0.0006277655582359596,0.027621268562814175,0.028249034121050134
0.3170731707317073,-64.16666666666667,-0.0011066817374174628,0.009971903885230077,0.01107858562264754
0.3170731707317073,-63.33333333333333,-0.0018794859282843166,0.0036315917022663046,0.005511077630550621
0.3170731707317073,-62.5,-0.0032242502395488995,0.0021567147805303566,0.005380965020079256
0.3170731707317073,-61.666666666666664,-0.005838997808455956,0.006248635802865376,0.012087633611321333
0.3170731707317073,-60.83333333333333,-0.011745518850753233,0.03612991074209208,0.04787542959284532
0.3170731707317073,-60.0,-0.025749016057065297,0.005920952233267411,0.03166996829033271
0.3170731707317073,-59.166666666666664,-0.04699622471263386,-0.0022432278798328663,0.04475299683280099
0.3170731707317073,-58.33333333333333,-0.06306193157229432,-0.0037008647801822264,0.059361066792112095
0.3170731707317073,-57.5,-0.08415785555145355,0.03953302536936401,0.12369088092081756
0.3170731707317073,-56.666666666666664,-0.05087912659921752,0.001299366772791362,0.05217849337200888
0.3170731707317073,-55.83333333333333,-0.08010445951458356,0.0003118217022840719,0.08041628121686763
0.3170731707317073,-55.0,-0.19185226240107348,0.058419582831643495,0.25027184523271695
0.3170731707317073,-54.166666666666664,-0.08178979069987884,-0.0038517676030427545,0.07793802309683608
0.3170731707317073,-53.33333333333333,-0.05046682451720996,-0.021935241991585284,0.02853158252562468
0.3170731707317073,-52.5,-0.17936133283284036,-0.02369030001273318,0.1556710328201072
0.3170731707317073,-51.666666666666664,0.12558638490281038,-0.03081282029806969,-0.15639920520088008
0.3170731707317073,-50.83333333333333,0.084604539811415,-0.035599840833741125,-0.12020438064515612
0.3170731707317073,-50.0,0.07900204034917933,0.09560996907787297,0.01660792872869364
0.3170731707317073,-49.166666666666664,0.08815848651056131,0.021188820894890794,-0.06696966561567051
0.3170731707317073,-48.33333333333333,0.12001710811024968,0.016643674357220084,-0.1033734337530296
0.3170731707317073,-47.5,0.1295402239407603,0.012182599171496302,-0.11735762476926401
0.3170731707317073,-46.666666666666664,0.13363648259668437,0.011603698466806646,-0.12203278412987772
0.3170731707317073,-45.83333333333333,0.15100470459229356,0.018675472274827,-0.13232923231746657
0.3170731707317073,-45.0,0.17856036919052692,0.0382805249896328,-0.14027984420089412
0.3170731707317073,-44.166666666666664,0.16097799642733487,0.09963724319431273,-0.06134075323302214
0.3170731707317073,-43.33333333333333,0.06669098171596717,0.3320097717848058,0.26531879006883863
0.3170731707317073,-42.5,0.027693727164727455,0.2516984685669465,0.22400474140221904
0.3170731707317073,-41.666666666666664,0.015545658111287398,0.08504114485586041,0.06949548674457301
0.3170731707317073,-40.83333333333333,0.01056322236771302,0.044023102617427444,0.03345988024971443
0.3170731707317073,-40.0,0.008128152569875514,0.033760871797028184,0.02563271922715267
0.3170731707317073,-39.166666666666664,0.006830307317004313,0.03150872165931994,0.02467841434231563
0.3170731707317073,-38.33333333333333,0.006129100537619672,0.030750342559394742,0.02462124202177507
0.3170731707317073,-37.5,0.005783686752432541,0.03001518018682095,0.024231493434388407
0.3170731707317073,-36.666666666666664,0.005676502967793027,0.02857465025324533,0.022898147285452305
0.3170731707317073,-35.83333333333333,0.0057483476252095525,0.026329728263670967,0.020581380638461415
0.3170731707317073,-35.0,0.00597160670235219,0.023757168899697506,0.017785562197345315
0.3170731707317073,-34.166666666666664,0.006338716268653601,0.021170070431051388,0.014831354162397788
0.3170731707317073,-33.33333333333333,0.006857822283211015,0.019162870576292883,0.012305048293081869
0.3170731707317073,-32.5,0.00755285240998114,0.017518812151596192,0.009965959741615052
0.3170731707317073,-31.666666666666664,0.00846767030763183,0.014339675627805817,0.005872005320173988
0.3170731707317073,-30.83333333333333,0.009676032216228408,0.011439649702267662,0.0017636174860392543
0.3170731707317073,-30.0,0.011302486774427052,0.008767070924134802,-0.0025354158502922507
0.3170731707317073,-29.166666666666664,0.013567807606444835,0.010577757535963968,-0.002990050070480867
0.3170731707317073,-28.33333333333333,0.016898005017693542,0.02748878125730326,0.010590776239609717
0.3170731707317073,-27.5,0.022223724907862397,0.0607241387751386,0.038500413867276206
0.3170731707317073,-26.666666666666664,0.031834789407480905,0.02591964025007826,-0.0059151491574026445
0.3170731707317073,-25.83333333333333,0.048991944366272626,0.014899910252470207,-0.03409203411380242
0.3170731707317073,-25.0,0.06815914185038133,0.010311474844029434,-0.0578476670063519
0.3170731707317073,-24.166666666666664,0.08399760059447027,0.008208136141600158,-0.07578946445287012
0.3170731707317073,-23.33333333333333,0.09600308193601251,0.0075170494152179725,-0.08848603252079454
0.3170731707317073,-22.5,0.10264807978813638,0.007586349167502166,-0.09506173062063421
0.3170731707317073,-21.666666666666664,0.1019788919844063,0.010387809440247111,-0.09159108254415918
0.3170731707317073,-20.83333333333333,0.0949470805763203,0.012123053753166375,-0.08282402682315393
0.3170731707317073,-20.0,0.08571165814326352,0.008523795976215142,-0.07718786216704838
0.3170731707317073,-19.166666666666664,0.07739240238298505,0.007881767766505555,-0.0695106346164795
0.3170731707317073,-18.33333333333333,0.07023453455670253,0.0031137126142003,-0.06712082194250223
0.3170731707317073,-17.5,0.06430983394503054,-5.0769536903528365e-05,-0.06436060348193406
0.3170731707317073,-16.666666666666664,0.05943735526534547,-0.0015311875383492736,-0.06096854280369474
0.3170731707317073,-15.833333333333329,0.05396915001537989,-0.0020450897711184563,-0.056014239786498346
0.3170731707317073,-15.0,0.046941250324540044,-0.002124903562992692,-0.049066153887532736
0.3170731707317073,-14.166666666666657,0.04003650586916612,-0.0019874203500277856,-0.04202392621919391
0.3170731707317073,-13.333333333333329,0.03373231838190778,-0.0017196011962552207,-0.035451919578163
0.3170731707317073,-12.5,0.028227137179355263,-0.0013639047703733402,-0.029591041949728603
0.3170731707317073,-11.666666666666657,0.024438534950266384,-0.0009430510812750274,-0.025381586031541413
0.3170731707317073,-10.833333333333329,0.026186425882975036,-0.00045414922103125454,-0.02664057510400629
0.3170731707317073,-10.0,0.04984720440793342,0.00014825525547194606,-0.04969894915246147
0.3170731707317073,-9.166666666666657,0.10704586596631326,0.0009915759614636337,-0.10605429000484962
0.3170731707317073,-8.333333333333329,0.11903125468444176,0.0025165628629735806,-0.11651469182146817
0.3170731707317073,-7.5,0.11406150977018709,0.006846206448774391,-0.1072153033214127
0.3170731707317073,-6.666666666666657,0.09766100724404862,0.010628788084545728,-0.08703221915950289
0.3170731707317073,-5.833333333333329,-0.039496026201642616,0.012736277694172378,0.05223230389581499
0.3170731707317073,-5.0,-0.08301240037709362,0.014229616080831575,0.0972420164579252
0.3170731707317073,-4.166666666666657,-0.12078716199534836,0.014031013996981463,0.13481817599232981
0.3170731707317073,-3.3333333333333286,-0.17171848633331274,0.022187733136832682,0.1939062194701454
0.3170731707317073,-2.5,-0.11692853292553056,0.010101868363509903,0.12703040128904047
0.3170731707317073,-1.6666666666666572,-0.07806681217364039,0.008284785972953818,0.08635159814659421
0.3170731707317073,-0.8333333333333286,-0.05122436304140726,-0.1963840230091778,-0.14515965996777053
0.3170731707317073,0.0,-0.03055076767817281,-0.0044629081748046905,0.02608785950336812
0.3170731707317073,0.8333333333333428,-0.020360180390409044,-0.0009725009809812448,0.0193876794094278
0.3170731707317073,1.6666666666666714,-0.01534387347662106,-0.015987437916032594,-0.0006435644394115342
0.3170731707317073,2.5,-0.011967304387337828,-0.015472691398831244,-0.003505387011493416
0.3170731707317073,3.333333333333343,-0.009428942155860487,-0.0018004994840847936,0.007628442671775693
0.3170731707317073,4.166666666666671,-0.0074623944774216714,0.002171344621709996,0.009633739099131667
0.3170731707317073,5.0,-0.005924790146228026,-0.006793841805230737,-0.0008690516590027109
0.3170731707317073,5.833333333333343,-0.0047165607100702394,-0.010911622093415995,-0.006195061383345755
0.3170731707317073,6.666666666666671,-0.0037623936041895328,-9.221737257116117e-05,0.0036701762316183714
0.3170731707317073,7.5,-0.0030045928384204797,0.005714695029909356,0.008719287868329836
0.3170731707317073,8.333333333333343,-0.002399086857394816,0.03605792768814178,0.0384570145455366
0.3170731707317073,9.166666666666671,-0.0019123017536502424,0.011705964178773627,0.01361826593242387
0.3170731707317073,10.0,-0.0015186458516132885,0.0029712265134273054,0.004489872365040594
0.3170731707317073,10.833333333333343,-0.0011985435674495707,0.004135799378021688,0.005334342945471258
0.3170731707317073,11.666666666666671,-0.0009369393145409147,0.00876714047237917,0.009704079786920086
0.3170731707317073,12.5,-0.0007221776018326198,0.07788879923235456,0.07861097683418718
0.3170731707317073,13.333333333333343,-0.0005451710825105256,0.012134293637056875,0.0126794647195674
0.3170731707317073,14.166666666666671,-0.00039878346836342963,0.007245200431442039,0.007643983899805468
0.3170731707317073,15.0,-0.0002773707442152281,0.00752591729479796,0.007803288039013189
0.3170731707317073,15.833333333333343,-0.0001764384609531254,0.009031981177076686,0.009208419638029812
0.3170731707317073,16.66666666666667,-9.238417276493684e-05,0.01354294120343808,0.013635325376203017
0.3170731707317073,17.5,-2.23025395645102e-05,0.03863649475716125,0.038658797296725764
0.3170731707317073,18.333333333333343,3.61632080137765e-05,0.02696558541025745,0.026929422202243675
0.3170731707317073,19.16666666666667,8.493528626837455e-05,0.01390391403512338,0.013818978748855005
0.3170731707317073,20.0,0.0001255895014164049,0.010179852505161865,0.01005426300374546
0.34146341463414637,-80.0,0.00033560460272406833,0.009028257617273688,0.00869265301454962
0.34146341463414637,-79.16666666666667,0.0003357061568004131,0.018321433756689466,0.01798572759988905
0.34146341463414637,-78.33333333333333,0.0003344008533325806,0.020151765093738803,0.019817364240406223
0.34146341463414637,-77.5,0.0003313278585811549,0.009520347820707197,0.009189019962126042
0.34146341463414637,-76.66666666666667,0.0003260296707538118,0.006481100852040086,0.006155071181286274
0.34146341463414637,-75.83333333333333,0.0003179216653438194,0.007799851674579096,0.007481930009235276
0.34146341463414637,-75.0,0.00030625017109413137,0.017964274810452353,0.01765802463935822
0.34146341463414637,-74.16666666666667,0.0002900339235879605,0.026979219736273177,0.026689185812685215
0.34146341463414637,-73.33333333333333,0.0002679809959846245,0.00992049003282444,0.009652509036839816
0.34146341463414637,-72.5,0.00023836882900349942,0.005659616882638123,0.005421248053634624
0.34146341463414637,-71.66666666666667,0.00019886749343377675,0.0062122369147122386,0.006013369421278462
0.34146341463414637,-70.83333333333333,0.000146273422694238,0.016018925313387625,0.015872651890693385
0.34146341463414637,-70.0,7.609790550783335e-05,0.03549319566043013,0.0354170977549223
0.34146341463414637,-69.16666666666667,-1.80877555748123e-05,0.008857200567808737,0.00887528832338355
0.34146341463414637,-68.33333333333333,-0.00014573020824851723,0.004165164538867308,0.004310894747115826
0.34146341463414637,-67.5,-0.00032114032610761333,0.004583961715145699,0.004905102041253312
0.34146341463414637,-66.66666666666667,-0.0005668075812665204,0.018875471103075536,0.019442278684342056
0.34146341463414637,-65.83333333333333,-0.0009196952546327904,0.02784315091030979,0.028762846164942582
0.34146341463414637,-65.0,-0.001444046147452304,0.004097614253758488,0.0055416604012107915
0.34146341463414637,-64.16666666666667,-0.0022597153376015637,0.0011468956677537052,0.0034066110053552687
0.34146341463414637,-63.33333333333333,-0.0036115734021370674,0.003981017935315011,0.0075925913374520785
0.34146341463414637,-62.5,-0.006059598848490894,0.07043761949098408,0.07649721833947497
0.34146341463414637,-61.666666666666664,-0.01102350231976213,0.0019348308959740023,0.012958333215736131
0.34146341463414637,-60.83333333333333,-0.021556781051928757,-0.00310145424077949,0.018455326811149267
0.34146341463414637,-60.0,-0.037854095149791135,0.0008914979033337099,0.03874559305312485
0.34146341463414637,-59.166666666666664,-0.05289012596270111,0.017893579216076493,0.0707837051787776
0.34146341463414637,-58.33333333333333,-0.06364729764844905,-0.006031642780371265,0.057615654868077786
0.34146341463414637,-57.5,-0.07047055082881543,-0.00487293805701951,0.06559761277179592
0.34146341463414637,-56.666666666666664,-0.07599531521546234,0.007731079883649302,0.08372639509911164
0.34146341463414637,-55.83333333333333,-0.06998787196632232,-0.020258436398486648,0.04972943556783567
0.34146341463414637,-55.0,-0.06389793972662021,-0.02771932235571037,0.03617861737090984
0.34146341463414637,-54.166666666666664,-0.06435215545638566,-0.037672010566987775,0.026680144889397885
0.34146341463414637,-53.33333333333333,-0.06159743265944827,-0.02781050875855896,0.033786923900889304
0.34146341463414637,-52.5,0.14699103494884597,-0.029339465236384765,-0.17633050018523072
0.34146341463414637,-51.666666666666664,0.12038639409493916,-0.03759742600402472,-0.1579838200989639
0.34146341463414637,-50.83333333333333,0.11386570892589612,-0.04819575377442911,-0.16206146270032523
0.34146341463414637,-50.0,0.11633537573895607,-0.013267273381309914,-0.12960264912026598
0.34146341463414637,-49.166666666666664,0.11866572253041265,-0.024723702155992365,-0.143389424686405
0.34146341463414637,-48.33333333333333,0.12363327565348342,-0.005991722433565091,-0.1296249980870485
0.34146341463414637,-47.5,0.13773901658245222,0.0026387617726307245,-0.1351002548098215
0.34146341463414637,-46.666666666666664,0.15314082117719216,0.012091920546416925,-0.14104890063077524
0.34146341463414637,-45.83333333333333,0.14887004221848163,0.027973881379229987,-0.12089616083925164
0.34146341463414637,-45.0,0.08359007772614473,0.06785702366971662,-0.01573305405642811
0.34146341463414637,-44.166666666666664,0.036186175291921974,0.21545269699289749,0.1792665217009755
0.34146341463414637,-43.33333333333333,0.01994427201609271,0.38657423651370953,0.3666299644976168
0.34146341463414637,-42.5,0.013212965822914558,0.1350678331375314,0.12185486731461684
0.34146341463414637,-41.666666666666664,0.009858436965113794,0.06144385174617922,0.05158541478106543
0.34146341463414637,-40.83333333333333,0.00799407433361284,0.042455629690006574,0.03446155535639373
0.34146341463414637,-40.0,0.006898098454663915,0.03506343536981104,0.028165336915147124
0.34146341463414637,-39.166666666666664,0.006247042033661411,0.030319631225465857,0.024072589191804446
0.34146341463414637,-38.33333333333333,0.005879339800116954,0.026710973508742308,0.020831633708625355
