config_id,repeat_seed,split,sample,condition,num_layers,reference_weight,phase_mix,wrongref_mode,psnr_db,mse
6,3,ood,disk,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,13.935564,0.04040579
6,3,ood,two_spots,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,13.956986,0.04020697
6,3,ood,frame,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,9.358184,0.11592619
6,4,train,cross,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.215558,0.04769186
6,4,train,diag,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.628286,0.0433682
6,4,train,box,ordinary,1,0.16,0.14,anti_phase_plus_decoy,11.99836,0.06311956
6,4,train,bars,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.279551,0.04699427
6,4,train,ring,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.878546,0.04093977
6,4,train,chevron,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.598669,0.04366496
6,4,train,cross,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.853015,0.051844
6,4,train,diag,common_path,1,0.16,0.14,anti_phase_plus_decoy,9.643308,0.10855985
6,4,train,box,common_path,1,0.16,0.14,anti_phase_plus_decoy,11.760307,0.06667596
6,4,train,bars,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.236193,0.05975589
6,4,train,ring,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.320606,0.05860564
6,4,train,chevron,common_path,1,0.16,0.14,anti_phase_plus_decoy,10.755195,0.08403893
6,4,train,cross,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.880538,0.05151648
6,4,train,diag,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,10.436378,0.09044034
6,4,train,box,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,11.70673,0.06750361
6,4,train,bars,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.361373,0.05805809
6,4,train,ring,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,11.957255,0.06371982
6,4,train,chevron,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,10.589194,0.08731334
6,4,train,cross,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.817573,0.05226882
6,4,train,diag,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,11.148899,0.07675561
6,4,train,box,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.07951,0.06195109
6,4,train,bars,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.756553,0.0530084
6,4,train,ring,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.483789,0.05644443
6,4,train,chevron,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,10.952642,0.08030375
6,4,ood,disk,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.245055,0.04736903
6,4,ood,two_spots,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.457148,0.04511128
6,4,ood,frame,ordinary,1,0.16,0.14,anti_phase_plus_decoy,9.340985,0.11638621
6,4,ood,disk,common_path,1,0.16,0.14,anti_phase_plus_decoy,14.310744,0.03706172
6,4,ood,two_spots,common_path,1,0.16,0.14,anti_phase_plus_decoy,13.927176,0.04048391
6,4,ood,frame,common_path,1,0.16,0.14,anti_phase_plus_decoy,9.572386,0.11034722
6,4,ood,disk,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,13.777463,0.04190383
6,4,ood,two_spots,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,13.914665,0.0406007
6,4,ood,frame,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,9.299478,0.11750388
6,4,ood,disk,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,14.217201,0.03786866
6,4,ood,two_spots,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,13.957768,0.04019974
6,4,ood,frame,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,9.640571,0.10862827
6,5,train,cross,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.301992,0.04675206
6,5,train,diag,ordinary,1,0.16,0.14,anti_phase_plus_decoy,12.660679,0.05419162
6,5,train,box,ordinary,1,0.16,0.14,anti_phase_plus_decoy,12.279658,0.05916082
6,5,train,bars,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.214028,0.04770866
6,5,train,ring,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.57436,0.04391006
6,5,train,chevron,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.599489,0.04365672
6,5,train,cross,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.910433,0.05116308
6,5,train,diag,common_path,1,0.16,0.14,anti_phase_plus_decoy,9.579208,0.11017402
6,5,train,box,common_path,1,0.16,0.14,anti_phase_plus_decoy,11.820597,0.06575674
6,5,train,bars,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.687782,0.05385447
6,5,train,ring,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.095582,0.06172226
6,5,train,chevron,common_path,1,0.16,0.14,anti_phase_plus_decoy,11.188005,0.07606757
6,5,train,cross,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.969389,0.05047323
6,5,train,diag,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,9.710058,0.10690407
6,5,train,box,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,11.755148,0.06675522
6,5,train,bars,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.334593,0.05841719
6,5,train,ring,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,11.618472,0.06888947
6,5,train,chevron,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,10.309761,0.09311592
6,5,train,cross,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.799591,0.05248569
6,5,train,diag,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,11.197989,0.07589289
6,5,train,box,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.248452,0.05958744
6,5,train,bars,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.833597,0.05207632
6,5,train,ring,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.232812,0.05980242
6,5,train,chevron,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,10.943381,0.08047517
6,5,ood,disk,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.849697,0.04121263
6,5,ood,two_spots,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.5187,0.04447643
6,5,ood,frame,ordinary,1,0.16,0.14,anti_phase_plus_decoy,9.385362,0.11520299
6,5,ood,disk,common_path,1,0.16,0.14,anti_phase_plus_decoy,13.736465,0.04230128
6,5,ood,two_spots,common_path,1,0.16,0.14,anti_phase_plus_decoy,13.788361,0.04179881
6,5,ood,frame,common_path,1,0.16,0.14,anti_phase_plus_decoy,9.381295,0.11531094
6,5,ood,disk,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,14.139435,0.03855285
6,5,ood,two_spots,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,14.055259,0.03930738
6,5,ood,frame,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,9.423592,0.11419333
6,5,ood,disk,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,14.199499,0.03802333
6,5,ood,two_spots,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,14.160283,0.03836822
6,5,ood,frame,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,9.653761,0.10829886
6,6,train,cross,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.130753,0.04863229
6,6,train,diag,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.618213,0.04346891
6,6,train,box,ordinary,1,0.16,0.14,anti_phase_plus_decoy,11.987982,0.06327058
6,6,train,bars,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.202133,0.0478395
6,6,train,ring,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.290515,0.04687578
6,6,train,chevron,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.53989,0.04425996
6,6,train,cross,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.979414,0.05035685
6,6,train,diag,common_path,1,0.16,0.14,anti_phase_plus_decoy,10.351771,0.09221953
6,6,train,box,common_path,1,0.16,0.14,anti_phase_plus_decoy,11.662495,0.06819469
6,6,train,bars,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.211519,0.06009635
6,6,train,ring,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.056092,0.06228605
6,6,train,chevron,common_path,1,0.16,0.14,anti_phase_plus_decoy,10.791088,0.08334723
6,6,train,cross,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.890795,0.05139495
6,6,train,diag,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,10.861894,0.08199939
6,6,train,box,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,11.709559,0.06745965
6,6,train,bars,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.479286,0.05650298
6,6,train,ring,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.131453,0.06121456
6,6,train,chevron,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,10.465181,0.08984251
6,6,train,cross,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.723348,0.05341525
6,6,train,diag,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,11.023137,0.07901076
6,6,train,box,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.170254,0.06067008
6,6,train,bars,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.818837,0.05225361
6,6,train,ring,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.407803,0.0574407
6,6,train,chevron,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,11.132947,0.07703805
6,6,ood,disk,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.297143,0.04680429
6,6,ood,two_spots,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.115242,0.04880629
6,6,ood,frame,ordinary,1,0.16,0.14,anti_phase_plus_decoy,9.304112,0.11737857
6,6,ood,disk,common_path,1,0.16,0.14,anti_phase_plus_decoy,13.343891,0.04630319
6,6,ood,two_spots,common_path,1,0.16,0.14,anti_phase_plus_decoy,13.898171,0.04075519
6,6,ood,frame,common_path,1,0.16,0.14,anti_phase_plus_decoy,9.397642,0.11487772
6,6,ood,disk,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,13.850772,0.04120242
6,6,ood,two_spots,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,14.251823,0.03756796
6,6,ood,frame,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,9.278466,0.11807377
6,6,ood,disk,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,14.35671,0.03667152
6,6,ood,two_spots,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,13.995699,0.03985016
6,6,ood,frame,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,9.466917,0.11305982
6,7,train,cross,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.166298,0.04823588
6,7,train,diag,ordinary,1,0.16,0.14,anti_phase_plus_decoy,12.767056,0.05288036
6,7,train,box,ordinary,1,0.16,0.14,anti_phase_plus_decoy,12.064756,0.06216191
6,7,train,bars,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.219629,0.04764717
6,7,train,ring,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.71198,0.04254044
6,7,train,chevron,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.618671,0.04346432
6,7,train,cross,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.880382,0.05151834
6,7,train,diag,common_path,1,0.16,0.14,anti_phase_plus_decoy,9.866619,0.10311887
6,7,train,box,common_path,1,0.16,0.14,anti_phase_plus_decoy,11.778535,0.06639669
6,7,train,bars,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.690708,0.0538182
6,7,train,ring,common_path,1,0.16,0.14,anti_phase_plus_decoy,12.199397,0.06026432
6,7,train,chevron,common_path,1,0.16,0.14,anti_phase_plus_decoy,9.940631,0.10137641
6,7,train,cross,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.902029,0.05126218
6,7,train,diag,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,10.316821,0.09296467
6,7,train,box,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,11.779413,0.06638329
6,7,train,bars,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.567765,0.0553635
6,7,train,ring,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,12.189694,0.06039912
6,7,train,chevron,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,11.177949,0.0762439
6,7,train,cross,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.878813,0.05153695
6,7,train,diag,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,10.696274,0.08518685
6,7,train,box,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,11.987447,0.06327837
6,7,train,bars,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.843039,0.05196323
6,7,train,ring,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,12.667548,0.05410597
6,7,train,chevron,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,10.573315,0.08763317
6,7,ood,disk,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.864411,0.04107323
6,7,ood,two_spots,ordinary,1,0.16,0.14,anti_phase_plus_decoy,13.43086,0.04538517
6,7,ood,frame,ordinary,1,0.16,0.14,anti_phase_plus_decoy,9.34763,0.11620826
6,7,ood,disk,common_path,1,0.16,0.14,anti_phase_plus_decoy,14.266372,0.03744232
6,7,ood,two_spots,common_path,1,0.16,0.14,anti_phase_plus_decoy,13.764886,0.04202535
6,7,ood,frame,common_path,1,0.16,0.14,anti_phase_plus_decoy,9.334794,0.11655223
6,7,ood,disk,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,14.321703,0.03696832
6,7,ood,two_spots,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,13.930336,0.04045446
6,7,ood,frame,noncommon_path,1,0.16,0.14,anti_phase_plus_decoy,9.459198,0.11326096
6,7,ood,disk,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,13.826202,0.04143619
6,7,ood,two_spots,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,14.063756,0.03923055
6,7,ood,frame,wrong_reference,1,0.16,0.14,anti_phase_plus_decoy,9.359122,0.11590117
7,0,train,cross,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.16789,0.0482182
7,0,train,diag,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.144414,0.04847955
7,0,train,box,ordinary,1,0.16,0.15,anti_phase_plus_decoy,12.190359,0.06038987
7,0,train,bars,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.306344,0.04670524
7,0,train,ring,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.578282,0.04387042
7,0,train,chevron,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.663435,0.04301862
7,0,train,cross,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.828756,0.05213441
7,0,train,diag,common_path,1,0.16,0.15,anti_phase_plus_decoy,10.437147,0.09042434
7,0,train,box,common_path,1,0.16,0.15,anti_phase_plus_decoy,11.714633,0.06738089
7,0,train,bars,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.382043,0.05778241
7,0,train,ring,common_path,1,0.16,0.15,anti_phase_plus_decoy,11.843716,0.06540763
7,0,train,chevron,common_path,1,0.16,0.15,anti_phase_plus_decoy,10.553431,0.08803532
7,0,train,cross,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,12.898992,0.05129804
7,0,train,diag,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,9.960342,0.10091735
7,0,train,box,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,11.795219,0.06614212
7,0,train,bars,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,12.005351,0.06301803
7,0,train,ring,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,11.780268,0.06637021
7,0,train,chevron,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,10.162748,0.09632192
7,0,train,cross,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.860159,0.05175879
7,0,train,diag,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,11.847627,0.06534875
7,0,train,box,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.161487,0.06079268
7,0,train,bars,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.755518,0.05302104
7,0,train,ring,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.47395,0.05657245
7,0,train,chevron,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,11.244783,0.07507956
7,0,ood,disk,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.42196,0.04547828
7,0,ood,two_spots,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.46483,0.04503156
7,0,ood,frame,ordinary,1,0.16,0.15,anti_phase_plus_decoy,9.358409,0.11592019
7,0,ood,disk,common_path,1,0.16,0.15,anti_phase_plus_decoy,14.200345,0.03801592
7,0,ood,two_spots,common_path,1,0.16,0.15,anti_phase_plus_decoy,13.598808,0.04366356
7,0,ood,frame,common_path,1,0.16,0.15,anti_phase_plus_decoy,9.486766,0.11254428
7,0,ood,disk,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,14.193287,0.03807775
7,0,ood,two_spots,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,13.930409,0.04045378
7,0,ood,frame,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,9.538411,0.11121384
7,0,ood,disk,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,13.730012,0.04236418
7,0,ood,two_spots,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,13.985391,0.03994486
7,0,ood,frame,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,9.477075,0.11279568
7,1,train,cross,ordinary,1,0.16,0.15,anti_phase_plus_decoy,12.791728,0.0525808
7,1,train,diag,ordinary,1,0.16,0.15,anti_phase_plus_decoy,12.706836,0.05361871
7,1,train,box,ordinary,1,0.16,0.15,anti_phase_plus_decoy,12.111728,0.06149321
7,1,train,bars,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.166054,0.04823859
7,1,train,ring,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.672881,0.04292516
7,1,train,chevron,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.612155,0.04352959
7,1,train,cross,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.804602,0.05242517
7,1,train,diag,common_path,1,0.16,0.15,anti_phase_plus_decoy,10.593348,0.08722986
7,1,train,box,common_path,1,0.16,0.15,anti_phase_plus_decoy,11.658087,0.06826394
7,1,train,bars,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.081681,0.06192014
7,1,train,ring,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.074201,0.06202688
7,1,train,chevron,common_path,1,0.16,0.15,anti_phase_plus_decoy,10.334611,0.09258463
7,1,train,cross,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,12.873196,0.05160365
7,1,train,diag,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,11.115356,0.07735074
7,1,train,box,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,11.837692,0.06549841
7,1,train,bars,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,12.248046,0.05959302
7,1,train,ring,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,11.901872,0.06453759
7,1,train,chevron,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,10.437784,0.09041106
7,1,train,cross,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.819351,0.05224742
7,1,train,diag,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.336933,0.05838573
7,1,train,box,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.166317,0.0607251
7,1,train,bars,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.963345,0.05054352
7,1,train,ring,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.210615,0.06010886
7,1,train,chevron,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,10.9989,0.07945294
7,1,ood,disk,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.287947,0.0469035
7,1,ood,two_spots,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.429615,0.04539818
7,1,ood,frame,ordinary,1,0.16,0.15,anti_phase_plus_decoy,9.384926,0.11521457
7,1,ood,disk,common_path,1,0.16,0.15,anti_phase_plus_decoy,14.074566,0.03913302
7,1,ood,two_spots,common_path,1,0.16,0.15,anti_phase_plus_decoy,13.898472,0.04075237
7,1,ood,frame,common_path,1,0.16,0.15,anti_phase_plus_decoy,9.387,0.11515957
7,1,ood,disk,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,13.832288,0.04137816
7,1,ood,two_spots,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,14.156959,0.0383976
7,1,ood,frame,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,9.553401,0.11083066
7,1,ood,disk,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,14.159868,0.03837189
7,1,ood,two_spots,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,14.133302,0.03860733
7,1,ood,frame,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,9.538357,0.11121523
7,2,train,cross,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.16377,0.04826396
7,2,train,diag,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.079054,0.04921468
7,2,train,box,ordinary,1,0.16,0.15,anti_phase_plus_decoy,12.123581,0.06132561
7,2,train,bars,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.344956,0.04629183
7,2,train,ring,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.459483,0.04508704
7,2,train,chevron,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.684235,0.04281308
7,2,train,cross,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.765018,0.05290518
7,2,train,diag,common_path,1,0.16,0.15,anti_phase_plus_decoy,10.062685,0.09856699
7,2,train,box,common_path,1,0.16,0.15,anti_phase_plus_decoy,11.952895,0.06378381
7,2,train,bars,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.406283,0.0574608
7,2,train,ring,common_path,1,0.16,0.15,anti_phase_plus_decoy,11.940981,0.06395903
7,2,train,chevron,common_path,1,0.16,0.15,anti_phase_plus_decoy,10.730669,0.08451487
7,2,train,cross,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,13.072748,0.04928618
7,2,train,diag,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,10.289272,0.09355626
7,2,train,box,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,11.755447,0.06675062
7,2,train,bars,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,12.38754,0.05770933
7,2,train,ring,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,11.835173,0.06553641
7,2,train,chevron,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,10.805978,0.08306197
7,2,train,cross,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.787292,0.05263454
7,2,train,diag,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,11.715746,0.06736361
7,2,train,box,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.104475,0.061596
7,2,train,bars,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.67987,0.05395268
7,2,train,ring,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.300293,0.0588804
7,2,train,chevron,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,11.743444,0.06693536
7,2,ood,disk,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.676064,0.04289371
7,2,ood,two_spots,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.529943,0.04436144
7,2,ood,frame,ordinary,1,0.16,0.15,anti_phase_plus_decoy,9.426213,0.11412446
7,2,ood,disk,common_path,1,0.16,0.15,anti_phase_plus_decoy,14.228448,0.03777071
7,2,ood,two_spots,common_path,1,0.16,0.15,anti_phase_plus_decoy,14.200184,0.03801733
7,2,ood,frame,common_path,1,0.16,0.15,anti_phase_plus_decoy,9.478218,0.112766
7,2,ood,disk,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,13.908835,0.04065524
7,2,ood,two_spots,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,14.335861,0.036848
7,2,ood,frame,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,9.511377,0.1119083
7,2,ood,disk,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,13.904272,0.04069798
7,2,ood,two_spots,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,14.049334,0.03936104
7,2,ood,frame,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,9.4343,0.11391213
7,3,train,cross,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.10842,0.04888302
7,3,train,diag,ordinary,1,0.16,0.15,anti_phase_plus_decoy,11.913704,0.06436202
7,3,train,box,ordinary,1,0.16,0.15,anti_phase_plus_decoy,12.097989,0.06168806
7,3,train,bars,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.246803,0.04734996
7,3,train,ring,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.338033,0.04636568
7,3,train,chevron,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.565253,0.04400223
7,3,train,cross,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.825787,0.05217005
7,3,train,diag,common_path,1,0.16,0.15,anti_phase_plus_decoy,11.702824,0.06756435
7,3,train,box,common_path,1,0.16,0.15,anti_phase_plus_decoy,11.762134,0.06664792
7,3,train,bars,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.330382,0.05847386
7,3,train,ring,common_path,1,0.16,0.15,anti_phase_plus_decoy,12.01388,0.0628944
7,3,train,chevron,common_path,1,0.16,0.15,anti_phase_plus_decoy,10.300465,0.09331543
7,3,train,cross,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,12.768971,0.05285704
7,3,train,diag,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,10.823393,0.08272956
7,3,train,box,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,11.768823,0.06654535
7,3,train,bars,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,12.48688,0.05640428
7,3,train,ring,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,12.158438,0.06083538
7,3,train,chevron,noncommon_path,1,0.16,0.15,anti_phase_plus_decoy,10.028612,0.09934334
7,3,train,cross,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.888397,0.05142334
7,3,train,diag,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,11.485669,0.07102858
7,3,train,box,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.120242,0.06137278
7,3,train,bars,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.904709,0.05123055
7,3,train,ring,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,12.297431,0.0589192
7,3,train,chevron,wrong_reference,1,0.16,0.15,anti_phase_plus_decoy,10.997854,0.07947208
7,3,ood,disk,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.07018,0.04931533
7,3,ood,two_spots,ordinary,1,0.16,0.15,anti_phase_plus_decoy,13.498992,0.04467873
7,3,ood,frame,ordinary,1,0.16,0.15,anti_phase_plus_decoy,9.348034,0.11619744
7,3,ood,disk,common_path,1,0.16,0.15,anti_phase_plus_decoy,14.355234,0.036684
