config_id,repeat_seed,split,sample,condition,num_layers,reference_weight,phase_mix,psnr_db,mse
29,1,train,diag,wrong_reference,1,0.32,0.2,9.900813,0.10231014
29,1,train,box,wrong_reference,1,0.32,0.2,11.445696,0.07168534
29,1,train,bars,wrong_reference,1,0.32,0.2,11.647801,0.06842581
29,1,train,ring,wrong_reference,1,0.32,0.2,10.99018,0.07961263
29,1,train,chevron,wrong_reference,1,0.32,0.2,9.821408,0.10419796
29,1,ood,disk,ordinary,1,0.32,0.2,13.559241,0.04406319
29,1,ood,two_spots,ordinary,1,0.32,0.2,13.407417,0.04563083
29,1,ood,frame,ordinary,1,0.32,0.2,9.311905,0.11716814
29,1,ood,disk,common_path,1,0.32,0.2,13.40366,0.04567031
29,1,ood,two_spots,common_path,1,0.32,0.2,13.842767,0.04127844
29,1,ood,frame,common_path,1,0.32,0.2,9.243211,0.11903615
29,1,ood,disk,noncommon_path,1,0.32,0.2,13.299924,0.04677433
29,1,ood,two_spots,noncommon_path,1,0.32,0.2,13.882291,0.04090449
29,1,ood,frame,noncommon_path,1,0.32,0.2,8.77745,0.13251192
29,1,ood,disk,wrong_reference,1,0.32,0.2,13.519453,0.04446873
29,1,ood,two_spots,wrong_reference,1,0.32,0.2,13.81824,0.04151222
29,1,ood,frame,wrong_reference,1,0.32,0.2,9.469385,0.1129956
29,2,train,cross,ordinary,1,0.32,0.2,13.072772,0.04928591
29,2,train,diag,ordinary,1,0.32,0.2,13.615447,0.0434966
29,2,train,box,ordinary,1,0.32,0.2,12.053572,0.06232221
29,2,train,bars,ordinary,1,0.32,0.2,13.371608,0.04600862
29,2,train,ring,ordinary,1,0.32,0.2,13.670578,0.04294792
29,2,train,chevron,ordinary,1,0.32,0.2,13.695036,0.04270674
29,2,train,cross,common_path,1,0.32,0.2,12.024768,0.06273693
29,2,train,diag,common_path,1,0.32,0.2,8.556926,0.13941431
29,2,train,box,common_path,1,0.32,0.2,10.675587,0.0855936
29,2,train,bars,common_path,1,0.32,0.2,11.318738,0.07381186
29,2,train,ring,common_path,1,0.32,0.2,10.388436,0.09144426
29,2,train,chevron,common_path,1,0.32,0.2,8.994356,0.12605626
29,2,train,cross,noncommon_path,1,0.32,0.2,12.131167,0.06121859
29,2,train,diag,noncommon_path,1,0.32,0.2,9.004867,0.12575155
29,2,train,box,noncommon_path,1,0.32,0.2,10.779973,0.08356083
29,2,train,bars,noncommon_path,1,0.32,0.2,11.142723,0.07686483
29,2,train,ring,noncommon_path,1,0.32,0.2,10.777053,0.08361703
29,2,train,chevron,noncommon_path,1,0.32,0.2,8.895298,0.12896449
29,2,train,cross,wrong_reference,1,0.32,0.2,12.088524,0.06182265
29,2,train,diag,wrong_reference,1,0.32,0.2,10.139448,0.09684009
29,2,train,box,wrong_reference,1,0.32,0.2,11.321948,0.07375733
29,2,train,bars,wrong_reference,1,0.32,0.2,11.909631,0.0644224
29,2,train,ring,wrong_reference,1,0.32,0.2,11.530296,0.07030244
29,2,train,chevron,wrong_reference,1,0.32,0.2,10.339607,0.09247819
29,2,ood,disk,ordinary,1,0.32,0.2,13.434827,0.04534374
29,2,ood,two_spots,ordinary,1,0.32,0.2,13.378928,0.04593114
29,2,ood,frame,ordinary,1,0.32,0.2,9.313599,0.11712245
29,2,ood,disk,common_path,1,0.32,0.2,13.396134,0.04574953
29,2,ood,two_spots,common_path,1,0.32,0.2,13.949349,0.04027774
29,2,ood,frame,common_path,1,0.32,0.2,8.874658,0.12957886
29,2,ood,disk,noncommon_path,1,0.32,0.2,13.700732,0.04265076
29,2,ood,two_spots,noncommon_path,1,0.32,0.2,14.119111,0.03873369
29,2,ood,frame,noncommon_path,1,0.32,0.2,8.908057,0.12858619
29,2,ood,disk,wrong_reference,1,0.32,0.2,13.841152,0.04129379
29,2,ood,two_spots,wrong_reference,1,0.32,0.2,14.397193,0.03633128
29,2,ood,frame,wrong_reference,1,0.32,0.2,9.374344,0.11549563
29,3,train,cross,ordinary,1,0.32,0.2,13.214468,0.04770383
29,3,train,diag,ordinary,1,0.32,0.2,13.556377,0.04409225
29,3,train,box,ordinary,1,0.32,0.2,12.219947,0.05997984
29,3,train,bars,ordinary,1,0.32,0.2,13.250064,0.04731442
29,3,train,ring,ordinary,1,0.32,0.2,13.453752,0.04514657
29,3,train,chevron,ordinary,1,0.32,0.2,13.61241,0.04352703
29,3,train,cross,common_path,1,0.32,0.2,12.057158,0.06227076
29,3,train,diag,common_path,1,0.32,0.2,8.103109,0.15477083
29,3,train,box,common_path,1,0.32,0.2,10.943652,0.08047015
29,3,train,bars,common_path,1,0.32,0.2,10.53716,0.08836576
29,3,train,ring,common_path,1,0.32,0.2,10.801506,0.08314754
29,3,train,chevron,common_path,1,0.32,0.2,9.350326,0.11613616
29,3,train,cross,noncommon_path,1,0.32,0.2,12.118885,0.06139196
29,3,train,diag,noncommon_path,1,0.32,0.2,8.314227,0.1474271
29,3,train,box,noncommon_path,1,0.32,0.2,10.692637,0.08525822
29,3,train,bars,noncommon_path,1,0.32,0.2,11.099512,0.07763343
29,3,train,ring,noncommon_path,1,0.32,0.2,10.410383,0.0909833
29,3,train,chevron,noncommon_path,1,0.32,0.2,9.029635,0.12503641
29,3,train,cross,wrong_reference,1,0.32,0.2,11.985243,0.06331049
29,3,train,diag,wrong_reference,1,0.32,0.2,10.276083,0.09384081
29,3,train,box,wrong_reference,1,0.32,0.2,11.46733,0.07132915
29,3,train,bars,wrong_reference,1,0.32,0.2,11.786324,0.06627773
29,3,train,ring,wrong_reference,1,0.32,0.2,11.623965,0.06880238
29,3,train,chevron,wrong_reference,1,0.32,0.2,9.868482,0.10307464
29,3,ood,disk,ordinary,1,0.32,0.2,13.708442,0.04257511
29,3,ood,two_spots,ordinary,1,0.32,0.2,13.321255,0.04654515
29,3,ood,frame,ordinary,1,0.32,0.2,9.293858,0.11765602
29,3,ood,disk,common_path,1,0.32,0.2,13.432355,0.04536955
29,3,ood,two_spots,common_path,1,0.32,0.2,13.9055,0.04068647
29,3,ood,frame,common_path,1,0.32,0.2,8.930155,0.12793356
29,3,ood,disk,noncommon_path,1,0.32,0.2,13.649363,0.04315824
29,3,ood,two_spots,noncommon_path,1,0.32,0.2,14.073272,0.03914469
29,3,ood,frame,noncommon_path,1,0.32,0.2,9.1016,0.12298156
29,3,ood,disk,wrong_reference,1,0.32,0.2,13.852332,0.04118763
29,3,ood,two_spots,wrong_reference,1,0.32,0.2,13.895361,0.04078157
29,3,ood,frame,wrong_reference,1,0.32,0.2,9.023486,0.12521358
30,0,train,cross,ordinary,1,0.32,0.25,13.129427,0.04864713
30,0,train,diag,ordinary,1,0.32,0.25,12.39304,0.05763629
30,0,train,box,ordinary,1,0.32,0.25,12.06353,0.06217947
30,0,train,bars,ordinary,1,0.32,0.25,13.192684,0.04794371
30,0,train,ring,ordinary,1,0.32,0.25,13.557661,0.04407922
30,0,train,chevron,ordinary,1,0.32,0.25,13.677968,0.04287491
30,0,train,cross,common_path,1,0.32,0.25,11.745566,0.06690267
30,0,train,diag,common_path,1,0.32,0.25,9.434161,0.11391579
30,0,train,box,common_path,1,0.32,0.25,10.955279,0.080255
30,0,train,bars,common_path,1,0.32,0.25,10.47911,0.08955482
30,0,train,ring,common_path,1,0.32,0.25,11.052384,0.07848048
30,0,train,chevron,common_path,1,0.32,0.25,9.987412,0.10029028
30,0,train,cross,noncommon_path,1,0.32,0.25,12.203359,0.06020938
30,0,train,diag,noncommon_path,1,0.32,0.25,9.041969,0.1246818
30,0,train,box,noncommon_path,1,0.32,0.25,10.862785,0.08198256
30,0,train,bars,noncommon_path,1,0.32,0.25,11.22736,0.07538136
30,0,train,ring,noncommon_path,1,0.32,0.25,11.425503,0.07201943
30,0,train,chevron,noncommon_path,1,0.32,0.25,9.296399,0.1175872
30,0,train,cross,wrong_reference,1,0.32,0.25,12.087054,0.06184358
30,0,train,diag,wrong_reference,1,0.32,0.25,10.208171,0.09531975
30,0,train,box,wrong_reference,1,0.32,0.25,11.321766,0.07376042
30,0,train,bars,wrong_reference,1,0.32,0.25,11.514379,0.07056057
30,0,train,ring,wrong_reference,1,0.32,0.25,11.15112,0.07671636
30,0,train,chevron,wrong_reference,1,0.32,0.25,9.334313,0.11656513
30,0,ood,disk,ordinary,1,0.32,0.25,13.971932,0.04006884
30,0,ood,two_spots,ordinary,1,0.32,0.25,13.504511,0.04462199
30,0,ood,frame,ordinary,1,0.32,0.25,9.303013,0.11740829
30,0,ood,disk,common_path,1,0.32,0.25,13.367261,0.0460547
30,0,ood,two_spots,common_path,1,0.32,0.25,13.94963,0.04027513
30,0,ood,frame,common_path,1,0.32,0.25,9.083567,0.12349328
30,0,ood,disk,noncommon_path,1,0.32,0.25,13.408192,0.04562268
30,0,ood,two_spots,noncommon_path,1,0.32,0.25,13.961495,0.04016525
30,0,ood,frame,noncommon_path,1,0.32,0.25,8.863982,0.12989779
30,0,ood,disk,wrong_reference,1,0.32,0.25,13.576413,0.04388931
30,0,ood,two_spots,wrong_reference,1,0.32,0.25,14.119623,0.03872912
30,0,ood,frame,wrong_reference,1,0.32,0.25,8.961046,0.12702681
30,1,train,cross,ordinary,1,0.32,0.25,13.3417,0.04632655
30,1,train,diag,ordinary,1,0.32,0.25,13.571777,0.04393618
30,1,train,box,ordinary,1,0.32,0.25,12.051737,0.06234855
30,1,train,bars,ordinary,1,0.32,0.25,13.317037,0.04659038
30,1,train,ring,ordinary,1,0.32,0.25,13.426472,0.04543105
30,1,train,chevron,ordinary,1,0.32,0.25,13.597499,0.04367673
30,1,train,cross,common_path,1,0.32,0.25,11.806869,0.06596492
30,1,train,diag,common_path,1,0.32,0.25,8.462109,0.14249154
30,1,train,box,common_path,1,0.32,0.25,10.792517,0.08331981
30,1,train,bars,common_path,1,0.32,0.25,10.99801,0.07946924
30,1,train,ring,common_path,1,0.32,0.25,10.932541,0.08067628
30,1,train,chevron,common_path,1,0.32,0.25,9.683061,0.10757068
30,1,train,cross,noncommon_path,1,0.32,0.25,12.180241,0.06053073
30,1,train,diag,noncommon_path,1,0.32,0.25,9.268644,0.11834109
30,1,train,box,noncommon_path,1,0.32,0.25,10.877451,0.08170618
30,1,train,bars,noncommon_path,1,0.32,0.25,11.411523,0.07225164
30,1,train,ring,noncommon_path,1,0.32,0.25,11.109564,0.07745396
30,1,train,chevron,noncommon_path,1,0.32,0.25,8.952233,0.12728484
30,1,train,cross,wrong_reference,1,0.32,0.25,11.989613,0.06324681
30,1,train,diag,wrong_reference,1,0.32,0.25,10.051086,0.09883059
30,1,train,box,wrong_reference,1,0.32,0.25,11.557194,0.06986837
30,1,train,bars,wrong_reference,1,0.32,0.25,11.626918,0.06875562
30,1,train,ring,wrong_reference,1,0.32,0.25,11.683443,0.06786653
30,1,train,chevron,wrong_reference,1,0.32,0.25,9.535526,0.11128776
30,1,ood,disk,ordinary,1,0.32,0.25,13.387931,0.04583602
30,1,ood,two_spots,ordinary,1,0.32,0.25,13.272522,0.04707039
30,1,ood,frame,ordinary,1,0.32,0.25,9.312968,0.11713946
30,1,ood,disk,common_path,1,0.32,0.25,13.241758,0.04740501
30,1,ood,two_spots,common_path,1,0.32,0.25,13.840383,0.04130111
30,1,ood,frame,common_path,1,0.32,0.25,9.040532,0.12472306
30,1,ood,disk,noncommon_path,1,0.32,0.25,13.44469,0.04524088
30,1,ood,two_spots,noncommon_path,1,0.32,0.25,13.973737,0.04005219
30,1,ood,frame,noncommon_path,1,0.32,0.25,9.153894,0.12150961
30,1,ood,disk,wrong_reference,1,0.32,0.25,13.729314,0.04237098
30,1,ood,two_spots,wrong_reference,1,0.32,0.25,14.065099,0.03921842
30,1,ood,frame,wrong_reference,1,0.32,0.25,9.526421,0.11152132
30,2,train,cross,ordinary,1,0.32,0.25,13.255018,0.04726048
30,2,train,diag,ordinary,1,0.32,0.25,13.328863,0.04646369
30,2,train,box,ordinary,1,0.32,0.25,12.089506,0.06180868
30,2,train,bars,ordinary,1,0.32,0.25,13.345633,0.04628462
30,2,train,ring,ordinary,1,0.32,0.25,13.368578,0.04604073
30,2,train,chevron,ordinary,1,0.32,0.25,13.600502,0.04364653
30,2,train,cross,common_path,1,0.32,0.25,11.902845,0.06452314
30,2,train,diag,common_path,1,0.32,0.25,8.69876,0.1349348
30,2,train,box,common_path,1,0.32,0.25,10.760104,0.08394399
30,2,train,bars,common_path,1,0.32,0.25,10.742877,0.08427763
30,2,train,ring,common_path,1,0.32,0.25,10.482511,0.08948473
30,2,train,chevron,common_path,1,0.32,0.25,9.455268,0.1133635
30,2,train,cross,noncommon_path,1,0.32,0.25,11.899002,0.06458025
30,2,train,diag,noncommon_path,1,0.32,0.25,9.132366,0.12211342
30,2,train,box,noncommon_path,1,0.32,0.25,10.803472,0.08310992
30,2,train,bars,noncommon_path,1,0.32,0.25,10.839823,0.08241717
30,2,train,ring,noncommon_path,1,0.32,0.25,10.905995,0.08117092
30,2,train,chevron,noncommon_path,1,0.32,0.25,9.4975,0.11226644
30,2,train,cross,wrong_reference,1,0.32,0.25,12.002671,0.06305694
30,2,train,diag,wrong_reference,1,0.32,0.25,11.006484,0.07931433
30,2,train,box,wrong_reference,1,0.32,0.25,11.50441,0.07072273
30,2,train,bars,wrong_reference,1,0.32,0.25,11.580704,0.06949117
30,2,train,ring,wrong_reference,1,0.32,0.25,11.276503,0.07453318
30,2,train,chevron,wrong_reference,1,0.32,0.25,9.195484,0.12035153
30,2,ood,disk,ordinary,1,0.32,0.25,13.375654,0.04596578
30,2,ood,two_spots,ordinary,1,0.32,0.25,13.337691,0.04636934
30,2,ood,frame,ordinary,1,0.32,0.25,9.35155,0.11610342
30,2,ood,disk,common_path,1,0.32,0.25,13.402249,0.04568516
30,2,ood,two_spots,common_path,1,0.32,0.25,14.009055,0.0397278
30,2,ood,frame,common_path,1,0.32,0.25,9.314636,0.11709446
30,2,ood,disk,noncommon_path,1,0.32,0.25,13.519856,0.0444646
30,2,ood,two_spots,noncommon_path,1,0.32,0.25,13.863014,0.04108645
30,2,ood,frame,noncommon_path,1,0.32,0.25,9.079703,0.1236032
30,2,ood,disk,wrong_reference,1,0.32,0.25,13.636634,0.04328491
30,2,ood,two_spots,wrong_reference,1,0.32,0.25,14.124091,0.0386893
30,2,ood,frame,wrong_reference,1,0.32,0.25,9.181601,0.12073687
30,3,train,cross,ordinary,1,0.32,0.25,13.203597,0.04782338
30,3,train,diag,ordinary,1,0.32,0.25,13.350986,0.0462276
30,3,train,box,ordinary,1,0.32,0.25,12.234413,0.05978038
30,3,train,bars,ordinary,1,0.32,0.25,13.439729,0.04529258
30,3,train,ring,ordinary,1,0.32,0.25,13.764564,0.04202848
30,3,train,chevron,ordinary,1,0.32,0.25,13.585893,0.04379361
30,3,train,cross,common_path,1,0.32,0.25,11.922678,0.06422916
30,3,train,diag,common_path,1,0.32,0.25,9.162546,0.12126778
30,3,train,box,common_path,1,0.32,0.25,10.871338,0.08182126
30,3,train,bars,common_path,1,0.32,0.25,10.730442,0.08451927
30,3,train,ring,common_path,1,0.32,0.25,11.005849,0.07932592
30,3,train,chevron,common_path,1,0.32,0.25,8.994743,0.12604501
30,3,train,cross,noncommon_path,1,0.32,0.25,11.752597,0.06679443
30,3,train,diag,noncommon_path,1,0.32,0.25,9.586291,0.10999449
30,3,train,box,noncommon_path,1,0.32,0.25,10.689703,0.08531584
30,3,train,bars,noncommon_path,1,0.32,0.25,11.384159,0.07270831
30,3,train,ring,noncommon_path,1,0.32,0.25,11.509076,0.07064679
30,3,train,chevron,noncommon_path,1,0.32,0.25,9.887383,0.10262701
30,3,train,cross,wrong_reference,1,0.32,0.25,12.10045,0.0616531
30,3,train,diag,wrong_reference,1,0.32,0.25,10.536728,0.08837454
30,3,train,box,wrong_reference,1,0.32,0.25,11.514816,0.07055348
30,3,train,bars,wrong_reference,1,0.32,0.25,11.823898,0.06570678
30,3,train,ring,wrong_reference,1,0.32,0.25,11.551572,0.06995888
30,3,train,chevron,wrong_reference,1,0.32,0.25,9.510249,0.11193737
30,3,ood,disk,ordinary,1,0.32,0.25,13.389409,0.04582042
30,3,ood,two_spots,ordinary,1,0.32,0.25,13.39119,0.04580164
30,3,ood,frame,ordinary,1,0.32,0.25,9.315545,0.11706997
30,3,ood,disk,common_path,1,0.32,0.25,13.34678,0.0462724
30,3,ood,two_spots,common_path,1,0.32,0.25,14.154874,0.03841604
30,3,ood,frame,common_path,1,0.32,0.25,8.854346,0.13018634
30,3,ood,disk,noncommon_path,1,0.32,0.25,13.62877,0.04336337
30,3,ood,two_spots,noncommon_path,1,0.32,0.25,14.153396,0.03842912
30,3,ood,frame,noncommon_path,1,0.32,0.25,9.114097,0.1226282
30,3,ood,disk,wrong_reference,1,0.32,0.25,13.622978,0.04342124
30,3,ood,two_spots,wrong_reference,1,0.32,0.25,13.747677,0.04219221
30,3,ood,frame,wrong_reference,1,0.32,0.25,9.464184,0.113131
31,0,train,cross,ordinary,2,0.12,0.05,11.611201,0.06900489
31,0,train,diag,ordinary,2,0.12,0.05,11.101988,0.07758919
31,0,train,box,ordinary,2,0.12,0.05,10.528935,0.08853327
31,0,train,bars,ordinary,2,0.12,0.05,11.305866,0.07403096
31,0,train,ring,ordinary,2,0.12,0.05,11.29516,0.07421369
31,0,train,chevron,ordinary,2,0.12,0.05,12.835764,0.05205035
31,0,train,cross,common_path,2,0.12,0.05,11.758027,0.06671097
31,0,train,diag,common_path,2,0.12,0.05,9.27401,0.11819497
31,0,train,box,common_path,2,0.12,0.05,10.532587,0.08845884
31,0,train,bars,common_path,2,0.12,0.05,11.208298,0.07571296
31,0,train,ring,common_path,2,0.12,0.05,10.721162,0.08470009
31,0,train,chevron,common_path,2,0.12,0.05,11.223286,0.07545211
31,0,train,cross,noncommon_path,2,0.12,0.05,11.656979,0.06828135
31,0,train,diag,noncommon_path,2,0.12,0.05,9.552918,0.11084298
31,0,train,box,noncommon_path,2,0.12,0.05,10.592225,0.08725242
31,0,train,bars,noncommon_path,2,0.12,0.05,11.245722,0.07506332
31,0,train,ring,noncommon_path,2,0.12,0.05,10.766775,0.08381515
31,0,train,chevron,noncommon_path,2,0.12,0.05,11.062457,0.07829865
31,0,train,cross,wrong_reference,2,0.12,0.05,11.592303,0.06930581
31,0,train,diag,wrong_reference,2,0.12,0.05,11.208845,0.07570342
31,0,train,box,wrong_reference,2,0.12,0.05,10.811607,0.08295437
31,0,train,bars,wrong_reference,2,0.12,0.05,11.296693,0.0741875
31,0,train,ring,wrong_reference,2,0.12,0.05,10.396767,0.091269
31,0,train,chevron,wrong_reference,2,0.12,0.05,11.611797,0.06899543
31,0,ood,disk,ordinary,2,0.12,0.05,13.062754,0.04939974
31,0,ood,two_spots,ordinary,2,0.12,0.05,13.340776,0.04633642
31,0,ood,frame,ordinary,2,0.12,0.05,9.99948,0.10001198
31,0,ood,disk,common_path,2,0.12,0.05,13.892299,0.04081032
31,0,ood,two_spots,common_path,2,0.12,0.05,13.704147,0.04261724
31,0,ood,frame,common_path,2,0.12,0.05,10.159913,0.09638483
31,0,ood,disk,noncommon_path,2,0.12,0.05,13.60351,0.04361632
31,0,ood,two_spots,noncommon_path,2,0.12,0.05,14.128748,0.03864784
31,0,ood,frame,noncommon_path,2,0.12,0.05,10.239911,0.09462566
31,0,ood,disk,wrong_reference,2,0.12,0.05,13.346632,0.04627398
31,0,ood,two_spots,wrong_reference,2,0.12,0.05,13.857064,0.04114278
31,0,ood,frame,wrong_reference,2,0.12,0.05,10.212742,0.09521949
31,1,train,cross,ordinary,2,0.12,0.05,11.778639,0.06639511
31,1,train,diag,ordinary,2,0.12,0.05,11.499747,0.07079871
31,1,train,box,ordinary,2,0.12,0.05,10.673461,0.08563551
31,1,train,bars,ordinary,2,0.12,0.05,11.506896,0.07068226
31,1,train,ring,ordinary,2,0.12,0.05,11.203893,0.07578979
31,1,train,chevron,ordinary,2,0.12,0.05,12.543226,0.0556772
31,1,train,cross,common_path,2,0.12,0.05,11.826587,0.06566611
31,1,train,diag,common_path,2,0.12,0.05,9.482743,0.11264857
31,1,train,box,common_path,2,0.12,0.05,10.404493,0.09110677
31,1,train,bars,common_path,2,0.12,0.05,11.373829,0.07288147
31,1,train,ring,common_path,2,0.12,0.05,10.350559,0.09224526
31,1,train,chevron,common_path,2,0.12,0.05,10.693136,0.08524844
31,1,train,cross,noncommon_path,2,0.12,0.05,11.754393,0.06676682
31,1,train,diag,noncommon_path,2,0.12,0.05,9.405987,0.1146572
31,1,train,box,noncommon_path,2,0.12,0.05,10.347066,0.09231948
31,1,train,bars,noncommon_path,2,0.12,0.05,10.898236,0.08131608
31,1,train,ring,noncommon_path,2,0.12,0.05,10.325138,0.09278681
31,1,train,chevron,noncommon_path,2,0.12,0.05,10.748254,0.08417334
31,1,train,cross,wrong_reference,2,0.12,0.05,11.715428,0.06736855
31,1,train,diag,wrong_reference,2,0.12,0.05,10.956628,0.08023008
31,1,train,box,wrong_reference,2,0.12,0.05,10.792197,0.08332595
31,1,train,bars,wrong_reference,2,0.12,0.05,11.522233,0.07043308
31,1,train,ring,wrong_reference,2,0.12,0.05,10.649943,0.0861005
31,1,train,chevron,wrong_reference,2,0.12,0.05,10.693069,0.08524974
31,1,ood,disk,ordinary,2,0.12,0.05,13.091952,0.04906873
31,1,ood,two_spots,ordinary,2,0.12,0.05,13.533762,0.04432246
31,1,ood,frame,ordinary,2,0.12,0.05,9.831555,0.10395479
31,1,ood,disk,common_path,2,0.12,0.05,13.441131,0.04527797
31,1,ood,two_spots,common_path,2,0.12,0.05,14.108657,0.03882705
31,1,ood,frame,common_path,2,0.12,0.05,10.226159,0.09492576
31,1,ood,disk,noncommon_path,2,0.12,0.05,13.261866,0.04718602
31,1,ood,two_spots,noncommon_path,2,0.12,0.05,14.127794,0.03865632
31,1,ood,frame,noncommon_path,2,0.12,0.05,10.287212,0.09360064
31,1,ood,disk,wrong_reference,2,0.12,0.05,13.292643,0.04685282
31,1,ood,two_spots,wrong_reference,2,0.12,0.05,14.07599,0.03912019
31,1,ood,frame,wrong_reference,2,0.12,0.05,10.248435,0.09444012
31,2,train,cross,ordinary,2,0.12,0.05,11.833481,0.06556196
31,2,train,diag,ordinary,2,0.12,0.05,11.437215,0.07182548
31,2,train,box,ordinary,2,0.12,0.05,10.638935,0.08631902
31,2,train,bars,ordinary,2,0.12,0.05,11.315077,0.07387412
31,2,train,ring,ordinary,2,0.12,0.05,11.003504,0.07936876
31,2,train,chevron,ordinary,2,0.12,0.05,12.523936,0.05592505
31,2,train,cross,common_path,2,0.12,0.05,11.773374,0.06647564
31,2,train,diag,common_path,2,0.12,0.05,9.543886,0.11107373
31,2,train,box,common_path,2,0.12,0.05,10.431619,0.0905395
31,2,train,bars,common_path,2,0.12,0.05,11.394452,0.07253619
31,2,train,ring,common_path,2,0.12,0.05,10.225492,0.09494035
31,2,train,chevron,common_path,2,0.12,0.05,11.381342,0.07275549
31,2,train,cross,noncommon_path,2,0.12,0.05,11.519903,0.07047088
31,2,train,diag,noncommon_path,2,0.12,0.05,9.571127,0.11037923
31,2,train,box,noncommon_path,2,0.12,0.05,10.695702,0.08519807
31,2,train,bars,noncommon_path,2,0.12,0.05,11.482891,0.07107403
31,2,train,ring,noncommon_path,2,0.12,0.05,10.343087,0.09240412
31,2,train,chevron,noncommon_path,2,0.12,0.05,10.534867,0.08841242
31,2,train,cross,wrong_reference,2,0.12,0.05,11.395236,0.07252311
31,2,train,diag,wrong_reference,2,0.12,0.05,10.854171,0.08214533
31,2,train,box,wrong_reference,2,0.12,0.05,10.611531,0.08686541
31,2,train,bars,wrong_reference,2,0.12,0.05,11.332768,0.07357381
31,2,train,ring,wrong_reference,2,0.12,0.05,10.877645,0.08170253
31,2,train,chevron,wrong_reference,2,0.12,0.05,10.583696,0.08742394
31,2,ood,disk,ordinary,2,0.12,0.05,12.978122,0.05037184
31,2,ood,two_spots,ordinary,2,0.12,0.05,13.314815,0.04661423
31,2,ood,frame,ordinary,2,0.12,0.05,9.809575,0.10448226
31,2,ood,disk,common_path,2,0.12,0.05,12.667983,0.05410055
31,2,ood,two_spots,common_path,2,0.12,0.05,13.813099,0.0415614
31,2,ood,frame,common_path,2,0.12,0.05,10.239824,0.09462755
31,2,ood,disk,noncommon_path,2,0.12,0.05,13.041943,0.04963701
31,2,ood,two_spots,noncommon_path,2,0.12,0.05,14.076778,0.0391131
31,2,ood,frame,noncommon_path,2,0.12,0.05,10.311082,0.0930876
31,2,ood,disk,wrong_reference,2,0.12,0.05,13.433935,0.04535305
31,2,ood,two_spots,wrong_reference,2,0.12,0.05,13.740376,0.0422632
31,2,ood,frame,wrong_reference,2,0.12,0.05,10.317289,0.09295465
31,3,train,cross,ordinary,2,0.12,0.05,11.714462,0.06738354
31,3,train,diag,ordinary,2,0.12,0.05,11.569185,0.06967573
31,3,train,box,ordinary,2,0.12,0.05,10.604581,0.08700454
31,3,train,bars,ordinary,2,0.12,0.05,11.363841,0.07304927
31,3,train,ring,ordinary,2,0.12,0.05,11.157941,0.07659597
31,3,train,chevron,ordinary,2,0.12,0.05,12.857678,0.05178836
31,3,train,cross,common_path,2,0.12,0.05,11.868396,0.06503698
31,3,train,diag,common_path,2,0.12,0.05,9.680296,0.10763918
31,3,train,box,common_path,2,0.12,0.05,10.496433,0.08919832
31,3,train,bars,common_path,2,0.12,0.05,11.384324,0.07270556
31,3,train,ring,common_path,2,0.12,0.05,10.270875,0.09395339
31,3,train,chevron,common_path,2,0.12,0.05,10.724351,0.08463791
31,3,train,cross,noncommon_path,2,0.12,0.05,11.661487,0.06821051
31,3,train,diag,noncommon_path,2,0.12,0.05,9.601572,0.10960814
31,3,train,box,noncommon_path,2,0.12,0.05,10.510667,0.08890645
31,3,train,bars,noncommon_path,2,0.12,0.05,11.36017,0.07311105
31,3,train,ring,noncommon_path,2,0.12,0.05,10.493007,0.08926872
31,3,train,chevron,noncommon_path,2,0.12,0.05,11.0796,0.07799019
31,3,train,cross,wrong_reference,2,0.12,0.05,11.869399,0.06502196
31,3,train,diag,wrong_reference,2,0.12,0.05,10.272247,0.09392373
31,3,train,box,wrong_reference,2,0.12,0.05,10.593806,0.08722066
31,3,train,bars,wrong_reference,2,0.12,0.05,11.414616,0.0722002
31,3,train,ring,wrong_reference,2,0.12,0.05,10.876597,0.08172225
31,3,train,chevron,wrong_reference,2,0.12,0.05,10.928901,0.08074393
31,3,ood,disk,ordinary,2,0.12,0.05,12.85811,0.05178322
31,3,ood,two_spots,ordinary,2,0.12,0.05,13.313074,0.04663292
31,3,ood,frame,ordinary,2,0.12,0.05,9.930396,0.10161561
31,3,ood,disk,common_path,2,0.12,0.05,13.347781,0.04626173
31,3,ood,two_spots,common_path,2,0.12,0.05,14.055014,0.0393096
31,3,ood,frame,common_path,2,0.12,0.05,10.301059,0.09330268
31,3,ood,disk,noncommon_path,2,0.12,0.05,13.455575,0.04512762
31,3,ood,two_spots,noncommon_path,2,0.12,0.05,13.529634,0.0443646
31,3,ood,frame,noncommon_path,2,0.12,0.05,10.274311,0.09387911
31,3,ood,disk,wrong_reference,2,0.12,0.05,14.183576,0.03816299
31,3,ood,two_spots,wrong_reference,2,0.12,0.05,13.906378,0.04067824
31,3,ood,frame,wrong_reference,2,0.12,0.05,10.278073,0.09379781
32,0,train,cross,ordinary,2,0.12,0.1,11.720486,0.06729014
32,0,train,diag,ordinary,2,0.12,0.1,11.542771,0.07010079
32,0,train,box,ordinary,2,0.12,0.1,10.76038,0.08393866
32,0,train,bars,ordinary,2,0.12,0.1,11.321239,0.07376937
32,0,train,ring,ordinary,2,0.12,0.1,11.056214,0.07841128
32,0,train,chevron,ordinary,2,0.12,0.1,12.345742,0.05826742
32,0,train,cross,common_path,2,0.12,0.1,11.716194,0.06735667
