config_id,repeat_seed,split,sample,condition,num_layers,reference_weight,phase_mix,input_phase_coupling,wrongref_mode,psnr_db,mse
23,0,train,box,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.860517,0.06515508
23,0,train,bars,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.522178,0.0559477
23,0,train,ring,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.533306,0.05580452
23,0,train,chevron,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.040012,0.07870436
23,0,ood,disk,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.290949,0.04687109
23,0,ood,two_spots,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.45231,0.04516157
23,0,ood,frame,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.386618,0.11516969
23,0,ood,disk,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.198181,0.03803486
23,0,ood,two_spots,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.865874,0.0410594
23,0,ood,frame,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.332897,0.11660314
23,0,ood,disk,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.689515,0.04276106
23,0,ood,two_spots,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.984488,0.03995316
23,0,ood,frame,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.473537,0.11288762
23,0,ood,disk,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.130814,0.03862946
23,0,ood,two_spots,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.201739,0.03800372
23,0,ood,frame,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.447698,0.11356125
23,1,train,cross,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.231832,0.04751347
23,1,train,diag,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.166933,0.0607165
23,1,train,box,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.184489,0.06047155
23,1,train,bars,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.210301,0.04774961
23,1,train,ring,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.628469,0.04336637
23,1,train,chevron,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.579068,0.04386248
23,1,train,cross,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.674955,0.05401378
23,1,train,diag,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.953737,0.10107093
23,1,train,box,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.583137,0.06945225
23,1,train,bars,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.62677,0.06875796
23,1,train,ring,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.517807,0.07050489
23,1,train,chevron,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.695951,0.10725188
23,1,train,cross,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.75422,0.05303688
23,1,train,diag,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.021099,0.09951535
23,1,train,box,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.527171,0.07035305
23,1,train,bars,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.092012,0.06177302
23,1,train,ring,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.630687,0.06869598
23,1,train,chevron,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.006666,0.07931099
23,1,train,cross,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.744209,0.05315928
23,1,train,diag,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.279248,0.07448609
23,1,train,box,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.006197,0.06300577
23,1,train,bars,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.547383,0.05562394
23,1,train,ring,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.376771,0.0578526
23,1,train,chevron,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.980164,0.07979646
23,1,ood,disk,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.147311,0.04844723
23,1,ood,two_spots,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.347408,0.04626571
23,1,ood,frame,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.350375,0.11613482
23,1,ood,disk,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.980696,0.03998807
23,1,ood,two_spots,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.78384,0.04184235
23,1,ood,frame,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.192982,0.12042087
23,1,ood,disk,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.435806,0.04533351
23,1,ood,two_spots,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.957978,0.04019779
23,1,ood,frame,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.073743,0.12377293
23,1,ood,disk,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.524558,0.04441648
23,1,ood,two_spots,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.181765,0.03817891
23,1,ood,frame,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.432209,0.11396699
23,2,train,cross,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.105534,0.04891551
23,2,train,diag,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.861545,0.04110035
23,2,train,box,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.029751,0.06266498
23,2,train,bars,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.102793,0.0489464
23,2,train,ring,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.730086,0.04236346
23,2,train,chevron,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.629217,0.0433589
23,2,train,cross,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.794102,0.05255207
23,2,train,diag,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.445084,0.09025922
23,2,train,box,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.554491,0.06991186
23,2,train,bars,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.137415,0.06113057
23,2,train,ring,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.698225,0.06763594
23,2,train,chevron,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.272411,0.09392019
23,2,train,cross,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.779897,0.05272424
23,2,train,diag,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.552777,0.11084658
23,2,train,box,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.611377,0.06900211
23,2,train,bars,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.055776,0.06229059
23,2,train,ring,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.844748,0.06539209
23,2,train,chevron,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.257394,0.0942455
23,2,train,cross,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.698102,0.05372665
23,2,train,diag,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.054125,0.07844901
23,2,train,box,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.973075,0.06348812
23,2,train,bars,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.690182,0.05382472
23,2,train,ring,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.217842,0.06000892
23,2,train,chevron,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.867738,0.08188912
23,2,ood,disk,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.704371,0.04261504
23,2,ood,two_spots,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.233989,0.04748988
23,2,ood,frame,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.354891,0.11601413
23,2,ood,disk,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.859088,0.04112361
23,2,ood,two_spots,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.931104,0.04044731
23,2,ood,frame,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.167185,0.1211383
23,2,ood,disk,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.56785,0.04397593
23,2,ood,two_spots,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.051028,0.03934569
23,2,ood,frame,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.485401,0.11257966
23,2,ood,disk,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.198119,0.03803541
23,2,ood,two_spots,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.250842,0.03757646
23,2,ood,frame,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.511072,0.11191616
23,3,train,cross,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.253045,0.04728197
23,3,train,diag,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.497147,0.04469771
23,3,train,box,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.248,0.05959365
23,3,train,bars,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.20859,0.04776844
23,3,train,ring,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.775629,0.04192153
23,3,train,chevron,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.640734,0.04324408
23,3,train,cross,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.730253,0.05333038
23,3,train,diag,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.169966,0.09616199
23,3,train,box,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.561494,0.06979922
23,3,train,bars,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.277567,0.05918932
23,3,train,ring,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.057188,0.06227033
23,3,train,chevron,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.512862,0.08886154
23,3,train,cross,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.749992,0.05308854
23,3,train,diag,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.168189,0.09620135
23,3,train,box,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.516831,0.07052075
23,3,train,bars,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.71983,0.0673003
23,3,train,ring,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.820073,0.06576467
23,3,train,chevron,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.620417,0.08668786
23,3,train,cross,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.523723,0.05592779
23,3,train,diag,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.935406,0.08062309
23,3,train,box,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.098412,0.06168206
23,3,train,bars,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.743233,0.05317123
23,3,train,ring,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.149364,0.06096261
23,3,train,chevron,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.26374,0.09410788
23,3,ood,disk,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.409329,0.04561073
23,3,ood,two_spots,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.563394,0.04402107
23,3,ood,frame,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.365904,0.11572031
23,3,ood,disk,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.162927,0.03834487
23,3,ood,two_spots,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.864397,0.04107337
23,3,ood,frame,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.401959,0.11476358
23,3,ood,disk,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.578915,0.04386403
23,3,ood,two_spots,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.968648,0.04009916
23,3,ood,frame,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.448676,0.11353569
23,3,ood,disk,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.360074,0.03664313
23,3,ood,two_spots,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.925894,0.04049586
23,3,ood,frame,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.480733,0.11270072
23,4,train,cross,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.211851,0.04773258
23,4,train,diag,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.895198,0.05134287
23,4,train,box,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.329274,0.05848878
23,4,train,bars,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.299394,0.04678004
23,4,train,ring,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.365567,0.04607266
23,4,train,chevron,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.633649,0.04331468
23,4,train,cross,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.7215,0.05343797
23,4,train,diag,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.614496,0.10928244
23,4,train,box,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.474707,0.07120808
23,4,train,bars,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.841624,0.06543914
23,4,train,ring,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.716386,0.06735369
23,4,train,chevron,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.542594,0.11110679
23,4,train,cross,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.616181,0.05474972
23,4,train,diag,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.140407,0.12188754
23,4,train,box,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.573867,0.06960064
23,4,train,bars,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.089767,0.06180496
23,4,train,ring,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.057566,0.06226491
23,4,train,chevron,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.862272,0.10322212
23,4,train,cross,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.648227,0.05434721
23,4,train,diag,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.130697,0.07707797
23,4,train,box,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.992533,0.06320431
23,4,train,bars,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.440868,0.05700504
23,4,train,ring,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.283963,0.05910221
23,4,train,chevron,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.055597,0.07842242
23,4,ood,disk,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.254951,0.04726122
23,4,ood,two_spots,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.322605,0.04653069
23,4,ood,frame,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.314669,0.11709358
23,4,ood,disk,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.920025,0.04055062
23,4,ood,two_spots,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.109265,0.0388216
23,4,ood,frame,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.311767,0.11717186
23,4,ood,disk,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.006949,0.03974707
23,4,ood,two_spots,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.132702,0.03861266
23,4,ood,frame,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.454086,0.11339436
23,4,ood,disk,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.480698,0.04486733
23,4,ood,two_spots,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.090844,0.03898662
23,4,ood,frame,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.486456,0.11255231
23,5,train,cross,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.323021,0.04652623
23,5,train,diag,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.228024,0.04755516
23,5,train,box,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.003886,0.0630393
23,5,train,bars,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.150323,0.04841364
23,5,train,ring,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.486954,0.04480274
23,5,train,chevron,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.583496,0.04381778
23,5,train,cross,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.551777,0.05556769
23,5,train,diag,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.132801,0.09698842
23,5,train,box,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.411401,0.07225367
23,5,train,bars,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.700233,0.06760467
23,5,train,ring,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.810049,0.06591665
23,5,train,chevron,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.989983,0.10023091
23,5,train,cross,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.652313,0.0542961
23,5,train,diag,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.701986,0.10710293
23,5,train,box,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.566346,0.06972129
23,5,train,bars,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.02724,0.06270122
23,5,train,ring,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.634404,0.0686372
23,5,train,chevron,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.615469,0.10925795
23,5,train,cross,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.595552,0.0550104
23,5,train,diag,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.532934,0.07025974
23,5,train,box,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.909544,0.06442368
23,5,train,bars,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.687117,0.05386272
23,5,train,ring,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.051032,0.06235867
23,5,train,chevron,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.097529,0.09777934
23,5,ood,disk,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.5509,0.0441479
23,5,ood,two_spots,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.352728,0.04620906
23,5,ood,frame,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.320327,0.11694113
23,5,ood,disk,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.009007,0.03972823
23,5,ood,two_spots,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.876501,0.04095906
23,5,ood,frame,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.320118,0.11694676
23,5,ood,disk,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.790445,0.04177875
23,5,ood,two_spots,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.071885,0.03915718
23,5,ood,frame,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.338594,0.11645031
23,5,ood,disk,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.044728,0.03940281
23,5,ood,two_spots,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.142101,0.03852919
23,5,ood,frame,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.622084,0.10909167
23,6,train,cross,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.037966,0.04968249
23,6,train,diag,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.704668,0.05364548
23,6,train,box,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.209445,0.06012506
23,6,train,bars,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.248109,0.04733573
23,6,train,ring,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.674977,0.04290445
23,6,train,chevron,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.617811,0.04347293
23,6,train,cross,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.716911,0.05349447
23,6,train,diag,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.760009,0.10568154
23,6,train,box,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.491536,0.07093268
23,6,train,bars,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.88366,0.0648088
23,6,train,ring,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.846587,0.0653644
23,6,train,chevron,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.28717,0.09360154
23,6,train,cross,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.669566,0.05408084
23,6,train,diag,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.651428,0.10835706
23,6,train,box,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.632064,0.0686742
23,6,train,bars,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.154054,0.06089681
23,6,train,ring,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.38225,0.07274029
23,6,train,chevron,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.065616,0.0985005
23,6,train,cross,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.705346,0.05363711
23,6,train,diag,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.005629,0.07932994
23,6,train,box,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.00089,0.0630828
23,6,train,bars,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.378718,0.05782667
23,6,train,ring,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.473406,0.05657953
23,6,train,chevron,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.58384,0.08742105
23,6,ood,disk,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.537612,0.04428318
23,6,ood,two_spots,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.446613,0.04522085
23,6,ood,frame,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.358405,0.11592029
23,6,ood,disk,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.738807,0.04227848
23,6,ood,two_spots,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.157173,0.03839571
23,6,ood,frame,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.335925,0.11652188
23,6,ood,disk,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.924181,0.04051183
23,6,ood,two_spots,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.036865,0.03947422
23,6,ood,frame,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.300074,0.11748776
23,6,ood,disk,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.934439,0.04041626
23,6,ood,two_spots,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.141748,0.03853232
23,6,ood,frame,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.443196,0.11367903
23,7,train,cross,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.271202,0.04708469
23,7,train,diag,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.990965,0.0502231
23,7,train,box,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.156304,0.06086528
23,7,train,bars,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.320424,0.04655407
23,7,train,ring,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.851078,0.04119953
23,7,train,chevron,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.638806,0.04326328
23,7,train,cross,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.743997,0.05316187
23,7,train,diag,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.049813,0.09885956
23,7,train,box,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.657743,0.06826934
23,7,train,bars,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.016321,0.06285906
23,7,train,ring,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.320606,0.07378012
23,7,train,chevron,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.669612,0.08571145
23,7,train,cross,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.539139,0.05572962
23,7,train,diag,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.085043,0.09806087
23,7,train,box,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.699287,0.06761939
23,7,train,bars,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.022006,0.06277683
23,7,train,ring,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.915997,0.06432804
23,7,train,chevron,noncommon_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,10.079721,0.0981811
23,7,train,cross,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.541017,0.05570553
23,7,train,diag,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.156621,0.07661925
23,7,train,box,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.02588,0.06272085
23,7,train,bars,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.65818,0.05422281
23,7,train,ring,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,12.224391,0.05991849
23,7,train,chevron,wrong_reference,1,0.2,0.17,1.0,anti_phase_plus_decoy,11.114719,0.07736207
23,7,ood,disk,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.357799,0.04615514
23,7,ood,two_spots,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.420846,0.04548995
23,7,ood,frame,ordinary,1,0.2,0.17,1.0,anti_phase_plus_decoy,9.26661,0.11839653
23,7,ood,disk,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,13.4792,0.0448828
23,7,ood,two_spots,common_path,1,0.2,0.17,1.0,anti_phase_plus_decoy,14.420725,0.03613495
