case_id,object_id,fixed_psnr_lowres,guided_psnr_lowres,pipeline_psnr_lowres,psnr_gain_over_fixed_lowres,psnr_gap_to_guided_lowres,dataset_name,dataset_version,seed,training_regime
4,Kodak-PCD0992:kodim09,24.88526413460889,27.2511664545079,23.203549572122984,-1.6817145624859045,4.047616882384915,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim10,26.25520473824819,28.876178569098233,24.368433409433887,-1.8867713288143015,4.507745159664346,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim11,27.73060722954866,30.12449187932834,25.568106534761448,-2.1625006947872123,4.556385344566891,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
4,Kodak-PCD0992:kodim12,21.58689880817198,24.267176601129595,22.920279513705964,1.3333807055339832,1.3468970874236312,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim01,27.294981197188935,28.98421398603421,24.885664027254307,-2.409317169934628,4.098549958779902,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim02,29.396305816327896,30.179731097097587,27.27508389388523,-2.1212219224426647,2.904647203212356,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim03,23.672384071068294,25.9309946938839,23.16619692820649,-0.5061871428618048,2.764797765677411,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim04,25.098392918412348,26.53045573745649,24.347632788942764,-0.7507601294695831,2.1828229485137243,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim05,26.05169356112715,27.380913253098853,23.984713341504516,-2.066980219622632,3.396199911594337,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim06,23.695892005234683,25.216714231655494,22.928523608994706,-0.7673683962399771,2.288190622660789,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim07,26.077180839567852,28.14772576409034,24.795174203775183,-1.2820066357926692,3.352551560315156,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim08,21.692234632365476,23.599213423245132,21.461444893211553,-0.23078973915392353,2.137768530033579,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
5,Kodak-PCD0992:kodim09,24.470207648504076,25.76641075800449,23.745563586148055,-0.7246440623560204,2.0208471718564347,Kodak-PCD0992,unrestricted public release,1,mixed_synthetic_plus_public_natural_thickstats
