path_rank,c7_rank,path_mode,k_b_label,m_label,k_t_label,ac7_first_pattern,bc7_first_pattern,ac7_second_pattern,bc7_second_pattern,ac7_second_conjugated,bc7_second_conjugated,overall_rmse_meV,gamma_end_max_abs_delta_meV,k_b_window_rmse_meV,m_window_rmse_meV,k_t_window_rmse_meV,rowwise_sum_rmse_meV,valley_window_gap_meV
6,28,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,False,False,9.146160036184758,0.025019028150403244,15.017132999172798,6.385261228163395,15.011837261810568,15.841613876828003,0.005295737362230213
18,6,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,anti,anti,False,True,9.146412979484946,0.021154225539149252,15.476734211575257,2.2291534341846684,15.007969658436007,15.842051987475363,0.46876455313925014
18,22,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,anti,cyc,True,False,9.146962982874822,0.01691553199649931,15.698810381345613,5.526612943484834,14.92254592987685,15.84300462129096,0.7762644514687622
19,18,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,anti,cyc,True,True,9.151512557639801,7.105427357601002e-15,14.929471860627677,5.374205958203831,15.64232793410501,15.85088471593674,0.712856073477333
20,18,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,anti,cyc,True,True,9.151512557639801,7.105427357601002e-15,15.642327934105001,5.374205958203831,14.929471860627686,15.85088471593674,0.7128560734773153
17,40,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,False,True,9.151574636752041,0.011399186844293752,14.88590338875844,5.049914234645376,15.82115269956843,15.850992240113229,0.93524931080999
15,7,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,anti,anti,True,True,9.151594998832477,7.105427357601002e-15,15.057214302295916,2.723098844863889,15.351394427821251,15.851027508271093,0.2941801255253349
16,7,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,anti,anti,True,True,9.151594998832477,7.105427357601002e-15,15.351394427821242,2.723098844863889,15.057214302295924,15.851027508271091,0.2941801255253189
19,22,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,anti,cyc,True,False,9.153055056139154,7.105427357601002e-15,14.929471861628357,5.551781109984786,15.642328017820027,15.853556401708216,0.7128561561916698
20,22,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,anti,cyc,True,False,9.153055056139154,7.105427357601002e-15,15.642328017820018,5.551781109984786,14.929471861628365,15.853556401708216,0.7128561561916538
10,5,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,anti,anti,True,False,9.153617265459285,0.006725297104495098,14.924628246794299,4.2177877091918745,14.845580489447388,15.854530176815173,0.0790477573469115
17,37,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,True,True,9.154747456910462,0.009262508418579785,14.882185005619512,4.43938749801974,15.73957529607744,15.856487725830892,0.8573902904579285
13,15,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,False,True,9.15508660620562,0.007089062789681577,15.056379583354403,5.619678955897951,15.560574620759489,15.857075149641455,0.5041950374050863
2,40,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,cyc,False,True,9.156062041633461,0.029718268109096613,14.88590338875844,5.049914234645376,16.463978397017726,15.858764653361979,1.5780750082592867
14,7,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,anti,anti,True,True,9.1564169579043,0.023992370352637238,15.427511522543716,2.738535163436639,15.050169458654903,15.859379386375505,0.377342063888813
15,4,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,anti,anti,False,False,9.156903360536043,7.105427357601002e-15,15.074898521365323,1.7262386884311145,15.58811984389199,15.86022186044662,0.5132213225266664
16,4,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,anti,anti,False,False,9.156903360536043,7.105427357601002e-15,15.588119843891981,1.7262386884311145,15.07489852136533,15.860221860446622,0.5132213225266504
1,41,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,False,False,9.157411926928505,0.01654962183746278,14.968102342533525,8.24379414308192,15.011042631885408,15.861102723277385,0.042940289351882655
13,28,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,False,False,9.157625400222159,0.024800277960903117,16.42611032995967,8.745976214436562,15.808203112413532,15.861472469868056,0.6179072175461382
10,8,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,anti,anti,True,True,9.16024460049939,0.017004189011395,14.961652817132531,2.589540910577264,14.845878425772787,15.866009057823414,0.11577439135974466
14,4,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,anti,anti,False,False,9.161069668381865,0.017404988429468915,15.664670787247644,1.7331307052103304,15.069010450774561,15.867438117315555,0.5956603364730828
2,41,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,cyc,anti,False,False,9.161719370967754,0.016415593254965444,15.047107005644103,8.143841346313073,14.97646635296142,15.868563435204127,0.07064065268268216
1,42,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,True,True,9.162543328557408,0.01652162596914053,14.975759872375628,8.223283432043655,14.982228911722313,15.869990571612687,0.006469039346685079
9,5,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,anti,True,False,9.163621711624126,0.020718402055788232,14.881393710013187,4.190218410610983,14.94751607705633,15.871858385874265,0.06612236704314256
14,25,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,True,False,9.163747401653634,0.014277353491308986,15.697571769050265,8.36468920036277,16.376577411780968,15.872076087391378,0.6790056427307025
8,6,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,anti,anti,False,True,9.164011351286739,7.105427357601002e-15,14.985207197207396,2.699755461684658,15.062368552080514,15.872533261566556,0.07716135487311782
7,6,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,anti,anti,False,True,9.164011351286739,7.105427357601002e-15,15.062368552080509,2.699755461684658,14.985207197207407,15.872533261566554,0.07716135487310183
17,23,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,True,True,9.165087398937114,0.02442910702676926,14.882131628167057,8.11023261430708,15.720557316087506,15.87439703076837,0.8384256879204486
3,40,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,cyc,False,True,9.16540751265948,7.105427357601002e-15,14.935925579581276,5.1582910632952315,16.453994922629928,15.874951483999705,1.5180693430486514
4,40,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,cyc,False,True,9.16540751265948,7.105427357601002e-15,16.45399492262992,5.1582910632952315,14.935925579581284,15.874951483999705,1.5180693430486372
15,5,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,anti,anti,True,False,9.165613060456021,7.105427357601002e-15,15.057214284025578,2.2069806524440034,15.527697969643283,15.875307503226699,0.4704836856177046
16,5,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,anti,anti,True,False,9.165613060456021,7.105427357601002e-15,15.527697969643272,2.2069806524440034,15.057214284025587,15.875307503226699,0.47048368561768505
13,23,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,True,True,9.165784078918765,0.02442910702676926,16.36157524718846,8.22910102789164,15.720557316087506,15.875603715893206,0.6410179311009525
2,42,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,cyc,anti,True,True,9.166117646739732,0.016154800968916305,15.016173298854808,8.131980015942112,14.988272511167827,15.876181472306888,0.027900787686981232
17,38,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,True,False,9.167045747799653,0.007596068311283233,14.882302769118585,4.624819804620498,15.743064048467145,15.877788990497232,0.8607612793485604
17,43,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,False,False,9.167510301833428,0.009285238049194788,14.886146268034569,5.239588453109834,15.824815138807496,15.87859362168659,0.9386688707729274
9,17,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,cyc,False,True,9.16786208532786,0.013047595158468539,15.125624105495737,3.8706785153701744,14.903906373280218,15.87920292857221,0.22171773221551838
16,25,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,True,False,9.168838366779024,1.7763568394002505e-14,15.642328017818903,8.423544302638726,16.38503838279958,15.880893897648116,0.7427103649806757
15,25,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,True,False,9.168838366779024,1.7763568394002505e-14,16.385038382799568,8.423544302638726,15.642328017818913,15.880893897648114,0.7427103649806543
12,5,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,anti,True,False,9.169003489712034,7.105427357601002e-15,14.933813380321697,4.2344077895051395,14.958741753750303,15.881179898957583,0.02492837342860632
11,5,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,anti,anti,True,False,9.169003489712034,7.105427357601002e-15,14.958741753750296,4.2344077895051395,14.933813380321705,15.881179898957583,0.024928373428590334
9,8,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,anti,anti,True,True,9.169694311585118,0.04455820134698385,14.880998597674976,2.5609571750521716,14.980459770670798,15.882376437540746,0.09946117299582191
14,5,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,anti,anti,True,False,9.16988256153438,0.020280851292675095,15.605064943089308,2.216318384608706,15.051120678649976,15.882702496017385,0.5539442644393322
17,24,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,False,True,9.170492630992367,0.02828529138253799,14.885314574358246,8.426955518247691,15.804590072193832,15.88375916731477,0.9192754978355868
7,23,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,True,True,9.170663141582528,7.105427357601002e-15,15.06389967722521,6.491488804539789,15.135837061336996,15.884054500320156,0.07193738411178607
8,23,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,True,True,9.170663141582528,7.105427357601002e-15,15.13583706133699,6.491488804539789,15.06389967722522,15.884054500320154,0.07193738411177009
5,24,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,False,True,9.170676063032172,0.025786223550774423,14.98077887919812,6.539240951852888,15.159714285775232,15.884076880927445,0.1789354065771125
6,6,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,anti,cyc,anti,anti,False,True,9.171621932324925,0.03404995822911161,14.98366367404321,2.8824079811444587,15.095115186921529,15.885715174599813,0.11145151287831823
10,17,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,anti,cyc,False,True,9.172243414642345,0.027304912449668706,14.887319012473746,3.894999670976421,15.099905162541098,15.88679161354959,0.21258615006735226
6,23,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,True,True,9.172755874795305,0.023142413234296555,15.115616122811911,6.547800638014606,15.071452053907652,15.88767922057137,0.04416406890425861
13,11,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,True,True,9.17367312115716,0.005988132133815327,15.036172566724854,5.340957199788293,15.501572547820738,15.889267937873162,0.4653999810958833
12,8,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,anti,anti,True,True,9.173736494048034,7.105427357601002e-15,14.933813386587406,2.5878403559971574,14.9889791344968,15.88937770293998,0.05516574790939366
11,8,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,anti,anti,True,True,9.173736494048034,7.105427357601002e-15,14.988979134496791,2.5878403559971574,14.933813386587415,15.889377702939981,0.055165747909375895
4,41,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,False,False,9.173753669202881,1.0658141036401503e-14,14.968205462142521,8.256969762428815,15.038688522192867,15.8894074511808,0.07048306005034632
3,41,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,cyc,anti,False,False,9.173753669202881,1.0658141036401503e-14,15.03868852219286,8.256969762428815,14.96820546214253,15.8894074511808,0.07048306005033034
13,20,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,anti,cyc,False,False,9.174851624814536,0.024878008294116682,16.424024133591598,4.989445124046763,15.804208510927005,15.891309166084644,0.6198156226645928
15,15,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,False,True,9.174908752546159,7.105427357601002e-15,15.074898544421965,5.571289272851107,15.401137668229847,15.891408114218336,0.32623912380788234
16,15,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,False,True,9.174908752546159,7.105427357601002e-15,15.401137668229836,5.571289272851107,15.074898544421972,15.891408114218336,0.3262391238078646
9,22,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,cyc,True,False,9.176493171492035,0.01691553199649931,15.313617783753946,4.179673519331525,14.898537814531043,15.894152408333069,0.41507996922290324
14,15,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,False,True,9.176893973621223,0.020546363726875683,15.480404800656741,5.558288880611746,15.066271056681948,15.894846617984602,0.4141337439747925
13,26,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,False,True,9.177436165022733,0.007144871282456222,15.054508430298897,2.605133623455166,15.570638200440598,15.895785721039445,0.5161297701417009
17,25,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,True,False,9.177999504835151,0.02138258437986451,14.882232121615067,8.316739157950156,15.72397956308558,15.896761454216476,0.8417474414705133
19,40,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,False,True,9.178048750749443,7.105427357601002e-15,14.935925579581276,5.1582910632952315,15.709078977082369,15.896846750642098,0.7731533975010922
20,40,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,cyc,False,True,9.178048750749443,7.105427357601002e-15,15.70907897708236,5.1582910632952315,14.935925579581284,15.896846750642098,0.7731533975010763
4,42,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,True,True,9.17830969858103,7.105427357601002e-15,14.977019186204805,8.23894129409585,14.99938648157635,15.897298725544532,0.022367295371545026
3,42,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,cyc,anti,True,True,9.17830969858103,7.105427357601002e-15,14.999386481576341,8.23894129409585,14.97701918620481,15.897298725544532,0.022367295371530815
14,28,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,False,False,9.179118787884567,0.016737906279608694,15.771898845058544,8.675789089921905,16.448023233775437,15.898700109326118,0.6761243887168931
13,19,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,True,True,9.180032612535532,0.0078034529286661325,15.034224430673506,2.073444958654273,15.514046905258084,15.900282900050799,0.4798224745845783
10,22,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,anti,cyc,True,False,9.180203570622997,0.021111782178795835,14.882336647309879,4.196807869631264,15.293379996008278,15.900579008144252,0.4110433486983993
19,37,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,True,True,9.180262173662102,7.105427357601002e-15,14.929471866327187,4.554491500314107,15.64232806761901,15.900680511585461,0.7128562012918227
20,37,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,cyc,True,True,9.180262173662102,7.105427357601002e-15,15.642328067619001,4.554491500314107,14.929471866327194,15.900680511585461,0.7128562012918067
13,24,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,False,True,9.180463057291167,0.02828529138253799,16.434597110608834,8.536797942088931,15.804590072193832,15.901028452237409,0.6300070384150018
11,17,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,anti,cyc,False,True,9.180845680326177,7.105427357601002e-15,14.935925556629327,3.930790829961556,15.142743256199378,15.901691174774191,0.2068176995700508
12,17,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,cyc,False,True,9.180845680326177,7.105427357601002e-15,15.14274325619937,3.930790829961556,14.935925556629337,15.901691174774191,0.20681769957003304
10,7,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,anti,anti,True,True,9.180934096417355,0.00641704625009254,14.963643770948305,4.466716981848732,14.845626271827543,15.901844315936321,0.11801749912076254
17,28,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,False,False,9.18161525975357,0.024800277960903117,14.885537969848805,8.632852189909972,15.808203112413532,15.903024125442899,0.9226651425647265
1,43,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,anti,cyc,cyc,cyc,False,False,9.182273465639653,0.03259371826560198,16.421518332039895,5.362403130822818,14.923931125435491,15.904164171479435,1.497587206604404
18,23,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,True,True,9.183291389143198,0.01119006272509182,15.69551680176874,8.154802872471203,14.919781877309642,15.905927266705792,0.7757349244590976
13,22,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,anti,cyc,True,False,9.183931520586501,0.022117175970425507,16.34865716982674,5.581583309718104,15.732115602769431,15.907036006889118,0.6165415670573093
16,28,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,False,False,9.18404406924491,7.105427357601002e-15,15.709078955332627,8.733246685902524,16.45399460713802,15.907230946883807,0.7449156518053943
15,28,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,False,False,9.18404406924491,7.105427357601002e-15,16.45399460713801,8.733246685902524,15.709078955332636,15.907230946883804,0.7449156518053748
14,23,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,True,True,9.184591104969341,0.011535779736355778,15.69551680176874,8.154802872471203,16.39169240176155,15.908178440552073,0.6961755999928094
18,40,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,cyc,False,True,9.184929765447334,0.028530352065093467,15.775079286589008,5.09109854069725,14.92372358936729,15.908765017706475,0.8513556972217184
10,4,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,anti,anti,False,False,9.185275101689161,0.006695010078033192,14.952232126772262,3.6623934528754387,14.846414104365104,15.909363157623014,0.1058180224071581
19,23,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,True,True,9.18696989197641,7.105427357601002e-15,14.929471868384466,8.215565224828861,15.642327934103887,15.912298620508704,0.7128560657194214
20,23,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,True,True,9.186969891976412,7.105427357601002e-15,15.642327934103879,8.215565224828861,14.929471868384475,15.912298620508706,0.7128560657194036
18,37,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,cyc,True,True,9.187157683564076,0.02501833475731985,15.701890292629235,4.489920956091316,14.920656399552515,15.912623885079771,0.7812338930767204
12,22,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,cyc,True,False,9.189799208583942,7.105427357601002e-15,15.32554965155764,4.234407789505132,14.929471861628365,15.917199140623646,0.3960777899292758
11,22,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,anti,cyc,True,False,9.189799208583944,7.105427357601002e-15,14.929471861628357,4.234407789505132,15.325549651557646,15.91719914062365,0.3960777899292882
16,23,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,True,True,9.189984024727261,7.105427357601002e-15,15.642327934103879,8.215565224828861,16.385038725747957,15.917519251573934,0.7427107916440789
15,23,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,True,True,9.189984024727261,7.105427357601002e-15,16.385038725747947,8.215565224828861,15.642327934103887,15.917519251573934,0.7427107916440594
18,24,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,False,True,9.190593516585164,0.013209629790473798,15.769725975946837,8.466574761916805,14.921429783108216,15.91857492243862,0.848296192838621
9,7,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,anti,True,True,9.192145418150478,0.0244470581866274,14.881405419087214,4.43734516041708,14.979491062815384,15.921262894798092,0.09808564372817052
19,38,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,True,False,9.192729201670215,7.105427357601002e-15,14.929471867327875,4.7420542643276224,15.642328151334043,15.922274037514896,0.7128562840061683
20,38,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,cyc,True,False,9.192729201670215,7.105427357601002e-15,15.642328151334034,4.7420542643276224,14.929471867327882,15.922274037514896,0.7128562840061523
15,11,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,True,True,9.19282051901098,7.105427357601002e-15,15.057214302295321,5.289085172370867,15.35139442782122,15.922432203788711,0.294180125525898
16,11,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,True,True,9.19282051901098,7.105427357601002e-15,15.35139442782121,5.289085172370867,15.05721430229533,15.922432203788713,0.29418012552588024
19,24,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,False,True,9.193695003179673,1.0658141036401503e-14,14.93592558886275,8.525978109924694,15.709078867131316,15.923946854799308,0.7731532782685662
20,24,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,False,True,9.193695003179675,1.0658141036401503e-14,15.709078867131305,8.525978109924694,14.935925588862757,15.923946854799308,0.7731532782685484
19,43,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,cyc,cyc,False,False,9.194198541871346,1.0658141036401503e-14,14.935925583739497,5.349915244668216,15.709079065283694,15.92481900939686,0.7731534815441972
20,43,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,cyc,False,False,9.194198541871346,1.0658141036401503e-14,15.709079065283685,5.349915244668216,14.935925583739504,15.92481900939686,0.7731534815441812
14,11,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,True,True,9.194899269365907,0.020502309783974937,15.42759043105169,5.275503917428225,15.048196788248253,15.9260327050197,0.37939364280343746
2,43,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,anti,cyc,cyc,cyc,False,False,9.195143313477605,0.03386136003498663,14.886146268034569,5.239588453109834,16.451203314915038,15.926455401820448,1.5650570468804688
9,4,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,anti,False,False,9.195306066051586,0.017771313207617823,14.884771048509172,3.631278589875244,14.974501681317747,15.926737297547646,0.08973063280857474
7,24,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,False,True,9.195656707550041,1.0658141036401503e-14,14.999986713396444,6.491488764427365,15.166075752248005,15.927344626438211,0.16608903885156145
8,24,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,False,True,9.195656707550041,1.0658141036401503e-14,15.166075752248,6.491488764427365,14.999986713396451,15.927344626438211,0.16608903885154902
18,25,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,True,False,9.195947668113691,0.013856737101075822,15.697571769050265,8.36468920036277,14.919724180488561,15.92784858491745,0.7778475885617038
11,7,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,anti,cyc,anti,anti,True,True,9.196823597416271,7.105427357601002e-15,14.988979108371954,4.4846450321627955,14.933813394245151,15.929365738973361,0.05516571412680271
12,7,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,anti,True,True,9.196823597416273,7.105427357601002e-15,14.933813394245144,4.4846450321627955,14.988979108371964,15.929365738973361,0.055165714126820475
1,44,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,False,True,9.196939195635515,0.019091278809778345,14.96740533058154,8.512446908719381,15.020071623660609,15.929565960962355,0.05266629307906889
6,24,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,False,True,9.19796507993952,0.027313756478186235,15.146721520741938,6.554948355957092,15.012044206492371,15.931342844699577,0.13467731424956675
17,20,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,anti,cyc,False,False,9.198107990176283,0.024878008294116682,14.887608816348974,4.896503583989124,15.804208510927005,15.931590372490573,0.9165996945780304
5,21,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,anti,cyc,cyc,anti,True,False,9.19834197134301,0.019754985464558672,15.01743362226143,3.277273903776407,15.036572212538974,15.931995639759359,0.019138590277544054
16,20,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,anti,cyc,False,False,9.198789436296797,7.105427357601002e-15,15.709078845674824,4.968353853864835,16.45399459385777,15.932770671793921,0.7449157481829474
15,20,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,anti,cyc,False,False,9.198789436296797,7.105427357601002e-15,16.45399459385776,4.968353853864835,15.709078845674835,15.932770671793923,0.744915748182926
17,17,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,anti,cyc,anti,cyc,False,True,9.199212441685184,0.02839183177201221,14.887319012473746,4.725574018505741,15.800688856687977,15.933503338618486,0.9133698442142304
14,20,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,anti,cyc,False,False,9.1995257360255,0.016934764165732474,15.768414148111498,4.941864212619755,16.45085604085598,15.934045980333638,0.6824418927444835
2,44,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,cyc,anti,False,True,9.199642452984564,0.018754282001609113,15.056564223941352,8.430288527922789,14.976518773798375,15.934248140036843,0.08004545014297726
18,38,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,anti,cyc,cyc,cyc,True,False,9.199647524682625,0.02874375723865441,15.703963733850184,4.678922738920237,14.920659487013411,15.934256924475562,0.7833042468367726
19,25,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,True,False,9.200018328032591,1.7763568394002505e-14,14.929471869385152,8.423544302638726,15.642328017818913,15.934899174717323,0.7128561484337617
20,25,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,True,False,9.200018328032591,1.7763568394002505e-14,15.642328017818903,8.423544302638726,14.929471869385159,15.934899174717323,0.7128561484337439
12,4,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,anti,cyc,anti,anti,False,False,9.200248904041985,7.105427357601002e-15,14.93591740010655,3.6790631387286004,14.985205436674152,15.9352985440806,0.04928803656760117
