object_id,fixed_psnr_lowres,robust_method_psnr_lowres,psnr_gain_over_fixed_lowres,seed,dataset_name,dataset_version,perturbation_family,level,training_regime
COCO:coco_proxy_002,23.336730238073358,25.376973958591744,2.0402437205183865,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_003,22.60809382095237,25.774993085874627,3.1668992649222574,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_004,19.600035209654052,23.19425708052069,3.5942218708666367,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_005,20.31130614144487,24.610877125325345,4.299570983880475,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_006,21.420425809690002,23.010089508653092,1.58966369896309,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_007,23.042141099294522,25.152711530054276,2.110570430759754,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_008,21.656362612603466,25.188849860574454,3.5324872479709875,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_009,20.864550152127215,23.29063400021741,2.426083848090194,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_010,23.533528985591737,25.522363103347786,1.9888341177560491,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_011,23.04859358785835,26.111354696480795,3.062761108622446,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.434213356744674,23.98861276219413,2.5543994054494554,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.79829061322,25.16996857344608,0.37167796022608,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.858491789407754,26.172833934794117,1.3143421453863624,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_003,24.541941564620412,27.000135590073192,2.45819402545278,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_004,21.377412696032394,25.114641769021983,3.7372290729895887,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_005,22.085543184906506,25.846093078723065,3.7605498938165596,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_006,23.263252861566173,25.406268381792575,2.1430155202264025,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.99696544474893,25.02115612353594,0.02419067878700787,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_008,23.322054571811293,26.705614505652488,3.3835599338411946,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_009,22.588520712506327,24.58562577529471,1.997105062788382,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_010,25.311321245806546,25.751217769466606,0.43989652366006027,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.691659866184636,27.58353001551161,2.891870149326973,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.00004195876497,24.82276776728003,3.8227258085150595,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.343797101815426,25.05380322865254,0.710006126837115,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.527183970938005,25.782605599151786,1.2554216282137816,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_003,23.62585341758149,26.601436801223535,2.9755833836420464,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_004,20.546310879201535,24.626452977121545,4.08014209792001,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.32021374400862,26.335326498381395,5.015112754372776,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_006,22.63651328252636,24.233186642213607,1.596673359687248,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.643969805358342,25.31186403567359,0.6678942303152482,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.673695890479774,26.357172352010096,3.683476461530322,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_009,21.90154326519101,24.150748467618868,2.2492052024278593,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.60871035282578,25.73127837686952,1.122568024043737,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.30800598553507,26.56774216809037,2.259736182555301,1,COCO,2017 validation,clean_reference,0.0,robust_mask_mixed_train
COCO:coco_proxy_000,18.849121859332673,22.01997167301235,3.170849813679677,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_001,21.953375985101133,22.67564386997941,0.7222678848782778,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_002,22.31253916014504,23.830470242023,1.5179310818779612,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_003,21.139113504964193,23.092130522062106,1.9530170170979133,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_004,18.34237541429492,21.372346993925074,3.0299715796301534,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_005,19.19599868895156,21.87414315112067,2.6781444621691115,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_006,20.33604122824727,22.1362865578935,1.800245329646227,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_007,21.819749592126442,23.200195744444052,1.3804461523176101,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_008,20.380618739770252,23.119977355952727,2.739358616182475,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_009,19.705231232309362,22.165967731338707,2.4607364990293448,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_010,21.966632002857015,24.243665129694367,2.2770331268373525,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_011,22.105456195319743,24.672679353463856,2.567223158144113,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_000,20.965843076342424,25.745300955741385,4.7794578793989615,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.45530324395088,25.313200504661218,0.8578972607103381,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.50226289395903,25.78621962582316,1.28395673186413,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_003,23.8142627050755,25.27049281571643,1.4562301106409308,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_004,20.79236906987387,24.209741791592016,3.417372721718145,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.334064640198186,24.87686692788084,3.5428022876826546,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_006,22.761713698215374,23.834058028476562,1.0723443302611884,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.53139531169858,25.583081836740234,1.051686525041653,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.4871023835259,25.322965903981427,2.8358635204555256,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_009,21.926551039910084,23.976905575387978,2.0503545354778936,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.68674440637467,26.021254335392435,1.3345099290177629,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.463850821054184,26.47872881732716,2.0148779962729755,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.219067420434442,24.285899362464242,3.0668319420298005,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.08745628524994,24.071153676743155,-0.01630260850678411,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.36123410365244,24.062777002197198,-0.2984571014552415,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_003,24.099598396920925,24.223674358704727,0.12407596178380231,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_004,21.968820950410468,24.21157497615343,2.2427540257429612,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.921422444302962,24.457983764175765,2.5365613198728028,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_006,23.504536282289976,24.463556398097694,0.9590201158077178,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.213368536155674,23.519749924636805,-0.6936186115188683,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.86050481337467,25.05545493463563,2.194950121260959,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_009,22.603530128226275,24.016698712765255,1.4131685845389796,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.236312402641328,24.360802969097968,0.12449056645663958,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.6162227075088,26.26485910630091,1.6486363987921102,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_000,19.83066748471557,23.546696769379963,3.716029284664394,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_001,22.87540682559729,23.939675236656043,1.0642684110587517,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_002,23.336730238073358,25.509469235899545,2.172738997826187,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_003,22.60809382095237,24.925662874378048,2.3175690534256788,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_004,19.600035209654052,22.75099293761525,3.150957727961199,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_005,20.31130614144487,23.628139146456416,3.3168330050115458,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_006,21.420425809690002,22.585430611704886,1.1650048020148844,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_007,23.042141099294522,25.001007715481837,1.958866616187315,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_008,21.656362612603466,24.487274195998605,2.830911583395139,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_009,20.864550152127215,23.03292650813558,2.168376356008366,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_010,23.533528985591737,25.548381765380302,2.0148527797885656,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_011,23.04859358785835,25.786181696141988,2.7375881082836386,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.434213356744674,24.24394265136549,2.8097292946208157,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.79829061322,25.0216891451188,0.22339853189879832,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.858491789407754,25.987044342960708,1.1285525535529537,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_003,24.541941564620412,26.031179262216174,1.4892376975957617,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_004,21.377412696032394,24.768922375301194,3.3915096792688004,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_005,22.085543184906506,25.266775272239265,3.1812320873327593,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_006,23.263252861566173,24.496386260674072,1.2331333991078992,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.99696544474893,25.788981544153966,0.7920160994050356,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_008,23.322054571811293,25.931438251977884,2.609383680166591,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_009,22.588520712506327,24.769621371520543,2.1811006590142163,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_010,25.311321245806546,25.952130470724683,0.6408092249181365,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.691659866184636,27.181094734030644,2.4894348678460076,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.00004195876497,25.165205911222834,4.165163952457863,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.343797101815426,25.0173650634018,0.6735679615863752,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.527183970938005,25.879839711061212,1.3526557401232076,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_003,23.62585341758149,25.85926124901489,2.2334078314334,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_004,20.546310879201535,23.987138596778035,3.4408277175765,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.32021374400862,25.135475941139774,3.8152621971311547,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_006,22.63651328252636,23.76621593433997,1.1297026518136128,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.643969805358342,25.711726458145982,1.06775665278764,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.673695890479774,25.973680770776618,3.2999848802968437,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_009,21.90154326519101,24.20799089843834,2.3064476332473305,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.60871035282578,25.903796786266533,1.2950864334407513,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.30800598553507,26.22297032771513,1.9149643421800633,1,COCO,2017 validation,phase_mask_quantization,3.0,robust_mask_mixed_train
COCO:coco_proxy_000,18.849121859332673,22.272427741613093,3.4233058822804203,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_001,21.953375985101133,23.05308150390157,1.0997055188004374,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_002,22.31253916014504,23.87302951079521,1.56049035065017,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_003,21.139113504964193,23.165646850713596,2.026533345749403,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_004,18.34237541429492,21.27724949339804,2.9348740791031176,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_005,19.19599868895156,22.137743944533167,2.9417452555816084,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_006,20.33604122824727,22.280826008511134,1.9447847802638627,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_007,21.819749592126442,23.07872874297248,1.258979150846038,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_008,20.380618739770252,23.491016189342766,3.1103974495725133,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_009,19.705231232309362,22.271124363533715,2.565893131224353,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_010,21.966632002857015,24.407600977646414,2.4409689747893992,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_011,22.105456195319743,25.076791382159872,2.971335186840129,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_000,20.965843076342424,25.925263524069226,4.959420447726803,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.45530324395088,25.784499728200977,1.3291964842500974,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.50226289395903,25.98364001119601,1.4813771172369776,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_003,23.8142627050755,25.123115693651464,1.308852988575964,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_004,20.79236906987387,23.87732016610108,3.0849510962272078,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.334064640198186,25.20683129705331,3.8727666568551236,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_006,22.761713698215374,23.928453764723926,1.1667400665085523,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.53139531169858,25.529603256960854,0.9982079452622727,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.4871023835259,25.853436583434952,3.3663341999090513,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_009,21.926551039910084,24.014822627339424,2.0882715874293396,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.68674440637467,26.323656397599663,1.6369119912249914,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.463850821054184,27.0769013433908,2.613050522336618,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.219067420434442,24.69370811382747,3.4746406933930274,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.08745628524994,23.89662906579126,-0.1908272194586793,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.36123410365244,24.63423204556666,0.27299794191421967,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_003,24.099598396920925,24.095779482371285,-0.00381891454964034,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_004,21.968820950410468,23.95295515308307,1.9841342026726032,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.921422444302962,24.668967911539657,2.7475454672366943,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_006,23.504536282289976,24.85249595709087,1.3479596748008937,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.213368536155674,23.593037606898598,-0.6203309292570758,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.86050481337467,24.863396004424697,2.0028911910500256,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_009,22.603530128226275,23.821976210462104,1.218446082235829,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.236312402641328,24.96323208090596,0.7269196782646326,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.6162227075088,26.618339345848558,2.002116638339757,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_000,19.83066748471557,23.60775420414347,3.777086719427899,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_001,22.87540682559729,24.377417672883862,1.50201084728657,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_002,23.336730238073358,25.707036567091627,2.3703063290182698,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_003,22.60809382095237,25.007653059731403,2.399559238779034,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_004,19.600035209654052,22.551126526013405,2.951091316359353,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_005,20.31130614144487,23.903561869202864,3.592255727757994,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_006,21.420425809690002,22.706960972182692,1.2865351624926902,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_007,23.042141099294522,25.018866806376636,1.9767257070821138,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_008,21.656362612603466,25.063414228361353,3.4070516157578865,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_009,20.864550152127215,23.092618434625546,2.228068282498331,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_010,23.533528985591737,25.67959244460392,2.1460634590121828,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_011,23.04859358785835,26.241525492662014,3.1929319048036646,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.434213356744674,24.56585760905284,3.131644252308167,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.79829061322,25.493016069495035,0.6947254562750338,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.858491789407754,26.06993041571691,1.2114386263091568,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_003,24.541941564620412,25.99583857802302,1.4538970134026066,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_004,21.377412696032394,24.43515805383872,3.0577453578063256,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_005,22.085543184906506,25.725779005747803,3.6402358208412977,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_006,23.263252861566173,24.820003867346642,1.5567510057804697,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.99696544474893,25.59636009262009,0.5993946478711578,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_008,23.322054571811293,26.37663346415038,3.0545788923390873,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_009,22.588520712506327,24.58472163294115,1.9962009204348234,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_010,25.311321245806546,26.315355938478277,1.0040346926717305,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.691659866184636,27.76304165960147,3.0713817934168333,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_000,21.00004195876497,25.492577922548527,4.492535963783556,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_001,24.343797101815426,25.34057112557022,0.9967740237547957,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_002,24.527183970938005,26.273179152830643,1.7459951818926385,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_003,23.62585341758149,26.00322123731313,2.377367819731642,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_004,20.546310879201535,23.693341592762728,3.1470307135611932,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_005,21.32021374400862,25.635726373730318,4.315512629721699,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_006,22.63651328252636,23.77772088021814,1.141207597691782,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_007,24.643969805358342,25.633878588514936,0.9899087831565936,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_008,22.673695890479774,26.678315115356227,4.004619224876453,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_009,21.90154326519101,24.21190094436269,2.3103576791716804,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_010,24.60871035282578,26.403922578188407,1.7952122253626257,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_011,24.30800598553507,26.59193454270096,2.2839285571658934,1,COCO,2017 validation,phase_mask_quantization,4.0,robust_mask_mixed_train
COCO:coco_proxy_000,18.849121859332673,21.837617635377985,2.988495776045312,1,COCO,2017 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
COCO:coco_proxy_001,21.953375985101133,22.728124889794977,0.774748904693844,1,COCO,2017 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
COCO:coco_proxy_002,22.31253916014504,24.036289543953448,1.723750383808408,1,COCO,2017 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
COCO:coco_proxy_003,21.139113504964193,23.22605889464895,2.0869453896847574,1,COCO,2017 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
COCO:coco_proxy_004,18.34237541429492,21.096965878368508,2.754590464073587,1,COCO,2017 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
COCO:coco_proxy_005,19.19599868895156,22.220187081518773,3.024188392567215,1,COCO,2017 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
COCO:coco_proxy_006,20.33604122824727,22.28216728824961,1.9461260600023387,1,COCO,2017 validation,phase_mask_lateral_shift,1.0,robust_mask_mixed_train
