dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed,repeat_count,sample_count,mean_psnr_gain_over_fixed_lowres,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,clean_mean_psnr_gain_over_fixed_lowres,degradation_vs_clean_db
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.01,1,4,288,-15.467562582459367,9.415490901528738,24.883053483988103,27.04264427004224,-0.1483274822343396,15.319235100225027
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.01,2,4,288,-14.097785521853847,11.009089742198663,25.10687526405251,26.96524936863457,-0.19684433255794667,13.900941189295901
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.02,0,4,288,-16.255582480967984,8.907008478331301,25.162590959299283,27.00065377726152,-0.3094482873361583,15.946134193631826
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.02,1,4,288,-14.104817040738311,10.773756452514547,24.87857349325286,27.05464144030664,-0.1483274822343396,13.956489558503971
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.02,2,4,288,-15.515805110903557,9.588763422488013,25.10456853339157,26.971841072941316,-0.19684433255794667,15.31896077834561
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.0,0,4,288,-15.834165147567376,9.334499603173656,25.16866475074103,26.980283997320132,-0.3094482873361583,15.524716860231218
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.0,1,4,288,-16.136726471694416,8.754078969399721,24.89080544109414,27.03340698845976,-0.1483274822343396,15.988398989460077
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.0,2,4,288,-16.303411901862624,8.808665083875193,25.11207698573782,26.961102505543174,-0.19684433255794667,16.106567569304676
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.005,0,4,288,-16.526897454980272,8.641567610052777,25.16846506503305,26.98510807508084,-0.3094482873361583,16.217449167644112
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.005,1,4,288,-15.647345322261524,9.239092143026298,24.88643746528782,27.0400859033449,-0.1483274822343396,15.499017840027184
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.005,2,4,288,-15.899286935355548,9.210661361966492,25.109948297322042,26.962853326820326,-0.19684433255794667,15.702442602797602
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.01,0,4,288,-16.63124525642096,8.531888964969042,25.163134221390003,26.988302005397998,-0.3094482873361583,16.3217969690848
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.01,1,4,288,-15.921888474434635,8.96116500955347,24.883053483988103,27.04264427004224,-0.1483274822343396,15.773560992200295
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.01,2,4,288,-15.906819522367345,9.200055741685167,25.10687526405251,26.96524936863457,-0.19684433255794667,15.709975189809398
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.02,0,4,288,-16.130756808909876,9.031834150389408,25.162590959299283,27.00065377726152,-0.3094482873361583,15.821308521573718
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.02,1,4,288,-15.544974139435302,9.333599353817554,24.87857349325286,27.05464144030664,-0.1483274822343396,15.396646657200963
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.02,2,4,288,-16.22971505113038,8.874853482261193,25.10456853339157,26.971841072941316,-0.19684433255794667,16.032870718572433
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.0,0,4,288,-12.427259168319486,12.741405582421544,25.16866475074103,26.980283997320132,-0.3094482873361583,12.117810880983328
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.0,1,4,288,-13.484994819911078,11.40581062118306,24.89080544109414,27.03340698845976,-0.1483274822343396,13.336667337676738
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.0,2,4,288,-10.953797204251012,14.158279781486804,25.11207698573782,26.961102505543174,-0.19684433255794667,10.756952871693066
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.005,0,4,288,-12.494003247396257,12.67446181763679,25.16846506503305,26.98510807508084,-0.3094482873361583,12.1845549600601
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.005,1,4,288,-14.291386983635128,10.595050481652692,24.88643746528782,27.0400859033449,-0.1483274822343396,14.143059501400788
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.005,2,4,288,-11.678786202104565,13.431162095217477,25.109948297322042,26.962853326820326,-0.19684433255794667,11.481941869546619
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.01,0,4,288,-12.00492092817668,13.15821329321332,25.163134221390003,26.988302005397998,-0.3094482873361583,11.695472640840523
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.01,1,4,288,-13.806495885198334,11.07655759878977,24.883053483988103,27.04264427004224,-0.1483274822343396,13.658168402963994
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.01,2,4,288,-11.359814088772646,13.747061175279862,25.10687526405251,26.96524936863457,-0.19684433255794667,11.1629697562147
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.02,0,4,288,-12.337625976357106,12.824964982942179,25.162590959299283,27.00065377726152,-0.3094482873361583,12.028177689020948
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.02,1,4,288,-13.748037634739768,11.13053585851309,24.87857349325286,27.05464144030664,-0.1483274822343396,13.599710152505429
Kodak-PCD0992,unrestricted public release,0.1,clean,0.0,0.0,0.02,2,4,288,-10.603394981134667,14.501173552256903,25.10456853339157,26.971841072941316,-0.19684433255794667,10.40655064857672
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.0,0,4,288,-13.978323467058095,11.190341283682935,25.16866475074103,26.980283997320132,-0.3094482873361583,13.668875179721937
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.0,1,4,288,-13.33430437273842,11.55650106835572,24.89080544109414,27.03340698845976,-0.1483274822343396,13.18597689050408
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.0,2,4,288,-12.926444583234748,12.18563240250307,25.11207698573782,26.961102505543174,-0.19684433255794667,12.729600250676802
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.005,0,4,288,-13.64473444721176,11.523730617821288,25.16846506503305,26.98510807508084,-0.3094482873361583,13.335286159875603
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.005,1,4,288,-14.307240836568717,10.579196628719105,24.88643746528782,27.0400859033449,-0.1483274822343396,14.158913354334377
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.005,2,4,288,-13.478436615679072,11.63151168164297,25.109948297322042,26.962853326820326,-0.19684433255794667,13.281592283121126
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.01,0,4,288,-13.289815969008727,11.873318252381274,25.163134221390003,26.988302005397998,-0.3094482873361583,12.980367681672568
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.01,1,4,288,-14.316363653713251,10.566689830274852,24.883053483988103,27.04264427004224,-0.1483274822343396,14.168036171478912
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.01,2,4,288,-13.058868854106016,12.048006409946492,25.10687526405251,26.96524936863457,-0.19684433255794667,12.86202452154807
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.02,0,4,288,-14.977231499680439,10.185359459618844,25.162590959299283,27.00065377726152,-0.3094482873361583,14.66778321234428
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.02,1,4,288,-14.40503205556633,10.473541437686528,24.87857349325286,27.05464144030664,-0.1483274822343396,14.25670457333199
Kodak-PCD0992,unrestricted public release,0.1,mild,0.25,0.5,0.02,2,4,288,-13.325863992812014,11.778704540579556,25.10456853339157,26.971841072941316,-0.19684433255794667,13.129019660254068
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.0,0,4,288,-15.25442318993532,9.91424156080571,25.16866475074103,26.980283997320132,-0.3094482873361583,14.944974902599162
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.0,1,4,288,-14.340465932927597,10.550339508166541,24.89080544109414,27.03340698845976,-0.1483274822343396,14.192138450693257
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.0,2,4,288,-14.965173729774401,10.146903255963418,25.11207698573782,26.961102505543174,-0.19684433255794667,14.768329397216455
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.005,0,4,288,-15.762229971695344,9.406235093337703,25.16846506503305,26.98510807508084,-0.3094482873361583,15.452781684359186
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.005,1,4,288,-15.493963575081823,9.392473890205999,24.88643746528782,27.0400859033449,-0.1483274822343396,15.345636092847483
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.005,2,4,288,-15.471365589888807,9.638582707433233,25.109948297322042,26.962853326820326,-0.19684433255794667,15.27452125733086
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.01,0,4,288,-15.710706848217642,9.452427373172362,25.163134221390003,26.988302005397998,-0.3094482873361583,15.401258560881484
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.01,1,4,288,-14.52123929567987,10.361814188308236,24.883053483988103,27.04264427004224,-0.1483274822343396,14.37291181344553
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.01,2,4,288,-15.654268712469904,9.452606551582607,25.10687526405251,26.96524936863457,-0.19684433255794667,15.457424379911958
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.02,0,4,288,-15.73621780448326,9.426373154816023,25.162590959299283,27.00065377726152,-0.3094482873361583,15.426769517147102
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.02,1,4,288,-14.413687272368069,10.46488622088479,24.87857349325286,27.05464144030664,-0.1483274822343396,14.26535979013373
Kodak-PCD0992,unrestricted public release,0.1,moderate,0.5,1.0,0.02,2,4,288,-15.00175097849054,10.102817554901034,25.10456853339157,26.971841072941316,-0.19684433255794667,14.804906645932594
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.0,0,4,288,-16.65952976468605,8.509134986054981,25.16866475074103,26.980283997320132,-0.3094482873361583,16.35008147734989
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.0,1,4,288,-15.886266785835987,9.004538655258152,24.89080544109414,27.03340698845976,-0.1483274822343396,15.737939303601648
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.0,2,4,288,-16.385235206050595,8.726841779687225,25.11207698573782,26.961102505543174,-0.19684433255794667,16.188390873492647
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.005,0,4,288,-16.94716767653815,8.221297388494898,25.16846506503305,26.98510807508084,-0.3094482873361583,16.63771938920199
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.005,1,4,288,-15.695206216135325,9.191231249152496,24.88643746528782,27.0400859033449,-0.1483274822343396,15.546878733900986
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.005,2,4,288,-15.33030755274519,9.779640744576852,25.109948297322042,26.962853326820326,-0.19684433255794667,15.133463220187243
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.01,0,4,288,-16.337034245135776,8.826099976254227,25.163134221390003,26.988302005397998,-0.3094482873361583,16.027585957799616
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.01,1,4,288,-15.17905652518235,9.703996958805755,24.883053483988103,27.04264427004224,-0.1483274822343396,15.03072904294801
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.01,2,4,288,-16.139615359573458,8.967259904479052,25.10687526405251,26.96524936863457,-0.19684433255794667,15.942771027015512
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.02,0,4,288,-16.314987793684367,8.847603165614919,25.162590959299283,27.00065377726152,-0.3094482873361583,16.005539506348207
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.02,1,4,288,-15.446304944215562,9.432268549037296,24.87857349325286,27.05464144030664,-0.1483274822343396,15.297977461981223
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.02,2,4,288,-16.48673208082526,8.617836452566312,25.10456853339157,26.971841072941316,-0.19684433255794667,16.28988774826731
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.0,0,4,288,-14.797049008901686,10.371615741839346,25.16866475074103,26.980283997320132,-0.3094482873361583,14.487600721565528
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.0,1,4,288,-15.632355090765454,9.258450350328685,24.89080544109414,27.03340698845976,-0.1483274822343396,15.484027608531115
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.0,2,4,288,-14.52852947200377,10.583547513734048,25.11207698573782,26.961102505543174,-0.19684433255794667,14.331685139445824
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.005,0,4,288,-15.6851562716516,9.483308793381447,25.16846506503305,26.98510807508084,-0.3094482873361583,15.375707984315442
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.005,1,4,288,-16.060317213439003,8.826120251848817,24.88643746528782,27.0400859033449,-0.1483274822343396,15.911989731204663
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.005,2,4,288,-14.74151879857869,10.36842949874335,25.109948297322042,26.962853326820326,-0.19684433255794667,14.544674466020744
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.01,0,4,288,-14.751207307999843,10.411926913390158,25.163134221390003,26.988302005397998,-0.3094482873361583,14.441759020663685
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.01,1,4,288,-15.113618605397663,9.769434878590442,24.883053483988103,27.04264427004224,-0.1483274822343396,14.965291123163324
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.01,2,4,288,-14.928062865026707,10.178812399025805,25.10687526405251,26.96524936863457,-0.19684433255794667,14.73121853246876
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.02,0,4,288,-15.242739942250886,9.919851017048396,25.162590959299283,27.00065377726152,-0.3094482873361583,14.933291654914727
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.02,1,4,288,-15.81774268757528,9.060830805677579,24.87857349325286,27.05464144030664,-0.1483274822343396,15.66941520534094
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.02,2,4,288,-14.114184012196453,10.990384521195118,25.10456853339157,26.971841072941316,-0.19684433255794667,13.917339679638507
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.0,0,4,288,-14.645844763590222,10.522819987150807,25.16866475074103,26.980283997320132,-0.3094482873361583,14.336396476254064
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.0,1,4,288,-15.782042746025922,9.108762695068215,24.89080544109414,27.03340698845976,-0.1483274822343396,15.633715263791583
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.0,2,4,288,-15.260737586762124,9.851339398975695,25.11207698573782,26.961102505543174,-0.19684433255794667,15.063893254204178
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.005,0,4,288,-14.876319486430358,10.292145578602693,25.16846506503305,26.98510807508084,-0.3094482873361583,14.5668711990942
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.005,1,4,288,-15.822235393868977,9.064202071418844,24.88643746528782,27.0400859033449,-0.1483274822343396,15.673907911634638
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.005,2,4,288,-15.199679348530452,9.91026894879159,25.109948297322042,26.962853326820326,-0.19684433255794667,15.002835015972506
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.01,0,4,288,-15.498263606051482,9.664870615338518,25.163134221390003,26.988302005397998,-0.3094482873361583,15.188815318715324
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.01,1,4,288,-15.52525752698323,9.357795957004875,24.883053483988103,27.04264427004224,-0.1483274822343396,15.37693004474889
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.01,2,4,288,-15.04551265400404,10.06136261004847,25.10687526405251,26.96524936863457,-0.19684433255794667,14.848668321446095
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.02,0,4,288,-14.881155629338062,10.281435329961223,25.162590959299283,27.00065377726152,-0.3094482873361583,14.571707342001904
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.02,1,4,288,-15.582452471469825,9.296121021783032,24.87857349325286,27.05464144030664,-0.1483274822343396,15.434124989235485
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.02,2,4,288,-15.221755317572006,9.882813215819564,25.10456853339157,26.971841072941316,-0.19684433255794667,15.02491098501406
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.0,0,4,288,-16.261322162902882,8.90734258783815,25.16866475074103,26.980283997320132,-0.3094482873361583,15.951873875566724
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.0,1,4,288,-15.882499363923639,9.008306077170499,24.89080544109414,27.03340698845976,-0.1483274822343396,15.7341718816893
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.0,2,4,288,-15.647301103688713,9.464775882049103,25.11207698573782,26.961102505543174,-0.19684433255794667,15.450456771130767
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.005,0,4,288,-16.223446542667293,8.945018522365753,25.16846506503305,26.98510807508084,-0.3094482873361583,15.913998255331135
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.005,1,4,288,-15.860254474358998,9.026182990928824,24.88643746528782,27.0400859033449,-0.1483274822343396,15.711926992124658
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.005,2,4,288,-15.259812745920154,9.850135551401886,25.109948297322042,26.962853326820326,-0.19684433255794667,15.062968413362208
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.01,0,4,288,-16.20023834376861,8.962895877621394,25.163134221390003,26.988302005397998,-0.3094482873361583,15.890790056432452
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.01,1,4,288,-15.41528706080151,9.467766423186594,24.883053483988103,27.04264427004224,-0.1483274822343396,15.266959578567171
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.01,2,4,288,-16.115578333269532,8.99129693078298,25.10687526405251,26.96524936863457,-0.19684433255794667,15.918734000711586
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.02,0,4,288,-16.495135797165062,8.667455162134221,25.162590959299283,27.00065377726152,-0.3094482873361583,16.185687509828902
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.02,1,4,288,-15.796239644957321,9.082333848295537,24.87857349325286,27.05464144030664,-0.1483274822343396,15.647912162722982
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.02,2,4,288,-15.600264648251773,9.504303885139798,25.10456853339157,26.971841072941316,-0.19684433255794667,15.403420315693827
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.0,0,4,288,-16.52920681706078,8.639457933680252,25.16866475074103,26.980283997320132,-0.3094482873361583,16.21975852972462
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.0,1,4,288,-16.035675009281338,8.855130431812803,24.89080544109414,27.03340698845976,-0.1483274822343396,15.887347527046998
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.0,2,4,288,-16.67447736172271,8.43759962401511,25.11207698573782,26.961102505543174,-0.19684433255794667,16.47763302916476
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.005,0,4,288,-16.953944120775304,8.214520944257746,25.16846506503305,26.98510807508084,-0.3094482873361583,16.644495833439144
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.005,1,4,288,-16.23608307957131,8.650354385716513,24.88643746528782,27.0400859033449,-0.1483274822343396,16.08775559733697
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.005,2,4,288,-16.478009339112685,8.631938958209357,25.109948297322042,26.962853326820326,-0.19684433255794667,16.281165006554737
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.01,0,4,288,-16.74004038633438,8.423093835055624,25.163134221390003,26.988302005397998,-0.3094482873361583,16.43059209899822
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.01,1,4,288,-15.955678249682933,8.927375234305174,24.883053483988103,27.04264427004224,-0.1483274822343396,15.807350767448593
