dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,pass_state
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.01,15.692161211903738,0.41699744724182625,15.275163764661912,16.109158659145564,-15.910367912613218,0.48753808780493846,fail
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.02,15.745673329415238,0.45285958001451093,15.292813749400727,16.198532909429748,-15.96388003012472,0.5323075991402514,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.0,16.19491302864546,0.33487183194921666,15.860041196696242,16.529784860594674,-16.413119729354943,0.3789180196568387,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.005,16.337805479110283,0.31985860873279964,16.017946870377482,16.657664087843084,-16.556012179819763,0.4132989728663118,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.01,16.253828810985354,0.44069787698607654,15.813130933999277,16.69452668797143,-16.472035511694838,0.5061522706240004,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.02,16.16072199615868,0.4268308726164174,15.733891123542264,16.5875528687751,-16.37892869686817,0.49308101257912135,fail
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5992926149610134,0.08121358324416277,pass
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.005,0.004900070412711936,0.01310449218370664,-0.008204421770994706,0.018004562596418576,2.594392544548301,0.09403622218882227,pass
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.01,0.023909461220714395,0.028109524492401537,-0.004200063271687142,0.05201898571311593,2.5753831537402987,0.10912037819928451,pass
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.02,0.08006845508314993,0.07687376565806923,0.0031946894250806934,0.15694222074121916,2.5192241598778633,0.15696290698787435,pass
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.0,10.029588806831095,0.4670224604254084,9.562566346405687,10.496611267256503,-7.430296191870082,0.5466350333606877,fail
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.005,10.594230350041178,1.2065257756164876,9.38770457442469,11.800756125657665,-7.994937735080165,1.2831156454215926,fail
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.01,10.03821207955376,1.0890542474067026,8.949157832147058,11.127266326960463,-7.438919464592748,1.1090211670601082,fail
UCID,1338 public citation subset,0.0,mild,0.25,0.5,0.02,10.389724839482883,0.2826807012566986,10.107044138226184,10.67240554073958,-7.79043222452187,0.35051489339118014,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.0,12.58099326148176,0.831240578531693,11.749752682950067,13.412233840013453,-9.981700646520745,0.8915717033165407,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.005,13.215360663675769,1.4863897310781307,11.728970932597639,14.7017503947539,-10.616068048714757,1.5672922265618863,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.01,12.287982338205792,0.8987060207906803,11.389276317415112,13.186688358996472,-9.688689723244778,0.9330179368244391,fail
UCID,1338 public citation subset,0.0,moderate,0.5,1.0,0.02,12.715935099865314,0.7566269868417579,11.959308113023557,13.472562086707072,-10.116642484904302,0.7590978062749845,fail
