dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed_count,repeat_count_per_seed,sample_count_per_seed,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,gain_ci_low,gain_ci_high,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,failure_threshold_gain_db,pass_state
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.005,3,4,288,-10.717232836275807,0.9646404084771437,-11.68187324475295,-9.752592427798664,13.316525451236823,0.9302994734446949,12.386225977792128,14.246824924681517,10.143934126139472,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.01,3,4,288,-10.562959027976438,0.7610457872988198,-11.324004815275257,-9.801913240677619,13.16225164293745,0.7969037991578694,12.365347843779581,13.95915544209532,10.294875666657243,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.05,moderate,0.5,1.0,0.02,3,4,288,-10.994197791227712,1.3853668685396001,-12.379564659767313,-9.608830922688112,13.593490406188726,1.3045623284067267,12.288928077782,14.898052734595453,9.856661369177177,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.0,3,4,288,-11.792123948136085,0.19604813149215275,-11.988172079628239,-11.596075816643932,14.391416563097097,0.17776904603515395,14.213647517061943,14.569185609132251,9.073157940517303,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.005,3,4,288,-11.730066751152883,0.6523306967400869,-12.38239744789297,-11.077736054412796,14.329359366113897,0.5829238824892642,13.746435483624632,14.912283248603162,9.131100211262398,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.01,3,4,288,-11.921972555290601,0.3752708233567797,-12.297243378647382,-11.54670173193382,14.521265170251615,0.3011070523520904,14.220158117899524,14.822372222603706,8.93586213934308,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.05,severe,1.0,2.0,0.02,3,4,288,-11.494173657229425,0.5045305427750254,-11.99870420000445,-10.989643114454399,14.093466272190438,0.45167410013591863,13.64179217205452,14.545140372326356,9.356685503175466,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.0,3,4,288,-7.770245915338809,1.3298634236850717,-9.10010933902388,-6.440382491653738,10.369538530299822,1.3808550798119643,8.988683450487859,11.750393610111786,13.095035973314575,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.005,3,4,288,-8.406991886422004,1.6162886235481684,-10.023280509970173,-6.790703262873835,11.006284501383016,1.6882524723906036,9.318032028992413,12.69453697377362,12.454175075993279,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.01,3,4,288,-7.900021135316425,1.4840907066664057,-9.38411184198283,-6.41593042865002,10.49931375027744,1.55346337250453,8.94585037777291,12.052777122781968,12.957813559317254,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.1,clean,0.0,0.0,0.02,3,4,288,-7.741708392492389,1.5829173933937388,-9.324625785886127,-6.15879099909865,10.341001007453402,1.638004344752451,8.70299666270095,11.979005352205853,13.109150767912503,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.0,3,4,288,-8.94720217330998,0.7056425024766628,-9.652844675786643,-8.241559670833318,11.546494788270993,0.6865629609638122,10.85993182730718,12.233057749234804,11.918079715343408,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.005,3,4,288,-9.383367676424959,0.5284819433700458,-9.911849619795005,-8.854885733054912,11.98266029138597,0.5932576250128491,11.38940266637312,12.57591791639882,11.477799285990322,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.01,3,4,288,-9.140051916204047,0.7940051582763723,-9.93405707448042,-8.346046757927676,11.739344531165061,0.8699299782021582,10.869414552962903,12.60927450936722,11.717782778429632,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.1,mild,0.25,0.5,0.02,3,4,288,-9.83215496352581,1.0419987473794845,-10.874153710905293,-8.790156216146325,12.431447578486823,1.0428976095828362,11.388549968903988,13.474345188069659,11.018704196879083,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.0,3,4,288,-10.510753598043856,0.6509409884072067,-11.161694586451063,-9.859812609636649,13.11004621300487,0.5697755113980781,12.540270701606792,13.679821724402947,10.354528290609531,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.005,3,4,288,-11.165364764376813,0.17891478576972586,-11.344279550146538,-10.986449978607087,13.764657379337827,0.17485010202933793,13.58980727730849,13.939507481367164,9.69580219803847,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.01,3,4,288,-11.004491159459404,0.8292955712632597,-11.833786730722663,-10.175195588196145,13.603783774420416,0.7533030541354158,12.850480720285,14.35708682855583,9.853343535174277,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.1,moderate,0.5,1.0,0.02,3,4,288,-10.672143034024339,0.8775214470050118,-11.549664481029351,-9.794621587019327,13.271435648985351,0.8036404761754368,12.467795172809915,14.075076125160788,10.178716126380552,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.0,3,4,288,-12.08525984077756,0.42832413226687127,-12.513583973044431,-11.656935708510689,14.684552455738574,0.347372708553371,14.337179747185203,15.031925164291945,8.780022047875827,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.005,3,4,288,-11.636243990568632,0.8628832530440417,-12.499127243612673,-10.773360737524591,14.235536605529646,0.8261665569938299,13.409370048535816,15.061703162523475,9.224922971846649,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.01,3,4,288,-11.608700269156339,0.7166385742559594,-12.325338843412299,-10.892061694900379,14.207992884117353,0.6361915595656276,13.571801324551725,14.84418444368298,9.249134425477338,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.1,severe,1.0,2.0,0.02,3,4,288,-11.885086509078098,0.7793241634614825,-12.664410672539582,-11.105762345616615,14.48437912403911,0.7056700204473514,13.778709103591758,15.190049144486462,8.965772651326795,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.0,3,4,288,-10.650341810465845,0.6620285606702063,-11.312370371136051,-9.988313249795638,13.249634425426857,0.7332876170799596,12.516346808346897,13.982922042506816,10.21494007818754,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.005,3,4,288,-11.136890178640215,0.7287467814026753,-11.86563696004289,-10.40814339723754,13.736182793601229,0.7662876598998485,12.96989513370138,14.502470453501077,9.724276783775066,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.01,3,4,288,-10.561339949205069,0.24863408254575686,-10.809974031750825,-10.312705866659313,13.16063256416608,0.3258527450323584,12.834779819133722,13.48648530919844,10.29649474542861,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.2,clean,0.0,0.0,0.02,3,4,288,-10.805518609905745,0.7937943744003463,-11.59931298430609,-10.0117242355054,13.404811224866757,0.8463842985687058,12.55842692629805,14.251195523435463,10.045340550499146,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.0,3,4,288,-10.866653323036081,0.8181208067423215,-11.684774129778402,-10.04853251629376,13.465945937997091,0.890318596459118,12.575627341537974,14.356264534456209,9.998628565617308,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.005,3,4,288,-10.896707753527332,0.5830141549246824,-11.479721908452015,-10.313693598602649,13.496000368488344,0.658770449495179,12.837229918993165,14.154770817983524,9.96445920888795,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.01,3,4,288,-11.141267332711957,0.2880510164518612,-11.429318349163818,-10.853216316260095,13.740559947672969,0.32695682321740954,13.413603124455559,14.067516770890379,9.716567361921726,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.2,mild,0.25,0.5,0.02,3,4,288,-10.87296055192259,0.45828057848364456,-11.331241130406235,-10.414679973438945,13.472253166883604,0.5381514316249316,12.934101735258672,14.010404598508536,9.9778986084823,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.0,3,4,288,-11.675352534099673,0.4448262311259532,-12.120178765225626,-11.23052630297372,14.274645149060687,0.4391451836257368,13.83549996543495,14.713790332686424,9.189929354553714,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.005,3,4,288,-11.483124836403192,0.5260355357349893,-12.009160372138181,-10.957089300668203,14.082417451364202,0.5508630775363069,13.531554373827895,14.63328052890051,9.378042126012092,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.01,3,4,288,-11.636303518085384,0.6487216430101819,-12.285025161095566,-10.987581875075202,14.235596133046394,0.575747816597551,13.659848316448844,14.811343949643945,9.221531176548298,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.2,moderate,0.5,1.0,0.02,3,4,288,-11.694075424775926,0.4720548172629803,-12.166130242038907,-11.222020607512945,14.29336803973694,0.42009734010568794,13.873270699631252,14.713465379842628,9.156783735628965,20.85085916040489,23.186917276648284,0.0,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.0,3,4,288,-12.191282558463397,0.33714830162170123,-12.528430860085098,-11.854134256841697,14.79057517342441,0.2721054746323141,14.518469698792096,15.062680648056723,8.673999330189988,20.86528188865339,23.168884635205547,0.0,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.005,3,4,288,-12.33135132694638,0.3367457645529566,-12.668097091499337,-11.994605562393424,14.930643941907393,0.2565021178393355,14.674141824068057,15.187146059746729,8.529815635468902,20.861166962415282,23.173057446002673,0.0,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.01,3,4,288,-12.271317440371662,0.5602773710433858,-12.831594811415048,-11.711040069328277,14.870610055332676,0.47906381073515913,14.391546244597517,15.349673866067835,8.586517254262015,20.85783469463368,23.179267572076935,0.0,fail
UCID,1338 public citation subset,0.2,severe,1.0,2.0,0.02,3,4,288,-12.112642183584114,0.5855384947607013,-12.698180678344816,-11.527103688823413,14.71193479854513,0.5082900694751341,14.203644729069996,15.220224868020264,8.738216976820775,20.85085916040489,23.186917276648284,0.0,fail
