path_rank,config_rank,path_mode,k_b_label,m_label,k_t_label,ac1_pattern,bc1_pattern,ac2_pattern,bc2_pattern,ac7_first_pattern,bc7_first_pattern,ac7_second_pattern,bc7_second_pattern,ac7_second_conjugated,bc7_second_conjugated,overall_rmse_meV,gamma_end_max_abs_delta_meV,k_b_window_rmse_meV,m_window_rmse_meV,k_t_window_rmse_meV,rowwise_sum_rmse_meV,valley_window_gap_meV
3,21,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,cyc,anti,False,False,12.871558624698224,16.94083169274888,16.47828044856121,11.380119837586994,17.188662197248117,22.294193510578708,0.7103817486869062
3,972,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,anti,anti,anti,True,True,12.873367489847512,26.93377117103317,17.70228589545956,8.47997518997311,17.175841971202022,22.297326556921313,0.5264439242575385
3,217,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,const,const,const,False,False,12.873911269746712,11.487414780211068,17.188660492816858,11.389938380847964,17.18866037476372,22.298268411334863,1.1805313704371656e-07
3,384,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,cyc,anti,True,True,12.874995397736923,20.848684437113086,16.803052371731383,10.382716431042404,16.984069084341055,22.300146176095815,0.18101671260967223
3,114,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,const,const,cyc,False,True,12.875464006918383,16.9408316927489,17.188660374766933,10.070798517234355,16.478274570581736,22.300957831007,0.7103858041851971
3,34,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,anti,anti,False,True,12.875848095879698,16.94083169274888,16.478279764664993,9.281161295946845,17.18866231530091,22.30162309260262,0.7103825506359165
3,94,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,cyc,anti,False,True,12.876562193565114,23.466582657469644,16.478279493111565,10.676797257730033,16.478281543829212,22.30285994607533,2.0507176472506217e-06
3,53,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,cyc,cyc,False,False,12.878919595539418,23.466582657469623,16.478281569321666,12.014868090812831,16.478280258258245,22.30694308606869,1.3110634213830963e-06
3,154,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,cyc,const,anti,False,True,12.880634330439745,23.46658265746968,16.709877186195186,9.817219390253465,17.188660492818126,22.309913094037565,0.47878330662294033
3,225,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,const,const,anti,False,False,12.8816176678029,16.940831692748887,16.47827453264045,10.807428404687057,17.188660374766776,22.31161628431153,0.7103858421263247
3,93,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,cyc,anti,False,False,12.882075829499144,23.466582657469623,16.478280179740686,10.894975781739586,16.47828147695856,22.312409843647508,1.297217874451917e-06
3,350,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,anti,const,False,True,12.88253053528959,10.603082013622933,17.188661978839406,9.404047708302336,17.07389056983391,22.313197417179055,0.11477140900549543
3,186,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,anti,const,cyc,False,True,12.885326041169453,23.46658265746968,17.188660374765302,8.811412932795978,16.239282164031728,22.318039375395834,0.949378210733574
3,226,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,const,const,anti,False,True,12.886236990244276,16.940831692748887,16.478274631233006,10.807354205419884,17.188660374766577,22.319617185476538,0.7103857435335712
3,3,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,const,True,False,12.887007567239042,5.331464290321982,17.09563688388971,11.384232080494645,17.297580717505472,22.320951863982614,0.2019438336157613
3,973,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,cyc,const,const,const,const,const,False,False,12.890738265899609,3.7354305300717527,16.538164037075617,10.476735366497667,17.188661910221878,22.327413623610447,0.6504978731462607
3,976,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,cyc,const,const,const,const,const,True,True,12.894844805926272,3.334668152234997,16.433741931272102,10.68062827072554,17.297580796416405,22.334526359579943,0.8638388651443023
3,22,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,cyc,anti,False,True,12.895425430950628,16.94083169274888,16.478279857027395,11.365174147578601,17.188662197247957,22.33553203162227,0.710382340220562
3,19,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,cyc,cyc,True,False,12.897660944568708,16.94083169274888,17.297581072050743,11.534043434816073,16.40556826745463,22.3394040547898,0.8920128045961135
3,24,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,cyc,anti,True,True,12.898598100004207,16.94083169274888,16.563582623803228,11.361146453375824,17.09563738389141,22.341027255618673,0.5320547600881831
3,349,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,anti,const,False,False,12.906061059502694,10.677886022250059,17.18866197883972,9.32670462377741,17.07389055475976,22.35395348064488,0.114771424079958
3,96,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,cyc,anti,True,True,12.907224303974095,23.466582657469644,16.563582247343508,10.711286082745007,16.405569839580163,22.35596827917097,0.15801240776334424
3,95,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,cyc,anti,True,False,12.911033631392574,23.466582657469644,16.563582901781714,10.918252762055735,16.405569774696882,22.362566227802443,0.15801312708483195
3,187,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,anti,const,cyc,True,False,12.915359312508073,23.46658265746968,17.297579324754135,8.797475660545874,16.40556402541447,22.370058527271826,0.8920152993396648
3,382,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,cyc,cyc,anti,False,True,12.91736974853014,20.848684437113086,16.709883521268825,10.416919467244307,17.073890305743976,22.373540704607418,0.36400678447515133
3,112,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,const,const,const,True,True,12.918261210310801,11.374471727364032,17.297579324753112,10.501988749043754,17.09563575580167,22.37508476170452,0.2019435689514424
3,925,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,anti,const,False,False,12.919052946127279,21.488453524429936,16.742847261002993,9.952474260320946,18.091637607747884,22.376456088364836,1.3487903467448916
3,113,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,const,const,cyc,False,False,12.92027279631018,16.9408316927489,17.188660374766794,9.988086368688766,16.47827453264044,22.37856893085924,0.7103858421263531
3,352,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,anti,const,True,True,12.922331945623128,10.603082013622933,17.29758098086977,9.642401718962144,16.98406936894733,22.38213548208964,0.3135116119224399
3,601,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,anti,const,False,False,12.923942063427564,21.488453524429936,17.18866277661669,9.952474004836432,17.946131759851557,22.384924287933096,0.7574689832348653
3,530,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,anti,anti,const,False,True,12.929212142778452,21.488453524429914,18.09163760774797,7.14637761244103,16.845183976756402,22.394052333128755,1.2464536309915673
3,85,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,cyc,const,False,False,12.92950542862065,16.94083169274888,17.188662096891044,10.960049849634114,16.478281745778624,22.394560319108578,0.7103803511124198
3,642,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,anti,anti,cyc,False,True,12.9311890489731,26.93377117103322,18.091637607748698,9.195573558755392,17.11310519552916,22.39747643509968,0.9785324122195362
3,220,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,const,const,const,True,True,12.931721231049691,11.374471727364018,17.297579415935097,11.47573252943741,17.09563561212494,22.398398201495212,0.2019438038101562
3,87,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,cyc,const,True,False,12.935874122211176,16.94083169274888,17.297581072050523,11.0032603071095,16.405570035527674,22.40559121998521,0.8920110365228489
3,974,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,cyc,const,const,const,const,const,False,True,12.937073259984992,3.4540416574529615,16.538164037075536,10.503024940404117,17.18866191022206,22.407668187534732,0.6504978731465236
3,111,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,const,const,const,True,False,12.938138772766262,11.42096166054997,17.29757932475292,10.489310996675707,17.09563575580185,22.409513709808007,0.20194356895106935
3,4,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,const,True,True,12.939612247134026,5.226639739041893,17.09563688388957,11.400992732463948,17.297580717505628,22.412065842276625,0.20194383361605972
3,185,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,anti,const,cyc,False,False,12.942934055160777,23.466582657469694,17.188660374765128,8.630199330719117,16.47827619920228,22.417819382551947,0.7103841755628473
3,49,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,cyc,const,False,False,12.945661736296998,16.940831692748866,16.478281838141747,11.947732749551573,17.18866219724746,22.42254386486673,0.710380359105713
3,641,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,anti,anti,cyc,False,False,12.950845351757934,26.933771171033207,18.09163760774862,8.889472776825581,17.442966919848526,22.43152215021197,0.6486706879000934
3,30,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,anti,cyc,False,True,12.95172505223173,16.94083169274888,17.188661978839068,9.812241171339258,16.478281123009037,22.433045836128024,0.7103808558300315
3,32,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,anti,cyc,True,True,12.953051683501995,16.940831692748894,17.297580980869167,9.980412297413684,16.40556892373644,22.435343628891037,0.8920120571327281
3,927,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,anti,const,True,False,12.953228780613575,21.48845352442992,16.731755974287555,10.291339046259942,18.07538731947371,22.43565037008616,1.3436313451861537
3,351,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,const,const,anti,const,True,False,12.954290248706982,10.677886022250064,17.297580980870105,9.56646976750607,16.984069354295258,22.43748888675456,0.3135116265748472
3,1,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,const,False,False,12.955325866416805,5.560008904168811,17.18866161017818,11.260549994059518,17.188661828587335,22.43928262924519,2.184091556500789e-07
3,263,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,cyc,const,anti,True,False,12.956098156770436,23.466582657469623,16.563579090128016,10.472186537745701,17.09563561212678,22.440620275375878,0.532056521998765
3,603,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,anti,const,True,False,12.957257803251704,21.48845352442992,17.175841142779866,10.291338790501934,17.930433498647147,22.44262884200025,0.7545923558672811
3,529,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,anti,anti,const,False,False,12.960687423724144,21.488453524429914,18.091637607747945,7.117798338774689,16.845184009938922,22.448569118909194,1.2464535978090225
3,812,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,cyc,cyc,True,True,12.961307942056953,26.93377117103317,16.73175536669559,11.80523901082797,17.17583951062154,22.44964388818865,0.44408414392594864
3,926,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,anti,const,False,True,12.969019124255784,21.48845352442993,16.742847279147906,10.077058952436417,18.091637607747863,22.463000047543442,1.3487903285999572
3,854,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,anti,anti,const,False,True,12.969684975066732,21.488453524429914,17.946131799957776,7.146377857293538,17.18866253680334,22.464153334978267,0.7574692631544373
3,52,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,cyc,const,True,True,12.971661602071576,16.920119412540373,16.563584060472625,11.978932621201682,17.095637383890754,22.46757695337827,0.532053323418129
3,102,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,anti,cyc,False,True,12.972125459974087,23.466582657469637,17.18866197883748,8.612091098871003,16.239287661867436,22.46838037883291,0.9493743169700437
3,218,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,const,const,const,False,True,12.973004276942588,11.374471727364003,17.188660492817075,11.415278890039222,17.18866037476357,22.469902534472904,1.1805350652593916e-07
3,810,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,cyc,cyc,False,True,12.9769284293668,26.9337711710332,16.74284665100097,11.603626982244988,17.188660956524124,22.47669936584829,0.4458143055231538
3,602,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,anti,const,False,True,12.979778779539634,21.48845352442993,17.1886628132011,10.077058717751722,17.946131778965615,22.481636317167002,0.7574689657645166
3,261,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,cyc,const,anti,False,False,12.98619396850015,23.466582657469623,16.47827637008169,10.415730769180096,17.188660374765213,22.492747750386766,0.7103840046835224
3,29,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,anti,cyc,False,False,12.987722452919355,16.94083169274888,17.18866197883886,9.689059982587434,16.478280619441154,22.49539516305941,0.7103813593977044
3,31,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,anti,cyc,True,False,12.989050957692376,16.940831692748894,17.297580980868965,9.870396520388118,16.405568379645967,22.49769620082438,0.8920126012229979
3,644,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,anti,anti,cyc,True,True,12.990297839040158,26.9337711710332,18.075387684458217,9.435855324906404,17.100574380286254,22.49985586266975,0.9748133041719633
3,110,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,const,const,const,False,True,12.990441718173306,11.374471727364032,17.188660374763955,10.322995674738593,17.188660492816723,22.50010506863851,1.1805276756149397e-07
3,807,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,cyc,const,True,False,12.994333273820777,21.48845352442992,16.73175597428776,11.275699300216655,18.075387319474046,22.50684544074041,1.3436313451862851
3,313,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,anti,anti,const,False,False,12.995429902184759,23.466582657469665,18.091637607747785,9.557634257059451,17.188662655451896,22.508744856783846,0.9029749522958888
3,2,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,const,const,const,False,True,12.99620213844226,5.331464290321982,17.188661610178066,11.278122870991666,17.188661828587506,22.510082409217286,2.184094398671732e-07
3,264,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,cyc,const,anti,True,True,12.99656235222655,23.466582657469658,16.803046285292417,10.681311943017265,17.09563561212658,22.510706317793264,0.29258932683416106
3,928,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,anti,const,True,True,12.997569651617553,21.48845352442992,16.7317559923608,10.415531165855484,18.07538731947514,22.512451011516912,1.3436313271143412
3,537,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,anti,anti,anti,False,False,13.002390526985144,26.9337711710332,17.188660871052676,6.652881714512359,16.845183467980437,22.520801012590535,0.34347740307223873
3,109,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,cyc,const,const,const,False,False,13.003541435013883,11.487414780211083,17.188660374763742,10.309478220344133,17.18866049281688,22.522794443771154,1.1805313704371656e-07
3,818,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,anti,const,False,True,13.003780577354165,21.48845352442992,16.742847279147696,8.467128624242564,18.09163760774793,22.523208650454766,1.3487903286002343
3,71,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,anti,anti,True,False,13.004162872512916,23.466582657469623,16.56358461371615,9.31579722813521,17.09563752756643,22.523870805093203,0.5320529138502827
3,674,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,anti,const,False,True,13.004353034205705,10.603082013622933,17.073890609513363,9.40404796090068,17.188662315302118,22.524200174806772,0.11477170578875473
3,604,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,anti,const,True,True,13.00732581945614,21.48845352442992,17.175841179224207,10.415530931809668,17.93043351768879,22.529349189900515,0.7545923384645832
3,929,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,anti,cyc,False,False,13.00742380301691,26.933771171033214,16.74284673800569,10.597991898323373,17.188660871051646,22.52951890240608,0.44581413304595685
3,930,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,anti,cyc,False,True,13.007433430811092,26.933771171033207,16.74284665100086,10.673202820121052,17.188660956522316,22.529535578234764,0.4458143055214556
3,853,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,anti,anti,const,False,False,13.009278572979396,21.488453524429914,17.946131819071837,7.117798603759269,17.188662589428183,22.532731458217455,0.7574692296436538
3,69,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,anti,anti,False,False,13.010784253869742,23.466582657469637,16.478282157344264,9.052918069184702,17.18866231529954,22.535339374019518,0.7103801579552744
3,643,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,anti,anti,cyc,True,False,13.012386818997724,26.93377117103317,18.07538768446089,9.135304614687886,17.42917727297772,22.538115098243622,0.6462104114831675
3,811,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,cyc,cyc,True,False,13.01276535361473,26.933771171033207,16.731755453356687,11.759963306956987,17.175839275754736,22.5387707394327,0.4440838223980492
3,538,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,anti,anti,anti,False,True,13.015766185192644,26.93377117103317,17.188660786091152,6.448922221303729,16.845183558595977,22.543968332190605,0.34347722749517473
3,86,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,cyc,const,False,True,13.016147523590329,16.920119412540373,17.188662096890717,10.928473670484847,16.478281704605866,22.54462882967027,0.7103803922848506
3,262,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,cyc,const,anti,False,True,13.022418830838987,23.466582657469665,16.709877287123273,10.623365542538147,17.18866037476497,22.555491052454823,0.4787830876416983
3,88,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,cyc,const,True,True,13.023052686560343,16.920119412540366,17.297581072050164,10.97441711267422,16.405569995578546,22.556588922768874,0.8920110764716185
3,932,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,anti,cyc,True,True,13.023325008317876,26.93377117103317,16.73175536669538,10.986610730085863,17.175839510619745,22.55706059788893,0.4440841439243641
3,809,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,cyc,cyc,False,False,13.023506857975624,26.933771171033193,16.742846738005785,11.553477056971559,17.188660871053315,22.557375570735495,0.4458141330475307
3,931,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,anti,cyc,True,False,13.024301986663847,26.933771171033207,16.73175545335648,10.917329855093607,17.17583927575311,22.55875277402205,0.44408382239662814
3,314,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,anti,anti,anti,const,False,True,13.027874170657633,23.466582657469665,18.0916376077478,9.559502492446974,17.18866260282706,22.56493997819327,0.9029750049207408
3,101,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,anti,cyc,False,False,13.02855023265642,23.466582657469637,17.188661978837228,8.39494324376412,16.478282249707092,22.566110951924237,0.7103797291301355
3,673,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,anti,const,False,False,13.029278218556646,10.677886022250059,17.07389062458752,9.326704897178365,17.188662315301816,22.567371860490624,0.11477169071429572
3,817,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,anti,const,False,False,13.029431219492258,21.48845352442992,16.74284726100278,8.352053934376704,18.09163760774794,22.567636865884708,1.3487903467451616
3,605,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,anti,cyc,False,False,13.031268736634411,26.933771171033214,17.188662433027233,10.597991789046096,17.717114832071307,22.570819538934696,0.5284523990440739
3,104,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,anti,cyc,True,True,13.031419516292678,23.466582657469637,17.29758098086775,8.758968323778879,16.173820609346258,22.571080696963563,1.1237603715214917
3,676,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,anti,const,True,True,13.032146170268337,10.603082013622933,17.17907663965568,9.642401969838724,17.095637527568904,22.572339298568927,0.08343911208677568
3,606,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,anti,cyc,False,True,13.035018990201415,26.933771171033207,17.188662348066014,10.673202748631322,17.717114930932645,22.577315168654014,0.5284525828666311
3,532,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,anti,anti,const,True,True,13.03749609927604,21.48845352442992,18.07538766210343,7.284431304309768,16.83369133034208,22.581605647427153,1.24169633176135
3,808,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,cyc,const,True,True,13.0382371724895,21.48845352442992,16.731755992361006,11.384993489534542,18.075387319475475,22.582889223884997,1.343631327114469
3,774,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,const,cyc,cyc,False,True,13.038634105705276,21.488453524429907,17.94613129010975,11.076321147526176,17.18866116201894,22.58357673238193,0.7574701280908123
3,915,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,cyc,cyc,const,True,False,13.040934768889745,21.488453524429936,16.731755989549573,10.928659500315879,18.07538733466005,22.587561597908532,1.3436313451104773
3,72,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,anti,anti,True,True,13.04932933784752,23.466582657469623,16.803052235356905,9.474181043099122,17.09563752756623,22.60210141785104,0.29258529220932417
3,50,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,cyc,const,False,True,13.050761797581536,16.920119412540373,16.478281866764696,12.00243627724722,17.18866219724778,22.604582510890154,0.7103803304830834
3,607,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,anti,cyc,True,False,13.051230659204451,26.933771171033207,17.175840800505924,10.917329755303134,17.702284026888808,22.60539460304276,0.5264432263828844
3,90,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,anti,cyc,cyc,False,True,13.051743374302868,23.466582657469637,17.188662096890425,10.381262173902849,16.239287578654206,22.606282651643024,0.949374518236219
3,966,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,anti,anti,cyc,False,True,13.052452024577219,26.93377117103322,17.946131480423723,9.195573693923599,16.882126205231636,22.607510069923,1.0640052751920877
3,70,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,const,const,cyc,anti,anti,False,True,13.053304317982358,23.466582657469623,16.709883363894477,9.2161087938344,17.188662315299354,22.608986285403656,0.4787789514048768
3,608,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,cyc,anti,cyc,True,True,13.054130201573336,26.93377117103317,17.17584071586999,10.9866106705744,17.702284508116417,22.61041675774437,0.5264437922464253
3,627,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,anti,anti,cyc,const,True,False,13.054431379969724,21.488453524429943,18.07538770683568,10.39433827032183,16.83369138487017,22.610938414029054,1.2416963219655095
3,861,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,anti,anti,anti,False,False,13.056207154844042,26.9337711710332,17.71711486996015,6.652882127867368,17.188662245838735,22.614014146334178,0.5284526241214138
3,776,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,const,cyc,cyc,True,True,13.059801051963978,21.48845352442992,17.930431490627825,11.298165497325886,17.17583971532994,22.620238958743084,0.7545917752978859
3,675,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,anti,const,True,False,13.061067633821363,10.67788602225006,17.179076655221444,9.566470040030062,17.095637527568613,22.62243274287202,0.08343912765283079
3,951,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,anti,cyc,const,True,False,13.063530075077447,21.488453524429943,17.930432039184264,10.394338507495364,17.175842240312132,22.626697816238206,0.7545897988721322
3,779,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,const,cyc,anti,True,False,13.063588371884872,21.488453524429936,17.702285827427374,10.189379521855953,18.075387319509275,22.626798789270588,0.3731014920819007
3,805,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,cyc,const,False,False,13.064391361215097,21.488453524429914,16.742847261003103,11.09477928129497,18.09163760774819,22.628189607588478,1.348790346745087
3,820,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,cyc,anti,const,True,True,13.064463437751204,21.488453524429914,16.73175597709901,8.635493919814166,18.075387304289173,22.628314447811047,1.3436313271901632
3,663,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,const,const,cyc,const,True,False,13.06729386411366,10.677886022250059,17.179076743285506,11.415054897456129,17.09563738389208,22.6332168900779,0.08343935939342728
3,849,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,anti,cyc,anti,False,False,13.070174198746388,26.933771171033214,17.71711486995839,9.37594471761318,17.188662245838476,22.638205776004586,0.5284526241199146
3,965,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,anti,anti,anti,cyc,False,False,13.070476599582836,26.933771171033207,17.94613149953774,8.889472946994651,17.18866127748745,22.638729549617565,0.7574702220502871
3,862,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,anti,cyc,anti,anti,anti,False,True,13.072800002442825,26.93377117103317,17.717114771687836,6.448922630020066,17.188662331309025,22.642753801417516,0.5284524403788105
3,531,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,const,const,const,cyc,cyc,anti,anti,const,True,False,13.072879256976302,21.48845352442993,18.075387662101985,7.2570623281824895,16.83369136339475,22.64289107429623,1.241696298707236
