model,valley,pairing,barrier_Z,eta_meV,bias_meV,conductance_generalized_btk,andreev_component,normal_reflection_component
compressed_v3,total,valley_even,0.0,0.05,-59.16666666666666,1.0017540319148124,0.0017540319148121855,0.0
compressed_v3,total,valley_even,0.0,0.05,-58.33333333333333,1.0016032868691576,0.0016032868691576014,0.0
compressed_v3,total,valley_even,0.0,0.05,-57.5,1.0014823841883758,0.0014823841883758592,0.0
compressed_v3,total,valley_even,0.0,0.05,-56.66666666666666,1.001215692776004,0.0012156927760038649,0.0
compressed_v3,total,valley_even,0.0,0.05,-55.83333333333333,1.0009719444642418,0.0009719444642417022,0.0
compressed_v3,total,valley_even,0.0,0.05,-55.0,1.0009825328381143,0.0009825328381143957,0.0
compressed_v3,total,valley_even,0.0,0.05,-54.16666666666666,1.000915017347865,0.0009150173478648082,0.0
compressed_v3,total,valley_even,0.0,0.05,-53.33333333333333,1.0008432923177395,0.0008432923177394972,0.0
compressed_v3,total,valley_even,0.0,0.05,-52.5,1.001152296808468,0.0011522968084679208,0.0
compressed_v3,total,valley_even,0.0,0.05,-51.66666666666666,1.001240886673126,0.0012408866731257568,0.0
compressed_v3,total,valley_even,0.0,0.05,-50.83333333333333,1.0013129181625862,0.001312918162585987,0.0
compressed_v3,total,valley_even,0.0,0.05,-50.0,1.0015342824302045,0.0015342824302044286,0.0
compressed_v3,total,valley_even,0.0,0.05,-49.16666666666666,1.0024297631303363,0.0024297631303364085,0.0
compressed_v3,total,valley_even,0.0,0.05,-48.33333333333333,1.001286269755694,0.0012862697556936642,0.0
compressed_v3,total,valley_even,0.0,0.05,-47.5,1.0010454117467191,0.001045411746719003,0.0
compressed_v3,total,valley_even,0.0,0.05,-46.66666666666666,1.001003278724767,0.0010032787247669863,0.0
compressed_v3,total,valley_even,0.0,0.05,-45.83333333333333,1.0009396387642262,0.0009396387642262044,0.0
compressed_v3,total,valley_even,0.0,0.05,-45.0,1.0011662721650336,0.0011662721650337248,0.0
compressed_v3,total,valley_even,0.0,0.05,-44.16666666666666,1.0027285800036,0.002728580003600453,0.0
compressed_v3,total,valley_even,0.0,0.05,-43.33333333333333,1.0044005420000501,0.004400542000049832,0.0
compressed_v3,total,valley_even,0.0,0.05,-42.5,1.0036634100253432,0.003663410025343042,0.0
compressed_v3,total,valley_even,0.0,0.05,-41.66666666666666,1.0023768473294612,0.0023768473294615124,0.0
compressed_v3,total,valley_even,0.0,0.05,-40.83333333333333,1.0021247965011009,0.0021247965011010196,0.0
compressed_v3,total,valley_even,0.0,0.05,-40.0,1.0021931976218588,0.0021931976218584623,0.0
compressed_v3,total,valley_even,0.0,0.05,-39.16666666666666,1.0015196076921722,0.0015196076921719572,0.0
compressed_v3,total,valley_even,0.0,0.05,-38.33333333333333,1.0020035905147884,0.0020035905147881418,0.0
compressed_v3,total,valley_even,0.0,0.05,-37.5,1.004411624135413,0.004411624135412968,0.0
compressed_v3,total,valley_even,0.0,0.05,-36.66666666666666,1.0018381418788544,0.0018381418788544748,0.0
compressed_v3,total,valley_even,0.0,0.05,-35.83333333333333,1.0019863168691012,0.001986316869101162,0.0
compressed_v3,total,valley_even,0.0,0.05,-35.0,1.001878755376101,0.0018787553761008692,0.0
compressed_v3,total,valley_even,0.0,0.05,-34.166666666666664,1.0019011681994114,0.0019011681994116913,0.0
compressed_v3,total,valley_even,0.0,0.05,-33.33333333333333,1.0014285676474757,0.0014285676474757667,0.0
compressed_v3,total,valley_even,0.0,0.05,-32.5,1.00134034705282,0.001340347052819786,0.0
compressed_v3,total,valley_even,0.0,0.05,-31.666666666666664,1.0011822410210616,0.0011822410210616694,0.0
compressed_v3,total,valley_even,0.0,0.05,-30.83333333333333,1.0015228523789534,0.0015228523789535704,0.0
compressed_v3,total,valley_even,0.0,0.05,-30.0,1.0012473221472051,0.0012473221472049177,0.0
compressed_v3,total,valley_even,0.0,0.05,-29.166666666666664,1.0015674419905525,0.001567441990552164,0.0
compressed_v3,total,valley_even,0.0,0.05,-28.33333333333333,1.0034363154763362,0.0034363154763363147,0.0
compressed_v3,total,valley_even,0.0,0.05,-27.5,1.0034755896756813,0.0034755896756814633,0.0
compressed_v3,total,valley_even,0.0,0.05,-26.666666666666664,1.0036093303687375,0.003609330368737239,0.0
compressed_v3,total,valley_even,0.0,0.05,-25.83333333333333,1.0040529369879445,0.004052936987944592,0.0
compressed_v3,total,valley_even,0.0,0.05,-25.0,1.0029361732681459,0.002936173268145675,0.0
compressed_v3,total,valley_even,0.0,0.05,-24.166666666666664,1.0054195346781645,0.00541953467816455,0.0
compressed_v3,total,valley_even,0.0,0.05,-23.33333333333333,1.0058242886812452,0.0058242886812449645,0.0
compressed_v3,total,valley_even,0.0,0.05,-22.5,1.0055354813486503,0.005535481348650478,0.0
compressed_v3,total,valley_even,0.0,0.05,-21.666666666666664,1.006700442707841,0.0067004427078409924,0.0
compressed_v3,total,valley_even,0.0,0.05,-20.83333333333333,1.0056829236194338,0.005682923619433651,0.0
compressed_v3,total,valley_even,0.0,0.05,-20.0,1.0053622704557754,0.0053622704557754865,0.0
compressed_v3,total,valley_even,0.0,0.05,-19.166666666666664,1.004506853900137,0.004506853900136978,0.0
compressed_v3,total,valley_even,0.0,0.05,-18.33333333333333,1.0026718763435118,0.0026718763435119126,0.0
compressed_v3,total,valley_even,0.0,0.05,-17.5,1.0034639128348937,0.0034639128348934473,0.0
compressed_v3,total,valley_even,0.0,0.05,-16.666666666666664,1.0036328159566652,0.003632815956665227,0.0
compressed_v3,total,valley_even,0.0,0.05,-15.833333333333329,1.002245240232611,0.002245240232611157,0.0
compressed_v3,total,valley_even,0.0,0.05,-15.0,1.002741434190954,0.0027414341909540304,0.0
compressed_v3,total,valley_even,0.0,0.05,-14.166666666666655,1.001944261725511,0.0019442617255110504,0.0
compressed_v3,total,valley_even,0.0,0.05,-13.333333333333329,1.0042832688349708,0.004283268834971016,0.0
compressed_v3,total,valley_even,0.0,0.05,-12.5,1.0071210486353053,0.007121048635305193,0.0
compressed_v3,total,valley_even,0.0,0.05,-11.666666666666655,1.0090794440151993,0.00907944401519945,0.0
compressed_v3,total,valley_even,0.0,0.05,-10.833333333333329,1.010688275897042,0.010688275897041943,0.0
compressed_v3,total,valley_even,0.0,0.05,-10.0,1.0122060059857223,0.012206005985722265,0.0
compressed_v3,total,valley_even,0.0,0.05,-9.166666666666655,1.0148688996851316,0.014868899685131552,0.0
compressed_v3,total,valley_even,0.0,0.05,-8.333333333333329,1.0189971825240245,0.018997182524024426,0.0
compressed_v3,total,valley_even,0.0,0.05,-7.5,1.025262574151692,0.025262574151692172,0.0
compressed_v3,total,valley_even,0.0,0.05,-6.666666666666657,1.0355724357743306,0.03557243577433046,0.0
compressed_v3,total,valley_even,0.0,0.05,-5.833333333333329,1.0435691556277622,0.04356915562776205,0.0
compressed_v3,total,valley_even,0.0,0.05,-5.0,1.0544628776945646,0.05446287769456473,0.0
compressed_v3,total,valley_even,0.0,0.05,-4.166666666666657,1.0809025692084118,0.08090256920841216,0.0
compressed_v3,total,valley_even,0.0,0.05,-3.3333333333333286,1.087194273633269,0.08719427363326886,0.0
compressed_v3,total,valley_even,0.0,0.05,-2.5,1.1582184200937737,0.15821842009377365,0.0
compressed_v3,total,valley_even,0.0,0.05,-1.6666666666666572,1.2510857023583952,0.25108570235839567,0.0
compressed_v3,total,valley_even,0.0,0.05,-0.8333333333333286,2.3641733111073306,1.3641733111073306,0.0
compressed_v3,total,valley_even,0.0,0.05,0.0,2.366067773198675,1.3660677731986755,0.0
compressed_v3,total,valley_even,0.0,0.05,0.8333333333333428,1.5724407674281426,0.572440767428143,0.0
compressed_v3,total,valley_even,0.0,0.05,1.6666666666666714,1.4451692705731696,0.44516927057316963,0.0
compressed_v3,total,valley_even,0.0,0.05,2.5,1.2525168458466338,0.25251684584663403,0.0
compressed_v3,total,valley_even,0.0,0.05,3.333333333333343,1.1610659599940525,0.16106595999405268,0.0
compressed_v3,total,valley_even,0.0,0.05,4.166666666666671,1.081646403278893,0.08164640327889305,0.0
compressed_v3,total,valley_even,0.0,0.05,5.0,1.0632662009625578,0.06326620096255799,0.0
compressed_v3,total,valley_even,0.0,0.05,5.833333333333343,1.0370777899359145,0.03707778993591453,0.0
compressed_v3,total,valley_even,0.0,0.05,6.666666666666671,1.0233007544223838,0.023300754422383798,0.0
compressed_v3,total,valley_even,0.0,0.05,7.5,1.0175298206028045,0.017529820602804447,0.0
compressed_v3,total,valley_even,0.0,0.05,8.333333333333343,1.0173576712959929,0.01735767129599313,0.0
compressed_v3,total,valley_even,0.0,0.05,9.166666666666671,1.0183194072068393,0.018319407206839434,0.0
compressed_v3,total,valley_even,0.0,0.05,10.0,1.0073085211430368,0.007308521143037017,0.0
compressed_v3,total,valley_even,0.0,0.05,10.833333333333345,1.0075322094680879,0.007532209468087719,0.0
compressed_v3,total,valley_even,0.0,0.05,11.666666666666671,1.0074031871414404,0.007403187141440252,0.0
compressed_v3,total,valley_even,0.0,0.05,12.5,1.0163086846772507,0.016308684677250815,0.0
compressed_v3,total,valley_even,0.0,0.05,13.333333333333345,1.0056891782550466,0.005689178255046494,0.0
compressed_v3,total,valley_even,0.0,0.05,14.166666666666671,1.0049489838004826,0.0049489838004825575,0.0
compressed_v3,total,valley_even,0.0,0.05,15.0,1.0046602693899627,0.004660269389962526,0.0
compressed_v3,total,valley_even,0.0,0.05,15.833333333333345,1.0047446705885392,0.004744670588539331,0.0
compressed_v3,total,valley_even,0.0,0.05,16.66666666666667,1.0107233127288717,0.010723312728871668,0.0
compressed_v3,total,valley_even,0.0,0.05,17.5,1.0049434484464612,0.0049434484464612755,0.0
compressed_v3,total,valley_even,0.0,0.05,18.333333333333343,1.0038992780542284,0.003899278054228382,0.0
compressed_v3,total,valley_even,0.0,0.05,19.16666666666667,1.0035725791533803,0.0035725791533804136,0.0
compressed_v3,total,valley_even,0.0,0.05,20.0,1.0025275434635326,0.0025275434635323706,0.0
compressed_v3,K_B,valley_even,0.5,0.05,-80.0,0.7750671698930528,0.00019037888124878835,0.2251232089881959
compressed_v3,K_B,valley_even,0.5,0.05,-79.16666666666667,0.760944399283709,0.00022198900972274276,0.23927758972601368
compressed_v3,K_B,valley_even,0.5,0.05,-78.33333333333333,0.7713167926366475,0.00021487819141950768,0.22889808555477187
compressed_v3,K_B,valley_even,0.5,0.05,-77.5,0.8060340159772506,0.00015176992964998035,0.1941177539523995
compressed_v3,K_B,valley_even,0.5,0.05,-76.66666666666667,0.8113063348949305,0.00014719024461474703,0.18884085534968434
compressed_v3,K_B,valley_even,0.5,0.05,-75.83333333333333,0.7885891852696042,0.0001969616491453717,0.2116077763795411
compressed_v3,K_B,valley_even,0.5,0.05,-75.0,0.7773789118287028,0.00022879095340753853,0.22284987912470472
compressed_v3,K_B,valley_even,0.5,0.05,-74.16666666666667,0.7567969046635172,0.0002658272896354819,0.24346892262611833
compressed_v3,K_B,valley_even,0.5,0.05,-73.33333333333333,0.7716641832274107,0.0002066340481299889,0.2285424508207193
compressed_v3,K_B,valley_even,0.5,0.05,-72.5,0.7580865079519059,0.00021930653392345195,0.24213279858201767
compressed_v3,K_B,valley_even,0.5,0.05,-71.66666666666667,0.7660678794532948,0.0002473734894968155,0.23417949403620197
compressed_v3,K_B,valley_even,0.5,0.05,-70.83333333333333,0.7857833288358588,0.0002139766427161257,0.21443064780685767
compressed_v3,K_B,valley_even,0.5,0.05,-70.0,0.7237718735784111,0.00037400509950180405,0.2766021315210908
compressed_v3,K_B,valley_even,0.5,0.05,-69.16666666666667,0.7971002111271085,0.0001762813177103281,0.2030760701906018
compressed_v3,K_B,valley_even,0.5,0.05,-68.33333333333333,0.7927947265276059,0.00015973628674352097,0.20736500975913758
compressed_v3,K_B,valley_even,0.5,0.05,-67.5,0.7557866543874634,0.0002127048856526531,0.24442605049818925
compressed_v3,K_B,valley_even,0.5,0.05,-66.66666666666667,0.7394901352933845,0.00030789485011088627,0.26081775955672637
compressed_v3,K_B,valley_even,0.5,0.05,-65.83333333333333,0.7328519189214001,0.00032859083563414806,0.26747667191423397
compressed_v3,K_B,valley_even,0.5,0.05,-65.0,0.728995832689599,0.000322832677801892,0.27132699998820287
compressed_v3,K_B,valley_even,0.5,0.05,-64.16666666666667,0.7767403921178416,0.00019648553260027745,0.2234560934147588
compressed_v3,K_B,valley_even,0.5,0.05,-63.33333333333333,0.7830543567466914,0.00016095730317629118,0.21710660055648467
compressed_v3,K_B,valley_even,0.5,0.05,-62.5,0.5645955784459479,0.000779816634440569,0.4361842381884929
compressed_v3,K_B,valley_even,0.5,0.05,-61.66666666666666,0.7161459220982848,0.00030629037740215426,0.28416036827911734
compressed_v3,K_B,valley_even,0.5,0.05,-60.83333333333333,0.65709997006711,0.0005181591400963959,0.3434181890729863
compressed_v3,K_B,valley_even,0.5,0.05,-60.0,0.7113212039855114,0.00026144278956634294,0.28894023880405495
compressed_v3,K_B,valley_even,0.5,0.05,-59.16666666666666,0.415889851904202,0.0007372953215698192,0.5848474434173678
compressed_v3,K_B,valley_even,0.5,0.05,-58.33333333333333,0.6833979019178973,0.00027850344358077415,0.3168806015256835
compressed_v3,K_B,valley_even,0.5,0.05,-57.5,0.5820334367868659,0.0007016685138755076,0.4186682317270095
compressed_v3,K_B,valley_even,0.5,0.05,-56.66666666666666,0.6406384221025478,0.0004019510734772106,0.3597635289709292
compressed_v3,K_B,valley_even,0.5,0.05,-55.83333333333333,0.5876647119345869,0.0004739835601979931,0.41280927162561115
compressed_v3,K_B,valley_even,0.5,0.05,-55.0,0.2638502893322298,0.0010101271019259418,0.7371598377696964
compressed_v3,K_B,valley_even,0.5,0.05,-54.16666666666666,0.5060079409231695,0.0007170408761072631,0.4947090999529379
compressed_v3,K_B,valley_even,0.5,0.05,-53.33333333333333,0.6223340761590964,0.0006042397894135308,0.37827016363031707
compressed_v3,K_B,valley_even,0.5,0.05,-52.5,0.3115535130404655,0.0012404779958422013,0.6896869649553765
compressed_v3,K_B,valley_even,0.5,0.05,-51.66666666666666,0.46345716581661944,0.0010131998687812882,0.537556034052162
compressed_v3,K_B,valley_even,0.5,0.05,-50.83333333333333,0.2394251447666912,0.0014019751679411217,0.76197683040125
compressed_v3,K_B,valley_even,0.5,0.05,-50.0,-0.10600282298466819,0.0023661870174073074,1.1083690100020758
compressed_v3,K_B,valley_even,0.5,0.05,-49.16666666666666,-0.39110788616676634,0.003668883781888583,1.394776769948655
compressed_v3,K_B,valley_even,0.5,0.05,-48.33333333333333,-0.06475796706925888,0.001370735181243923,1.0661287022505028
compressed_v3,K_B,valley_even,0.5,0.05,-47.5,-0.025123330525156785,0.001023314871328956,1.0261466453964858
compressed_v3,K_B,valley_even,0.5,0.05,-46.66666666666666,0.14496203662479867,0.0008662147820267938,0.8559041781572284
compressed_v3,K_B,valley_even,0.5,0.05,-45.83333333333333,0.22516231792095381,0.0009133774507538848,0.7757510595298003
compressed_v3,K_B,valley_even,0.5,0.05,-45.0,0.21675487282799602,0.0015869486452437616,0.7848320758172478
compressed_v3,K_B,valley_even,0.5,0.05,-44.16666666666666,-0.24535281568087944,0.004750597013615393,1.2501034126944952
compressed_v3,K_B,valley_even,0.5,0.05,-43.33333333333333,-0.42822315509408215,0.00593056283198607,1.4341537179260677
compressed_v3,K_B,valley_even,0.5,0.05,-42.5,-0.3316048470811234,0.005323830173404432,1.336928677254528
compressed_v3,K_B,valley_even,0.5,0.05,-41.66666666666666,-0.12448098904249054,0.004284766318482168,1.1287657553609727
compressed_v3,K_B,valley_even,0.5,0.05,-40.83333333333333,-0.050850067087485164,0.0033498369643905042,1.0541999040518755
compressed_v3,K_B,valley_even,0.5,0.05,-40.0,-0.05621443777547696,0.0032585463658666336,1.0594729841413435
compressed_v3,K_B,valley_even,0.5,0.05,-39.16666666666666,0.150417784125898,0.0024938395677831546,0.852076055441885
compressed_v3,K_B,valley_even,0.5,0.05,-38.33333333333333,-0.13661590161016546,0.0026826388428762113,1.139298540453042
compressed_v3,K_B,valley_even,0.5,0.05,-37.5,-0.38267102433200717,0.005350255848339588,1.3880212801803467
compressed_v3,K_B,valley_even,0.5,0.05,-36.66666666666666,0.04128108109278892,0.0028449974231178478,0.9615639163303288
compressed_v3,K_B,valley_even,0.5,0.05,-35.83333333333333,0.051969631568838735,0.0028326668644887893,0.9508630352956502
compressed_v3,K_B,valley_even,0.5,0.05,-35.0,-0.05630867918630183,0.0022787319465933965,1.058587411132895
compressed_v3,K_B,valley_even,0.5,0.05,-34.166666666666664,0.16414908903505185,0.0027756714548956315,0.8386265824198439
compressed_v3,K_B,valley_even,0.5,0.05,-33.33333333333333,0.3177379590146117,0.0016480507194792035,0.6839100917048673
compressed_v3,K_B,valley_even,0.5,0.05,-32.5,0.35640550187822617,0.0016364499910718276,0.6452309481128455
compressed_v3,K_B,valley_even,0.5,0.05,-31.666666666666664,0.4817589458621151,0.0010347609736818084,0.5192758151115667
compressed_v3,K_B,valley_even,0.5,0.05,-30.83333333333333,0.5718332601707048,0.0007790389620989765,0.4289457787913942
compressed_v3,K_B,valley_even,0.5,0.05,-30.0,0.5322116293696436,0.0010148257791467244,0.4688031964095032
compressed_v3,K_B,valley_even,0.5,0.05,-29.166666666666664,0.6047144149539624,0.0013113593936207235,0.39659694443965854
compressed_v3,K_B,valley_even,0.5,0.05,-28.33333333333333,0.6446127330327133,0.001532886643298941,0.35692015361058566
compressed_v3,K_B,valley_even,0.5,0.05,-27.5,0.4719538029398653,0.0035736554553343508,0.531619852515469
compressed_v3,K_B,valley_even,0.5,0.05,-26.666666666666664,0.703417825350964,0.001757759879804834,0.29833993452884083
compressed_v3,K_B,valley_even,0.5,0.05,-25.83333333333333,0.7433260955844126,0.0012647857568388616,0.25793869017242627
compressed_v3,K_B,valley_even,0.5,0.05,-25.0,0.687542478007874,0.0025668041162776544,0.31502432610840353
compressed_v3,K_B,valley_even,0.5,0.05,-24.166666666666664,0.7661886820401715,0.0012079634846616366,0.2350192814444902
compressed_v3,K_B,valley_even,0.5,0.05,-23.33333333333333,0.7941541776523647,0.0013956748360800834,0.20724149718371535
compressed_v3,K_B,valley_even,0.5,0.05,-22.5,0.8129564727217579,0.001339093900288863,0.18838262117853102
compressed_v3,K_B,valley_even,0.5,0.05,-21.666666666666664,0.7934829061729527,0.001446484025039416,0.20796357785208663
compressed_v3,K_B,valley_even,0.5,0.05,-20.83333333333333,0.8172546211812336,0.0016524096319641005,0.18439778845073035
compressed_v3,K_B,valley_even,0.5,0.05,-20.0,0.8287502119786591,0.0015937667173743565,0.17284355473871538
compressed_v3,K_B,valley_even,0.5,0.05,-19.166666666666664,0.7899522933533177,0.002521244857441408,0.21256895150412367
compressed_v3,K_B,valley_even,0.5,0.05,-18.33333333333333,0.8522622078711588,0.0012009576019970825,0.14893874973083815
compressed_v3,K_B,valley_even,0.5,0.05,-17.5,0.8540769575332384,0.0010229190324215441,0.14694596149918307
compressed_v3,K_B,valley_even,0.5,0.05,-16.666666666666664,0.8667945494989316,0.001007665984916936,0.13421311648598525
compressed_v3,K_B,valley_even,0.5,0.05,-15.833333333333329,0.8777395466942423,0.0010724171303971592,0.1233328704361548
compressed_v3,K_B,valley_even,0.5,0.05,-15.0,0.9000181175585755,0.0011282095192071428,0.10111009196063166
compressed_v3,K_B,valley_even,0.5,0.05,-14.166666666666655,0.9036376544924305,0.0011673690066866826,0.09752971451425625
compressed_v3,K_B,valley_even,0.5,0.05,-13.333333333333329,0.9089407806720189,0.0011976781137207787,0.09225689744170194
compressed_v3,K_B,valley_even,0.5,0.05,-12.5,0.9104238699469167,0.0012649277435386457,0.09084105779662192
compressed_v3,K_B,valley_even,0.5,0.05,-11.666666666666655,0.9118643303435002,0.0014425173018014533,0.08957818695830118
compressed_v3,K_B,valley_even,0.5,0.05,-10.833333333333329,0.9033586391322909,0.0018141709703908247,0.09845553183809995
compressed_v3,K_B,valley_even,0.5,0.05,-10.0,0.8938210192182124,0.0024660627507659973,0.10864504353255336
compressed_v3,K_B,valley_even,0.5,0.05,-9.166666666666655,0.9029881130311362,0.0027455528327458623,0.09975743980160953
compressed_v3,K_B,valley_even,0.5,0.05,-8.333333333333329,0.9062994019950876,0.004092523098589308,0.09779312110350191
compressed_v3,K_B,valley_even,0.5,0.05,-7.5,0.8331750778473231,0.018882112337855216,0.18570703449053186
compressed_v3,K_B,valley_even,0.5,0.05,-6.666666666666657,0.7669216810591153,0.03770624148933513,0.2707845604302197
compressed_v3,K_B,valley_even,0.5,0.05,-5.833333333333329,0.8297383366717648,0.03258550653808394,0.20284716986631923
compressed_v3,K_B,valley_even,0.5,0.05,-5.0,0.8404770872523039,0.03677420540834942,0.19629711815604556
compressed_v3,K_B,valley_even,0.5,0.05,-4.166666666666657,0.872109084820151,0.04589572425651931,0.17378663943636824
compressed_v3,K_B,valley_even,0.5,0.05,-3.3333333333333286,0.8412239408439219,0.08817495967045001,0.24695101882652806
compressed_v3,K_B,valley_even,0.5,0.05,-2.5,0.9840933203581571,0.11258281627483756,0.12848949591668055
compressed_v3,K_B,valley_even,0.5,0.05,-1.6666666666666572,1.039205252424254,0.19167686309380239,0.15247161066954848
compressed_v3,K_B,valley_even,0.5,0.05,-0.8333333333333286,4.270441744450362,3.57048523686548,0.30004349241512007
compressed_v3,K_B,valley_even,0.5,0.05,0.0,1.7111621580584364,0.7111621580584363,0.0
compressed_v3,K_B,valley_even,0.5,0.05,0.8333333333333428,1.2847787582854369,0.395789534568288,0.11101077628285125
compressed_v3,K_B,valley_even,0.5,0.05,1.6666666666666714,1.037482943217383,0.21772049248140424,0.18023754926402089
compressed_v3,K_B,valley_even,0.5,0.05,2.5,0.9449271835092808,0.13429303932001707,0.18936585581073637
compressed_v3,K_B,valley_even,0.5,0.05,3.333333333333343,0.9059195565585383,0.07418956623677377,0.16827000967823563
compressed_v3,K_B,valley_even,0.5,0.05,4.166666666666671,0.8291396236080546,0.04723810890299926,0.21809848529494463
compressed_v3,K_B,valley_even,0.5,0.05,5.0,0.8603708878741365,0.0380122420821786,0.17764135420804228
compressed_v3,K_B,valley_even,0.5,0.05,5.833333333333343,0.8312132918824375,0.028180355151023857,0.19696706326858632
compressed_v3,K_B,valley_even,0.5,0.05,6.666666666666671,0.8102806896261503,0.023118767668600406,0.21283807804245014
compressed_v3,K_B,valley_even,0.5,0.05,7.5,0.7876508731252423,0.020048937217073175,0.2323980640918306
compressed_v3,K_B,valley_even,0.5,0.05,8.333333333333343,0.736386660836998,0.02466598728836817,0.28827932645137055
compressed_v3,K_B,valley_even,0.5,0.05,9.166666666666671,0.7835060325565368,0.013611753420226599,0.23010572086368972
compressed_v3,K_B,valley_even,0.5,0.05,10.0,0.7629907116958972,0.01143833698075865,0.2484476252848614
compressed_v3,K_B,valley_even,0.5,0.05,10.833333333333345,0.7744048622097313,0.009679032795760916,0.23527417058602987
compressed_v3,K_B,valley_even,0.5,0.05,11.666666666666671,0.7706985280361234,0.008808580769250592,0.2381100527331273
compressed_v3,K_B,valley_even,0.5,0.05,12.5,0.5065260011052417,0.02518903793125768,0.518663036826016
compressed_v3,K_B,valley_even,0.5,0.05,13.333333333333345,0.7907365521767254,0.006239331934019359,0.2155027797572937
compressed_v3,K_B,valley_even,0.5,0.05,14.166666666666671,0.7911828415322893,0.005387064641722136,0.21420422310943274
compressed_v3,K_B,valley_even,0.5,0.05,15.0,0.8084408272745934,0.00420139035582652,0.19576056308123319
compressed_v3,K_B,valley_even,0.5,0.05,15.833333333333345,0.8120712232401677,0.0035369100737900837,0.1914656868336225
compressed_v3,K_B,valley_even,0.5,0.05,16.66666666666667,0.7874404021370904,0.0040729903051340685,0.2166325881680438
compressed_v3,K_B,valley_even,0.5,0.05,17.5,0.7356760453621181,0.00578644017726022,0.270110394815142
compressed_v3,K_B,valley_even,0.5,0.05,18.333333333333343,0.7365883113413695,0.005109708277784797,0.2685213969364152
compressed_v3,K_B,valley_even,0.5,0.05,19.16666666666667,0.7489576182967926,0.004187410930503532,0.2552297926337108
compressed_v3,K_B,valley_even,0.5,0.05,20.0,0.8163324044237815,0.0023496557043979297,0.18601725128061633
compressed_v3,K_T,valley_even,0.5,0.05,-80.0,0.5514105338793843,0.0003358985644780882,0.44892536468509375
compressed_v3,K_T,valley_even,0.5,0.05,-79.16666666666667,0.5542708184861,0.00035343822796752677,0.4460826197418673
compressed_v3,K_T,valley_even,0.5,0.05,-78.33333333333333,0.5513994761840709,0.0003786151318497373,0.44897913894777897
compressed_v3,K_T,valley_even,0.5,0.05,-77.5,0.5347120968485121,0.0004192688096947477,0.46570717196118255
compressed_v3,K_T,valley_even,0.5,0.05,-76.66666666666667,0.48349106530539665,0.0004963157655129155,0.5170052504601161
compressed_v3,K_T,valley_even,0.5,0.05,-75.83333333333333,0.28383246543754853,0.0007272948980962777,0.7168948294605477
compressed_v3,K_T,valley_even,0.5,0.05,-75.0,0.07601066215299332,0.0009734922457891234,0.9249628300927962
compressed_v3,K_T,valley_even,0.5,0.05,-74.16666666666667,0.134578767302274,0.0009481263765350758,0.8663693590742612
compressed_v3,K_T,valley_even,0.5,0.05,-73.33333333333333,0.2521292891077845,0.0008593488516333067,0.7487300597438488
compressed_v3,K_T,valley_even,0.5,0.05,-72.5,0.31457401896582227,0.0008297705912505544,0.6862557516254283
compressed_v3,K_T,valley_even,0.5,0.05,-71.66666666666667,0.33385060514352816,0.0008494177934879934,0.6669988126499596
compressed_v3,K_T,valley_even,0.5,0.05,-70.83333333333333,0.3202488411486432,0.0009093159512039152,0.6806604748025609
compressed_v3,K_T,valley_even,0.5,0.05,-70.0,0.2839189238698338,0.0010004751173176307,0.7170815512474839
compressed_v3,K_T,valley_even,0.5,0.05,-69.16666666666667,0.23922393250782828,0.0011087153379374004,0.7618847828301087
compressed_v3,K_T,valley_even,0.5,0.05,-68.33333333333333,0.17968309702562138,0.0012400705907347296,0.8215569735651134
compressed_v3,K_T,valley_even,0.5,0.05,-67.5,0.11436269601306541,0.0013821076510474426,0.8870194116379818
compressed_v3,K_T,valley_even,0.5,0.05,-66.66666666666667,0.046341427271993675,0.001530646295273517,0.9551892190232797
compressed_v3,K_T,valley_even,0.5,0.05,-65.83333333333333,-0.022902450230610723,0.001683235385229164,1.0245856856158397
compressed_v3,K_T,valley_even,0.5,0.05,-65.0,-0.0929312802395617,0.001837520931254134,1.0947688011708154
compressed_v3,K_T,valley_even,0.5,0.05,-64.16666666666667,-0.14250199702600885,0.0019524905181843711,1.144454487544193
compressed_v3,K_T,valley_even,0.5,0.05,-63.33333333333333,-0.18992483537113225,0.0020196580929474194,1.1919444934640795
compressed_v3,K_T,valley_even,0.5,0.05,-62.5,-0.22389178228568232,0.002078695510473764,1.225970477796156
compressed_v3,K_T,valley_even,0.5,0.05,-61.66666666666666,-0.3616692115539939,0.0023005304661137577,1.3639697420201076
compressed_v3,K_T,valley_even,0.5,0.05,-60.83333333333333,-0.36918023960037155,0.0022425019529055657,1.371422741553277
compressed_v3,K_T,valley_even,0.5,0.05,-60.0,-0.3548874874491667,0.0023092639974962434,1.357196751446663
compressed_v3,K_T,valley_even,0.5,0.05,-59.16666666666666,-0.3875875577595402,0.002366472124423114,1.3899540298839637
compressed_v3,K_T,valley_even,0.5,0.05,-58.33333333333333,-0.4165815970829651,0.0023107070843162146,1.4188923041672814
compressed_v3,K_T,valley_even,0.5,0.05,-57.5,-0.4016904917075206,0.002483947421231894,1.4041744391287527
compressed_v3,K_T,valley_even,0.5,0.05,-56.66666666666666,-0.397738819160614,0.00232601987901483,1.4000648390396284
compressed_v3,K_T,valley_even,0.5,0.05,-55.83333333333333,-0.36683719842961615,0.0022801842460739912,1.3691173826756904
compressed_v3,K_T,valley_even,0.5,0.05,-55.0,-0.3507585732046528,0.0023129441565015434,1.3530715173611545
