candidate,eta,alpha,phi,barrier_Z,zero_bias_conductance,peak_conductance,peak_bias,background_conductance,peak_minus_background,subgap_average,zero_bias_andreev,zero_bias_normal,mean_frustration
s_wave,0.0,1.0471975511965976,1.1780972450961724,0.0,1.9679508552525502,1.9679508552525502,0.0,1.117716067358536,0.8502347878940142,1.8400004473166092,0.9679508552525504,0.0,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.1780972450961724,0.5,1.7588734705188636,1.7588734705188636,0.0,0.9166121331526415,0.8422613373662221,1.6321229737645597,0.7743606842020404,0.015487213683176846,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.1780972450961724,1.0,1.4452573934183333,1.4452573934183333,0.0,0.6149562318437996,0.8303011615745337,1.320306763436485,0.4839754276262752,0.03871803420794213,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.1780972450961724,2.0,1.1316413163178027,1.1316413163178027,0.0,0.3133003305349577,0.818340985782845,1.0084905531084098,0.1935901710505101,0.061948854732707406,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.1780972450961724,3.0,1.0271026239509593,1.0271026239509593,0.0,0.21274836343201037,0.8143542605189489,0.9045518163323851,0.09679508552525505,0.06969246157429583,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.5707963267948966,0.0,1.9672631255479702,1.9672631255479702,0.0,1.1154583443998107,0.8518047811481595,1.8372671382126802,0.9672631255479707,0.0,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.5707963267948966,0.5,1.7583342904304722,1.7583342904304722,0.0,0.9143925388565622,0.8439417515739099,1.6295382939125402,0.7738105004383766,0.015476210007904185,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.5707963267948966,1.0,1.4449410377542247,1.4449410377542247,0.0,0.6127938305416893,0.8321472072125353,1.3179450274623306,0.48363156277398534,0.038690525019760474,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.5707963267948966,2.0,1.1315477850779774,1.1315477850779774,0.0,0.31119512222681656,0.8203526628511608,1.0063517610121213,0.19345262510959416,0.061904840031616754,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.5707963267948966,3.0,1.0270833675192281,1.0270833675192281,0.0,0.21066221945519228,0.8164211480640359,0.9024873388620513,0.09672631255479708,0.06964294503556885,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.9634954084936207,0.0,1.9660764120670176,1.9660764120670176,0.0,1.1117559981786926,0.8543204138883249,1.8326029476781034,0.9660764120670177,0.0,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.9634954084936207,0.5,1.757403907061404,1.757403907061404,0.0,0.9107527183641608,0.8466511886972432,1.6251285951055903,0.7728611296536141,0.015457222592209998,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.9634954084936207,1.0,1.4443951495529839,1.4443951495529839,0.0,0.6092477986423628,0.8351473509106211,1.313917066246821,0.48303820603350883,0.038643056480525004,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.9634954084936207,2.0,1.1313863920445635,1.1313863920445635,0.0,0.30774287892056496,0.8236435131239985,1.0027055373880516,0.19321528241340352,0.061828890368840005,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,1.9634954084936207,3.0,1.0270501395417566,1.0270501395417566,0.0,0.20724123901329897,0.8198089005284577,0.8989683611017951,0.09660764120670176,0.06955750166494501,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.356194490192345,0.0,1.9650617445315446,1.9650617445315446,0.0,1.1087705111586026,0.856291233372942,1.8286664696109876,0.9650617445315445,0.0,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.356194490192345,0.5,1.7566084077135924,1.7566084077135924,0.0,0.9078176507621919,0.8487907569514005,1.6214077620563792,0.7720493956252358,0.015440987911643334,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.356194490192345,1.0,1.4439284024866639,1.4439284024866639,0.0,0.6063883601675757,0.8375400423190882,1.3105197007244664,0.48253087226577224,0.03860246977910834,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.356194490192345,2.0,1.1312483972597354,1.1312483972597354,0.0,0.3049590695729596,0.8262893276867758,0.9996316393925536,0.19301234890630894,0.06176395164657334,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.356194490192345,3.0,1.0270217288507595,1.0270217288507595,0.0,0.20448263937475428,0.8225390894760052,0.8960022856152494,0.09650617445315447,0.06948444560239501,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.748893571891069,0.0,1.9648888480886972,1.9648888480886972,0.0,1.1082773604716978,0.8566114876169995,1.8280003681639447,0.9648888480886971,0.0,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.748893571891069,0.5,1.7564728569024002,1.7564728569024002,0.0,0.9073328284979485,0.8491400284044517,1.6207782289349308,0.7719110784709579,0.01543822156855793,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.748893571891069,1.0,1.4438488701229537,1.4438488701229537,0.0,0.6059160305373245,0.8379328395856293,1.3099450200914107,0.48244442404434856,0.03859555392139483,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.748893571891069,2.0,1.1312248833435075,1.1312248833435075,0.0,0.30449923257670036,0.826725650766807,0.99911181124789,0.19297776961773946,0.06175288627423174,4.1322334443094626e-11
s_wave,0.0,1.0471975511965976,2.748893571891069,3.0,1.027016887750359,1.027016887750359,0.0,0.20402696658982578,0.8229899211605332,0.8955007416333829,0.09648888480886973,0.0694719970585107,4.1322334443094626e-11
