case_id,object_id,fixed_psnr_lowres,guided_psnr_lowres,pipeline_psnr_lowres,psnr_gain_over_fixed_lowres,psnr_gap_to_guided_lowres,dataset_name,dataset_version
5,ImageNet-1k:imagenet_proxy_010,15.96062765825073,18.12893413208769,8.467532544183566,-7.493095114067163,9.661401587904123,ImageNet-1k,ILSVRC2012 validation
5,ImageNet-1k:imagenet_proxy_011,20.56497074291316,24.539170693293386,9.322022090828703,-11.242948652084458,15.217148602464682,ImageNet-1k,ILSVRC2012 validation
0,COCO:coco_proxy_000,21.18584846107649,22.224025842597026,9.342297753763644,-11.843550707312845,12.881728088833382,COCO,2017 validation
0,COCO:coco_proxy_001,24.546960020496552,25.82844381137395,10.359994985133271,-14.186965035363281,15.46844882624068,COCO,2017 validation
0,COCO:coco_proxy_002,24.740017578861885,25.59200767753246,11.05594490475963,-13.684072674102255,14.536062772772832,COCO,2017 validation
0,COCO:coco_proxy_003,23.828686463082374,25.180480593498828,10.505666057378725,-13.323020405703648,14.674814536120103,COCO,2017 validation
0,COCO:coco_proxy_004,20.586364603018676,21.843225791138053,9.790323697897676,-10.796040905121,12.052902093240377,COCO,2017 validation
0,COCO:coco_proxy_005,21.535669119712534,22.776631589249526,9.990518439343921,-11.545150680368613,12.786113149905605,COCO,2017 validation
0,COCO:coco_proxy_006,23.396440817262945,25.346125739970677,10.52959238642963,-12.866848430833315,14.816533353541047,COCO,2017 validation
0,COCO:coco_proxy_007,24.84233751244973,26.045718229794602,10.571236124898144,-14.271101387551587,15.474482104896458,COCO,2017 validation
0,COCO:coco_proxy_008,23.00492307377262,24.088050696213873,9.32907085775015,-13.67585221602247,14.758979838463723,COCO,2017 validation
0,COCO:coco_proxy_009,22.200482604850794,23.351254983163013,9.761863628662534,-12.43861897618826,13.58939135450048,COCO,2017 validation
0,COCO:coco_proxy_010,24.90043226043335,26.053936431629246,10.335117324352574,-14.565314936080778,15.718819107276673,COCO,2017 validation
0,COCO:coco_proxy_011,24.73877442876923,25.773240252685902,9.712915473787877,-15.025858954981352,16.060324778898025,COCO,2017 validation
1,COCO:coco_proxy_000,21.19200810523864,22.903916609988713,9.349747982863065,-11.842260122375574,13.554168627125648,COCO,2017 validation
1,COCO:coco_proxy_001,24.47124638202231,26.329664380502376,10.382832484004677,-14.088413898017635,15.946831896497699,COCO,2017 validation
1,COCO:coco_proxy_002,24.858207862575867,26.65511378499847,11.15924555957029,-13.698962303005576,15.495868225428179,COCO,2017 validation
1,COCO:coco_proxy_003,24.13394623880172,26.238201534959185,10.505322478796868,-13.628623760004851,15.732879056162316,COCO,2017 validation
1,COCO:coco_proxy_004,20.757883031502857,22.74222231063731,9.729346796471381,-11.028536235031476,13.012875514165929,COCO,2017 validation
1,COCO:coco_proxy_005,21.78876080018913,23.86072375841082,9.937890701819894,-11.850870098369237,13.922833056590926,COCO,2017 validation
1,COCO:coco_proxy_006,22.948772647896796,25.032284901946102,10.460490529601747,-12.488282118295048,14.571794372344355,COCO,2017 validation
1,COCO:coco_proxy_007,24.647484499274913,26.27601165492031,10.591595529695255,-14.055888969579659,15.684416125225056,COCO,2017 validation
1,COCO:coco_proxy_008,23.08364139584464,25.25714138656054,9.331090339609545,-13.752551056235095,15.926051046950995,COCO,2017 validation
1,COCO:coco_proxy_009,22.20942172114281,24.212267337277517,9.73706689736308,-12.47235482377973,14.475200439914437,COCO,2017 validation
1,COCO:coco_proxy_010,25.046641757397644,27.059882171199764,10.358220242611406,-14.688421514786238,16.701661928588358,COCO,2017 validation
1,COCO:coco_proxy_011,24.832871291974502,27.149415867518417,9.712248751223246,-15.120622540751256,17.43716711629517,COCO,2017 validation
2,COCO:coco_proxy_000,21.57008790434538,24.375691576760584,9.417348401494237,-12.152739502851144,14.958343175266346,COCO,2017 validation
2,COCO:coco_proxy_001,24.918387539192537,26.768884541321132,10.378066826520062,-14.540320712672475,16.39081771480107,COCO,2017 validation
2,COCO:coco_proxy_002,24.888407882640962,26.77042768053349,11.047395200411183,-13.84101268222978,15.723032480122308,COCO,2017 validation
2,COCO:coco_proxy_003,24.517329613572592,26.594560183434595,10.553680282492202,-13.96364933108039,16.040879900942393,COCO,2017 validation
2,COCO:coco_proxy_004,21.583892084560475,24.097453203091668,9.778940607199088,-11.804951477361387,14.31851259589258,COCO,2017 validation
2,COCO:coco_proxy_005,22.073414764869312,24.01565874646419,10.000931375659249,-12.072483389210063,14.014727370804941,COCO,2017 validation
2,COCO:coco_proxy_006,24.04428256461735,26.92529278247198,10.487528338504394,-13.556754226112957,16.437764443967588,COCO,2017 validation
2,COCO:coco_proxy_007,25.12669072157475,27.34251116388021,10.58195712478546,-14.54473359678929,16.76055403909475,COCO,2017 validation
2,COCO:coco_proxy_008,23.49197736039697,25.521812089721514,9.33869641165583,-14.15328094874114,16.183115678065683,COCO,2017 validation
2,COCO:coco_proxy_009,22.837801460773242,25.3140007625382,9.818757443698468,-13.019044017074775,15.495243318839732,COCO,2017 validation
2,COCO:coco_proxy_010,25.398539574351645,27.700457286427085,10.355706316898656,-15.042833257452989,17.344750969528427,COCO,2017 validation
2,COCO:coco_proxy_011,25.238972316961494,27.142684482006242,9.735389582613077,-15.503582734348416,17.407294899393165,COCO,2017 validation
3,COCO:coco_proxy_000,21.545191530134893,24.607504221228034,9.376270414551458,-12.168921115583435,15.231233806676576,COCO,2017 validation
3,COCO:coco_proxy_001,24.753715767425227,27.129731914124665,10.344403562755154,-14.409312204670073,16.78532835136951,COCO,2017 validation
3,COCO:coco_proxy_002,25.031546142555502,27.053288034314843,11.107279743643883,-13.92426639891162,15.94600829067096,COCO,2017 validation
3,COCO:coco_proxy_003,24.589585770852583,27.479209537519367,10.518673099547328,-14.070912671305255,16.96053643797204,COCO,2017 validation
3,COCO:coco_proxy_004,21.54691308169418,25.10560037957333,9.813453218661172,-11.733459863033007,15.292147160912156,COCO,2017 validation
3,COCO:coco_proxy_005,21.916732555520156,24.69111342916475,9.939725603215164,-11.977006952304992,14.751387825949587,COCO,2017 validation
3,COCO:coco_proxy_006,23.317372795459764,26.521701898412694,10.467234365348405,-12.85013843011136,16.05446753306429,COCO,2017 validation
3,COCO:coco_proxy_007,24.840216416036856,27.412239130757786,10.615100390552286,-14.22511602548457,16.7971387402055,COCO,2017 validation
3,COCO:coco_proxy_008,22.97178933270935,25.931903468881256,9.351714963770423,-13.620074368938926,16.580188505110833,COCO,2017 validation
3,COCO:coco_proxy_009,22.63608774142458,25.87196995143181,9.779023023655505,-12.857064717769074,16.092946927776307,COCO,2017 validation
3,COCO:coco_proxy_010,25.34279142516656,28.554664235083425,10.394432668430127,-14.948358756736432,18.160231566653298,COCO,2017 validation
3,COCO:coco_proxy_011,25.03731180125614,28.07238753639127,9.731983390127748,-15.305328411128393,18.34040414626352,COCO,2017 validation
4,COCO:coco_proxy_000,20.775646290747517,21.74646572906503,9.346092272914792,-11.429554017832725,12.400373456150238,COCO,2017 validation
4,COCO:coco_proxy_001,24.1060403434455,25.590663164594503,10.316160437351268,-13.789879906094232,15.274502727243235,COCO,2017 validation
4,COCO:coco_proxy_002,24.333594851496652,25.436322802871697,11.030840282455237,-13.302754569041415,14.40548252041646,COCO,2017 validation
4,COCO:coco_proxy_003,23.666553889453677,25.352006720915977,10.465369847056884,-13.201184042396793,14.886636873859093,COCO,2017 validation
4,COCO:coco_proxy_004,20.337494732317438,21.35872759423284,9.732686750946613,-10.604807981370826,11.626040843286226,COCO,2017 validation
4,COCO:coco_proxy_005,21.179940976030096,22.55055495575421,9.955355152650489,-11.224585823379607,12.595199803103723,COCO,2017 validation
4,COCO:coco_proxy_006,22.58187581428067,24.067057926917474,10.375810254267153,-12.206065560013519,13.691247672650322,COCO,2017 validation
4,COCO:coco_proxy_007,24.263585087422324,25.462837483634555,10.501415510710888,-13.762169576711436,14.961421972923667,COCO,2017 validation
4,COCO:coco_proxy_008,22.68031093060081,24.08484184308537,9.304310227196098,-13.376000703404713,14.780531615889274,COCO,2017 validation
4,COCO:coco_proxy_009,21.865974195505142,23.267089255159675,9.749119000280404,-12.116855195224739,13.517970254879272,COCO,2017 validation
4,COCO:coco_proxy_010,24.74513204889945,26.58229674785147,10.33589900638341,-14.409233042516039,16.24639774146806,COCO,2017 validation
4,COCO:coco_proxy_011,24.355540428730784,25.587807455905786,9.69243147591052,-14.663108952820263,15.895375979995265,COCO,2017 validation
5,COCO:coco_proxy_000,18.85717127754794,21.4334390637593,9.153058245393739,-9.704113032154202,12.280380818365563,COCO,2017 validation
5,COCO:coco_proxy_001,21.570354236471857,24.291403873974833,10.284327243097396,-11.286026993374461,14.007076630877437,COCO,2017 validation
5,COCO:coco_proxy_002,22.365070776889663,25.30785608818541,10.99628024240573,-11.368790534483933,14.31157584577968,COCO,2017 validation
5,COCO:coco_proxy_003,21.35815686753262,24.103772642904477,10.410570827550798,-10.947586039981823,13.69320181535368,COCO,2017 validation
5,COCO:coco_proxy_004,18.541980799176763,20.427910063094657,9.645783019402177,-8.896197779774585,10.78212704369248,COCO,2017 validation
5,COCO:coco_proxy_005,19.339725293503914,21.522478091547722,9.836108659344339,-9.503616634159576,11.686369432203383,COCO,2017 validation
5,COCO:coco_proxy_006,20.165108454699897,22.46004957901718,10.377956610701965,-9.787151843997933,12.082092968315216,COCO,2017 validation
5,COCO:coco_proxy_007,21.739398733718787,24.502262893959035,10.487693558441286,-11.2517051752775,14.014569335517749,COCO,2017 validation
5,COCO:coco_proxy_008,20.40402186672693,23.309415402698953,9.261071926349588,-11.14294994037734,14.048343476349364,COCO,2017 validation
5,COCO:coco_proxy_009,19.815794066475142,22.295037752339613,9.63779556714329,-10.177998499331853,12.657242185196324,COCO,2017 validation
5,COCO:coco_proxy_010,22.057445020062744,24.64626755254244,10.239362065395328,-11.818082954667416,14.406905487147112,COCO,2017 validation
5,COCO:coco_proxy_011,21.96699675084105,24.574532682624426,9.622255125207603,-12.344741625633448,14.952277557416823,COCO,2017 validation
