dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,pass_state
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.01,14.705492939019864,0.42247397538447756,14.283018963635387,15.127966914404341,-15.813890829807912,0.22891259647891615,fail
Kodak-PCD0992,unrestricted public release,0.1,severe,1.0,2.0,0.02,14.251994342550736,0.4552147168729318,13.796779625677804,14.707209059423668,-15.360392233338784,0.2614944133158623,fail
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.0,12.93776432133951,0.9801913487647855,11.957572972574724,13.917955670104295,-14.046162212127555,0.8123064878462462,fail
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.005,13.156105551591216,1.057415365751919,12.098690185839297,14.213520917343134,-14.264503442379263,0.901810151225766,fail
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.01,13.117597738428833,1.0564235095497054,12.061174228879127,14.174021247978539,-14.225995629216877,0.9091254581083739,fail
Kodak-PCD0992,unrestricted public release,0.2,clean,0.0,0.0,0.02,12.695180160732237,1.1428875729097816,11.552292587822455,13.838067733642019,-13.803578051520283,1.0623393384163362,fail
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.0,13.477599698117912,0.8387262721981334,12.638873425919778,14.316325970316045,-14.58599758890596,0.7330047932868682,fail
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.005,13.557623079884449,0.911451633804815,12.646171446079634,14.469074713689263,-14.666020970672497,0.7197634812662211,fail
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.01,13.826868523197076,0.9781385447749451,12.848729978422131,14.80500706797202,-14.935266413985124,0.8517436693204327,fail
Kodak-PCD0992,unrestricted public release,0.2,mild,0.25,0.5,0.02,13.574654673238372,0.7835817881063739,12.791072885131998,14.358236461344747,-14.683052564026424,0.6092148405307445,fail
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.0,13.819867703882332,0.5689105507090996,13.250957153173232,14.388778254591433,-14.92826559467038,0.38679844664572827,fail
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.005,14.065871381935835,1.0774793529336382,12.988392029002197,15.143350734869474,-15.174269272723883,0.8892125757818634,fail
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.01,14.151752260592787,0.5895950280960213,13.562157232496766,14.741347288688807,-15.260150151380836,0.4628666985768674,fail
Kodak-PCD0992,unrestricted public release,0.2,moderate,0.5,1.0,0.02,14.116928675998102,0.5428442365144839,13.574084439483618,14.659772912512585,-15.22532656678615,0.48033981985916196,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.0,14.806108835741592,0.5574836330440012,14.24862520269759,15.363592468785592,-15.91450672652964,0.361485029457664,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.005,14.80018178385244,0.4859450146320306,14.31423676922041,15.286126798484469,-15.908579674640487,0.33627946090479166,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.01,14.804750500749648,0.7936274935424639,14.011123007207184,15.598377994292113,-15.913148391537698,0.6094475848391651,fail
Kodak-PCD0992,unrestricted public release,0.2,severe,1.0,2.0,0.02,14.7504293103212,0.670241296325627,14.080188013995574,15.420670606646826,-15.858827201109248,0.49297321743417905,fail
UCID,1338 public citation subset,0.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640902872982333,0.34071863432799987,pass
