dataset_name,dataset_version,phase_noise_sigma_rad,misalignment_label,shift_sigma_px,rotation_sigma_deg,wavelength_drift_fraction,seed_count,repeat_count_per_seed,sample_count_per_seed,mean_psnr_gain_over_fixed_lowres,gain_ci95_half_width,gain_ci_low,gain_ci_high,mean_degradation_vs_clean_db,degradation_ci95_half_width,degradation_ci_low,degradation_ci_high,mean_method_psnr_lowres,mean_fixed_psnr_lowres,mean_guided_psnr_lowres,failure_threshold_gain_db,pass_state
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.0,3,4,288,-12.15871393135563,1.577470067921165,-13.736183999276795,-10.581243863434464,11.05031604056758,1.687056864290257,9.363259176277323,12.737372904857837,12.898468461168703,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.005,3,4,288,-12.559022084711762,0.6900646405077614,-13.249086725219524,-11.868957444204,11.450624193923714,0.6133311101000392,10.837293083823674,12.063955304023754,12.495928191169206,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.01,3,4,288,-12.896969167357993,1.2932280685681203,-14.190197235926114,-11.603741098789872,11.788571276569945,1.4331647066528075,10.355406569917138,13.221735983222752,12.154051822452216,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,mild,0.25,0.5,0.02,3,4,288,-13.103992308515815,0.4856627194366021,-13.589655027952418,-12.618329589079213,11.995594417727768,0.3707050184411691,11.624889399286598,12.366299436168937,11.944585353465422,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.0,3,4,288,-14.092729720373908,0.5668206606996089,-14.659550381073517,-13.5259090596743,12.98433182958586,0.4517365362752252,12.532595293310635,13.436068365861086,10.96445267215042,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.005,3,4,288,-15.28063144772704,0.13588779095091483,-15.416519238677955,-15.144743656776127,14.172233556938991,0.20882181754232382,13.963411739396667,14.381055374481315,9.774318828153929,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.01,3,4,288,-15.128554352692866,0.71946943028801,-15.848023782980876,-14.409084922404856,14.020156461904818,0.8915539316500088,13.12860253025481,14.911710393554827,9.92246663711734,25.0510209898102,26.998731881358268,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,moderate,0.5,1.0,0.02,3,4,288,-14.50208632990136,0.7479510165715113,-15.25003734647287,-13.754135313329849,13.39368843911331,0.7409267344779673,12.652761704635342,14.134615173591278,10.54649133207988,25.048577661981238,27.009045430169824,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.0,3,4,288,-15.738799464460891,0.2694346136957695,-16.00823407815666,-15.469364850765121,14.630401573672843,0.4526989168541709,14.177702656818672,15.083100490527015,9.318382928063437,25.05718239252433,26.99159783044102,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.005,3,4,288,-15.888616505874763,0.6592395536994289,-16.547856059574194,-15.229376952175334,14.780218615086715,0.7735485948052417,14.006670020281474,15.553767209891957,9.166333770006206,25.05495027588097,26.996015768415358,0.0,fail
Kodak-PCD0992,unrestricted public release,0.05,severe,1.0,2.0,0.01,3,4,288,-15.73848757128368,0.6927248975473868,-16.431212468831067,-15.045762673736292,14.630089680495635,0.49673508786971343,14.13335459262592,15.12682476836535,9.312533418526526,25.0510209898102,26.998731881358268,0.0,fail
