method,seed,ledger,case_id,object_id,fixed_psnr_lowres,method_psnr_lowres,psnr_gain_over_fixed_lowres,better_than_fixed
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,16,heldout_aberration_object_00,21.864691430087593,25.972496579003767,4.107805148916174,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,16,heldout_aberration_object_01,16.22110920645803,19.624857660971927,3.403748454513895,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,16,heldout_aberration_object_02,22.619524077983147,26.057798027670245,3.4382739496870975,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,16,heldout_aberration_object_03,15.318607088657842,18.550187635207593,3.2315805465497505,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,16,heldout_aberration_object_04,18.85553169066257,24.615297425431834,5.759765734769264,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,16,heldout_aberration_object_05,20.163374378818283,25.726578244194073,5.56320386537579,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,17,heldout_aberration_object_00,17.906405332944914,22.06364626694475,4.157240933999837,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,17,heldout_aberration_object_01,14.729200293108129,17.966273554420816,3.2370732613126876,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,17,heldout_aberration_object_02,18.608262105078822,21.79662016115122,3.188358056072399,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,17,heldout_aberration_object_03,14.053567097875465,16.833024379809977,2.779457281934512,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,17,heldout_aberration_object_04,15.156283898623741,20.27495514877409,5.118671250150349,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,17,heldout_aberration_object_05,16.99945102212798,21.924183630481664,4.924732608353683,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,18,heldout_aberration_object_00,19.6227251191113,25.149198529900918,5.526473410789617,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,18,heldout_aberration_object_01,15.60549261119684,19.149309737765236,3.5438171265683955,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,18,heldout_aberration_object_02,20.975528674058666,24.950798194773462,3.9752695207147966,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,18,heldout_aberration_object_03,14.718313661531413,17.567475056057916,2.8491613945265026,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,18,heldout_aberration_object_04,16.913290710163423,22.980332272506487,6.067041562343064,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,18,heldout_aberration_object_05,19.43526789105352,25.766410968811666,6.331143077758146,True
parameter_matched_digital_surrogate,0,same_family_heldout_aberration,19,heldout_aberration_object_00,17.735368099366088,21.407751344971658,3.6723832456055696,True
