seed,case_id,object_id,split,defocus,astig_x,coma_x,fixed_psnr_lowres,guided_psnr_lowres,phaseonly_psnr_lowres,fixed_ssim_lowres,guided_ssim_lowres,phaseonly_ssim_lowres,phaseonly_psnr_gain_over_fixed_lowres,phaseonly_psnr_gap_to_guided_lowres,phaseonly_ssim_gain_over_fixed_lowres
1,6,heldout_object_00,heldout,0.6446337674617615,-0.7035971367705254,0.49139525530154127,23.253455938206955,26.445644629421142,38.67411971517766,0.9038463862725827,0.9559139433964354,0.9974285270822077,15.420663776970706,-12.228475085756518,0.09358214080962501
1,6,heldout_object_01,heldout,0.6446337674617615,-0.7035971367705254,0.49139525530154127,20.94267386968624,23.211499037160856,34.150534438527586,0.8569300013768931,0.9200911772999795,0.9946502673039262,13.207860568841348,-10.93903540136673,0.13772026592703313
1,6,heldout_object_02,heldout,0.6446337674617615,-0.7035971367705254,0.49139525530154127,26.40805901486569,30.32110836597454,35.41861350441549,0.9726306684016299,0.988761380168333,0.9969264217775204,9.0105544895498,-5.097505138440951,0.024295753375890516
1,6,heldout_object_03,heldout,0.6446337674617615,-0.7035971367705254,0.49139525530154127,20.487874481165804,23.332981731204043,39.726599762909075,0.8962848454322527,0.9498295842149104,0.9989852381992465,19.23872528174327,-16.39361803170503,0.10270039276699372
1,6,heldout_object_04,heldout,0.6446337674617615,-0.7035971367705254,0.49139525530154127,18.431114480601497,21.05510184769974,35.747804758406375,0.8521105016616602,0.9203990516891309,0.9979459793725505,17.316690277804877,-14.692702910706636,0.14583547771089023
1,6,heldout_object_05,heldout,0.6446337674617615,-0.7035971367705254,0.49139525530154127,19.070737908913383,22.37117166967547,36.95232733319492,0.9462059343753381,0.9753319026325782,0.9992105607965949,17.88158942428154,-14.581155663519453,0.053004626421256806
1,7,heldout_object_00,heldout,-0.21259288927279152,0.3972141438857817,0.6331490975382328,23.937442954539012,27.45474874033597,41.08815379993838,0.9200476050585009,0.9653664485518492,0.9985165793203289,17.15071084539937,-13.633405059602413,0.07846897426182797
1,7,heldout_object_01,heldout,-0.21259288927279152,0.3972141438857817,0.6331490975382328,22.126860934412434,24.83364759287778,31.95109504071494,0.897820412637731,0.9463799348112274,0.9910866759367327,9.824234106302505,-7.117447447837158,0.09326626329900167
1,7,heldout_object_02,heldout,-0.21259288927279152,0.3972141438857817,0.6331490975382328,28.76142709637056,32.97661904386454,40.33208508740997,0.9841551695428513,0.9938582262225171,0.9989892184933439,11.570657991039411,-7.355466043545434,0.014834048950492562
1,7,heldout_object_03,heldout,-0.21259288927279152,0.3972141438857817,0.6331490975382328,21.237437486381104,24.741882971467998,37.38111082955638,0.9172380158685627,0.9641935081190652,0.9982434941791118,16.143673343175273,-12.639227858088379,0.08100547831054916
1,7,heldout_object_04,heldout,-0.21259288927279152,0.3972141438857817,0.6331490975382328,20.205573521683625,23.47906712749313,39.34397650125473,0.9051579035526881,0.9551396996329138,0.9990154469566294,19.138402979571104,-15.864909373761598,0.09385754340394126
1,7,heldout_object_05,heldout,-0.21259288927279152,0.3972141438857817,0.6331490975382328,20.563016661971744,24.63317316879961,41.22863582715712,0.9627291673031863,0.9853824109441195,0.9997155699168571,20.665619165185376,-16.595462658357512,0.03698640261367081
1,8,heldout_object_00,heldout,1.2459989706242025,-0.2524074972937451,-0.47477086516633044,21.42791010925414,23.833533078111053,37.32385492840858,0.8420525325783506,0.91515170576032,0.9965040989821089,15.89594481915444,-13.490321850297526,0.15445156640375834
1,8,heldout_object_01,heldout,1.2459989706242025,-0.2524074972937451,-0.47477086516633044,20.271502262242898,24.22752542912102,36.41444753521297,0.8255469058353915,0.9378218971522012,0.9968532275006387,16.142945272970074,-12.186922106091952,0.17130632166524717
1,8,heldout_object_02,heldout,1.2459989706242025,-0.2524074972937451,-0.47477086516633044,24.08487154381623,28.737171328537734,32.044771502092374,0.9502802510911594,0.9842278736952154,0.9930115202880716,7.959899958276143,-3.30760017355464,0.04273126919691217
1,8,heldout_object_03,heldout,1.2459989706242025,-0.2524074972937451,-0.47477086516633044,19.345136877167096,21.913686841429193,31.636005993038072,0.8599114223569669,0.9294084383192875,0.9933308347705347,12.290869115870976,-9.722319151608879,0.1334194124135678
1,8,heldout_object_04,heldout,1.2459989706242025,-0.2524074972937451,-0.47477086516633044,17.575168916805918,21.66983101725446,34.83474777912821,0.8152491502902759,0.9317438381160883,0.9973447511185313,17.25957886232229,-13.164916761873748,0.18209560082825538
1,8,heldout_object_05,heldout,1.2459989706242025,-0.2524074972937451,-0.47477086516633044,18.394907374406536,22.65921239540493,31.90955564302564,0.9348453189242437,0.9770007951441713,0.9975613472900524,13.514648268619105,-9.250343247620712,0.0627160283658087
1,9,heldout_object_00,heldout,-0.263250366136889,0.23503498757591146,0.0779769984841796,24.447353569316476,27.110971347962497,36.34197984228471,0.928047884149187,0.9621312926336505,0.995857405817358,11.894626272968232,-9.23100849432221,0.067809521668171
1,9,heldout_object_01,heldout,-0.263250366136889,0.23503498757591146,0.0779769984841796,22.574569759261102,23.988645566202017,33.74096598679344,0.9077902456480254,0.9339392632760066,0.9940793047917065,11.166396227532339,-9.752320420591424,0.08628905914368112
1,9,heldout_object_02,heldout,-0.263250366136889,0.23503498757591146,0.0779769984841796,30.84472976222306,32.218417925004495,42.476909678055065,0.9906068703597192,0.9926174443412838,0.9993920592588427,11.632179915832005,-10.25849175305057,0.008785188899123497
1,9,heldout_object_03,heldout,-0.263250366136889,0.23503498757591146,0.0779769984841796,21.498801990018723,23.16561515860009,39.74023696874882,0.9221154206205251,0.9477735632616908,0.9989688767470042,18.241434978730094,-16.574621810148727,0.07685345612647909
1,9,heldout_object_04,heldout,-0.263250366136889,0.23503498757591146,0.0779769984841796,20.386432360223697,22.12107465181162,41.653596631066456,0.909894616335361,0.9391973831696,0.9994319129633997,21.26716427084276,-19.532521979254835,0.08953729662803878
