point_index,d_a_meV,d_b_meV,d_c_meV,v3_ab_common_meV,v3_ab_orbital_selective_meV,v3_c_meV,solver_iterations,solver_residual_norm_meV,compressed_v3_ab_common_meV,compressed_v3_ab_orbital_selective_meV,compressed_v3_c_meV,compressed_d_a_meV,compressed_d_b_meV,compressed_d_c_meV
275,-2.690231953239769,2.1486428411338303,0.9649846662753756,-0.2707945560529694,-2.4194373971868,0.9649846662753756,3,1.1916163935586913e-14,-0.034882355667538584,-6.633931144484023,0.07045373880265042,-6.668813500151562,6.599048788816485,0.07045373880265042
276,-2.699127524980164,2.461481410571692,0.6343473746324692,-0.1188230572042361,-2.580304467775928,0.6343473746324692,3,1.0658141036401504e-14,0.0020551325783443363,-6.586485428119602,0.0011420419964320535,-6.5844302955412575,6.588540560697946,0.0011420419964320535
277,-2.709045973915276,2.7757917659537577,0.3034167147257079,0.0333728960192409,-2.7424188699345167,0.3034167147257079,3,5.024295867788081e-15,0.041588396817847595,-6.517490785340306,-0.07299406168706574,-6.475902388522458,6.559079182158154,-0.07299406168706574
278,-2.719874447699543,3.0900581392841366,-0.0263057323017804,0.1850918457922967,-2.90496629349184,-0.0263057323017804,3,2.3832327871173825e-14,0.08395915580577865,-6.426739409220236,-0.1524094969710882,-6.342780253414457,6.510698565026015,-0.1524094969710882
279,-2.73165435172018,3.4030726458873954,-0.353472932279412,0.3357091470836078,-3.067363498803788,-0.353472932279412,3,8.881784197001252e-15,0.12941028357312317,-6.314171556575847,-0.23756092943447535,-6.1847612730027235,6.44358184014897,-0.23756092943447535
280,-2.7445617243277245,3.713906939266677,-0.6768840462274814,0.4846726074694762,-3.2292343317972008,-0.6768840462274814,3,8.140289677804162e-15,0.17818388978761143,-6.179868331869977,-0.32890322670607436,-6.001684442082365,6.358052221657588,-0.32890322670607436
281,-2.758890330156729,4.021886411356177,-0.9954759013842054,0.6314980405997239,-3.390388370756453,-0.9954759013842054,5,3.972054645195637e-15,0.2305191177892584,-6.02404469426038,-0.426885387419911,-5.793525576471121,6.254563812049638,-0.426885387419911
282,-2.775037351015978,4.326566966834052,-1.3083144328058955,0.7757648079090369,-3.5508021589250145,-1.3083144328058955,5,8.881784197001252e-15,0.2866496652566739,-5.847042530487821,-0.5319459473990646,-5.560392865231147,6.133692195744494,-0.5319459473990646
283,-2.7934914518650533,4.62771419860048,-1.6145861437288906,0.9171113733677134,-3.710602825232767,-1.6145861437288906,5,1.1916163935586913e-14,0.3468010379498905,-5.649323684578787,-0.6445078828289497,-5.302522646628897,5.996124722528678,-0.6445078828289497
284,-2.8148229259773223,4.925284662431374,-1.9135895772350904,1.055230868227026,-3.870053794204348,-1.9135895772350904,5,1.475552811121985e-14,0.4111875528750795,-5.431462879978267,-0.7649730412289955,-5.020275327103187,5.842650432853347,-0.7649730412289955
285,-2.8396755653708534,5.219408865371535,-2.204726766364744,1.1898666500003408,-4.029542215371194,-2.204726766364744,5,7.32410687763558e-15,0.48000911344494757,-5.194140508895805,-0.8937161426857699,-4.714131395450857,5.674149622340752,-0.8937161426857699
286,-2.868759851088384,5.510375526329497,-2.487494625261398,1.3208078376205568,-4.189567688708941,-2.487494625261398,5,7.944109290391274e-15,0.5534477856652777,-4.9381352962135825,-1.0310784058837679,-4.3846875105483045,5.4915830818788605,-1.0310784058837679
287,-2.902847007622204,5.798616627140509,-2.761476254064366,1.4478848097591528,-4.350731817381357,-2.761476254064366,3,3.1225503660520366e-14,0.6316642109434474,-4.664316870716512,-1.1773608657401882,-4.032652659773064,5.295981081659959,-1.1773608657401882
288,-2.9427634146487582,6.084692742231145,-3.0263321513137424,1.5709646637911936,-4.513728078439952,-3.0263321513137424,5,2.5864145986817697e-14,0.7147938976517864,-4.373638294569205,-1.3328174616620319,-3.6588443969174187,5.088432192220991,-1.3328174616620319
289,-2.989384818454172,6.369278113894445,-3.2817913573439106,1.689946647720137,-4.679331466174308,-3.2817913573439106,4,3.552713678800501e-15,0.8029434399348004,-4.0671286131465765,-1.497647987313742,-3.264185173211776,4.870072053081377,-1.497647987313742
290,-3.0436297396900795,6.653144931321717,-3.5276425890793623,1.8047575958158184,-4.848387335505898,-3.5276425890793623,5,3.552713678800501e-15,0.8961867182594738,-3.745885492051599,-1.6719910040036703,-2.849698773792125,4.642072210311072,-1.6719910040036703
291,-3.106451441932147,6.9371462821459335,-3.763725469485735,1.9153474201068927,-5.021798862039041,-3.763725469485735,4,1.5072887603364242e-14,0.994561141698006,-3.4110680071430917,-1.8559168300433428,-2.4165068654450854,4.405629148841098,-1.8559168300433428
292,-3.1788278194649173,7.222197286045601,-3.989922001836772,2.021684733290342,-5.200512552755259,-3.989922001836772,4,1.2932072993408848e-14,1.098063996723406,-3.0638896474939132,-2.0494207273709137,-1.9658256507705072,4.161953644217319,-2.0494207273709137
293,-3.2617485989751023,7.509254004122662,-4.206148486936909,2.12375270257378,-5.3855013015488815,-4.206148486936909,5,1.464821375527116e-14,1.2066489712114146,-2.705611581329262,-2.252416414025352,-1.4989626101178473,3.912260552540676,-2.252416414025352
294,-3.3561993468780797,7.799289859088504,-4.412348125787482,2.2215452561052125,-5.577744602983292,-4.412348125787482,5,3.972054645195637e-15,1.3202229252033666,-2.337536222117282,-2.4647300363864435,-1.0173132969139154,3.6577591473206486,-2.4647300363864435
295,-3.463141949800865,8.093269511027536,-4.608484584203773,2.315063780613336,-5.7782057304142,-4.608484584203773,5,1.2932072993408848e-14,1.4386429816308033,-1.9610011170658626,-2.686094738152985,-0.5223581354350593,3.399644098696666,-2.686094738152985
296,-3.583491503242373,8.39212041596086,-4.794536810919648,2.404314456359244,-5.9878059596016175,-4.794536810919648,3,1.7130564986077266e-14,1.5617140104872715,-1.5773731642638305,-2.91614596354413,-0.01565915377655891,3.139087174751102,-2.91614596354413
297,-3.718089904538228,8.69670264174226,-4.970495387008261,2.489306368602016,-6.207396273140244,-4.970495387008261,5,1.5072887603364242e-14,1.6891865787314333,-1.1880431484889171,-3.1544176299441458,0.5011434302425162,2.8772297272203504,-3.1544176299441458
298,-3.8676768853380064,9.00777790308368,-5.136360632712651,2.5700505088728365,-6.437727394210843,-5.136360632712651,3,3.117493601007525e-14,1.8207554354217064,-0.7944205701201843,-3.4003392999886177,1.026334865301522,2.6151760055418904,-3.4003392999886177
299,-4.0328596976961375,9.325979160307169,-5.292142601776108,2.646559731305516,-6.679419429001653,-5.292142601776108,3,3.972054645195637e-15,1.956058597152449,-0.3979287273861786,-3.653234474791131,1.5581298697662702,2.3539873245386276,-3.653234474791131
300,-4.20885978955609,9.651296401882048,-5.4424366123258245,2.721218306162979,-6.930078095719069,-5.4424366123258245,5,9.565974336450906e-15,2.094677092758698,0.0,-3.912320118584357,2.094677092758698,2.094677092758698,-3.912320118584357
301,-4.448024741029246,9.935536941538825,-5.486699100797593,2.7437561002547883,-7.191780841284034,-5.486699100797593,5,1.5888218580782548e-14,2.2361354184954894,0.3979287273861786,-4.1767075105257785,2.634064145881668,1.8382066911093107,-4.1767075105257785
302,-4.698923380734528,10.232239512438811,-5.530066688485415,2.7666580658521416,-7.46558144658667,-5.530066688485415,5,1.7130564986077266e-14,2.3799027455371804,0.7944205701201843,-4.445404501905166,3.1743233156573645,1.585482175416996,-4.445404501905166
303,-4.960269240240439,10.539248023259166,-5.571678912669477,2.789489391509364,-7.749758631749803,-5.571678912669477,5,1.464821375527116e-14,2.525394910785866,1.1880431484889171,-4.717319236682255,3.7134380592747833,1.337351762296949,-4.717319236682255
304,-5.23074937015922,10.854445088490955,-5.610746565342673,2.8118478591658675,-8.042597229325088,-5.610746565342673,5,5.3290705182007506e-15,2.6719772097752177,1.5773731642638305,-4.9912653704581125,4.249350374039048,1.0946040455113872,-4.9912653704581125
305,12.58554051473449,-7.621752177522388,-4.943612283997817,2.481894168606051,10.10364634612844,-4.943612283997817,5,1.464821375527116e-14,2.818967997100725,1.9610011170658626,-5.265968798004276,4.779969114166588,0.8579668800348623,-5.265968798004276
306,-5.793859613008986,11.501270322434625,-5.678457305068605,2.8537053547128184,-8.647564967721804,-5.678457305068605,5,1.0805156823142815e-14,2.9656430855349956,2.337536222117282,-5.540075872780453,5.303179307652277,0.6281068634177136,-5.540075872780453
307,-6.08392557861931,11.829057721938195,-5.705883928631122,2.8725660716594428,-8.956491650278753,-5.705883928631122,5,5.024295867788081e-15,3.111240920070894,2.705611581329262,-5.812163073975135,5.816852501400156,0.4056293387416323,-5.812163073975135
308,-6.378036914711342,12.157383799637165,-5.7283250916184345,2.8896734424629105,-9.267710357174252,-5.7283250916184345,5,8.881784197001252e-15,3.2549684878815945,3.0638896474939132,-6.080748048075414,6.318858135375508,0.1910788403876813,-6.080748048075414
309,12.437302820833656,-6.603417367496845,-5.7696555555810844,2.9169427266684056,9.52036009416525,-5.7696555555810844,5,1.7852165294699933e-14,3.396007909926433,3.4110680071430917,-6.344301923431687,6.8070759170695245,-0.015060097216658797,-6.344301923431687
310,12.411382280302178,-6.369527504713232,-5.9630318728306015,3.020927387794473,9.390454892507703,-5.9630318728306015,3,1.9131948672901813e-14,3.53352364501382,3.745885492051599,-6.601262768382357,7.279409137065419,-0.21236184703777905,-6.601262768382357
311,12.389416065559304,-6.144804542016461,-6.149865534092482,3.122305761771422,9.267110303787884,-6.149865534092482,5,3.972054645195637e-15,3.666670222915036,4.0671286131465765,-6.8500500369113775,7.733798836061613,-0.4004583902315404,-6.8500500369113775
312,12.371244398901354,-5.929766082321548,-6.329538962243234,3.220739158289903,9.150505240611452,-6.329538962243234,3,1.1234667099445444e-14,3.794600409962791,4.373638294569205,-7.089079821195698,8.168238704531996,-0.5790378846064144,-7.089079821195698
313,12.356760363452004,-5.724970512990705,-6.501451413293184,3.315894925230649,9.040865438221354,-6.501451413293184,3,7.32410687763558e-15,3.916473698811903,4.664316870716512,-7.31678070840687,8.580790569528414,-0.7478431719046088,-7.31678070840687
314,12.345908309469,-5.531014228589345,-6.6650199140348025,3.4074470404398274,8.938461269029172,-6.6650199140348025,3,9.565974336450906e-15,4.031465004012089,4.9381352962135825,-7.531610020370476,8.969600300225672,-0.9066702922014933,-7.531610020370476
315,12.338680979596056,-5.348527659278226,-6.819680095938654,3.495076660158915,8.84360431943714,-6.819680095938654,5,1.3293037379376718e-14,4.138773437039004,5.194140508895805,-7.732070199709193,9.33291394593481,-1.055367071856801,-7.732070199709193
316,12.335115466247364,-5.178170257182076,-6.964886887172564,3.578472604532643,8.75664286171472,-6.964886887172564,3,3.552713678800501e-15,4.2376310287040475,5.431462879978267,-7.916725095376621,9.669093908682314,-1.1938318512742194,-7.916725095376621
317,12.335288105949855,-5.020624562471983,-7.100115046925276,3.657331771738936,8.677956334210918,-7.100115046925276,5,7.944109290391274e-15,4.327311263621979,5.649323684578787,-8.084215894415012,9.976634948200767,-1.322012420956808,-8.084215894415012
318,12.339308410919887,-4.876589447725256,-7.224859544896537,3.731359481597316,8.607948929322571,-7.224859544896537,5,1.2932072993408848e-14,4.407137290808228,5.847042530487821,-8.233276445622101,10.254179821296049,-1.439905239679593,-8.233276445622101
319,12.34731213909374,-4.746772624710856,-7.338635804231044,3.8002697571914426,8.5470423819023,-7.338635804231044,5,8.140289677804162e-15,4.476489676593482,6.02404469426038,-8.362747724756506,10.500534370853861,-1.5475550176668982,-8.362747724756506
320,12.359453611210286,-4.631882492633784,-7.440979838712041,3.8637855592882513,8.495668051922035,-7.440979838712041,4,5.637144654440947e-12,4.534813570904526,6.179868331869977,-8.471591199991337,10.714681902774503,-1.6450547609654507,-8.471591199991337
321,12.375897397510617,-4.532619410879838,-7.53144832503784,3.921638993315388,8.454258404195226,-7.53144832503784,4,2.420076118146896e-12,4.58162516552215,6.314171556575847,-8.558900870458288,10.895796722097996,-1.7325463910536971,-8.558900870458288
322,12.396809516907336,-4.449666491889738,-7.609618658738581,3.973571512508799,8.423238004398538,-7.609618658738581,4,1.0887835787098382e-12,4.616517333076036,6.426739409220236,-8.6239137696988,11.043256742296272,-1.8102220761441998,-8.6239137696988
