k2_reduced,energy_meV,baseline_weight,corrected_weight,delta_weight,baseline_iterations,corrected_iterations,baseline_final_hopping_norm,corrected_final_hopping_norm
0.41463414634146345,-32.5,0.0035153308319835776,0.07048279593710738,0.0669674651051238,12.0,277.0,4.796825493604969e-11,8.537334926235141e-11
0.41463414634146345,-31.666666666666664,0.0036946949991505875,0.07119620254758278,0.06750150754843219,12.0,295.0,5.674487678275448e-11,9.703485665116756e-11
0.41463414634146345,-30.83333333333333,0.003932183393586688,0.07183282285605802,0.06790063946247134,12.0,312.0,7.345669792585729e-11,9.819450136626907e-11
0.41463414634146345,-30.0,0.004240997264691539,0.07238573268196904,0.0681447354172775,13.0,328.0,1.1563253676617004e-11,9.823769204563681e-11
0.41463414634146345,-29.166666666666664,0.004640616002016815,0.07284289482402133,0.06820227882200451,13.0,344.0,1.7878700864320256e-11,8.828575117816185e-11
0.41463414634146345,-28.33333333333333,0.005160224468858201,0.0731866860876824,0.0680264616188242,13.0,357.0,3.086410224801431e-11,9.608756248471833e-11
0.41463414634146345,-27.5,0.005844795576822016,0.07339212381901732,0.0675473282421953,13.0,369.0,6.125175913352447e-11,8.9718853464576e-11
0.41463414634146345,-26.666666666666664,0.006766469191077414,0.07342345355727431,0.0666569843661969,14.0,379.0,2.1735105988904713e-11,9.509135134386477e-11
0.41463414634146345,-25.83333333333333,0.00804732445815602,0.07322819782076767,0.06518087336261165,14.0,388.0,6.683460898235035e-11,9.24658370391835e-11
0.41463414634146345,-25.0,0.009909037563131575,0.072726769043438,0.06281773148030642,15.0,395.0,4.3772837203492606e-11,9.696319036514002e-11
0.41463414634146345,-24.166666666666664,0.01279387112843961,0.07179364915334567,0.05899977802490606,16.0,402.0,5.4627419661815194e-11,9.20999949557317e-11
0.41463414634146345,-23.33333333333333,0.01770604495658776,0.07022120073871932,0.05251515578213156,18.0,406.0,3.682753765951613e-11,9.504960639992061e-11
0.41463414634146345,-22.5,0.027378973642934453,0.06764476454688445,0.040265790903949994,21.0,409.0,4.0305368061394814e-11,9.246835417663037e-11
0.41463414634146345,-21.666666666666664,0.05091599813737439,0.06338276224104758,0.012466764103673193,27.0,409.0,5.855987756292446e-11,9.707079299813997e-11
0.41463414634146345,-20.83333333333333,0.10742415230239293,0.05632532423041431,-0.051098828071978616,38.0,409.0,6.366110722071583e-11,9.159909254173778e-11
0.41463414634146345,-20.0,0.17570574168637826,0.04790493691074797,-0.12780080477563027,40.0,405.0,7.68736787894685e-11,8.884246722308526e-11
0.41463414634146345,-19.166666666666664,0.176427356655594,0.04277628950843499,-0.13365106714715902,57.0,399.0,8.771407170244217e-11,9.74503802989292e-11
0.41463414634146345,-18.33333333333333,0.13646583943667684,0.039717030131560936,-0.0967488093051159,75.0,390.0,8.646721484791848e-11,7.57933121361469e-11
0.41463414634146345,-17.5,0.11516172360323315,0.037396065779626994,-0.07776565782360616,84.0,377.0,8.5062917409066e-11,7.913418907553681e-11
0.41463414634146345,-16.666666666666664,0.10939563115401854,0.035252720854493526,-0.07414291029952502,85.0,359.0,7.69531992645689e-11,8.799153375827468e-11
0.41463414634146345,-15.833333333333329,0.12078240011866848,0.032988511408286035,-0.08779388871038243,77.0,334.0,9.251734256904002e-11,9.336425148749758e-11
0.41463414634146345,-15.0,0.1491176169250601,0.03103780804456965,-0.11807980888049044,73.0,297.0,7.071482248533128e-11,9.190071594006757e-11
0.41463414634146345,-14.166666666666657,0.17439993798638898,0.03203717897027034,-0.14236275901611864,90.0,239.0,7.521744183143601e-11,9.578364682394068e-11
0.41463414634146345,-13.333333333333329,0.1847888830141298,0.04002877366756887,-0.14476010934656092,101.0,164.0,9.778682888341072e-11,8.748177060355657e-11
0.41463414634146345,-12.5,0.17443232654138807,0.0770800368769726,-0.09735228966441548,110.0,116.0,9.158079465111477e-11,9.92097426676955e-11
0.41463414634146345,-11.666666666666657,0.14109726762888455,0.18263940634042558,0.04154213871154103,116.0,97.0,9.901250599371503e-11,9.159630936657894e-11
0.41463414634146345,-10.833333333333329,0.10642340330740899,0.12237296302479614,0.01594955971738715,120.0,85.0,8.706524452379826e-11,5.87462067877763e-11
0.41463414634146345,-10.0,0.08709143787591338,0.04794608536865297,-0.03914535250726041,119.0,74.0,9.691451387106068e-11,8.564709612799436e-11
0.41463414634146345,-9.166666666666657,0.08719914380769747,0.02443716771226919,-0.06276197609542827,114.0,69.0,9.676794032878618e-11,9.046802598207658e-11
0.41463414634146345,-8.333333333333329,0.12023220350902115,0.01543177290879921,-0.10480043060022194,119.0,69.0,8.411797271505282e-11,4.7580495452285467e-11
0.41463414634146345,-7.5,0.10624935668935223,0.011275807539111806,-0.09497354915024042,129.0,69.0,9.517767451871893e-11,4.7583835834541676e-11
0.41463414634146345,-6.666666666666657,0.09374495105376915,0.009184326128608087,-0.08456062492516106,135.0,69.0,8.649315978597644e-11,8.267748997532566e-11
0.41463414634146345,-5.833333333333329,0.0886443969658424,0.008197826627457298,-0.0804465703383851,137.0,72.0,9.406183125748428e-11,8.734345406195647e-11
0.41463414634146345,-5.0,0.08758928709217322,0.008008476107133962,-0.07958081098503925,138.0,79.0,8.471656748178975e-11,8.023692036295797e-11
0.41463414634146345,-4.166666666666657,0.0898421629785002,0.008737241656943623,-0.08110492132155658,136.0,94.0,9.680518137549308e-11,8.17869581898933e-11
0.41463414634146345,-3.3333333333333286,0.0962477859116579,0.011316137332467537,-0.08493164857919036,133.0,126.0,9.36585087911838e-11,9.837645466842432e-11
0.41463414634146345,-2.5,0.11014760454204837,0.01715385629199824,-0.09299374825005013,128.0,191.0,8.547533921487291e-11,9.844938121990174e-11
0.41463414634146345,-1.6666666666666572,0.13748242488786142,0.02410081997216975,-0.11338160491569166,119.0,251.0,9.334584379445592e-11,9.681140069058844e-11
0.41463414634146345,-0.8333333333333286,0.16735447220958158,0.03125963137295082,-0.13609484083663076,107.0,291.0,9.773551396778368e-11,9.841149783245623e-11
0.41463414634146345,0.0,0.1920189168095824,0.03895127447941307,-0.15306764233016934,92.0,318.0,7.673698327770742e-11,9.219768108626041e-11
0.41463414634146345,0.8333333333333428,0.21317754714266432,0.04508124262061269,-0.16809630452205163,98.0,334.0,8.657911963921368e-11,9.311140623584562e-11
0.41463414634146345,1.6666666666666714,0.20949386346479362,0.04836887302154233,-0.1611249904432513,105.0,343.0,8.218799243846023e-11,9.835664770569128e-11
0.41463414634146345,2.5,0.17773592029047078,0.05053510431953487,-0.1272008159709359,108.0,364.0,9.759059287212826e-11,8.716317553097475e-11
0.41463414634146345,3.333333333333343,0.14271348089056407,0.052532456422613415,-0.09018102446795065,109.0,379.0,9.33102352206137e-11,9.975141451641379e-11
0.41463414634146345,4.166666666666671,0.10528375176676662,0.054898402689302024,-0.05038534907746459,107.0,391.0,9.356057142066261e-11,8.555495674105118e-11
0.41463414634146345,5.0,0.07622059839498534,0.05816848344329964,-0.018052114951685697,102.0,399.0,9.52771511271208e-11,8.186855040102387e-11
0.41463414634146345,5.833333333333343,0.05966858912031569,0.06318197334369167,0.0035133842233759857,94.0,407.0,9.059093286558123e-11,9.305045707410583e-11
0.41463414634146345,6.666666666666671,0.04731303837497766,0.07164206983634745,0.02432903146136979,82.0,414.0,8.929736150353616e-11,9.488028183536177e-11
0.41463414634146345,7.5,0.035449089924555706,0.087443760393149,0.05199467046859329,65.0,420.0,9.332195809134208e-11,9.148985542482887e-11
0.41463414634146345,8.333333333333343,0.022939679847133992,0.11470692077027368,0.09176724092313969,44.0,421.0,7.402745398907142e-11,9.201361868919685e-11
0.41463414634146345,9.166666666666671,0.013771190978679583,0.12328352167703731,0.10951233069835772,28.0,418.0,6.950941065217386e-11,9.603884084487483e-11
0.41463414634146345,10.0,0.009571069369675647,0.11107396172562468,0.10150289235594903,21.0,415.0,7.573027298452454e-11,9.705085361004336e-11
0.41463414634146345,10.833333333333343,0.0073687439604584095,0.10086639943280082,0.09349765547234241,18.0,412.0,3.994274696404267e-11,9.540927707077993e-11
0.41463414634146345,11.666666666666671,0.005988226105754594,0.09292452345201103,0.08693629734625644,16.0,408.0,3.185540255892038e-11,9.163560790954475e-11
0.41463414634146345,12.5,0.0050289810366143575,0.0862024703354683,0.08117348929885394,14.0,402.0,8.67807501380088e-11,9.771343533470485e-11
0.41463414634146345,13.333333333333343,0.0043191382169979415,0.08010520277921301,0.07578606456221507,13.0,395.0,8.053018160717864e-11,9.976912252342785e-11
0.41463414634146345,14.166666666666671,0.00377117702061301,0.07426533455754454,0.07049415753693153,13.0,388.0,1.3779986769241777e-11,9.54906498553505e-11
0.41463414634146345,15.0,0.0033350801837045787,0.06839878990714243,0.06506370972343785,12.0,379.0,2.8303956565102547e-11,9.932584727600213e-11
0.41463414634146345,15.833333333333343,0.002979861096126569,0.062213193413600536,0.05923333231747396,11.0,370.0,8.442517343721435e-11,9.64686723297939e-11
0.41463414634146345,16.66666666666667,0.0026851550013225777,0.05535788234440461,0.05267272734308204,11.0,360.0,2.6816164922486178e-11,9.623831697202944e-11
0.41463414634146345,17.5,0.0024369620209895087,0.04813303087088971,0.0456960688499002,11.0,352.0,9.193881846871331e-12,9.75210855138078e-11
0.41463414634146345,18.333333333333343,0.002225310728154838,0.04306702039943004,0.040841709671275206,10.0,351.0,5.363962843287012e-11,9.990933006639309e-11
0.41463414634146345,19.16666666666667,0.002042892340083341,0.03985428993663475,0.03781139759655141,10.0,352.0,2.2842758313633547e-11,9.435358557360246e-11
0.41463414634146345,20.0,0.0018842210177587946,0.03730359980887873,0.035419378791119935,10.0,351.0,1.018533289006666e-11,9.55560043580401e-11
0.43902439024390244,-80.0,0.0011793199586419669,0.0016098644731612965,0.00043054451451932964,9.0,19.0,4.40614044060348e-12,6.071536638563274e-11
0.43902439024390244,-79.16666666666667,0.0012618997241940749,0.0017734664135028344,0.0005115666893087596,9.0,20.0,7.578036472768919e-12,8.10180884456184e-11
0.43902439024390244,-78.33333333333333,0.0013545498137246927,0.0019741978518490666,0.0006196480381243739,9.0,22.0,1.3310218145442082e-11,4.555182691970535e-11
0.43902439024390244,-77.5,0.001459083152435458,0.0022290477914816177,0.0007699646390461597,9.0,24.0,2.3904010994159796e-11,4.857901019203508e-11
0.43902439024390244,-76.66666666666667,0.001577757801137929,0.0025695107856250404,0.0009917529844871114,9.0,27.0,4.4006781042379934e-11,4.314930554970367e-11
0.43902439024390244,-75.83333333333333,0.0017134198581267323,0.0030632772531573034,0.001349857395030571,9.0,31.0,8.323651239529958e-11,6.26316714182399e-11
0.43902439024390244,-75.0,0.001869704852287001,0.0038901104877016248,0.002020405635414624,10.0,39.0,7.894956252690219e-12,5.769429574101792e-11
0.43902439024390244,-74.16666666666667,0.0020513276625451107,0.00561932976543274,0.003568002102887629,10.0,56.0,1.7324267711613906e-11,8.433591867369547e-11
0.43902439024390244,-73.33333333333333,0.002264510143328318,0.008814939783454639,0.006550429640126321,10.0,90.0,3.962326951172051e-11,9.970226195113084e-11
0.43902439024390244,-72.5,0.0025176298284215423,0.012102928317094785,0.009585298488673243,10.0,125.0,9.495727954939582e-11,8.710033608223408e-11
0.43902439024390244,-71.66666666666667,0.002822236867224729,0.015020890831062849,0.01219865396383812,11.0,152.0,1.6851867530070265e-11,8.944806362499568e-11
0.43902439024390244,-70.83333333333333,0.0031947115314911513,0.017728846781393044,0.014534135249901893,11.0,173.0,5.0430842391776244e-11,9.178098980296392e-11
0.43902439024390244,-70.0,0.0036590956173718657,0.020375332209517066,0.0167162365921452,12.0,189.0,1.4301729584891543e-11,9.808778341812105e-11
0.43902439024390244,-69.16666666666667,0.0042522162439440035,0.023095022947253286,0.018842806703309282,12.0,202.0,5.767875045829499e-11,9.265835390934891e-11
0.43902439024390244,-68.33333333333333,0.005033655206292138,0.026061207649670775,0.021027552443378637,13.0,211.0,2.990436189531385e-11,9.42847994851113e-11
0.43902439024390244,-67.5,0.006107050866943426,0.029607929677048186,0.02350087881010476,14.0,217.0,2.4816330676206e-11,9.362070371198099e-11
0.43902439024390244,-66.66666666666667,0.007671663086519954,0.034645756323757215,0.026974093237237262,15.0,220.0,4.1262479595903134e-11,9.206217727279967e-11
0.43902439024390244,-65.83333333333333,0.010170328340480525,0.04244306994931507,0.032272741608834546,17.0,220.0,5.725684484685088e-11,8.94297556048816e-11
0.43902439024390244,-65.0,0.014815191461314117,0.051317407404164496,0.03650221594285038,22.0,216.0,3.063694393312667e-11,9.608931738101666e-11
0.43902439024390244,-64.16666666666667,0.02529969382320014,0.06057209890124405,0.03527240507804391,32.0,209.0,5.2776732912228904e-11,9.93720812017155e-11
0.43902439024390244,-63.33333333333333,0.04384367967670315,0.07089862726776376,0.027054947591060613,49.0,200.0,6.51609547320225e-11,9.147727782655483e-11
0.43902439024390244,-62.5,0.06546616285370016,0.08364959573292026,0.0181834328792201,62.0,204.0,9.553585552381624e-11,9.014222461042088e-11
0.43902439024390244,-61.666666666666664,0.08697633703236479,0.09903915422824852,0.01206281719588373,72.0,212.0,7.044229136299082e-11,9.042943702021963e-11
0.43902439024390244,-60.83333333333333,0.10620136850203828,0.11569901523187803,0.009497646729839757,86.0,215.0,9.674123823533102e-11,9.589869580730031e-11
0.43902439024390244,-60.0,0.12423112613963255,0.13383270525972552,0.009601579120092962,98.0,214.0,9.722708168350618e-11,9.691779164511281e-11
0.43902439024390244,-59.166666666666664,0.14218433781437972,0.1532645450543163,0.01108020723993658,106.0,219.0,9.49751016551745e-11,8.960929124630642e-11
0.43902439024390244,-58.33333333333333,0.15984859577983215,0.1708348460185783,0.010986250238746137,111.0,233.0,8.484279020750023e-11,9.166274288883812e-11
0.43902439024390244,-57.5,0.1723656850021289,0.17822310221680818,0.005857417214679278,112.0,243.0,8.944963311301761e-11,9.867015380700256e-11
0.43902439024390244,-56.666666666666664,0.17465344718715037,0.16460722417520326,-0.010046223011947103,110.0,252.0,8.058831673443756e-11,9.386115487596003e-11
0.43902439024390244,-55.83333333333333,0.1705784740906886,0.13762725903084358,-0.032951215059845024,103.0,257.0,8.894836952390245e-11,9.075894566965821e-11
0.43902439024390244,-55.0,0.1654964027835849,0.10720545679219372,-0.05829094599139119,93.0,256.0,6.64527475028842e-11,9.366313221757888e-11
0.43902439024390244,-54.166666666666664,0.16445436381883033,0.08569710284614221,-0.07875726097268812,81.0,251.0,8.423106135495723e-11,9.502129693844736e-11
0.43902439024390244,-53.33333333333333,0.17830849832866857,0.07066420880867351,-0.10764428951999507,69.0,242.0,8.027430595489206e-11,9.693546550155998e-11
0.43902439024390244,-52.5,0.21417461271193106,0.058987312624408136,-0.1551873000875229,51.0,229.0,7.429816617940216e-11,9.168268276729011e-11
0.43902439024390244,-51.666666666666664,0.15174182329673108,0.04874449825483572,-0.10299732504189536,32.0,209.0,8.674345197315715e-11,9.411003070151905e-11
0.43902439024390244,-50.83333333333333,0.06366386027722405,0.03857126956396842,-0.025092590713255633,23.0,180.0,5.1399337218047986e-11,9.10815564428564e-11
0.43902439024390244,-50.0,0.03312677386963809,0.027488217530657465,-0.005638556338980624,19.0,137.0,2.0236870247318556e-11,8.941741537582974e-11
0.43902439024390244,-49.166666666666664,0.020754834933937018,0.018073125060340003,-0.002681709873597015,17.0,92.0,1.678367189740851e-11,9.890091553593318e-11
0.43902439024390244,-48.33333333333333,0.014546884211396214,0.014457031408066683,-8.985280332953101e-05,15.0,70.0,3.9989558658669646e-11,8.68196670330678e-11
0.43902439024390244,-47.5,0.010959811148190196,0.014254503938514906,0.0032946927903247103,14.0,61.0,2.7754391089673186e-11,7.906535651050191e-11
0.43902439024390244,-46.666666666666664,0.008684193167345004,0.016734896351084595,0.00805070318373959,13.0,58.0,5.47337143323404e-11,7.575699157503254e-11
0.43902439024390244,-45.83333333333333,0.007144416343838999,0.023982997098768857,0.016838580754929857,13.0,59.0,1.615997206657694e-11,9.637820871370303e-11
0.43902439024390244,-45.0,0.006053555947674418,0.045196106853172685,0.039142550905498265,12.0,67.0,6.180112477573221e-11,9.836779286316116e-11
0.43902439024390244,-44.166666666666664,0.0052546407553194,0.0989055381718122,0.09365089741649281,12.0,88.0,2.3143360768590636e-11,9.130592518298339e-11
0.43902439024390244,-43.33333333333333,0.004655497964791944,0.10814167814044988,0.10348618017565793,12.0,111.0,1.047724949943175e-11,9.207178403201844e-11
0.43902439024390244,-42.5,0.004198952518019361,0.08886173085599934,0.08466277833797999,12.0,121.0,5.401022120558188e-12,8.703188933639397e-11
0.43902439024390244,-41.666666666666664,0.0038479870085689695,0.07641904683123572,0.07257105982266675,11.0,127.0,5.4057354518329204e-11,9.054642094517803e-11
0.43902439024390244,-40.83333333333333,0.003577831179045584,0.06904235031232238,0.06546451913327679,11.0,153.0,3.072386434284955e-11,9.032745134822078e-11
0.43902439024390244,-40.0,0.0033715066921042925,0.06388895243064056,0.06051744573853627,11.0,191.0,1.8861987045069873e-11,9.687163421387001e-11
0.43902439024390244,-39.166666666666664,0.00321720439042599,0.060150958941132725,0.05693375455070673,11.0,223.0,1.254147683885706e-11,9.048320510458487e-11
0.43902439024390244,-38.33333333333333,0.003106686669440854,0.057432061247141786,0.05432537457770093,11.0,249.0,8.98956575275311e-12,9.161592087558807e-11
0.43902439024390244,-37.5,0.003034291940951063,0.055458417842740165,0.052424125901789104,11.0,270.0,6.876441614218068e-12,9.801604943352868e-11
0.43902439024390244,-36.666666666666664,0.0029963104110449523,0.05403130703792255,0.0510349966268776,11.0,288.0,5.554745375958585e-12,9.652032519848551e-11
0.43902439024390244,-35.83333333333333,0.0029906020318585702,0.05300680691672343,0.05001620488486486,10.0,303.0,9.667875683331329e-11,9.240559384714982e-11
0.43902439024390244,-35.0,0.003016384517639183,0.05228158687712636,0.04926520235948718,10.0,314.0,8.319738379347596e-11,9.709952824702646e-11
0.43902439024390244,-34.166666666666664,0.003074153975266519,0.05178218990938678,0.048708035934120264,10.0,323.0,7.50952049196236e-11,9.61081508664408e-11
0.43902439024390244,-33.33333333333333,0.003165724647962269,0.05145730914450693,0.04829158449654466,10.0,329.0,7.146554318623047e-11,9.945434574748971e-11
0.43902439024390244,-32.5,0.0032943945593785764,0.05127275420609021,0.047978359646711634,10.0,334.0,7.196566829160985e-11,9.273216086169483e-11
0.43902439024390244,-31.666666666666664,0.0034652660450307806,0.051209118613048506,0.047743852568017726,10.0,336.0,7.687870279299225e-11,9.338252975906234e-11
0.43902439024390244,-30.83333333333333,0.003685780642150132,0.05126324938811625,0.04757746874596612,10.0,336.0,8.739698121963457e-11,9.315904936410462e-11
0.43902439024390244,-30.0,0.0039665765074721445,0.05145840636403833,0.047491829856566185,11.0,334.0,6.1179059628079905e-12,9.471414859956896e-11
0.43902439024390244,-29.166666666666664,0.004322861865662929,0.05188406639228769,0.04756120452662476,11.0,331.0,7.912424035132132e-12,9.747833509933705e-11
0.43902439024390244,-28.33333333333333,0.004776657522900108,0.05284208631157767,0.04806542878867756,11.0,328.0,1.0906673592659212e-11,9.875194300474746e-11
0.43902439024390244,-27.5,0.005360577211332301,0.05464758639309772,0.049287009181765415,11.0,331.0,1.637827241843652e-11,9.970748433951058e-11
0.43902439024390244,-26.666666666666664,0.006124477574770648,0.0563957051328303,0.05027122755805965,11.0,339.0,2.784302751460875e-11,9.451738710358383e-11
0.43902439024390244,-25.83333333333333,0.007147798886423028,0.057746649811658196,0.05059885092523517,11.0,346.0,5.670368884789628e-11,9.752079364491736e-11
0.43902439024390244,-25.0,0.008564039577907082,0.05880796038098645,0.050243920803079364,12.0,354.0,1.4061182840779116e-11,9.408949819096784e-11
0.43902439024390244,-24.166666666666664,0.010613509063766784,0.05965827421524889,0.04904476515148211,12.0,360.0,4.666493166632704e-11,9.517996132227546e-11
0.43902439024390244,-23.33333333333333,0.013769791997034314,0.060336881057622395,0.04656708906058808,13.0,365.0,2.429489764726478e-11,9.457652291569017e-11
0.43902439024390244,-22.5,0.019088156133157935,0.06085351545421871,0.04176535932106078,14.0,368.0,2.6542639654101123e-11,9.820276678417919e-11
0.43902439024390244,-21.666666666666664,0.029358081070697848,0.061184298250028954,0.03182621717933111,16.0,370.0,2.308792088613052e-11,9.771563505014116e-11
0.43902439024390244,-20.83333333333333,0.05374329128651904,0.06124685583353982,0.00750356454702078,19.0,370.0,5.4444564252998495e-11,9.788964057920263e-11
0.43902439024390244,-20.0,0.11902894792003872,0.06082811980642184,-0.05820082811361688,25.0,368.0,8.814019258205189e-11,9.79126490547383e-11
0.43902439024390244,-19.166666666666664,0.1997601411957399,0.05937842923640509,-0.1403817119593348,32.0,363.0,5.922006751576792e-11,9.715885315160562e-11
0.43902439024390244,-18.33333333333333,0.18679509193540844,0.0554598352271422,-0.13133525670826623,49.0,355.0,6.007291658740186e-11,9.478259385741246e-11
0.43902439024390244,-17.5,0.1543299693341827,0.04717773522864527,-0.10715223410553743,60.0,344.0,9.423218233889667e-11,7.622182358929002e-11
0.43902439024390244,-16.666666666666664,0.14662689852891603,0.039856676095876696,-0.10677022243303932,63.0,334.0,9.871176869579862e-11,9.741263385396112e-11
0.43902439024390244,-15.833333333333329,0.16088498678299532,0.03598085913661684,-0.12490412764637848,69.0,333.0,9.880188018249819e-11,9.435162387655269e-11
0.43902439024390244,-15.0,0.17622099038479083,0.0335183928975858,-0.14270259748720504,87.0,326.0,9.114714228879628e-11,9.856682259045506e-11
0.43902439024390244,-14.166666666666657,0.18429923629097258,0.0328480860249152,-0.15145115026605738,100.0,314.0,9.433171516174519e-11,9.578789221036188e-11
0.43902439024390244,-13.333333333333329,0.18088797672139417,0.03485121245790861,-0.14603676426348555,110.0,292.0,9.587809661064574e-11,9.326149156133663e-11
0.43902439024390244,-12.5,0.15923551062324684,0.03950703846194358,-0.11972847216130325,118.0,255.0,9.497356290162172e-11,9.119571438200407e-11
0.43902439024390244,-11.666666666666657,0.12418527493352235,0.05025720388902066,-0.07392807104450169,124.0,196.0,9.397012000149114e-11,9.351355239547282e-11
0.43902439024390244,-10.833333333333329,0.10119060987389168,0.09073857071463129,-0.010452039159260393,128.0,132.0,9.23493318024744e-11,9.572908380599208e-11
0.43902439024390244,-10.0,0.08764213975828818,0.18275982581965544,0.09511768606136727,130.0,100.0,9.499700327367449e-11,9.327782272981799e-11
0.43902439024390244,-9.166666666666657,0.07755954182982411,0.09463001995641981,0.017070478126595706,130.0,82.0,9.621270706953921e-11,9.600725692274154e-11
0.43902439024390244,-8.333333333333329,0.0742003453865119,0.038701969075598676,-0.03549837631091323,130.0,72.0,9.375530613746966e-11,7.548797910486368e-11
0.43902439024390244,-7.5,0.0799965568404602,0.020629468611090093,-0.059367088229370105,136.0,66.0,8.807024352221081e-11,7.000132327946363e-11
0.43902439024390244,-6.666666666666657,0.07954141654202718,0.01330368488919888,-0.0662377316528283,140.0,62.0,9.96032625744872e-11,7.249613792895966e-11
0.43902439024390244,-5.833333333333329,0.078584046974183,0.009742420687828875,-0.06884162628635412,143.0,60.0,9.677734840569042e-11,7.09730626856204e-11
0.43902439024390244,-5.0,0.07865502454122376,0.007819146792870001,-0.07083587774835376,145.0,59.0,8.831320614859617e-11,8.73339417802084e-11
0.43902439024390244,-4.166666666666657,0.08011515556473629,0.006743919587942836,-0.07337123597679346,145.0,60.0,9.286849509310554e-11,5.7293496260869364e-11
0.43902439024390244,-3.3333333333333286,0.08346400800192072,0.006185636416334457,-0.07727837158558626,144.0,61.0,9.339974259249072e-11,8.708703027296068e-11
0.43902439024390244,-2.5,0.08981962232340367,0.006008432434000736,-0.08381118988940293,142.0,64.0,8.745659442649334e-11,9.008478598564278e-11
0.43902439024390244,-1.6666666666666572,0.10200199208706062,0.0061900558272098335,-0.0958119362598508,138.0,69.0,8.668327678274796e-11,9.724598717947846e-11
0.43902439024390244,-0.8333333333333286,0.12584617790449656,0.0068249916032020715,-0.11902118630129449,131.0,77.0,9.775029125733297e-11,7.88665155149898e-11
0.43902439024390244,0.0,0.15440297872801376,0.008243262887727481,-0.14615971584028628,123.0,88.0,8.133607985598842e-11,8.82881505460885e-11
0.43902439024390244,0.8333333333333428,0.1752699458494156,0.011523903855542049,-0.16374604199387355,112.0,113.0,8.673839410587631e-11,9.34099608639804e-11
0.43902439024390244,1.6666666666666714,0.19215189044707323,0.019427085701574105,-0.17272480474549912,98.0,172.0,9.345220445244602e-11,8.779378140088435e-11
0.43902439024390244,2.5,0.20634087940777254,0.03136442961591864,-0.1749764497918539,100.0,240.0,8.45139726251152e-11,9.853836485663481e-11
0.43902439024390244,3.333333333333343,0.20891600616377123,0.042642287197783554,-0.1662737189659877,104.0,287.0,8.484229893708356e-11,9.616785265989375e-11
0.43902439024390244,4.166666666666671,0.1705206456129861,0.04884682069907379,-0.12167382491391232,105.0,316.0,9.28028071645682e-11,7.324226787657142e-11
0.43902439024390244,5.0,0.11430449085976109,0.0527014750582835,-0.06160301580147759,104.0,358.0,8.637658694764827e-11,8.982320213554964e-11
0.43902439024390244,5.833333333333343,0.08137318658684306,0.05727651696845998,-0.024096669618383082,100.0,392.0,8.505814094117343e-11,9.825611974883532e-11
0.43902439024390244,6.666666666666671,0.06418340845280807,0.06600813636431872,0.0018247279115106568,93.0,416.0,8.247832396653891e-11,9.573629690327405e-11
0.43902439024390244,7.5,0.05153096753271919,0.08443458185571553,0.03290361432299634,82.0,430.0,9.084037162827194e-11,9.869119278095533e-11
0.43902439024390244,8.333333333333343,0.03950017954684257,0.09626746807055105,0.05676728852370848,67.0,443.0,8.66010185723949e-11,9.527367494079066e-11
0.43902439024390244,9.166666666666671,0.026522394343636076,0.08752174483620656,0.060999350492570485,47.0,454.0,8.120634637061399e-11,9.749442870705203e-11
0.43902439024390244,10.0,0.015622932850572369,0.08026261630858614,0.06463968345801377,30.0,463.0,4.606673386282854e-11,9.64212256987456e-11
0.43902439024390244,10.833333333333343,0.010427253568112629,0.07544687749176629,0.06501962392365367,22.0,470.0,3.7200460881632153e-11,9.462616414888142e-11
0.43902439024390244,11.666666666666671,0.007850477974654048,0.07171063394603247,0.06386015597137842,18.0,474.0,4.3658449126749245e-11,9.957210588230072e-11
0.43902439024390244,12.5,0.006294077933888801,0.06846604021682123,0.06217196228293243,16.0,478.0,2.7940114661351328e-11,9.618256483878701e-11
0.43902439024390244,13.333333333333343,0.005237160257006709,0.065417013586407,0.06017985332940029,14.0,480.0,6.740873697517735e-11,9.661212516532637e-11
0.43902439024390244,14.166666666666671,0.004467165896514961,0.06236002109637503,0.057892855199860066,13.0,481.0,5.7558139552152175e-11,9.62011524619918e-11
0.43902439024390244,15.0,0.0038795764781709902,0.059105043593309044,0.05522546711513805,12.0,481.0,8.422233139695356e-11,9.552690388337401e-11
0.43902439024390244,15.833333333333343,0.0034161191289767637,0.05569936691580256,0.0522832477868258,12.0,480.0,1.801974972856284e-11,9.50631091513208e-11
0.43902439024390244,16.66666666666667,0.003041348694982293,0.05310021114004752,0.05005886244506522,11.0,478.0,5.3204298194919024e-11,9.475246409262589e-11
0.43902439024390244,17.5,0.0027322995155079255,0.05127903256078372,0.04854673304527579,11.0,475.0,1.615417674243688e-11,9.519113087038258e-11
0.43902439024390244,18.333333333333343,0.002473363899047549,0.04978344533139176,0.047310081432344206,10.0,471.0,8.116560600468235e-11,9.686565580383878e-11
0.43902439024390244,19.16666666666667,0.002253530788320489,0.04844438135065624,0.04619085056233575,10.0,467.0,3.1781307061578586e-11,9.462147968233119e-11
0.43902439024390244,20.0,0.0020647946309795603,0.047192354705851994,0.04512756007487243,10.0,461.0,1.3151753403275647e-11,9.958882060910615e-11
0.4634146341463415,-80.0,0.0012557087358804058,0.018654486270217336,0.01739877753433693,8.0,491.0,7.508559618099081e-11,9.495446289523746e-11
0.4634146341463415,-79.16666666666667,0.0013478611665095107,0.019100854722228895,0.017752993555719385,9.0,485.0,3.819849570438786e-12,9.807853567567469e-11
